ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
4512	FBgn0037612	CG8112	chr3R	+	8713880	8714053	8712932	8713770	8714145	8715263	4512	23,28,33	53,38,53	8,6,5	15,19,17	247	74	0.064475240669	0.411979012746	0.115,0.181,0.157	0.138,0.086,0.081	0.049	0.115	0.181	0.157	0.138	0.086	0.081	chr3R:+:8712932-8713770:8713880-8714053:8714145-8715263	76,66,86	23,25,22	pass
1697	FBgn0034419	CG15111	chr2R	+	19139140	19139349	19138227	19138261	19139693	19139812	1697	151,145,148	40,40,29	97,90,95	8,15,21	283	74	0.064786444538	0.41344941264	0.497,0.487,0.572	0.76,0.611,0.542	-0.119	0.497	0.487	0.572	0.76	0.611	0.542	chr2R:+:19138227-19138261:19139140-19139349:19139693-19139812	191,185,177	105,105,116	pass
3094	FBgn0031883	Caper	chr2L	+	7034198	7034273	7032720	7033018	7034764	7034910	3094	10,9,13	0,3,2	10,26,16	5,6,7	149	74	0.0649696996323	0.414064828752	1.0,0.598,0.763	0.498,0.683,0.532	0.216	1.0	0.598	0.763	0.498	0.683	0.532	chr2L:+:7032720-7033018:7034198-7034273:7034764-7034910	10,12,15	15,32,23	fail
3953	FBgn0086901	cv-c	chr3R	-	14431973	14433205	14427036	14427761	14451953	14452006	3953	773,707,419	0,2,0	838,941,767	0,5,2	1306	74	0.0650452888469	0.414064828752	1.0,0.952,1.0	1.0,0.914,0.956	0.027	1.0	0.952	1.0	1.0	0.914	0.956	chr3R:-:14427036-14427761:14431973-14433205:14451953-14452006	773,709,419	838,946,769	pass
2814	FBgn0261553	CG42671	chr3L	+	11227672	11228088	11226635	11226801	11229112	11229635	2814	527,546,484	3,9,4	255,425,429	4,1,1	490	74	0.0652925264274	0.415120439219	0.964,0.902,0.948	0.906,0.985,0.985	-0.021	0.964	0.902	0.948	0.906	0.985	0.985	chr3L:+:11226635-11226801:11227672-11228088:11229112-11229635	530,555,488	259,426,430	pass
2024	FBgn0261261	plx	chr3R	+	5708020	5708182	5707183	5707941	5708498	5709386	2024	2,5,3	9,5,3	6,0,0	11,9,6	236	74	0.065462788926	0.415684633541	0.065,0.239,0.239	0.146,0.0,0.0	0.132	0.065	0.239	0.239	0.146	0.0	0.0	chr3R:+:5707183-5707941:5708020-5708182:5708498-5709386	11,10,6	17,9,6	fail
1304	FBgn0010382	CycE	chr2L	-	15745391	15745643	15737627	15737964	15746454	15746610	1304	17,10,7	3,2,3	27,21,8	3,1,1	326	74	0.0664716493309	0.421369264122	0.563,0.532,0.346	0.671,0.827,0.645	-0.234	0.563	0.532	0.346	0.671	0.827	0.645	chr2L:-:15737627-15737964:15745391-15745643:15746454-15746610	20,12,10	30,22,9	fail
3598	FBgn0032297	CG17124	chr2L	-	10753316	10754014	10745781	10746078	10755903	10756325	3598	38,28,36	101,101,101	15,8,27	43,76,93	772	74	0.0665232903742	0.421369264122	0.035,0.026,0.033	0.032,0.01,0.027	0.008	0.035	0.026	0.033	0.032	0.01	0.027	chr2L:-:10745781-10746078:10753316-10754014:10755903-10756325	139,129,137	58,84,120	pass
3786	FBgn0028577	pUf68	chr3L	-	1500244	1500388	1499042	1499337	1501350	1501406	3786	94,93,86	3,2,2	32,56,45	5,5,0	218	74	0.0668064732195	0.422637973879	0.914,0.94,0.936	0.685,0.792,1.0	0.104	0.914	0.94	0.936	0.685	0.792	1.0	chr3L:-:1499042-1499337:1500244-1500388:1501350-1501406	97,95,88	37,61,45	pass
3709	FBgn0004435	Galphaq	chr2R	+	12617455	12617584	12616786	12616941	12617794	12617924	3709	4,1,1	8,4,8	0,1,1	1,5,1	203	74	0.0670678295181	0.423765629136	0.154,0.084,0.044	0.0,0.068,0.267	-0.018	0.154	0.084	0.044	0.0	0.068	0.267	chr2R:+:12616786-12616941:12617455-12617584:12617794-12617924	12,5,9	1,6,2	fail
1539	FBgn0264090	CG43759	chrX	+	18936606	18936769	18930334	18931000	18987175	18987257	1539	22,22,12	3,0,2	35,57,56	10,9,8	237	74	0.0674504168723	0.425655539148	0.696,1.0,0.652	0.522,0.664,0.686	0.159	0.696	1.0	0.652	0.522	0.664	0.686	chrX:+:18930334-18931000:18936606-18936769:18987175-18987257	25,22,14	45,66,64	fail
4809	FBgn0263993	CG43736	chrX	+	6872715	6872921	6868507	6868780	6876341	6878483	4809	193,225,158	0,0,0	73,122,132	6,0,0	280	74	0.0678873743199	0.427883463111	1.0,1.0,1.0	0.763,1.0,1.0	0.079	1.0	1.0	1.0	0.763	1.0	1.0	chrX:+:6868507-6868780:6872715-6872921:6876341-6878483	193,225,158	79,122,132	pass
2168	FBgn0261113	Xrp1	chr3R	+	18919422	18919512	18918259	18918625	18920412	18921319	2168	2052,1922,1574	11,13,11	789,1205,1162	7,12,14	164	74	0.0680112384844	0.428134944484	0.988,0.985,0.985	0.981,0.978,0.974	0.008	0.988	0.985	0.985	0.981	0.978	0.974	chr3R:+:18918259-18918625:18919422-18919512:18920412-18921319	2063,1935,1585	796,1217,1176	pass
5160	FBgn0010225	Gel	chr3R	+	4236087	4236148	4235216	4235324	4236552	4236804	5160	61,46,34	2205,1885,1831	13,8,17	826,1133,1118	135	74	0.0684928694242	0.430635192594	0.015,0.013,0.01	0.009,0.004,0.008	0.006	0.015	0.013	0.01	0.009	0.004	0.008	chr3R:+:4235216-4235324:4236087-4236148:4236552-4236804	2266,1931,1865	839,1141,1135	pass
4435	FBgn0033699	RpS11	chr2R	-	12200427	12200550	12199833	12200039	12200774	12200815	4435	45,39,56	45,25,67	19,25,18	2,9,19	197	74	0.0688171270447	0.432141047784	0.273,0.369,0.239	0.781,0.511,0.262	-0.224	0.273	0.369	0.239	0.781	0.511	0.262	chr2R:-:12199833-12200039:12200427-12200550:12200774-12200815	90,64,123	21,34,37	pass
1743	FBgn0039897	CG1674	chr4	+	234863	234944	234264	234345	237268	237559	1743	0,0,2	3,3,2	2,3,0	7,3,1	155	74	0.0691427455891	0.432705887509	0.0,0.0,0.323	0.12,0.323,0.0	-0.04	0.0	0.0	0.323	0.12	0.323	0.0	chr4:+:234264-234345:234863-234944:237268-237559	3,3,4	9,6,1	fail
2515	FBgn0052654	Sec16	chrX	+	12605802	12606153	12604863	12605388	12607697	12607879	2515	32,27,32	19,32,19	27,28,38	31,35,44	425	74	0.0691616588194	0.432705887509	0.227,0.128,0.227	0.132,0.122,0.131	0.066	0.227	0.128	0.227	0.132	0.122	0.131	chrX:+:12604863-12605388:12605802-12606153:12607697-12607879	51,59,51	58,63,82	pass
5752	FBgn0261451	trol	chrX	-	2501118	2501241	2500770	2500902	2501626	2501737	5752	3,1,2	0,0,0	1,1,1	3,0,0	197	74	0.0690690010307	0.432705887509	1.0,1.0,1.0	0.111,1.0,1.0	0.296	1.0	1.0	1.0	0.111	1.0	1.0	chrX:-:2500770-2500902:2501118-2501241:2501626-2501737	3,1,2	4,1,1	fail
3575	FBgn0010825	Gug	chr3L	+	8461971	8462088	8451774	8452128	8463003	8463237	3575	41,15,12	0,1,0	35,50,33	2,1,1	191	74	0.0693743115854	0.432973824693	1.0,0.853,1.0	0.871,0.951,0.927	0.035	1.0	0.853	1.0	0.871	0.951	0.927	chr3L:+:8451774-8452128:8461971-8462088:8463003-8463237	41,16,12	37,51,34	fail
396	FBgn0083969	CG34133	chr3R	+	29871059	29871149	29869849	29870054	29871238	29871377	396	78,60,39	7,7,7	22,40,49	3,2,2	164	74	0.0693625142878	0.432973824693	0.834,0.795,0.715	0.768,0.9,0.917	-0.08	0.834	0.795	0.715	0.768	0.9	0.917	chr3R:+:29869849-29870054:29871059-29871149:29871238-29871377	85,67,46	25,42,51	pass
2136	FBgn0051158	Efa6	chr3R	+	22602195	22602435	22600544	22601666	22602844	22603923	2136	46,52,41	67,69,57	9,22,36	32,42,56	314	74	0.0702235087906	0.437737984503	0.139,0.151,0.145	0.062,0.11,0.132	0.044	0.139	0.151	0.145	0.062	0.11	0.132	chr3R:+:22600544-22601666:22602195-22602435:22602844-22603923	113,121,98	41,64,92	pass
3581	FBgn0010825	Gug	chr3L	+	8461971	8462103	8451774	8452128	8463003	8463237	3581	45,37,20	0,1,0	40,61,35	2,1,1	206	74	0.0704437232382	0.438574535765	1.0,0.93,1.0	0.878,0.956,0.926	0.057	1.0	0.93	1.0	0.878	0.956	0.926	chr3L:+:8451774-8452128:8461971-8462103:8463003-8463237	45,38,20	42,62,36	pass
2917	FBgn0005536	Mbs	chr3L	+	16053004	16053560	16051958	16052150	16062130	16062243	2917	874,708,517	1,0,0	634,842,688	3,4,2	630	74	0.0709740992128	0.441337721812	0.99,1.0,1.0	0.961,0.961,0.976	0.031	0.99	1.0	1.0	0.961	0.961	0.976	chr3L:+:16051958-16052150:16053004-16053560:16062130-16062243	875,708,517	637,846,690	pass
5159	FBgn0010225	Gel	chr3R	+	4236087	4236148	4235216	4235324	4237624	4237817	5159	31,25,18	41,25,17	5,6,8	7,9,20	135	74	0.071079661702	0.44145577956	0.293,0.354,0.367	0.281,0.268,0.18	0.095	0.293	0.354	0.367	0.281	0.268	0.18	chr3R:+:4235216-4235324:4236087-4236148:4237624-4237817	72,50,35	12,15,28	fail
4146	FBgn0010434	cora	chr2R	+	19242483	19242585	19242173	19242395	19242703	19242859	4146	1059,926,1119	9,8,7	311,451,482	3,3,13	176	74	0.071297892331	0.4422724489	0.98,0.98,0.985	0.978,0.984,0.94	0.014	0.98	0.98	0.985	0.978	0.984	0.94	chr2R:+:19242173-19242395:19242483-19242585:19242703-19242859	1068,934,1126	314,454,495	pass
5124	FBgn0034657	LBR	chr2R	+	21720947	21721327	21720494	21720617	21721857	21724055	5124	772,712,621	0,1,1	358,375,432	4,0,4	454	74	0.0716917720613	0.443789102043	1.0,0.991,0.99	0.936,1.0,0.946	0.033	1.0	0.991	0.99	0.936	1.0	0.946	chr2R:+:21720494-21720617:21720947-21721327:21721857-21724055	772,713,622	362,375,436	pass
5304	FBgn0036958	CG17233	chr3L	-	20238737	20239544	20236433	20237910	20239862	20240532	5304	523,456,386	11,8,17	326,443,426	9,5,4	881	74	0.0717164581454	0.443789102043	0.8,0.827,0.656	0.753,0.882,0.899	-0.084	0.8	0.827	0.656	0.753	0.882	0.899	chr3L:-:20236433-20237910:20238737-20239544:20239862-20240532	534,464,403	335,448,430	pass
1197	FBgn0027602	CG8611	chrX	-	17415544	17415844	17414969	17415159	17419447	17419875	1197	6,15,11	112,79,127	4,10,4	23,24,37	374	74	0.0723424210039	0.447120005696	0.01,0.036,0.017	0.033,0.076,0.021	-0.022	0.01	0.036	0.017	0.033	0.076	0.021	chrX:-:17414969-17415159:17415544-17415844:17419447-17419875	118,94,138	27,34,41	pass
3511	FBgn0011656	Mef2	chr2R	-	9918963	9919062	9918711	9918848	9919446	9919747	3511	17,8,11	3,4,1	1,2,2	3,0,3	173	74	0.0741418574478	0.457686841557	0.708,0.461,0.825	0.125,1.0,0.222	0.216	0.708	0.461	0.825	0.125	1.0	0.222	chr2R:-:9918711-9918848:9918963-9919062:9919446-9919747	20,12,12	4,2,5	fail
2924	FBgn0015766	Msr-110	chr3L	-	5574939	5574966	5573631	5573829	5576837	5576941	2924	7,11,5	50,50,46	3,10,2	5,14,18	101	74	0.0742499938942	0.457800143732	0.093,0.139,0.074	0.305,0.344,0.075	-0.139	0.093	0.139	0.074	0.305	0.344	0.075	chr3L:-:5573631-5573829:5574939-5574966:5576837-5576941	57,61,51	8,24,20	fail
4749	FBgn0261793	Trf2	chrX	+	8418350	8418426	8410276	8410689	8423183	8423575	4749	51,58,20	12,8,6	126,173,131	43,51,42	150	74	0.0748892076905	0.461183659437	0.677,0.782,0.622	0.591,0.626,0.606	0.086	0.677	0.782	0.622	0.591	0.626	0.606	chrX:+:8410276-8410689:8418350-8418426:8423183-8423575	63,66,26	169,224,173	pass
2509	FBgn0005427	ewg	chrX	-	272457	272883	271487	271613	273182	273392	2509	68,73,67	2,3,1	51,63,77	5,5,2	500	74	0.0750994965463	0.461920787563	0.834,0.783,0.908	0.602,0.651,0.851	0.14	0.834	0.783	0.908	0.602	0.651	0.851	chrX:-:271487-271613:272457-272883:273182-273392	70,76,68	56,68,79	pass
1305	FBgn0010382	CycE	chr2L	-	15745391	15745643	15740771	15740899	15746454	15746610	1305	18,11,7	16,10,15	28,24,8	6,7,17	326	74	0.075695258926	0.465024247306	0.203,0.2,0.096	0.514,0.438,0.097	-0.183	0.203	0.2	0.096	0.514	0.438	0.097	chr2L:-:15740771-15740899:15745391-15745643:15746454-15746610	34,21,22	34,31,25	pass
5169	FBgn0261397	didum	chr2R	+	7503171	7503195	7502801	7503028	7503648	7503762	5169	32,50,42	22,20,16	28,30,30	2,14,8	98	74	0.0761707855467	0.467382473529	0.523,0.654,0.665	0.914,0.618,0.739	-0.143	0.523	0.654	0.665	0.914	0.618	0.739	chr2R:+:7502801-7503028:7503171-7503195:7503648-7503762	54,70,58	30,44,38	pass
5827	FBgn0011766	E2f1	chr3R	-	21645515	21645543	21626691	21626850	21660215	21660871	5827	39,30,23	1,0,0	57,79,79	1,4,2	102	74	0.076539828819	0.469082436476	0.966,1.0,1.0	0.976,0.935,0.966	0.03	0.966	1.0	1.0	0.976	0.935	0.966	chr3R:-:21626691-21626850:21645515-21645543:21660215-21660871	40,30,23	58,83,81	pass
2801	FBgn0032120	CG33298	chr2L	+	9503592	9504813	9495473	9496255	9515313	9515494	2801	764,695,449	2,2,0	520,770,718	1,3,5	1295	74	0.0775097405699	0.474456383152	0.956,0.952,1.0	0.967,0.936,0.891	0.038	0.956	0.952	1.0	0.967	0.936	0.891	chr2L:+:9495473-9496255:9503592-9504813:9515313-9515494	766,697,449	521,773,723	pass
5305	FBgn0036958	CG17233	chr3L	-	20238737	20239547	20236433	20237910	20239862	20240532	5305	532,460,393	11,8,17	322,447,430	9,5,4	884	74	0.0778419629873	0.475918668192	0.802,0.828,0.659	0.75,0.882,0.9	-0.081	0.802	0.828	0.659	0.75	0.882	0.9	chr3L:-:20236433-20237910:20238737-20239547:20239862-20240532	543,468,410	331,452,434	pass
1967	FBgn0037747	CG8481	chr3R	+	9768744	9768838	9767833	9768140	9768922	9770027	1967	18,15,12	58,71,64	4,13,12	21,26,21	168	74	0.0785463747037	0.479650257023	0.12,0.085,0.076	0.077,0.18,0.201	-0.059	0.12	0.085	0.076	0.077	0.18	0.201	chr3R:+:9767833-9768140:9768744-9768838:9768922-9770027	76,86,76	25,39,33	pass
1439	FBgn0264743	CG44001	chr2L	+	5044306	5044689	5043269	5043383	5045821	5045925	1439	9,13,6	140,105,102	2,11,4	20,30,49	457	74	0.0788771916154	0.481094258429	0.01,0.02,0.009	0.016,0.056,0.013	-0.015	0.01	0.02	0.009	0.016	0.056	0.013	chr2L:+:5043269-5043383:5044306-5044689:5045821-5045925	149,118,108	22,41,53	pass
4382	FBgn0259214	PMCA	chr4	-	330270	330339	328815	329428	342921	343060	4382	128,126,129	1,5,0	75,79,76	2,4,3	143	74	0.0791917293333	0.482435636643	0.985,0.929,1.0	0.951,0.911,0.929	0.041	0.985	0.929	1.0	0.951	0.911	0.929	chr4:-:328815-329428:330270-330339:342921-343060	129,131,129	77,83,79	pass
242	FBgn0261570	CG42684	chrX	+	17736197	17736269	17721422	17721615	17746570	17746691	242	22,21,15	8,9,6	10,7,9	7,8,5	146	74	0.0799179899391	0.486279034248	0.582,0.542,0.559	0.42,0.307,0.477	0.16	0.582	0.542	0.559	0.42	0.307	0.477	chrX:+:17721422-17721615:17736197-17736269:17746570-17746691	30,30,21	17,15,14	fail
4913	FBgn0010395	Itgbetanu	chr2L	+	21053457	21053644	21053284	21053361	21054993	21055744	4913	25,32,29	2,1,2	11,42,25	4,2,4	261	74	0.0809924713301	0.492229572482	0.78,0.901,0.804	0.438,0.856,0.639	0.184	0.78	0.901	0.804	0.438	0.856	0.639	chr2L:+:21053284-21053361:21053457-21053644:21054993-21055744	27,33,31	15,44,29	fail
1550	FBgn0031213	galectin	chr2L	+	74902	75018	73484	73692	75077	76211	1550	164,111,143	2,2,4	143,174,168	0,2,2	190	74	0.081983990524	0.497662342478	0.97,0.956,0.933	1.0,0.971,0.97	-0.027	0.97	0.956	0.933	1.0	0.971	0.97	chr2L:+:73484-73692:74902-75018:75077-76211	166,113,147	143,176,170	pass
1844	FBgn0067783	att-ORFA	chr3R	-	20556484	20556688	20554705	20554919	20557406	20557654	1844	4,4,4	42,33,26	4,0,2	42,30,35	278	74	0.0821282049957	0.497944967031	0.025,0.031,0.039	0.025,0.0,0.015	0.018	0.025	0.031	0.039	0.025	0.0	0.015	chr3R:-:20554705-20554919:20556484-20556688:20557406-20557654	46,37,30	46,30,37	pass
3022	FBgn0027087	Aats-his	chrX	+	18517810	18518026	18515427	18515682	18518824	18519253	3022	1234,1175,1160	2,4,5	624,869,877	5,3,7	290	74	0.0825737932027	0.499458803725	0.994,0.987,0.983	0.97,0.987,0.97	0.012	0.994	0.987	0.983	0.97	0.987	0.97	chrX:+:18515427-18515682:18517810-18518026:18518824-18519253	1236,1179,1165	629,872,884	pass
3325	FBgn0262169	magu	chr2R	+	10061617	10061896	10061249	10061364	10062099	10062191	3325	44,66,69	1,2,1	16,10,22	2,3,0	353	74	0.0824809573016	0.499458803725	0.902,0.874,0.935	0.626,0.411,1.0	0.225	0.902	0.874	0.935	0.626	0.411	1.0	chr2R:+:10061249-10061364:10061617-10061896:10062099-10062191	45,68,70	18,13,22	fail
2647	FBgn0000578	ena	chr2R	+	19151904	19152027	19141631	19142354	19158733	19159055	2647	427,437,251	17,8,10	454,518,393	13,7,7	197	74	0.0831888543346	0.501563051878	0.904,0.954,0.904	0.929,0.965,0.955	-0.029	0.904	0.954	0.904	0.929	0.965	0.955	chr2R:+:19141631-19142354:19151904-19152027:19158733-19159055	444,445,261	467,525,400	pass
4582	FBgn0039994	conu	chr2R	+	4754499	4754670	4749445	4749513	4756170	4756259	4582	676,622,527	7,11,4	307,471,427	7,10,8	245	74	0.0832167762088	0.501563051878	0.967,0.945,0.975	0.93,0.934,0.942	0.027	0.967	0.945	0.975	0.93	0.934	0.942	chr2R:+:4749445-4749513:4754499-4754670:4756170-4756259	683,633,531	314,481,435	pass
5388	FBgn0031187	CG14619	chrX	+	22463691	22465522	22462713	22463272	22466164	22466375	5388	843,767,484	10,1,2	775,1098,897	12,7,10	1905	74	0.0831593396875	0.501563051878	0.766,0.968,0.904	0.715,0.859,0.777	0.096	0.766	0.968	0.904	0.715	0.859	0.777	chrX:+:22462713-22463272:22463691-22465522:22466164-22466375	853,768,486	787,1105,907	pass
3405	FBgn0085443	spri	chrX	-	10522802	10523561	10519347	10519777	10544385	10544592	3405	671,608,368	6,1,2	457,491,443	3,8,4	833	74	0.0836528262646	0.503595939933	0.909,0.982,0.942	0.931,0.845,0.908	0.05	0.909	0.982	0.942	0.931	0.845	0.908	chrX:-:10519347-10519777:10522802-10523561:10544385-10544592	677,609,370	460,499,447	pass
3552	FBgn0264495	gpp	chr3R	+	6445534	6446072	6443821	6444310	6446459	6449274	3552	331,286,273	14,13,19	184,304,232	5,9,10	612	74	0.0850781483249	0.511079572849	0.741,0.727,0.635	0.817,0.803,0.737	-0.085	0.741	0.727	0.635	0.817	0.803	0.737	chr3R:+:6443821-6444310:6445534-6446072:6446459-6449274	345,299,292	189,313,242	pass
5880	FBgn0086674	Tango13	chrX	+	13575901	13576376	13563822	13564333	13576611	13577664	5880	144,149,97	0,0,0	101,145,110	0,2,3	549	74	0.0850964026963	0.511079572849	1.0,1.0,1.0	1.0,0.907,0.832	0.087	1.0	1.0	1.0	1.0	0.907	0.832	chrX:+:13563822-13564333:13575901-13576376:13576611-13577664	144,149,97	101,147,113	pass
3639	FBgn0033636	tou	chr2R	-	11587645	11587711	11587096	11587138	11587770	11588127	3639	54,49,45	17,12,6	116,146,127	14,19,22	140	74	0.0861685980219	0.516469673267	0.627,0.683,0.799	0.814,0.802,0.753	-0.087	0.627	0.683	0.799	0.814	0.802	0.753	chr2R:-:11587096-11587138:11587645-11587711:11587770-11588127	71,61,51	130,165,149	pass
4530	FBgn0002645	Map205	chr3R	-	32061445	32061511	32056591	32059145	32066328	32068441	4530	10,12,9	187,147,105	10,7,2	156,141,141	140	74	0.0861964487056	0.516469673267	0.027,0.041,0.043	0.033,0.026,0.007	0.015	0.027	0.041	0.043	0.033	0.026	0.007	chr3R:-:32056591-32059145:32061445-32061511:32066328-32068441	197,159,114	166,148,143	pass
3099	FBgn0031883	Caper	chr2L	+	7034483	7034693	7032720	7033018	7035074	7035561	3099	86,43,59	7,11,6	39,36,57	8,13,11	284	74	0.0869788342528	0.52054586368	0.762,0.505,0.719	0.56,0.419,0.575	0.144	0.762	0.505	0.719	0.56	0.419	0.575	chr2L:+:7032720-7033018:7034483-7034693:7035074-7035561	93,54,65	47,49,68	pass
1963	FBgn0263199	Galk	chr3L	-	8985418	8985667	8985052	8985308	8985976	8986091	1963	107,82,58	2,1,1	34,43,27	1,0,0	323	74	0.0872916400238	0.521784084194	0.925,0.949,0.93	0.886,1.0,1.0	-0.027	0.925	0.949	0.93	0.886	1.0	1.0	chr3L:-:8985052-8985308:8985418-8985667:8985976-8986091	109,83,59	35,43,27	pass
4592	FBgn0036133	CG7638	chr3L	+	11111187	11111362	11110861	11111119	11111424	11111688	4592	637,539,643	2,1,2	272,316,332	0,1,8	249	74	0.0873903918222	0.521784084194	0.99,0.994,0.99	1.0,0.989,0.925	0.02	0.99	0.994	0.99	1.0	0.989	0.925	chr3L:+:11110861-11111119:11111187-11111362:11111424-11111688	639,540,645	272,317,340	pass
5920	FBgn0037720	CG8312	chr3R	+	9607912	9607974	9591928	9592185	9621518	9622417	5920	32,37,33	7,5,3	28,12,21	2,0,3	136	74	0.0881594690607	0.52576038917	0.713,0.801,0.857	0.884,1.0,0.792	-0.102	0.713	0.801	0.857	0.884	1.0	0.792	chr3R:+:9591928-9592185:9607912-9607974:9621518-9622417	39,42,36	30,12,24	fail
553	FBgn0025726	unc-13	chr4	-	873634	873926	873213	873571	875202	875484	553	800,720,726	3,2,0	357,492,497	0,8,1	366	74	0.0887788304505	0.528835579985	0.982,0.986,1.0	1.0,0.926,0.99	0.017	0.982	0.986	1.0	1.0	0.926	0.99	chr4:-:873213-873571:873634-873926:875202-875484	803,722,726	357,500,498	pass
5595	FBgn0023095	caps	chr3L	+	13265179	13265392	13251153	13251211	13275561	13279642	5595	40,39,30	3,4,3	63,57,30	0,4,2	287	74	0.0889630435858	0.529314538208	0.775,0.715,0.721	1.0,0.786,0.795	-0.123	0.775	0.715	0.721	1.0	0.786	0.795	chr3L:+:13251153-13251211:13265179-13265392:13275561-13279642	43,43,33	63,61,32	pass
3310	FBgn0016977	spen	chr2L	+	199902	199983	199636	199743	200119	200315	3310	5,7,4	43,52,48	0,3,3	26,33,37	155	74	0.0893399749414	0.530937683247	0.053,0.06,0.038	0.0,0.042,0.037	0.024	0.053	0.06	0.038	0.0	0.042	0.037	chr2L:+:199636-199743:199902-199983:200119-200315	48,59,52	26,36,40	pass
5465	FBgn0039137	CG13604	chr3R	-	23991773	23991875	23991085	23991255	23992046	23992242	5465	39,32,43	2,3,0	16,23,14	0,0,0	176	74	0.0894601529798	0.531032968619	0.891,0.818,1.0	1.0,1.0,1.0	-0.097	0.891	0.818	1.0	1.0	1.0	1.0	chr3R:-:23991085-23991255:23991773-23991875:23992046-23992242	41,35,43	16,23,14	fail
3680	FBgn0039924	PIP4K	chr4	-	1193559	1193654	1192705	1192770	1193707	1193859	3680	345,300,371	5,8,14	302,277,287	13,11,12	169	74	0.0897220787235	0.531968464432	0.968,0.943,0.921	0.91,0.917,0.913	0.031	0.968	0.943	0.921	0.91	0.917	0.913	chr4:-:1192705-1192770:1193559-1193654:1193707-1193859	350,308,385	315,288,299	pass
1061	FBgn0030797	CG13004	chrX	-	16829039	16829126	16827675	16828075	16834611	16835520	1061	2,5,1	19,13,19	0,4,0	28,22,12	161	74	0.0898339554635	0.532013169464	0.046,0.15,0.024	0.0,0.077,0.0	0.048	0.046	0.15	0.024	0.0	0.077	0.0	chrX:-:16827675-16828075:16829039-16829126:16834611-16835520	21,18,20	28,26,12	fail
5390	FBgn0031187	CG14619	chrX	+	22463538	22465522	22462399	22463272	22466164	22466375	5390	927,838,516	10,1,2	860,1213,992	12,7,10	2058	74	0.0901735601299	0.533404852787	0.769,0.968,0.903	0.72,0.862,0.781	0.092	0.769	0.968	0.903	0.72	0.862	0.781	chrX:+:22462399-22463272:22463538-22465522:22466164-22466375	937,839,518	872,1220,1002	pass
185	FBgn0016756	Ubp64E	chr3L	+	5755553	5755625	5752972	5753234	5756204	5756433	185	3,4,5	75,48,52	7,1,2	91,118,120	146	74	0.0903308638875	0.533716193467	0.02,0.041,0.046	0.038,0.004,0.008	0.019	0.02	0.041	0.046	0.038	0.004	0.008	chr3L:+:5752972-5753234:5755553-5755625:5756204-5756433	78,52,57	98,119,122	pass
2587	FBgn0032036	CG13384	chr2L	+	8384996	8385097	8384699	8384895	8386216	8386385	2587	861,663,647	16,13,15	344,385,449	2,9,5	175	74	0.0907941896495	0.535832839147	0.958,0.956,0.948	0.986,0.948,0.974	-0.015	0.958	0.956	0.948	0.986	0.948	0.974	chr2L:+:8384699-8384895:8384996-8385097:8386216-8386385	877,676,662	346,394,454	pass
5594	FBgn0023095	caps	chr3L	+	13251153	13251211	13238674	13238714	13275561	13279642	5594	23,17,18	0,0,0	4,14,6	0,2,2	132	74	0.0915867866405	0.539885578127	1.0,1.0,1.0	1.0,0.797,0.627	0.192	1.0	1.0	1.0	1.0	0.797	0.627	chr3L:+:13238674-13238714:13251153-13251211:13275561-13279642	23,17,18	4,16,8	fail
1624	FBgn0032694	MESR3	chr2L	+	18631742	18631774	18617255	18617724	18649597	18649627	1624	328,362,324	46,57,48	189,305,273	52,68,33	106	74	0.0927090529601	0.545240439497	0.833,0.816,0.825	0.717,0.758,0.852	0.049	0.833	0.816	0.825	0.717	0.758	0.852	chr2L:+:18617255-18617724:18631742-18631774:18649597-18649627	374,419,372	241,373,306	pass
4339	FBgn0263077	CG43340	chr2R	+	7640831	7647677	7640116	7640617	7648296	7648510	4339	259,276,201	25,37,38	58,77,90	17,15,10	6920	74	0.0926310774575	0.545240439497	0.1,0.074,0.054	0.035,0.052,0.088	0.018	0.1	0.074	0.054	0.035	0.052	0.088	chr2R:+:7640116-7640617:7640831-7647677:7648296-7648510	284,313,239	75,92,100	pass
1742	FBgn0039897	CG1674	chr4	+	234863	234944	234264	234345	236394	236475	1742	0,0,2	6,13,5	3,3,0	4,23,10	155	74	0.0936084397322	0.549118633123	0.0,0.0,0.16	0.264,0.059,0.0	-0.054	0.0	0.0	0.16	0.264	0.059	0.0	chr4:+:234264-234345:234863-234944:236394-236475	6,13,7	7,26,10	fail
2493	FBgn0045800	Uhg1	chr2R	+	17699857	17699897	17699350	17699444	17700381	17700433	2493	28,19,19	5,0,0	11,22,25	0,2,0	114	74	0.0936915494836	0.549118633123	0.784,1.0,1.0	1.0,0.877,1.0	-0.031	0.784	1.0	1.0	1.0	0.877	1.0	chr2R:+:17699350-17699444:17699857-17699897:17700381-17700433	33,19,19	11,24,25	fail
