ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2862	"FBgn0003261"	"Rm62"	chr3R	-	6005205	6005297	6005949	6006114	6004016	6005126	6008036	6008573	2862	11,12,17	90,67,84	9,3,13	140,109,137	239	166	0.000561966107269	0.00342513138991	0.078,0.111,0.123	0.043,0.019,0.062	0.063
906	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7355900	7356024	7348130	7348975	7361717	7361867	906	1,0,0	1,3,1	0,4,8	5,10,5	198	198	0.000572136291317	0.00347906433034	0.5,0.0,0.0	0.0,0.286,0.615	-0.134
1524	"FBgn0033159"	"Dscam1"	chr2R	-	7339402	7339690	7340154	7340442	7332260	7332380	7347848	7348010	1524	2,4,0	3,0,3	0,0,0	2,2,4	362	362	0.000574033113647	0.00348255573325	0.4,1.0,0.0	0.0,0.0,0.0	0.467
1277	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7340154	7340442	7332260	7332380	7347848	7348010	1277	2,4,0	4,2,3	0,0,0	2,8,11	362	362	0.000575698909367	0.00348463270888	0.333,0.667,0.0	0.0,0.0,0.0	0.333
34	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12730842	12731066	12726745	12727116	12737958	12738176	34	965,853,857	116,74,77	291,412,377	17,24,22	295	298	0.000582022866956	0.00351483075389	0.894,0.921,0.918	0.945,0.945,0.945	-0.034
9	"FBgn0010215"	"alpha-Cat"	chr3L	-	23326687	23326760	23334363	23334740	23325888	23325956	23337874	23338100	9	1608,1392,1160	402,355,421	1143,1267,1291	180,280,265	451	147	0.000587692757931	0.00354094972914	0.566,0.561,0.473	0.674,0.596,0.614	-0.095
1970	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7336116	7336410	7332260	7332380	7347848	7348010	1970	7,5,1	2,0,0	3,7,4	6,1,3	368	368	0.000593103750724	0.00356539309511	0.778,1.0,1.0	0.333,0.875,0.571	0.333
1966	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7347006	7347294	7332260	7332380	7347848	7348010	1966	2,6,1	2,0,0	3,1,5	6,1,3	362	368	0.00061798204437	0.00370648456225	0.504,1.0,1.0	0.337,0.504,0.629	0.345
1754	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7357590	7357714	7348130	7348975	7361717	7361867	1754	3,2,1	2,3,1	0,0,2	8,1,4	198	198	0.000659991307483	0.00394049231883	0.6,0.4,0.5	0.0,0.0,0.333	0.389
2864	"FBgn0263112"	"Mitf"	chr4	+	1221261	1221282	1221490	1221650	1220259	1220688	1221707	1221949	2864	19,8,19	231,187,192	5,0,4	107,114,117	95	234	0.000659745585091	0.00394049231883	0.168,0.095,0.196	0.103,0.0,0.078	0.093
2833	"FBgn0261552"	"ps"	chr3R	+	9419806	9420047	9432028	9432839	9417939	9418000	9444010	9444076	2833	214,191,81	1530,1308,837	299,357,335	1581,2121,1713	315	885	0.00066561521336	0.00396507886149	0.282,0.291,0.214	0.347,0.321,0.355	-0.079
1237	"FBgn0033159"	"Dscam1"	chr2R	-	7364455	7364617	7365942	7366104	7361717	7361867	7368387	7368732	1237	20,36,29	6,9,2	33,56,51	24,23,31	236	236	0.000677021051989	0.00402391970629	0.769,0.8,0.935	0.579,0.709,0.622	0.198
1426	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7354685	7354809	7348130	7348975	7361717	7361867	1426	12,6,4	1,0,1	3,9,7	0,5,4	198	201	0.000678950550615	0.00402629909858	0.924,1.0,0.802	1.0,0.646,0.64	0.147
2891	"FBgn0003118"	"pnt"	chr3R	-	23311981	23312206	23313441	23313558	23291716	23292681	23337895	23337986	2891	368,304,315	1097,1033,1073	276,317,292	1198,1425,1379	191	299	0.000684696549856	0.00405124947364	0.344,0.315,0.315	0.265,0.258,0.249	0.067
1340	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7359015	7359139	7348130	7348975	7361717	7361867	1340	0,1,0	12,6,4	4,0,3	3,9,7	198	198	0.000687568596977	0.00405774085526	0.0,0.143,0.0	0.571,0.0,0.3	-0.243
1732	"FBgn0033159"	"Dscam1"	chr2R	-	7336530	7336818	7340154	7340442	7332260	7332380	7347848	7348010	1732	2,4,0	5,4,3	0,0,0	1,12,7	362	362	0.000688875868706	0.00405774085526	0.286,0.5,0.0	0.0,0.0,0.0	0.262
495	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7355086	7355210	7348130	7348975	7361717	7361867	495	0,2,1	1,8,2	1,6,15	4,2,1	198	198	0.000694440010548	0.00408138515128	0.0,0.2,0.333	0.2,0.75,0.938	-0.452
130	"FBgn0003256"	"rl"	chr2R	+	1072267	1072439	1076634	1076761	1071974	1072045	1080330	1080441	130	469,281,284	1028,771,800	274,327,303	446,666,549	246	201	0.000696295226633	0.00408317445818	0.272,0.229,0.225	0.334,0.286,0.311	-0.068
72	"FBgn0266694"	"CR45184"	chr3L	-	826945	827001	827181	827236	826719	826885	827422	827469	72	1550,1131,1594	2063,1570,2121	503,623,727	862,1191,1341	129	130	0.000712484619441	0.00416882667331	0.431,0.421,0.431	0.37,0.345,0.353	0.072
418	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7357590	7357714	7348130	7348975	7361717	7361867	418	3,2,1	1,5,1	0,0,2	2,1,3	198	198	0.000728289620086	0.0042518549217	0.75,0.286,0.5	0.0,0.0,0.4	0.379
2627	"FBgn0022361"	"Pur-alpha"	chr4	+	560470	560583	560717	560820	560094	560300	564360	564479	2627	10,12,14	39,38,31	13,42,39	27,37,32	187	177	0.000737271563182	0.00429476996871	0.195,0.23,0.299	0.313,0.518,0.536	-0.214
986	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7359221	7359345	7348130	7348975	7361717	7361867	986	1,2,0	3,5,1	2,3,1	1,2,0	198	198	0.000746132730859	0.00433679355486	0.25,0.286,0.0	0.667,0.6,1.0	-0.577
2031	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7340154	7340442	7332260	7332380	7347848	7348010	2031	2,4,0	7,5,1	0,0,0	3,7,4	362	368	0.000753377147127	0.00436925556913	0.225,0.449,0.0	0.0,0.0,0.0	0.225
1467	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7359015	7359139	7348130	7348975	7361717	7361867	1467	0,1,0	2,1,1	4,0,3	1,6,2	198	195	0.000773136475026	0.00447399634889	0.0,0.496,0.0	0.798,0.0,0.596	-0.299
670	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7356106	7356230	7348130	7348975	7361717	7361867	670	6,11,5	0,0,2	1,7,5	5,2,1	198	198	0.000774913751763	0.00447444716753	1.0,1.0,0.714	0.167,0.778,0.833	0.312
2411	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13284891	13285632	2411	66,54,30	178,152,104	54,84,58	98,126,116	187	182	0.000792275317315	0.00456468470567	0.265,0.257,0.219	0.349,0.394,0.327	-0.11
133	"FBgn0024811"	"Crk"	chr4	+	211589	211794	211853	211982	210557	210680	212627	212729	133	686,520,599	384,308,368	434,420,466	300,377,411	279	203	0.000796193097019	0.00457724110142	0.565,0.551,0.542	0.513,0.448,0.452	0.082
2838	"FBgn0262733"	"Src64B"	chr3L	-	4598153	4599005	4612858	4612889	4596063	4596280	4625209	4625393	2838	15,12,13	808,624,603	0,7,11	673,952,710	105	926	0.000801835612936	0.00459963653347	0.141,0.145,0.16	0.0,0.061,0.12	0.088
994	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7353815	7353936	7348130	7348975	7361717	7361867	994	2,1,2	3,5,1	5,5,3	1,2,0	195	198	0.00081926813698	0.00468941957537	0.404,0.169,0.67	0.835,0.717,1.0	-0.436
1161	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7340544	7340832	7332260	7332380	7347848	7348010	1161	4,5,5	2,4,0	14,7,2	0,0,0	362	362	0.000826477580867	0.00472042401393	0.667,0.556,1.0	1.0,1.0,1.0	-0.259
474	"FBgn0033159"	"Dscam1"	chr2R	-	7337871	7338159	7340154	7340442	7332260	7332380	7347848	7348010	474	2,4,0	6,4,3	0,0,0	9,8,10	362	362	0.000844260128965	0.00481155177395	0.25,0.5,0.0	0.0,0.0,0.0	0.25
2391	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7698373	7698551	7696027	7696206	7698724	7698992	2391	98,70,51	142,82,92	31,33,38	76,116,80	252	288	0.000851220351381	0.0048407412207	0.441,0.494,0.388	0.318,0.245,0.352	0.136
2214	"FBgn0027066"	"Eb1"	chr2R	+	6753226	6753503	6754179	6754438	6752842	6752988	6754701	6754844	2214	176,159,139	7010,5738,6331	62,75,78	3784,4397,4522	351	333	0.000861246080009	0.00488720027729	0.023,0.026,0.02	0.015,0.016,0.016	0.007
2448	"FBgn0040238"	"Best1"	chr3R	-	10166123	10166234	10167248	10167461	10165018	10165775	10170191	10170487	2448	414,384,322	124,80,96	335,456,436	68,70,74	287	185	0.000867867442719	0.00490363728901	0.683,0.756,0.684	0.761,0.808,0.792	-0.079
558	"FBgn0033159"	"Dscam1"	chr2R	-	7364177	7364348	7365017	7365179	7361717	7361867	7368387	7368732	558	9,13,9	14,16,12	7,5,10	36,37,24	236	245	0.000866598273093	0.00490363728901	0.4,0.458,0.438	0.168,0.123,0.302	0.234
2365	"FBgn0263197"	"Patronin"	chr2R	-	17523499	17523571	17523823	17523898	17522852	17522960	17524083	17524282	2365	174,139,126	6,2,9	82,82,100	0,0,0	149	146	0.000871421920888	0.00490368877694	0.966,0.986,0.932	1.0,1.0,1.0	-0.039
2507	"FBgn0263120"	"Acsl"	chr2R	+	8674646	8674871	8676471	8676607	8666170	8666311	8678429	8678868	2507	679,539,512	439,433,344	260,331,317	272,320,302	299	210	0.000871601347364	0.00490368877694	0.521,0.466,0.511	0.402,0.421,0.424	0.084
69	"FBgn0266694"	"CR45184"	chr3L	-	827181	827236	827645	827697	826945	827001	827876	829851	69	10,9,10	1584,1243,1578	3,15,6	255,281,346	126	129	0.000884932641633	0.00496807600303	0.006,0.007,0.006	0.012,0.052,0.017	-0.021
2169	"FBgn0024728"	"Slip1"	chr4	+	665950	666932	668419	668574	664987	665305	669129	669884	2169	1747,1348,1216	143,108,94	928,994,957	34,41,70	1056	229	0.000889939908716	0.00498555697798	0.726,0.73,0.737	0.855,0.84,0.748	-0.083
1356	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7357399	7357523	7348130	7348975	7361717	7361867	1356	1,0,2	12,6,4	6,2,7	3,9,7	198	198	0.000918811770987	0.00513637238431	0.077,0.0,0.333	0.667,0.182,0.5	-0.313
2621	"FBgn0259984"	"kuz"	chr2L	+	13630705	13631184	13633393	13633540	13551141	13551666	13634018	13634179	2621	1269,1365,877	566,529,335	1169,1259,1139	554,803,621	553	221	0.000923478812097	0.00514063364112	0.473,0.508,0.511	0.457,0.385,0.423	0.076
45	"FBgn0032456"	"MRP"	chr2L	+	12736592	12736813	12737397	12737618	12726745	12727116	12737958	12738176	45	149,133,117	742,685,653	26,61,36	255,364,368	295	295	0.00092313120921	0.00514063364112	0.167,0.163,0.152	0.093,0.144,0.089	0.052
1697	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7344663	7344954	7332260	7332380	7347848	7348010	1697	13,7,15	1,3,0	14,4,5	8,3,3	365	362	0.000937000717765	0.00518303128125	0.928,0.698,1.0	0.634,0.569,0.623	0.267
2235	"FBgn0020251"	"sfl"	chr3L	+	6523029	6524096	6534492	6534702	6495679	6496481	6544467	6546352	2235	268,171,113	28,13,8	191,216,162	4,12,5	1141	284	0.000936491233131	0.00518303128125	0.704,0.766,0.779	0.922,0.818,0.89	-0.127
907	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7358806	7358930	7348130	7348975	7361717	7361867	907	3,1,2	1,3,1	0,3,0	5,10,5	198	198	0.000935617253595	0.00518303128125	0.75,0.25,0.667	0.0,0.231,0.0	0.479
2622	"FBgn0259984"	"kuz"	chr2L	+	13630705	13631184	13633393	13633540	13558799	13558832	13634018	13634179	2622	1275,1366,879	567,529,335	1172,1266,1141	554,803,621	553	221	0.000971517141384	0.0053611977237	0.473,0.508,0.512	0.458,0.387,0.423	0.075
264	"FBgn0035397"	"CG11486"	chr3L	+	3073080	3073478	3083732	3083809	3071132	3071307	3085203	3085800	264	356,310,206	54,43,44	198,266,276	59,80,62	472	151	0.000975318537657	0.0053611977237	0.678,0.698,0.6	0.518,0.515,0.587	0.119
909	"FBgn0033159"	"Dscam1"	chr2R	-	7363594	7363765	7364177	7364348	7361717	7361867	7368387	7368732	909	14,16,12	14,11,4	36,37,24	6,3,8	245	245	0.000974278843902	0.0053611977237	0.5,0.593,0.75	0.857,0.925,0.75	-0.23
25	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12736035	12736256	12726745	12727116	12737958	12738176	25	116,74,77	166,141,112	17,24,22	56,63,58	298	295	0.00101299022338	0.0055566734545	0.409,0.342,0.405	0.231,0.274,0.273	0.126
1504	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359015	7359139	7348130	7348975	7361717	7361867	1504	0,1,0	4,1,4	4,0,3	3,9,0	198	198	0.00107090556443	0.00586215041818	0.0,0.5,0.0	0.571,0.0,1.0	-0.357
1702	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7344278	7344569	7332260	7332380	7347848	7348010	1702	139,149,66	1,3,0	75,87,89	8,3,3	365	362	0.00108446784311	0.00592407433798	0.993,0.98,1.0	0.903,0.966,0.967	0.046
1157	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7347391	7347697	7332260	7332380	7347848	7348010	1157	7,7,3	2,4,0	2,8,3	0,0,0	380	362	0.00108951224532	0.0059393079543	0.769,0.625,1.0	1.0,1.0,1.0	-0.202
1391	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7358603	7358727	7348130	7348975	7361717	7361867	1391	4,1,4	0,2,0	3,9,0	1,9,4	198	198	0.00109476870664	0.00595563224087	1.0,0.333,1.0	0.75,0.5,0.0	0.361
371	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15602515	15604835	15605280	15601232	15601295	15606658	15609125	371	2001,1904,1802	217,211,212	1625,1987,1873	132,178,130	955	519	0.00110499899907	0.0059988914733	0.834,0.831,0.822	0.87,0.858,0.887	-0.043
1828	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7350781	7350905	7348130	7348975	7361717	7361867	1828	3,5,1	3,3,0	1,2,0	3,4,7	198	198	0.00112006367976	0.00606816392759	0.5,0.625,1.0	0.25,0.333,0.0	0.514
2005	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7357788	7357915	7348130	7348975	7361717	7361867	2005	9,0,0	6,4,5	20,2,4	0,2,4	201	198	0.00113136721163	0.00611681697787	0.596,0.0,0.0	1.0,0.496,0.496	-0.465
1307	"FBgn0033159"	"Dscam1"	chr2R	-	7354056	7354177	7357590	7357714	7348130	7348975	7361717	7361867	1307	3,2,1	1,2,0	0,0,2	1,1,1	198	195	0.00114669258646	0.00618697045113	0.747,0.496,1.0	0.0,0.0,0.663	0.527
1162	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7342103	7342391	7332260	7332380	7347848	7348010	1162	4,11,1	2,4,0	6,8,9	0,0,0	362	362	0.0011811992398	0.00635499428115	0.667,0.733,1.0	1.0,1.0,1.0	-0.2
468	"FBgn0033159"	"Dscam1"	chr2R	-	7337871	7338159	7344278	7344569	7332260	7332380	7347848	7348010	468	139,149,66	6,4,3	75,87,89	9,8,10	365	362	0.00118266129805	0.00635499428115	0.958,0.974,0.956	0.892,0.915,0.898	0.061
2900	"FBgn0034971"	"CG3209"	chr2R	+	24070767	24071004	24071990	24072224	24069999	24070242	24072704	24072961	2900	326,264,294	1043,930,1127	153,166,167	328,383,511	311	308	0.00118516463791	0.00635547554301	0.236,0.219,0.205	0.316,0.3,0.245	-0.067
2429	"FBgn0028577"	"pUf68"	chr3L	-	1499771	1499879	1501345	1501397	1499042	1499337	1501798	1501892	2429	10,9,3	32,32,40	7,7,13	11,13,11	126	182	0.00121584502284	0.00650674785597	0.311,0.289,0.098	0.479,0.438,0.631	-0.283
2639	"FBgn0010905"	"Spn"	chr3L	-	2524598	2525718	2534710	2536218	2514309	2514330	2540976	2541403	2639	2204,1974,1424	1702,1656,1345	1425,1600,1737	1664,1776,1889	1582	1194	0.00124352614813	0.00664138812987	0.494,0.474,0.444	0.393,0.405,0.41	0.068
22	"FBgn0032456"	"MRP"	chr2L	+	12724471	12724618	12724764	12724911	12724205	12724343	12725711	12725796	22	52,54,42	1775,1569,1085	17,33,45	381,665,601	221	221	0.00125905021262	0.00671068665957	0.028,0.033,0.037	0.043,0.047,0.07	-0.021
2182	"FBgn0010348"	"Arf79F"	chr3L	-	22869345	22869471	22869664	22869774	22868507	22869246	22869841	22870150	2182	6278,5461,5280	4278,3740,4526	3802,5037,5353	3743,5122,4798	184	200	0.00126565290722	0.00673225071659	0.615,0.613,0.559	0.525,0.517,0.548	0.066
263	"FBgn0035397"	"CG11486"	chr3L	+	3073080	3073478	3083732	3083809	3071132	3071189	3085203	3085800	263	383,326,215	53,43,45	195,288,293	59,80,62	472	151	0.00127050458808	0.0067444326218	0.698,0.708,0.605	0.514,0.535,0.602	0.12
2614	"FBgn0039890"	"CG2316"	chr4	-	188424	188523	188577	189248	187996	188169	193672	193829	2614	1809,1585,1237	160,121,109	821,891,875	82,111,124	745	173	0.00127756293349	0.00676825594342	0.724,0.753,0.725	0.699,0.651,0.621	0.077
1172	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7359015	7359139	7348130	7348975	7361717	7361867	1172	0,1,0	2,1,2	4,0,3	5,5,3	198	195	0.00129731473153	0.00685909575927	0.0,0.496,0.0	0.441,0.0,0.496	-0.147
2361	"FBgn0263197"	"Patronin"	chr2R	-	17521705	17521900	17522852	17522960	17520645	17520928	17524083	17524282	2361	8,10,12	316,309,286	3,2,2	198,204,211	182	269	0.00133565065604	0.00704763161794	0.036,0.046,0.058	0.022,0.014,0.014	0.03
996	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7355290	7355414	7348130	7348975	7361717	7361867	996	6,2,2	3,5,1	8,12,1	1,2,0	198	198	0.00134898240374	0.00710374133809	0.667,0.286,0.667	0.889,0.857,1.0	-0.375
2323	"FBgn0053558"	"mim"	chr2R	-	6926669	6926821	6927389	6928151	6926018	6926298	6928508	6928836	2323	103,100,93	346,234,318	33,34,38	161,153,188	836	226	0.00138141894261	0.00726003208761	0.074,0.104,0.073	0.053,0.057,0.052	0.03
436	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7346641	7346929	7332260	7332380	7347848	7348010	436	14,24,14	77,64,59	4,6,13	95,58,64	362	359	0.00139255684458	0.00730398839	0.153,0.271,0.19	0.04,0.093,0.168	0.104
2424	"FBgn0058178"	"CG40178"	chr3L	-	25924295	25924456	25933195	25933410	25843724	25844107	25961359	25961540	2424	55,77,58	11,9,15	49,47,44	15,20,26	289	235	0.00140557570572	0.0073576159705	0.803,0.874,0.759	0.726,0.656,0.579	0.158
2530	"FBgn0050295"	"Ipk1"	chr2R	+	20872539	20872692	20873650	20873751	20871317	20872005	20875237	20875546	2530	63,62,63	25,41,33	27,31,19	32,25,32	227	175	0.0014092411673	0.00736216665377	0.66,0.538,0.595	0.394,0.489,0.314	0.199
920	"FBgn0033159"	"Dscam1"	chr2R	-	7358806	7358930	7359221	7359345	7348130	7348975	7361717	7361867	920	1,2,0	3,1,2	2,3,1	0,3,0	198	198	0.00141637060164	0.00738475998835	0.25,0.667,0.0	1.0,0.5,1.0	-0.528
1706	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7345875	7346166	7332260	7332380	7347848	7348010	1706	21,22,10	1,3,0	10,19,10	8,3,3	365	362	0.00143586850678	0.00747162406789	0.954,0.879,1.0	0.554,0.863,0.768	0.216
152	"FBgn0051145"	"CG31145"	chr3R	-	23615127	23615206	23616197	23616322	23614376	23614469	23622370	23622649	152	391,377,319	233,242,195	211,267,228	177,233,208	199	153	0.00144243700769	0.00747799842855	0.563,0.545,0.557	0.478,0.468,0.457	0.087
757	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7360525	7360649	7348130	7348975	7361717	7361867	757	17,10,2	0,2,1	13,11,2	1,6,15	198	198	0.00144277371884	0.00747799842855	1.0,0.833,0.667	0.929,0.647,0.118	0.269
681	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7356316	7356440	7348130	7348975	7361717	7361867	681	3,5,1	0,0,2	0,2,4	5,2,1	198	198	0.00144657979684	0.00748299529485	1.0,1.0,0.333	0.0,0.5,0.8	0.344
1690	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359441	7359565	7348130	7348975	7361717	7361867	1690	4,6,1	4,4,3	4,5,6	3,0,0	198	198	0.00148255728471	0.0076540653542	0.5,0.6,0.25	0.571,1.0,1.0	-0.407
2540	"FBgn0259214"	"PMCA"	chr4	-	331397	332002	342921	343060	328815	329428	348994	349146	2540	615,557,503	2772,2347,2527	541,660,612	1881,2223,2111	213	679	0.00149095960723	0.00768238091162	0.414,0.431,0.388	0.478,0.486,0.48	-0.07
2325	"FBgn0053558"	"mim"	chr2R	-	6939281	6939343	6962879	6963095	6938384	6938458	6970892	6971637	2325	137,130,83	29,50,23	151,168,163	23,31,18	290	136	0.00149391863615	0.00768259329879	0.689,0.549,0.629	0.755,0.718,0.809	-0.138
1410	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7356526	7356650	7348130	7348975	7361717	7361867	1410	2,3,1	0,2,0	8,1,4	1,9,4	198	198	0.00153799179292	0.00789382532312	1.0,0.6,1.0	0.889,0.1,0.5	0.37
1387	"FBgn0033159"	"Dscam1"	chr2R	-	7357788	7357915	7358806	7358930	7348130	7348975	7361717	7361867	1387	3,1,2	9,0,0	0,3,0	20,2,4	198	201	0.00155046447703	0.00794235985996	0.253,1.0,1.0	0.0,0.604,0.0	0.55
127	"FBgn0266758"	"Esyt2"	chr3R	+	24553233	24553331	24553994	24554080	24552485	24552656	24554355	24554404	127	7,4,2	7,9,7	2,2,0	12,12,12	172	160	0.00156751002604	0.00799855406698	0.482,0.293,0.21	0.134,0.134,0.0	0.239
1962	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7337493	7337781	7332260	7332380	7347848	7348010	1962	11,10,2	2,0,0	19,9,1	6,1,3	362	368	0.00156683520915	0.00799855406698	0.848,1.0,1.0	0.763,0.901,0.253	0.31
1473	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7355685	7355809	7348130	7348975	7361717	7361867	1473	0,2,0	2,1,1	1,9,4	1,6,2	198	195	0.00158566844801	0.00806114103629	0.0,0.663,0.0	0.496,0.596,0.663	-0.364
154	"FBgn0051145"	"CG31145"	chr3R	-	23614376	23614469	23622370	23622649	23611892	23612136	23626596	23627460	154	684,567,596	179,148,146	522,564,572	85,103,108	353	167	0.00158813735992	0.00806114103629	0.644,0.644,0.659	0.744,0.721,0.715	-0.078
1711	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7346268	7346556	7332260	7332380	7347848	7348010	1711	12,7,6	1,3,0	9,5,4	8,3,3	362	362	0.00158896019667	0.00806114103629	0.923,0.7,1.0	0.529,0.625,0.571	0.299
1272	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7344278	7344569	7332260	7332380	7347848	7348010	1272	139,149,66	4,2,3	75,87,89	2,8,11	365	362	0.00164932262755	0.00831928444126	0.972,0.987,0.956	0.974,0.915,0.889	0.046
1648	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7357590	7357714	7348130	7348975	7361717	7361867	1648	3,2,1	0,1,1	0,0,2	1,2,0	198	198	0.00164367611419	0.00831928444126	1.0,0.667,0.5	0.0,0.0,1.0	0.389
1978	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7342103	7342391	7332260	7332380	7347848	7348010	1978	4,11,1	2,0,0	6,8,9	6,1,3	362	368	0.00164800689625	0.00831928444126	0.67,1.0,1.0	0.504,0.891,0.753	0.174
1027	"FBgn0033159"	"Dscam1"	chr2R	-	7351698	7351822	7358603	7358727	7348130	7348975	7361717	7361867	1027	4,1,4	8,0,3	3,9,0	0,0,1	198	198	0.00166059546042	0.00832828161388	0.333,1.0,0.571	1.0,1.0,0.0	-0.032
1961	"FBgn0033159"	"Dscam1"	chr2R	-	7333686	7333980	7343717	7344008	7332260	7332380	7347848	7348010	1961	3,3,4	2,0,0	0,14,4	6,1,3	365	368	0.0016602079185	0.00832828161388	0.602,1.0,1.0	0.0,0.934,0.573	0.365
504	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7357399	7357523	7348130	7348975	7361717	7361867	504	1,0,2	1,8,2	6,2,7	4,2,1	198	198	0.00165498156246	0.00832828161388	0.5,0.0,0.5	0.6,0.5,0.875	-0.325
2412	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13282165	13282229	2412	100,101,59	186,155,104	95,115,99	98,128,118	187	182	0.00167810630822	0.00838416301621	0.344,0.388,0.356	0.485,0.467,0.45	-0.105
672	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7358603	7358727	7348130	7348975	7361717	7361867	672	4,1,4	0,0,2	3,9,0	5,2,1	198	198	0.00167759690666	0.00838416301621	1.0,1.0,0.667	0.375,0.818,0.0	0.491
1677	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7360081	7360205	7348130	7348975	7361717	7361867	1677	4,5,3	4,4,3	5,7,2	3,0,0	198	198	0.00168430335093	0.00839918697538	0.5,0.556,0.5	0.625,1.0,1.0	-0.356
2468	"FBgn0000256"	"capu"	chr2L	-	3886983	3887799	3889430	3889784	3884035	3884518	3893261	3893604	2468	12,7,12	359,319,237	14,22,21	259,249,305	428	890	0.00172940359919	0.00860778766856	0.065,0.044,0.095	0.101,0.155,0.125	-0.059
1417	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7354881	7355005	7348130	7348975	7361717	7361867	1417	1,8,2	1,0,1	4,2,1	0,5,4	198	201	0.00174357981486	0.0086619729293	0.504,1.0,0.67	1.0,0.289,0.202	0.228
685	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7354685	7354809	7348130	7348975	7361717	7361867	685	12,6,4	0,0,2	3,9,7	5,2,1	198	198	0.00175610159264	0.00870775045842	1.0,1.0,0.667	0.375,0.818,0.875	0.2
2529	"FBgn0260634"	"eIF4G2"	chr3R	-	23814968	23815106	23815240	23817030	23814012	23814915	23818226	23818642	2529	945,949,481	122,102,69	1080,1443,1309	98,111,120	1864	212	0.00176508160857	0.00873582683339	0.468,0.514,0.442	0.556,0.597,0.554	-0.094
2410	"FBgn0041210"	"HDAC4"	chrX	-	13271481	13271589	13276434	13276547	13270390	13270642	13285202	13285632	2410	90,70,35	180,153,104	67,98,73	97,128,115	187	182	0.00177591365049	0.00877294679501	0.327,0.308,0.247	0.402,0.427,0.382	-0.11
