ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1773	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7356744	7356868	7348130	7348975	7361717	7361867	1773	0,4,1	1,5,5	0,1,0	4,4,1	148	148	0.0118004797836	0.0804402627203	0.0,0.444,0.167	0.0,0.2,0.0	0.137
635	"FBgn0033159"	"Dscam1"	chr2R	-	7351915	7352039	7356106	7356230	7348130	7348975	7361717	7361867	635	1,8,0	0,3,2	7,2,9	0,0,1	148	148	0.0119910950054	0.081183526609	1.0,0.727,0.0	1.0,1.0,0.9	-0.391
498	"FBgn0033159"	"Dscam1"	chr2R	-	7350373	7350497	7356972	7357096	7348130	7348975	7361717	7361867	498	2,3,0	0,3,4	0,1,1	2,6,2	148	148	0.0122306041977	0.0825135128267	1.0,0.5,0.0	0.0,0.143,0.333	0.341
1068	"FBgn0033159"	"Dscam1"	chr2R	-	7356316	7356440	7357182	7357306	7348130	7348975	7361717	7361867	1068	5,2,2	3,1,0	4,3,2	4,8,4	148	148	0.0129841197768	0.0869845227005	0.625,0.667,1.0	0.5,0.273,0.333	0.395
1281	"FBgn0033159"	"Dscam1"	chr2R	-	7356744	7356868	7360081	7360205	7348130	7348975	7361717	7361867	1281	3,7,2	0,4,1	5,2,9	0,1,0	148	148	0.0129521103713	0.0869845227005	1.0,0.636,0.667	1.0,0.667,1.0	-0.121
1719	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7357788	7357915	7348130	7348975	7361717	7361867	1719	2,3,6	0,0,3	5,1,5	3,5,1	148	148	0.0132372358194	0.088371232857	1.0,1.0,0.667	0.625,0.167,0.833	0.347
2601	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558035	2563817	2563959	2601	180,237,192	160,170,119	127,160,141	162,158,121	148	148	0.0134867538608	0.0897243763795	0.529,0.582,0.617	0.439,0.503,0.538	0.083
1381	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356744	7356868	7348130	7348975	7361717	7361867	1381	0,4,1	4,2,2	0,1,0	2,1,3	148	148	0.0135615564315	0.0897266315536	0.0,0.667,0.333	0.0,0.5,0.0	0.167
1726	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7351915	7352039	7348130	7348975	7361717	7361867	1726	0,3,2	3,8,2	0,0,1	5,5,3	148	148	0.0135807532101	0.0897266315536	0.0,0.273,0.5	0.0,0.0,0.25	0.174
1355	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7356106	7356230	7348130	7348975	7361717	7361867	1355	1,8,0	0,1,1	7,2,9	2,2,5	148	148	0.013651470292	0.0898839074896	1.0,0.889,0.0	0.778,0.5,0.643	-0.011
1656	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359441	7359565	7348130	7348975	7361717	7361867	1656	1,4,1	2,3,0	1,2,3	0,1,1	148	148	0.0138053197912	0.0905855915066	0.333,0.571,1.0	1.0,0.667,0.75	-0.171
1024	"FBgn0033159"	"Dscam1"	chr2R	-	7351698	7351822	7356526	7356650	7348130	7348975	7361717	7361867	1024	0,0,3	2,4,0	3,5,1	0,2,3	148	148	0.0138794011038	0.0907097071983	0.0,0.0,1.0	1.0,0.714,0.25	-0.321
1093	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7356744	7356868	7348130	7348975	7361717	7361867	1093	0,4,1	5,5,1	0,1,0	4,6,2	148	148	0.0139662649392	0.0907097071983	0.0,0.444,0.5	0.0,0.143,0.0	0.267
1154	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7357590	7357714	7348130	7348975	7361717	7361867	1154	3,2,3	0,3,0	1,4,2	2,3,2	148	148	0.0139595897183	0.0907097071983	1.0,0.4,1.0	0.333,0.571,0.5	0.332
118	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	118	6,14,7	313,564,415	17,27,15	512,608,494	148	148	0.0142062949221	0.09126400744	0.019,0.024,0.017	0.032,0.043,0.029	-0.015
154	"FBgn0039904"	"Hcf"	chr4	+	362945	363134	363493	363639	362670	362882	363867	364941	154	102,138,73	93,107,79	106,139,124	57,88,89	148	148	0.0142266361162	0.09126400744	0.523,0.563,0.48	0.65,0.612,0.582	-0.093
247	"FBgn0039928"	"Cals"	chr4	-	1120658	1120801	1121458	1121622	1120105	1120606	1123222	1123357	247	88,84,84	85,135,95	90,90,86	137,188,154	148	148	0.0142421389481	0.09126400744	0.509,0.384,0.469	0.396,0.324,0.358	0.095
617	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7356972	7357096	7348130	7348975	7361717	7361867	617	2,3,0	3,2,1	0,1,1	3,2,1	148	148	0.0141283822281	0.09126400744	0.4,0.6,0.0	0.0,0.333,0.5	0.056
1159	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7355900	7356024	7348130	7348975	7361717	7361867	1159	1,0,5	0,3,0	1,1,2	2,3,2	148	148	0.0143518647655	0.0916605763023	1.0,0.0,1.0	0.333,0.25,0.5	0.306
606	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7353815	7353936	7348130	7348975	7361717	7361867	606	0,3,0	3,2,1	2,3,2	3,2,1	148	148	0.0144550058651	0.0920125954735	0.0,0.6,0.0	0.4,0.6,0.667	-0.356
1731	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7356744	7356868	7348130	7348975	7361717	7361867	1731	0,4,1	3,8,2	0,1,0	5,5,3	148	148	0.0146581330512	0.0922651788236	0.0,0.333,0.333	0.0,0.167,0.0	0.166
2467	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193544	193829	2467	9,11,7	98,194,128	5,7,10	245,287,199	137	148	0.0146116620152	0.0922651788236	0.09,0.058,0.056	0.022,0.026,0.051	0.035
451	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7356744	7356868	7348130	7348975	7361717	7361867	451	0,4,1	8,3,3	0,1,0	1,6,1	148	148	0.0146828112321	0.0922651788236	0.0,0.571,0.25	0.0,0.143,0.0	0.226
521	"FBgn0033159"	"Dscam1"	chr2R	-	7364177	7364348	7366465	7366627	7361717	7361867	7368387	7368732	521	6,7,6	10,23,9	13,7,12	6,9,10	148	148	0.0146873066499	0.0922651788236	0.375,0.233,0.4	0.684,0.438,0.545	-0.22
1655	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7357590	7357714	7348130	7348975	7361717	7361867	1655	3,2,3	2,3,0	1,4,2	0,1,1	148	148	0.0148066978004	0.0927112189071	0.6,0.4,1.0	1.0,0.8,0.667	-0.156
1647	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359015	7359139	7348130	7348975	7361717	7361867	1647	0,3,1	2,3,0	1,2,0	0,1,1	148	148	0.0151416633188	0.0944997619506	0.0,0.5,1.0	1.0,0.667,0.0	-0.056
1303	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7356744	7356868	7348130	7348975	7361717	7361867	1303	0,4,1	6,5,3	0,1,0	3,2,4	148	148	0.0154182302221	0.0959134061868	0.0,0.444,0.25	0.0,0.333,0.0	0.12
1781	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7356316	7356440	7348130	7348975	7361717	7361867	1781	3,1,0	1,5,5	4,8,4	4,4,1	148	148	0.0155615566903	0.0964917236848	0.75,0.167,0.0	0.5,0.667,0.8	-0.35
1765	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7356526	7356650	7348130	7348975	7361717	7361867	1765	0,0,3	3,8,2	3,5,1	5,5,3	148	148	0.0157414898185	0.0972925628782	0.0,0.0,0.6	0.375,0.5,0.25	-0.175
1778	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7353815	7353936	7348130	7348975	7361717	7361867	1778	0,3,0	1,5,5	2,3,2	4,4,1	148	148	0.0158280862434	0.0975132258597	0.0,0.375,0.0	0.333,0.429,0.667	-0.351
2502	"FBgn0027619"	"Adam"	chr2R	+	9969460	9969552	9969740	9969854	9968928	9969235	9969918	9970207	2502	615,903,673	896,1134,1039	928,996,720	979,1136,876	148	148	0.0159614527935	0.0977065289212	0.407,0.443,0.393	0.487,0.467,0.451	-0.054
306	"FBgn0003721"	"Tm1"	chr3R	+	15301010	15301073	15301623	15301686	15300746	15300822	15303152	15303222	306	26,18,12	556,798,554	38,45,48	974,1116,871	136	136	0.0159133036947	0.0977065289212	0.045,0.022,0.021	0.038,0.039,0.052	-0.014
249	"FBgn0020621"	"Pkn"	chr2R	-	9255828	9256038	9257409	9257673	9255088	9255709	9258839	9260144	249	5,8,12	4,3,1	0,3,2	3,2,3	148	148	0.0163967050789	0.100051232265	0.556,0.727,0.923	0.0,0.6,0.4	0.402
1102	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7356972	7357096	7348130	7348975	7361717	7361867	1102	2,3,0	5,5,1	0,1,1	4,6,2	148	148	0.01672126142	0.100748229185	0.286,0.375,0.0	0.0,0.143,0.333	0.062
2225	"FBgn0260794"	"ctrip"	chr3R	-	4795736	4795820	4796488	4797697	4793217	4795064	4799691	4800678	2225	13,6,11	17,20,15	25,29,27	23,25,18	148	148	0.0166254993415	0.100748229185	0.433,0.231,0.423	0.521,0.537,0.6	-0.19
2603	"FBgn0010909"	"msn"	chr3L	-	2564396	2564755	2565600	2565621	2563817	2563959	2566201	2566375	2603	46,46,31	386,425,329	36,51,47	254,311,290	94	148	0.016609707859	0.100748229185	0.158,0.146,0.129	0.182,0.205,0.203	-0.052
56	"FBgn0266694"	"CR45184"	chr3L	-	826945	827001	827181	827236	826719	826885	827422	827469	56	918,1366,1055	953,1479,1243	1057,1221,1064	1575,1622,1343	128	129	0.0167032833991	0.100748229185	0.493,0.482,0.461	0.403,0.431,0.444	0.053
1155	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7359441	7359565	7348130	7348975	7361717	7361867	1155	1,4,1	0,3,0	1,2,3	2,3,2	148	148	0.0169902908081	0.102048267048	1.0,0.571,1.0	0.333,0.4,0.6	0.413
1300	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7356106	7356230	7348130	7348975	7361717	7361867	1300	1,8,0	6,5,3	7,2,9	3,2,4	148	148	0.0174779736519	0.104649367241	0.143,0.615,0.0	0.7,0.5,0.692	-0.378
2081	"FBgn0051216"	"Naam"	chr3R	+	19687129	19687297	19696551	19696656	19671449	19671743	19697311	19697446	2081	45,59,56	40,48,45	31,35,23	39,45,34	148	148	0.0176160766856	0.105147672678	0.529,0.551,0.554	0.443,0.438,0.404	0.116
1652	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7357182	7357306	7348130	7348975	7361717	7361867	1652	5,2,2	2,3,0	4,3,2	0,1,1	148	148	0.0177546057091	0.105645417822	0.714,0.4,1.0	1.0,0.75,0.667	-0.101
1112	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7356526	7356650	7348130	7348975	7361717	7361867	1112	0,0,3	5,5,1	3,5,1	4,6,2	148	148	0.0179804016811	0.106309894472	0.0,0.0,0.75	0.429,0.455,0.333	-0.156
1297	"FBgn0033159"	"Dscam1"	chr2R	-	7356744	7356868	7357399	7357523	7348130	7348975	7361717	7361867	1297	1,1,1	0,4,1	1,0,2	0,1,0	148	148	0.0180882179529	0.106309894472	1.0,0.2,0.5	1.0,0.0,1.0	-0.1
1643	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7360081	7360205	7348130	7348975	7361717	7361867	1643	3,7,2	2,3,0	5,2,9	0,1,1	148	148	0.0179627710557	0.106309894472	0.6,0.7,1.0	1.0,0.667,0.9	-0.089
2716	"FBgn0004373"	"fwd"	chr3L	-	311173	311285	313023	314317	310524	310786	319746	319884	2716	7,22,6	73,83,47	22,30,18	63,110,63	148	148	0.0180764823301	0.106309894472	0.087,0.21,0.113	0.259,0.214,0.222	-0.095
40	"FBgn0038294"	"Mf"	chr3R	-	15172599	15172830	15174136	15174343	15171935	15172106	15176183	15176293	40	150,187,160	15,24,17	76,77,62	18,19,7	148	148	0.0189169135989	0.110840386714	0.909,0.886,0.904	0.809,0.802,0.899	0.063
2703	"FBgn0264607"	"CaMKII"	chr4	-	1040012	1040078	1043467	1043524	1038358	1038437	1045155	1045248	2703	240,306,236	58,89,77	259,276,212	85,102,102	130	139	0.0195126156152	0.113635779692	0.816,0.786,0.766	0.765,0.743,0.69	0.057
912	"FBgn0033159"	"Dscam1"	chr2R	-	7354476	7354600	7354881	7355005	7348130	7348975	7361717	7361867	912	8,3,3	1,2,0	1,6,1	2,6,0	148	148	0.0194576275524	0.113635779692	0.889,0.6,1.0	0.333,0.5,1.0	0.219
1396	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356972	7357096	7348130	7348975	7361717	7361867	1396	2,3,0	4,2,2	0,1,1	2,1,3	148	148	0.0195800019198	0.113682677813	0.333,0.6,0.0	0.0,0.5,0.25	0.061
1654	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7357788	7357915	7348130	7348975	7361717	7361867	1654	2,3,6	2,3,0	5,1,5	0,1,1	148	148	0.0198720056363	0.115029494861	0.5,0.5,1.0	1.0,0.5,0.833	-0.111
1644	"FBgn0033159"	"Dscam1"	chr2R	-	7356972	7357096	7359221	7359345	7348130	7348975	7361717	7361867	1644	1,6,2	2,3,0	4,2,5	0,1,1	148	148	0.0203408020525	0.117388484134	0.333,0.667,1.0	1.0,0.667,0.833	-0.167
2429	"FBgn0266418"	"wake"	chr3R	+	22667979	22668042	22676908	22677463	22666760	22667078	22677592	22677671	2429	11,17,9	28,27,19	5,9,3	16,38,18	136	148	0.0204990067834	0.117946237228	0.299,0.407,0.34	0.254,0.205,0.154	0.144
2574	"FBgn0052264"	"CG32264"	chr3L	-	3722859	3723105	3723638	3723872	3722155	3722522	3767136	3767568	2574	65,62,35	48,54,51	31,43,49	65,72,61	148	148	0.020574526581	0.118026326135	0.575,0.534,0.407	0.323,0.374,0.445	0.125
2103	"FBgn0023213"	"eIF4G"	chr4	-	917274	917743	918323	918481	916866	917090	918535	918776	2103	744,991,736	434,722,543	827,893,749	721,788,584	148	148	0.0206763850837	0.118256578568	0.632,0.579,0.575	0.534,0.531,0.562	0.053
1293	"FBgn0033159"	"Dscam1"	chr2R	-	7356744	7356868	7357788	7357915	7348130	7348975	7361717	7361867	1293	2,3,6	0,4,1	5,1,5	0,1,0	148	148	0.0209418435984	0.119418370043	1.0,0.429,0.857	1.0,0.5,1.0	-0.071
2223	"FBgn0260794"	"ctrip"	chr3R	-	4795736	4795823	4796488	4797697	4793217	4795064	4799691	4800678	2223	13,6,11	17,20,14	25,29,27	23,25,18	148	148	0.0213722761476	0.121511219878	0.433,0.231,0.44	0.521,0.537,0.6	-0.185
211	"FBgn0243512"	"puc"	chr3R	+	8108231	8108378	8111076	8111301	8105331	8106095	8120511	8122294	211	218,256,209	52,94,62	194,251,217	101,84,89	148	148	0.021780477484	0.123465665264	0.807,0.731,0.771	0.658,0.749,0.709	0.064
2385	"FBgn0263120"	"Acsl"	chr2R	+	8674646	8674871	8676471	8676607	8666170	8666311	8678429	8678868	2385	105,130,79	316,388,256	132,134,107	267,351,251	148	148	0.0220017105808	0.124351850952	0.249,0.251,0.236	0.331,0.276,0.299	-0.057
2398	"FBgn0003660"	"Syb"	chr2R	-	10250368	10250586	10250878	10251144	10249434	10249827	10251927	10251984	2398	1855,2233,1846	13,28,17	1907,2154,1667	36,27,25	148	148	0.0220798104868	0.124426226155	0.993,0.988,0.991	0.981,0.988,0.985	0.006
1707	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7359221	7359345	7348130	7348975	7361717	7361867	1707	1,6,2	0,0,3	4,2,5	3,5,1	148	148	0.0223160271537	0.125388586588	1.0,1.0,0.4	0.571,0.286,0.833	0.237
1070	"FBgn0033159"	"Dscam1"	chr2R	-	7356316	7356440	7357788	7357915	7348130	7348975	7361717	7361867	1070	2,3,6	3,1,0	5,1,5	4,8,4	148	148	0.0225230706101	0.125956936495	0.4,0.75,1.0	0.556,0.111,0.556	0.309
1749	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7356972	7357096	7348130	7348975	7361717	7361867	1749	2,3,0	3,8,2	0,1,1	5,5,3	148	148	0.0226049368498	0.125956936495	0.4,0.273,0.0	0.0,0.167,0.25	0.085
201	"FBgn0052062"	"A2bp1"	chr3L	+	10588659	10588731	10589355	10589516	10587842	10587896	10590326	10590390	201	1,2,1	11,13,6	1,0,0	9,6,9	145	148	0.0226143977841	0.125956936495	0.085,0.136,0.145	0.102,0.0,0.0	0.088
1150	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7357182	7357306	7348130	7348975	7361717	7361867	1150	5,2,2	0,3,0	4,3,2	2,3,2	148	148	0.0228043179453	0.126646588937	1.0,0.4,1.0	0.667,0.5,0.5	0.244
1152	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7357788	7357915	7348130	7348975	7361717	7361867	1152	2,3,6	0,3,0	5,1,5	2,3,2	148	148	0.0232799897879	0.128914625531	1.0,0.5,1.0	0.714,0.25,0.714	0.274
1736	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7353815	7353936	7348130	7348975	7361717	7361867	1736	0,3,0	3,8,2	2,3,2	5,5,3	148	148	0.0234248876911	0.129343183908	0.0,0.273,0.0	0.286,0.375,0.4	-0.263
17	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12737397	12737618	12726745	12727116	12737958	12738176	17	10,12,8	178,249,162	1,4,4	107,141,101	148	148	0.0236906976251	0.130124231594	0.053,0.046,0.047	0.009,0.028,0.038	0.024
448	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7356106	7356230	7348130	7348975	7361717	7361867	448	1,8,0	8,3,3	7,2,9	1,6,1	148	148	0.0237021695336	0.130124231594	0.111,0.727,0.0	0.875,0.25,0.9	-0.396
2649	"FBgn0261552"	"ps"	chr3R	+	9432028	9432839	9444010	9444076	9428560	9428652	9445043	9445187	2649	78,110,59	52,86,51	80,137,105	96,149,99	148	139	0.0239263979549	0.130979938519	0.585,0.546,0.521	0.439,0.463,0.499	0.084
1133	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7359221	7359345	7348130	7348975	7361717	7361867	1133	1,6,2	0,3,0	4,2,5	2,3,2	148	148	0.0244769452782	0.13304797588	1.0,0.667,1.0	0.667,0.4,0.714	0.295
1712	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7360290	7360414	7348130	7348975	7361717	7361867	1712	2,1,1	0,0,3	4,2,2	3,5,1	148	148	0.0245124924246	0.13304797588	1.0,1.0,0.25	0.571,0.286,0.667	0.242
530	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7356744	7356868	7348130	7348975	7361717	7361867	530	0,4,1	1,0,5	0,1,0	1,1,2	148	148	0.0244607848727	0.13304797588	0.0,1.0,0.167	0.0,0.5,0.0	0.222
2701	"FBgn0264607"	"CaMKII"	chr4	-	1040012	1040078	1043467	1043521	1038358	1038434	1045155	1045248	2701	32,52,33	66,105,88	32,40,22	103,104,112	127	139	0.0247948555072	0.134200404384	0.347,0.352,0.291	0.254,0.296,0.177	0.088
2216	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12734920	12735119	12705171	12705636	12738435	12738504	2216	160,193,157	133,142,104	106,192,144	70,89,82	148	148	0.0250860692293	0.135095248033	0.546,0.576,0.602	0.602,0.683,0.637	-0.066
919	"FBgn0033159"	"Dscam1"	chr2R	-	7354476	7354600	7354685	7354809	7348130	7348975	7361717	7361867	919	6,5,3	1,2,0	3,2,4	2,6,0	148	148	0.0251012047493	0.135095248033	0.857,0.714,1.0	0.6,0.25,1.0	0.24
2191	"FBgn0052016"	"4E-T"	chr4	-	956544	957889	958005	958123	954920	955050	958288	958392	2191	4,6,3	29,58,37	10,12,9	58,57,32	148	148	0.025691870583	0.137886902065	0.121,0.094,0.075	0.147,0.174,0.22	-0.084
1156	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7360525	7360649	7348130	7348975	7361717	7361867	1156	6,6,16	0,3,0	7,6,10	2,3,2	148	148	0.0258643829467	0.138039436562	1.0,0.667,1.0	0.778,0.667,0.833	0.13
2624	"FBgn0261451"	"trol"	chrX	-	2494403	2494637	2499210	2499678	2492987	2493215	2501626	2501737	2624	0,0,0	4,5,4	1,1,3	9,10,6	148	148	0.0257995351699	0.138039436562	0.0,0.0,0.0	0.1,0.091,0.333	-0.175
1362	"FBgn0033159"	"Dscam1"	chr2R	-	7355685	7355809	7356316	7356440	7348130	7348975	7361717	7361867	1362	3,1,0	0,1,1	4,8,4	2,2,5	148	148	0.0259705037716	0.138220792296	1.0,0.5,0.0	0.667,0.8,0.444	-0.137
2183	"FBgn0034970"	"yki"	chr2R	-	24066260	24066313	24066560	24066716	24065974	24066177	24067162	24067254	2183	283,439,322	561,885,732	464,507,397	726,865,712	148	126	0.026251764653	0.139330695499	0.3,0.297,0.272	0.352,0.333,0.322	-0.046
1315	"FBgn0033159"	"Dscam1"	chr2R	-	7354685	7354809	7356972	7357096	7348130	7348975	7361717	7361867	1315	2,3,0	6,5,3	0,1,1	3,2,4	148	148	0.0264564563731	0.14002920003	0.25,0.375,0.0	0.0,0.333,0.2	0.031
929	"FBgn0033159"	"Dscam1"	chr2R	-	7354476	7354600	7360525	7360649	7348130	7348975	7361717	7361867	929	6,6,16	1,2,0	7,6,10	2,6,0	148	148	0.0266567584185	0.140700686308	0.857,0.75,1.0	0.778,0.5,1.0	0.11
1792	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7356972	7357096	7348130	7348975	7361717	7361867	1792	2,3,0	1,5,5	0,1,1	4,4,1	148	148	0.0273719376508	0.144078660821	0.667,0.375,0.0	0.0,0.2,0.5	0.114
132	"FBgn0051145"	"CG31145"	chr3R	-	23607524	23607665	23608368	23608481	23606751	23607049	23608718	23608799	132	239,324,201	357,395,308	167,205,146	194,219,153	148	148	0.0277825520073	0.145839368893	0.401,0.451,0.395	0.463,0.483,0.488	-0.062
1140	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7355290	7355414	7348130	7348975	7361717	7361867	1140	5,5,1	0,3,0	4,6,2	2,3,2	148	148	0.0279565864353	0.146351966148	1.0,0.625,1.0	0.667,0.667,0.5	0.264
1131	"FBgn0033159"	"Dscam1"	chr2R	-	7353815	7353936	7360081	7360205	7348130	7348975	7361717	7361867	1131	3,7,2	0,3,0	5,2,9	2,3,2	148	148	0.0285629755741	0.149118967847	1.0,0.7,1.0	0.714,0.4,0.818	0.256
683	"FBgn0033159"	"Dscam1"	chr2R	-	7353244	7353365	7354276	7354400	7348130	7348975	7361717	7361867	683	2,3,1	3,8,2	2,3,8	0,6,2	148	148	0.0290284801548	0.15113741298	0.4,0.273,0.333	1.0,0.333,0.8	-0.376
1706	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7360081	7360205	7348130	7348975	7361717	7361867	1706	3,7,2	0,0,3	5,2,9	3,5,1	148	148	0.0293441119264	0.152366716669	1.0,1.0,0.4	0.625,0.286,0.9	0.196
240	"FBgn0040388"	"boi"	chrX	-	2456590	2456686	2469336	2469411	2450902	2452147	2469890	2470043	240	224,302,238	94,135,90	203,256,215	116,141,110	148	148	0.0296481494213	0.153529335922	0.704,0.691,0.726	0.636,0.645,0.662	0.059
2656	"FBgn0261552"	"ps"	chr3R	+	9419782	9420047	9432028	9432839	9417939	9418000	9444010	9444076	2656	5,31,12	61,104,75	34,44,40	102,162,128	148	148	0.0307354173327	0.157879516379	0.076,0.23,0.138	0.25,0.214,0.238	-0.086
609	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7356316	7356440	7348130	7348975	7361717	7361867	609	3,1,0	3,2,1	4,8,4	3,2,1	148	148	0.0306324716638	0.157879516379	0.5,0.333,0.0	0.571,0.8,0.8	-0.446
670	"FBgn0033159"	"Dscam1"	chr2R	-	7353244	7353365	7356106	7356230	7348130	7348975	7361717	7361867	670	1,8,0	3,8,2	7,2,9	0,6,2	148	148	0.0306795610007	0.157879516379	0.25,0.5,0.0	1.0,0.25,0.818	-0.439
2462	"FBgn0039890"	"CG2316"	chr4	-	189997	190061	191308	191386	188577	189248	193343	193489	2462	0,4,3	43,98,59	2,5,10	71,86,58	148	137	0.0310539902145	0.159089425805	0.0,0.036,0.045	0.025,0.051,0.138	-0.044
2706	"FBgn0011217"	"eff"	chr3R	-	14737419	14737483	14740379	14740940	14734386	14734418	14741006	14741319	2706	87,125,103	1939,2280,1799	131,129,122	1833,2093,1807	148	137	0.0312376122534	0.15960337354	0.04,0.048,0.05	0.062,0.054,0.059	-0.012
1715	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7358002	7358129	7348130	7348975	7361717	7361867	1715	2,4,2	0,0,3	6,3,4	3,5,1	148	148	0.0314302930242	0.160160748496	1.0,1.0,0.4	0.667,0.375,0.8	0.186
1708	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7358603	7358727	7348130	7348975	7361717	7361867	1708	3,2,2	0,0,3	2,3,8	3,5,1	148	148	0.0315501064424	0.160344838047	1.0,1.0,0.4	0.4,0.375,0.889	0.245
1057	"FBgn0033159"	"Dscam1"	chr2R	-	7356316	7356440	7360081	7360205	7348130	7348975	7361717	7361867	1057	3,7,2	3,1,0	5,2,9	4,8,4	148	148	0.0319126718981	0.161758410997	0.5,0.875,1.0	0.556,0.2,0.692	0.309
726	"FBgn0033159"	"Dscam1"	chr2R	-	7355086	7355210	7356526	7356650	7348130	7348975	7361717	7361867	726	0,0,3	2,3,1	3,5,1	2,3,6	148	148	0.0324797859338	0.163694582674	0.0,0.0,0.75	0.6,0.625,0.143	-0.206
851	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7354881	7355005	7348130	7348975	7361717	7361867	851	8,3,3	2,3,1	1,6,1	2,3,8	148	148	0.03241983928	0.163694582674	0.8,0.5,0.75	0.333,0.667,0.111	0.313
858	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7354685	7354809	7348130	7348975	7361717	7361867	858	6,5,3	2,3,1	3,2,4	2,3,8	148	148	0.0325509582458	0.163694582674	0.75,0.625,0.75	0.6,0.4,0.333	0.264
223	"FBgn0259221"	"CG42321"	chr2R	-	13416574	13416606	13417535	13417828	13414977	13415615	13418986	13419085	223	8,9,13	2,3,0	16,10,11	0,2,0	148	105	0.0329438065311	0.165236474643	0.739,0.68,1.0	1.0,0.78,1.0	-0.12
2154	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6755072	6755123	6754016	6754493	6755419	6756158	2154	149,200,157	153,199,153	142,178,135	222,198,170	124	136	0.0333245101233	0.166275420303	0.516,0.524,0.53	0.412,0.496,0.466	0.065
2538	"FBgn0010225"	"Gel"	chr3R	+	4237624	4237817	4238302	4238377	4236552	4236804	4238569	4238765	2538	1319,1762,1335	469,635,506	1163,1483,1224	546,639,528	148	148	0.0333144814319	0.166275420303	0.738,0.735,0.725	0.681,0.699,0.699	0.04
