ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2491	"FBgn0010575"	"sbb"	chr2R	-	18288559	18288727	18288126	18288388	18289534	18289850	2491	13,6,5	23,16,14	13,15,23	17,30,20	242	74	0.0710313127523	0.484589001436	0.147,0.103,0.098	0.19,0.133,0.26	-0.078
4859	"FBgn0020503"	"CLIP-190"	chr2L	+	17401518	17401581	17401112	17401290	17402374	17402485	4859	65,75,38	0,0,0	54,70,35	3,0,3	137	74	0.0709887451869	0.484589001436	1.0,1.0,1.0	0.907,1.0,0.863	0.077
279	"FBgn0028956"	"mthl3"	chr2R	-	17449110	17449202	17448532	17448825	17449264	17449459	279	16,30,19	89,99,100	39,42,25	122,126,88	166	74	0.0718272285142	0.488533983031	0.074,0.119,0.078	0.125,0.129,0.112	-0.032
4996	"FBgn0010909"	"msn"	chr3L	-	2585604	2585738	2579454	2579520	2586402	2586540	4996	816,1152,799	4,8,2	781,1141,890	11,11,3	208	74	0.0717899235497	0.488533983031	0.986,0.981,0.993	0.962,0.974,0.991	0.011
4197	"FBgn0022764"	"Sin3A"	chr2R	-	12592328	12592445	12585254	12586072	12592728	12592917	4197	90,88,91	3,5,3	76,90,94	2,12,7	191	74	0.0720262279316	0.488970848019	0.921,0.872,0.922	0.936,0.744,0.839	0.065
5168	"FBgn0261451"	"trol"	chrX	-	2494403	2494637	2492987	2493215	2495040	2495238	5168	15,13,10	0,4,0	39,39,24	0,1,0	308	74	0.0721093119601	0.488970848019	1.0,0.438,1.0	1.0,0.904,1.0	-0.155
3726	"FBgn0028671"	"Vha100-1"	chr3R	+	29133860	29133961	29132375	29132504	29135048	29135175	3726	127,175,137	4,3,1	102,128,103	3,5,5	175	74	0.0731584886321	0.495337036907	0.931,0.961,0.983	0.935,0.915,0.897	0.043
4175	"FBgn0010415"	"Sdc"	chr2R	-	21398064	21398580	21394877	21395045	21399174	21399313	4175	463,615,412	7,28,7	567,572,518	25,23,19	590	74	0.0746071898419	0.504385053012	0.892,0.734,0.881	0.74,0.757,0.774	0.079
3003	"FBgn0053558"	"mim"	chr2R	-	6935214	6935295	6934805	6935108	6935422	6935680	3003	81,82,64	3,4,0	71,93,72	1,1,1	155	74	0.0749549157216	0.505973859661	0.928,0.907,1.0	0.971,0.978,0.972	-0.029
4742	"FBgn0052311"	"zormin"	chr3L	-	2126998	2128760	2125238	2126670	2129053	2129229	4742	4,8,2	28,19,19	13,14,19	36,38,38	1836	74	0.0756314703579	0.509774279935	0.006,0.017,0.004	0.014,0.015,0.02	-0.007
3288	"FBgn0030234"	"CG15211"	chrX	+	10772791	10773166	10772540	10772626	10777960	10778128	3288	181,181,150	12,27,21	374,418,331	34,23,26	449	74	0.0757492443772	0.509802635696	0.713,0.525,0.541	0.644,0.75,0.677	-0.097
5550	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637330	18637573	5550	2148,2896,2243	7,14,10	2593,2795,2409	5,8,7	334	74	0.0765701790052	0.514556187956	0.986,0.979,0.98	0.991,0.987,0.987	-0.007
3727	"FBgn0028671"	"Vha100-1"	chr3R	+	29136904	29136910	29136481	29136699	29137075	29137286	3727	2,0,2	126,158,121	3,6,4	167,178,132	80	74	0.0767526089188	0.515011153119	0.014,0.0,0.015	0.016,0.03,0.027	-0.015
4989	"FBgn0010909"	"msn"	chr3L	-	2585604	2585732	2579454	2579520	2586402	2586540	4989	519,741,514	4,8,2	504,749,577	11,11,3	202	74	0.0771549152636	0.516937932266	0.979,0.971,0.989	0.944,0.961,0.986	0.016
1515	"FBgn0016694"	"Pdp1"	chr3L	-	7819987	7820029	7818068	7818223	7825583	7826705	1515	6,24,13	5,8,6	7,18,9	7,13,11	116	74	0.0773457794692	0.517444417343	0.434,0.657,0.58	0.389,0.469,0.343	0.157
3287	"FBgn0030234"	"CG15211"	chrX	+	10772797	10773166	10772540	10772626	10777960	10778128	3287	181,181,150	12,27,21	373,416,330	34,23,26	443	74	0.0775270908459	0.517885581558	0.716,0.528,0.544	0.647,0.751,0.68	-0.097
3220	"FBgn0261574"	"kug"	chr3L	+	20023952	20023982	20023450	20023639	20024155	20024287	3220	2,4,1	54,96,84	6,5,6	105,119,84	104	74	0.0784931971129	0.523560121604	0.026,0.029,0.008	0.039,0.029,0.048	-0.018
3797	"FBgn0000289"	"cg"	chr2R	+	14177174	14177477	14176611	14176691	14177884	14178021	3797	471,511,412	4,11,2	461,494,482	2,2,5	377	74	0.0787097428505	0.52422557219	0.959,0.901,0.976	0.978,0.98,0.95	-0.024
5048	"FBgn0004198"	"ct"	chrX	+	7632759	7632795	7632221	7632336	7645779	7646979	5048	11,11,13	0,5,0	6,10,7	1,0,1	110	74	0.0805610121046	0.535760567907	1.0,0.597,1.0	0.801,1.0,0.825	-0.01
1887	"FBgn0015371"	"chn"	chr2R	+	15140470	15140677	15139078	15140095	15141836	15144783	1887	0,1,0	13,16,14	1,0,7	13,18,20	281	74	0.0815605916437	0.541605763149	0.0,0.016,0.0	0.02,0.0,0.084	-0.029
1989	"FBgn0264693"	"ens"	chr3L	-	4133768	4133822	4131955	4132203	4134453	4134550	1989	77,71,57	6,0,1	117,140,106	0,2,2	128	74	0.0818285553336	0.542444235253	0.881,1.0,0.971	1.0,0.976,0.968	-0.031
2673	"FBgn0264894"	"CG44085"	chr2L	+	13267594	13267972	13266868	13266988	13271295	13271972	2673	276,313,235	4,8,2	221,284,182	4,1,1	452	74	0.0819285345292	0.542444235253	0.919,0.865,0.951	0.9,0.979,0.968	-0.037
3031	"FBgn0263398"	"CG6364"	chr3R	+	24292596	24292730	24291511	24292541	24292837	24293111	3031	40,53,57	0,0,0	74,78,53	2,1,2	208	74	0.0821938846488	0.543399629144	1.0,1.0,1.0	0.929,0.965,0.904	0.067
2097	"FBgn0002566"	"lt"	chr2L	+	22938773	22938842	22927437	22927765	22939353	22939540	2097	45,81,64	12,9,12	52,67,47	14,19,14	143	74	0.0825716871775	0.544554580393	0.66,0.823,0.734	0.658,0.646,0.635	0.093
5427	"FBgn0262731"	"pncr013:4"	chr4	+	470154	470214	469156	469330	471013	471476	5427	1,2,0	27,37,22	2,5,2	51,47,34	134	74	0.0826111983176	0.544554580393	0.02,0.029,0.0	0.021,0.055,0.031	-0.019
4793	"FBgn0040297"	"Nhe2"	chr2L	+	21130004	21130286	21128739	21129082	21131230	21131984	4793	5,4,6	10,13,6	6,9,11	9,6,10	356	74	0.0827395396258	0.544600870059	0.094,0.06,0.172	0.122,0.238,0.186	-0.073
4747	"FBgn0026379"	"Pten"	chr2L	-	10256909	10257122	10256318	10256506	10257777	10257993	4747	54,109,44	2,11,3	46,59,36	8,8,4	287	74	0.083052098881	0.545857791913	0.874,0.719,0.791	0.597,0.655,0.699	0.144
3885	"FBgn0003137"	"Ppn"	chr3R	-	28523779	28523974	28522694	28523260	28524033	28524217	3885	19,19,17	8,8,9	13,23,12	17,13,9	269	74	0.0832436179401	0.546316668031	0.395,0.395,0.342	0.174,0.327,0.268	0.121
1513	"FBgn0016694"	"Pdp1"	chr3L	-	7819987	7820029	7818068	7818223	7830386	7831827	1513	5,23,13	2,0,2	7,18,7	2,2,4	116	74	0.0838311239651	0.549369219678	0.615,1.0,0.806	0.691,0.852,0.527	0.117
3738	"FBgn0259175"	"ome"	chr3L	+	14739434	14740148	14736042	14736135	14744188	14744443	3738	14,20,11	75,98,63	16,10,13	30,57,40	788	74	0.0845757436853	0.553440981637	0.017,0.019,0.016	0.048,0.016,0.03	-0.014
3795	"FBgn0051044"	"CR31044"	chr3R	+	29215014	29215181	29214561	29214959	29218464	29219667	3795	1,1,2	0,0,0	1,1,2	0,0,3	241	74	0.0850947582706	0.556026739267	1.0,1.0,1.0	1.0,1.0,0.17	0.277
4453	"FBgn0013733"	"shot"	chr2R	-	13865756	13865905	13864236	13865495	13866060	13866126	4453	3,13,2	89,135,103	7,22,10	123,198,136	223	74	0.085972796874	0.560947507511	0.011,0.031,0.006	0.019,0.036,0.024	-0.01
64	"FBgn0051550"	"CG31550"	chr3R	+	5487059	5487177	5486234	5486884	5487834	5488307	64	147,187,147	15,20,10	115,133,133	20,20,13	192	74	0.0862099535195	0.561678492524	0.791,0.783,0.85	0.689,0.719,0.798	0.073
429	"FBgn0264270"	"Sxl"	chrX	-	7096997	7097059	7091673	7092122	7098000	7098051	429	9,14,4	13,13,7	23,27,23	15,24,14	136	74	0.0864852082801	0.562655217347	0.274,0.369,0.237	0.455,0.38,0.472	-0.142
3438	"FBgn0026147"	"CG16833"	chr2L	+	10990095	10990783	10989655	10989874	10991058	10991885	3438	52,108,49	17,28,29	71,145,90	25,34,14	762	74	0.0870309365483	0.565386214422	0.229,0.273,0.141	0.216,0.293,0.384	-0.083
4060	"FBgn0030520"	"Pdcd4"	chrX	-	13754829	13755061	13750585	13752027	13755252	13755406	4060	674,996,663	3,5,3	926,1160,923	10,9,5	306	74	0.0884205942881	0.572612420298	0.982,0.98,0.982	0.957,0.969,0.978	0.013
497	"FBgn0025726"	"unc-13"	chr4	-	882616	882723	878850	878992	882960	883081	497	112,171,112	8,10,8	141,191,193	15,19,18	181	74	0.0885259567135	0.572612420298	0.851,0.875,0.851	0.794,0.804,0.814	0.055
5366	"FBgn0034598"	"CG4266"	chr2R	-	21165558	21165874	21164299	21165043	21166729	21166834	5366	329,439,261	10,20,21	326,403,240	21,31,19	390	74	0.0883182750923	0.572612420298	0.862,0.806,0.702	0.747,0.712,0.706	0.068
3394	"FBgn0058178"	"CG40178"	chr3L	-	26008060	26008177	25977966	25978150	26013542	26013721	3394	86,82,105	8,11,3	75,96,67	8,9,17	191	74	0.0927195663699	0.597539327113	0.806,0.743,0.931	0.784,0.805,0.604	0.096
4172	"FBgn0010415"	"Sdc"	chr2R	-	21398064	21398583	21394877	21395045	21399174	21399313	4172	471,613,402	7,28,7	576,573,545	25,23,19	593	74	0.092912107446	0.597539327113	0.894,0.732,0.878	0.742,0.757,0.782	0.074
4239	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	188424	188523	193672	193829	4239	1295,2063,1472	0,4,1	2039,2626,2010	7,5,3	745	74	0.0928020203542	0.597539327113	1.0,0.981,0.993	0.967,0.981,0.985	0.014
710	"FBgn0000163"	"baz"	chrX	+	17193312	17193417	17192530	17193035	17193898	17200705	710	17,14,7	13,21,13	18,32,30	22,19,17	179	74	0.0927658751133	0.597539327113	0.351,0.216,0.182	0.253,0.41,0.422	-0.112
196	"FBgn0260745"	"mfas"	chr3R	-	11992071	11992143	11989209	11989328	11992741	11992874	196	12,11,12	19,26,18	9,3,12	30,19,24	146	74	0.0946938935926	0.608127165003	0.242,0.177,0.253	0.132,0.074,0.202	0.088
3912	"FBgn0260003"	"Dys"	chr3R	+	19505867	19505936	19494212	19494318	19506247	19506338	3912	5,3,3	20,26,16	3,0,2	20,20,16	143	74	0.0953768420395	0.611638062736	0.115,0.056,0.088	0.072,0.0,0.061	0.042
1303	"FBgn0025693"	"ZnT41F"	chr2R	-	5775729	5775856	5775259	5775429	5776321	5776591	1303	224,389,327	0,0,3	337,448,326	4,5,2	201	74	0.0956851934277	0.611975721171	1.0,1.0,0.976	0.969,0.971,0.984	0.017
4789	"FBgn0027835"	"Dp1"	chr2R	+	18414828	18414933	18413003	18413077	18415198	18415286	4789	23,35,22	406,575,342	19,25,28	489,641,504	179	74	0.0957021510943	0.611975721171	0.023,0.025,0.026	0.016,0.016,0.022	0.007
1863	"FBgn0033159"	"Dscam1"	chr2R	-	7345875	7346166	7332260	7332380	7347848	7348010	1863	15,12,11	1,3,0	10,15,16	4,4,2	365	74	0.0975590707557	0.622962544271	0.753,0.448,1.0	0.336,0.432,0.619	0.271
2209	"FBgn0039157"	"Myo95E"	chr3R	-	24157257	24157317	24156843	24157175	24157390	24158087	2209	14,12,13	12,15,12	18,10,30	17,5,10	134	74	0.0983345610822	0.626133113047	0.392,0.306,0.374	0.369,0.525,0.624	-0.149
2366	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754807	6754016	6754493	6755072	6755123	2366	122,161,133	40,74,40	183,166,143	42,51,43	137	74	0.0982277144599	0.626133113047	0.622,0.54,0.642	0.702,0.637,0.642	-0.059
1248	"FBgn0086358"	"Tab2"	chr2R	+	19299169	19300799	19292528	19292860	19302674	19302878	1248	1780,2104,1585	1,6,4	1668,2027,1640	6,9,4	1704	74	0.0992392937664	0.630106350378	0.987,0.938,0.945	0.924,0.907,0.947	0.031
3286	"FBgn0030234"	"CG15211"	chrX	+	10772890	10773166	10772540	10772626	10777960	10778128	3286	170,154,140	12,27,21	322,371,300	34,23,26	350	74	0.0991766202766	0.630106350378	0.75,0.547,0.585	0.667,0.773,0.709	-0.089
5182	"FBgn0260936"	"scny"	chr3L	+	5774413	5775013	5772432	5774076	5775188	5775845	5182	246,420,252	181,259,185	249,301,268	169,174,125	674	74	0.100672243316	0.638301836505	0.13,0.151,0.13	0.139,0.16,0.191	-0.026
3318	"FBgn0039924"	"PIP4K"	chr4	-	1196164	1196262	1195841	1196091	1196707	1196848	3318	172,282,234	9,17,4	286,291,240	16,21,15	172	74	0.101518921297	0.642762253459	0.892,0.877,0.962	0.885,0.856,0.873	0.039
4799	"FBgn0040297"	"Nhe2"	chr2L	+	21128739	21129082	21127849	21128062	21132033	21132909	4799	108,103,78	0,0,0	75,98,67	1,2,1	417	74	0.101702033763	0.643014689524	1.0,1.0,1.0	0.93,0.897,0.922	0.084
4042	"FBgn0038098"	"CG7381"	chr3R	-	12973576	12973726	12970510	12970818	12977006	12977471	4042	7,17,6	1,1,0	18,15,19	1,1,2	224	74	0.103150006475	0.651252291232	0.698,0.849,1.0	0.856,0.832,0.758	0.034
1059	"FBgn0266521"	"stai"	chr2L	+	6109772	6110224	6101693	6101798	6121773	6121943	1059	6,3,3	21,34,21	16,15,18	68,83,58	526	74	0.103562484293	0.652938190999	0.039,0.012,0.02	0.032,0.025,0.042	-0.009
4202	"FBgn0051619"	"CG31619"	chr2L	+	21725067	21725445	21719513	21719643	21727005	21727362	4202	900,1079,918	7,6,2	674,744,615	1,3,2	452	74	0.104214531714	0.656127675826	0.955,0.967,0.987	0.991,0.976,0.981	-0.013
254	"FBgn0020279"	"lig"	chr2R	+	8073126	8073234	8072362	8072778	8073599	8073700	254	846,977,673	8,11,5	684,897,670	4,4,5	182	74	0.104891136392	0.659462620817	0.977,0.973,0.982	0.986,0.989,0.982	-0.008
514	"FBgn0025726"	"unc-13"	chr4	-	909078	909184	903336	903471	912186	912331	514	74,134,95	13,11,1	138,214,135	5,6,10	180	74	0.105698609838	0.663609873514	0.701,0.834,0.975	0.919,0.936,0.847	-0.064
2672	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274309	13274376	13276246	13276291	2672	119,146,120	10,21,9	97,108,100	13,19,15	282	74	0.106268589297	0.664400692694	0.757,0.646,0.778	0.662,0.599,0.636	0.095
2938	"FBgn0037262"	"MED31"	chr3R	+	4642283	4642428	4641962	4642008	4642568	4642658	2938	190,293,236	0,2,1	399,481,334	0,7,4	219	74	0.106075559713	0.664400692694	1.0,0.98,0.988	1.0,0.959,0.966	0.014
3794	"FBgn0051044"	"CR31044"	chr3R	+	29215014	29217852	29214561	29214959	29218464	29219667	3794	22,23,40	0,0,0	73,60,44	0,0,3	2912	74	0.106193244369	0.664400692694	1.0,1.0,1.0	1.0,1.0,0.272	0.243
1715	"FBgn0086758"	"chinmo"	chr2L	+	1678868	1678920	1652774	1653835	1690116	1690755	1715	13,3,2	13,12,7	7,6,0	16,22,16	126	74	0.106755256017	0.66651508242	0.37,0.128,0.144	0.204,0.138,0.0	0.1
5005	"FBgn0020389"	"Papss"	chr3L	+	19848169	19848398	19845292	19845630	19858377	19858492	5005	111,105,89	49,56,36	115,128,87	68,61,69	303	74	0.107274184951	0.668824744785	0.356,0.314,0.376	0.292,0.339,0.235	0.06
2852	"FBgn0003656"	"sws"	chrX	-	7959995	7960112	7958270	7958482	7961176	7961363	2852	109,167,110	2,3,2	92,83,90	0,0,0	191	74	0.108149174645	0.672412250667	0.955,0.956,0.955	1.0,1.0,1.0	-0.045
4760	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239610	20236433	20237910	20239862	20240532	4760	659,792,587	14,17,8	458,649,497	17,12,16	947	74	0.108102299088	0.672412250667	0.786,0.785,0.851	0.678,0.809,0.708	0.076
2170	"FBgn0026375"	"RhoGAPp190"	chrX	-	17643680	17644178	17643022	17643247	17646519	17646585	2170	196,243,200	16,40,17	194,257,211	16,18,15	572	74	0.10861863856	0.674397051861	0.613,0.44,0.603	0.611,0.649,0.645	-0.083
3098	"FBgn0011224"	"heph"	chr3R	-	31945621	31945658	31881747	31881871	31959034	31959127	3098	0,6,2	14,22,8	1,1,3	27,34,21	111	74	0.109045469878	0.674460668838	0.0,0.154,0.143	0.024,0.019,0.087	0.056
3272	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7696027	7696206	7698724	7698992	3272	87,134,97	7,4,7	136,151,147	19,12,9	288	74	0.109079626994	0.674460668838	0.762,0.896,0.781	0.648,0.764,0.808	0.073
69	"FBgn0261549"	"rdgA"	chrX	+	9023274	9023326	9022017	9022239	9024073	9024137	69	2,3,1	8,4,0	1,2,0	2,4,6	126	74	0.108886968103	0.674460668838	0.128,0.306,1.0	0.227,0.227,0.0	0.327
1489	"FBgn0053105"	"p24-2"	chr3R	-	9688535	9688621	9687700	9687767	9688713	9688853	1489	0,3,1	1,0,2	0,0,0	2,1,1	160	74	0.109695804328	0.677337641855	0.0,1.0,0.188	0.0,0.0,0.0	0.396
2792	"FBgn0261545"	"CG42663"	chr2R	+	12747677	12747747	12738435	12738504	12748912	12749461	2792	120,153,103	0,6,4	75,100,102	0,2,2	144	74	0.110235454261	0.679734827167	1.0,0.929,0.93	1.0,0.963,0.963	-0.022
3803	"FBgn0000394"	"cv"	chrX	+	5690317	5690988	5690001	5690157	5691891	5692104	3803	2772,3531,2771	1,3,5	2822,3146,2448	3,9,5	745	74	0.110788661431	0.68220891792	0.996,0.992,0.982	0.989,0.972,0.98	0.01
1380	"FBgn0086784"	"stmA"	chr2R	-	8731921	8731963	8731680	8731811	8732159	8732405	1380	0,0,0	52,43,39	2,4,2	47,38,47	116	74	0.110992915436	0.682530407387	0.0,0.0,0.0	0.026,0.063,0.026	-0.038
1236	"FBgn0039466"	"CG5521"	chr3R	+	26970326	26970344	26969684	26969795	26970651	26970823	1236	1,2,1	14,21,11	1,0,0	16,13,20	92	74	0.111682939337	0.685834083015	0.054,0.071,0.068	0.048,0.0,0.0	0.048
1849	"FBgn0033159"	"Dscam1"	chr2R	-	7345060	7345351	7332260	7332380	7347848	7348010	1849	14,6,7	1,3,0	12,5,9	4,4,2	365	74	0.112012108351	0.685978655372	0.739,0.288,1.0	0.378,0.202,0.477	0.323
4757	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239544	20236433	20237910	20239862	20240532	4757	574,687,524	14,17,8	404,560,443	17,12,16	881	74	0.111973046963	0.685978655372	0.775,0.772,0.846	0.666,0.797,0.699	0.077
1844	"FBgn0033159"	"Dscam1"	chr2R	-	7342103	7342391	7332260	7332380	7347848	7348010	1844	1,2,1	1,3,0	9,5,4	4,4,2	362	74	0.112415046192	0.687508368332	0.17,0.12,1.0	0.315,0.204,0.29	0.16
3439	"FBgn0026147"	"CG16833"	chr2L	+	10989973	10990783	10989655	10989874	10991058	10991885	3439	59,111,52	17,28,29	70,149,100	25,34,14	884	74	0.113479419392	0.692677607576	0.225,0.249,0.131	0.19,0.268,0.374	-0.076
4429	"FBgn0003567"	"su(Hw)"	chr3R	-	14308034	14308208	14307097	14307970	14308275	14308589	4429	31,32,27	11,12,5	25,27,25	6,3,4	248	74	0.113568883755	0.692677607576	0.457,0.443,0.617	0.554,0.729,0.651	-0.139
2033	"FBgn0050424"	"CG30424"	chr2R	-	24967050	24967086	24966105	24966153	24967146	24967298	2033	15,19,16	0,0,0	25,28,15	1,3,1	110	74	0.114315793476	0.695522814138	1.0,1.0,1.0	0.944,0.863,0.91	0.094
2487	"FBgn0015286"	"Rala"	chrX	-	3716471	3716667	3710068	3710248	3719362	3719635	2487	87,126,74	519,601,455	92,100,75	614,696,490	270	74	0.114454557164	0.695522814138	0.044,0.054,0.043	0.039,0.038,0.04	0.008
3462	"FBgn0262738"	"norpA"	chrX	+	4325347	4325616	4322625	4323155	4349003	4349587	3462	57,66,56	0,1,0	90,110,87	3,1,1	343	74	0.114500191501	0.695522814138	1.0,0.934,1.0	0.866,0.96,0.949	0.053
5347	"FBgn0036515"	"CG12304"	chr3L	+	15583996	15584095	15583637	15583881	15584286	15584439	5347	46,53,55	117,146,137	64,69,66	135,147,126	173	74	0.115135574274	0.698437287724	0.144,0.134,0.147	0.169,0.167,0.183	-0.031
1706	"FBgn0032475"	"Sfmbt"	chr2L	-	13174438	13175276	13172642	13173941	13175666	13175952	1706	597,828,548	8,14,11	647,736,597	11,20,17	912	74	0.116713213934	0.706481882315	0.858,0.828,0.802	0.827,0.749,0.74	0.057
4758	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239547	20236433	20237910	20239862	20240532	4758	578,690,526	14,17,8	410,568,444	17,12,16	884	74	0.116776466179	0.706481882315	0.776,0.773,0.846	0.669,0.798,0.699	0.076
3861	"FBgn0086779"	"step"	chr2L	-	21746151	21747332	21743838	21743971	21753218	21753723	3861	1725,2282,1833	5,2,5	2460,3000,2578	8,16,2	1255	74	0.118045873043	0.713200436191	0.953,0.985,0.956	0.948,0.917,0.987	0.014
3622	"FBgn0039114"	"Lsd-1"	chr3R	+	23765100	23765178	23764748	23764959	23765511	23765696	3622	3,4,3	30,51,21	5,7,8	42,49,28	152	74	0.119252321527	0.719521063622	0.046,0.037,0.065	0.055,0.065,0.122	-0.031
1194	"FBgn0001624"	"dlg1"	chrX	+	11394222	11394246	11390371	11390540	11395239	11395791	1194	22,16,19	76,67,57	12,9,17	53,66,73	98	74	0.119729010663	0.721427555525	0.179,0.153,0.201	0.146,0.093,0.15	0.048
4759	"FBgn0036958"	"CG17233"	chr3L	-	20238737	20239613	20236433	20237910	20239862	20240532	4759	656,770,584	14,17,8	450,645,508	17,12,16	950	74	0.120394548421	0.72446531885	0.785,0.779,0.85	0.673,0.807,0.712	0.074
2737	"FBgn0015622"	"Cnx99A"	chr3R	-	29316503	29316629	29315944	29316169	29316719	29316860	2737	9,9,10	0,1,3	11,16,10	1,0,1	200	74	0.120729587665	0.725508860814	1.0,0.769,0.552	0.803,1.0,0.787	-0.09
2478	"FBgn0030735"	"CG3632"	chrX	+	16302209	16302412	16301812	16301917	16302906	16303308	2478	174,194,146	1,4,5	155,188,158	6,4,7	277	74	0.12100964398	0.726219641479	0.979,0.928,0.886	0.873,0.926,0.858	0.045
3078	"FBgn0036317"	"CG10948"	chr3L	-	12847049	12847156	12845733	12845853	12848369	12849095	3078	15,12,14	3,10,2	27,24,23	4,4,3	181	74	0.121633509263	0.728178484917	0.672,0.329,0.741	0.734,0.71,0.758	-0.153
943	"FBgn0021979"	"l(2)k09913"	chr2R	+	23067946	23068128	23067195	23067307	23070606	23070888	943	860,963,779	4,5,8	760,824,670	10,5,9	256	74	0.121660473087	0.728178484917	0.984,0.982,0.966	0.956,0.979,0.956	0.014
3022	"FBgn0053111"	"CG33111"	chr3R	-	23806310	23806537	23801713	23802241	23806625	23806821	3022	9,3,5	28,41,34	9,8,5	23,31,22	301	74	0.121914481624	0.728727174448	0.073,0.018,0.035	0.088,0.06,0.053	-0.025
63	"FBgn0051550"	"CG31550"	chr3R	+	5487050	5487177	5486234	5486884	5487834	5488307	63	220,278,198	15,20,10	175,213,193	20,20,13	201	74	0.122378183573	0.730526151674	0.844,0.837,0.879	0.763,0.797,0.845	0.052
3879	"FBgn0051038"	"CG31038"	chr3R	+	29897299	29897645	29877926	29879810	29902183	29903231	3879	153,229,142	0,0,1	179,178,180	2,1,2	420	74	0.122780149537	0.731952312446	1.0,1.0,0.962	0.94,0.969,0.941	0.037
3418	"FBgn0033739"	"Dyb"	chr2R	+	12451668	12451712	12449199	12449782	12451974	12452916	3418	10,11,6	13,7,10	4,4,8	8,16,10	118	74	0.123183990179	0.733385851344	0.325,0.496,0.273	0.239,0.136,0.334	0.128
3837	"FBgn0004838"	"Hrb27C"	chr2L	+	6922730	6922826	6921259	6921440	6923783	6924400	3837	833,1037,730	4,5,3	1295,1667,1252	5,17,9	170	74	0.123548107741	0.734579411456	0.989,0.989,0.991	0.991,0.977,0.984	0.006
3627	"FBgn0000723"	"FER"	chr3R	-	9392740	9392972	9390885	9391073	9394240	9394546	3627	202,278,190	2,2,4	209,260,268	11,1,4	306	74	0.123814821547	0.73519144699	0.961,0.971,0.92	0.821,0.984,0.942	0.035
4872	"FBgn0020503"	"CLIP-190"	chr2L	+	17401515	17401581	17401112	17401290	17402374	17402485	4872	74,68,48	0,0,0	64,88,46	3,0,3	140	74	0.12414250636	0.736163422787	1.0,1.0,1.0	0.919,1.0,0.89	0.064
1859	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7332260	7332380	7347848	7348010	1859	0,8,1	1,3,0	8,9,4	4,4,2	362	74	0.126032313876	0.745400602094	0.0,0.353,1.0	0.29,0.315,0.29	0.153
3275	"FBgn0041182"	"Tep2"	chr2L	-	7698373	7698551	7696027	7696206	7698724	7698992	3275	73,106,83	7,4,7	113,143,111	19,12,9	252	74	0.125947570225	0.745400602094	0.754,0.886,0.777	0.636,0.778,0.784	0.073
2196	"FBgn0003371"	"sgg"	chrX	+	2634826	2635031	2633951	2634025	2641589	2642093	2196	11,7,15	31,32,29	7,15,30	32,33,22	279	74	0.127196626038	0.750786270548	0.086,0.055,0.121	0.055,0.108,0.266	-0.056
4026	"FBgn0266418"	"wake"	chr3R	+	22675947	22676198	22667979	22668042	22676908	22677463	4026	15,6,9	22,29,23	13,5,14	12,17,17	325	74	0.127277423009	0.750786270548	0.134,0.045,0.082	0.198,0.063,0.158	-0.053
4168	"FBgn0034051"	"Mlf"	chr2R	-	15938114	15938267	15935892	15936583	15938446	15938978	4168	22,38,34	187,232,169	33,50,41	196,198,207	227	74	0.127853865585	0.75319685382	0.037,0.051,0.062	0.052,0.076,0.061	-0.013
1296	"FBgn0264743"	"CG44001"	chr2L	+	5045821	5045925	5043269	5043383	5046146	5047206	1296	175,276,165	1,0,0	295,304,273	7,1,2	178	74	0.128378881616	0.755298557764	0.986,1.0,1.0	0.946,0.992,0.983	0.022
577	"FBgn0085446"	"CG34417"	chrX	+	6552638	6554771	6551905	6552293	6560374	6561550	577	1272,1618,1232	7,4,2	745,985,861	5,5,5	2207	74	0.128869680074	0.757193709231	0.859,0.931,0.954	0.833,0.869,0.852	0.063
1088	"FBgn0266375"	"IP3K2"	chrX	+	13315367	13315392	13315021	13315273	13318414	13319047	1088	5,4,3	4,1,3	3,7,9	4,1,0	99	74	0.129436486517	0.759529918921	0.483,0.749,0.428	0.359,0.84,1.0	-0.18
122	"FBgn0037855"	"CG6621"	chr3R	-	10890999	10891011	10889767	10890845	10891093	10891391	122	3,2,3	23,35,17	7,12,1	36,41,28	86	74	0.1296227273	0.759629794843	0.101,0.047,0.132	0.143,0.201,0.03	-0.031
1778	"FBgn0038816"	"Lrrk"	chr3R	+	20635815	20636088	20635479	20635656	20636340	20636500	1778	3,7,2	4,3,2	8,15,13	3,6,6	347	74	0.130659439904	0.759741369696	0.138,0.332,0.176	0.363,0.348,0.316	-0.127
