ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
2656	FBgn0083962	CG34126	chr2L	+	4991384	4991436	4991144	4991262	4991560	4992435	2656	2,0,0	23,15,19	3,6,3	24,59,31	126	74	0.00697258526464	0.0836896664518	0.049,0.0,0.0	0.068,0.056,0.054	-0.043	0.049	0.0	0.0	0.068	0.056	0.054	chr2L:+:4991144-4991262:4991384-4991436:4991560-4992435	25,15,19	27,65,34	fail
2110	FBgn0042185	CG18769	chr3L	+	6562566	6562839	6562321	6562418	6590603	6590835	2110	2,6,7	68,77,53	16,22,8	93,96,100	347	74	0.00702310635489	0.0838192869547	0.006,0.016,0.027	0.035,0.047,0.017	-0.017	0.006	0.016	0.027	0.035	0.047	0.017	chr3L:+:6562321-6562418:6562566-6562839:6590603-6590835	70,83,60	109,118,108	pass
2741	FBgn0032341	Reps	chr2L	-	11103322	11103409	11100962	11103169	11103843	11104280	2741	27,31,23	31,30,32	15,21,11	26,41,36	161	74	0.0070394010207	0.0838192869547	0.286,0.322,0.248	0.21,0.191,0.123	0.111	0.286	0.322	0.248	0.21	0.191	0.123	chr2L:-:11100962-11103169:11103322-11103409:11103843-11104280	58,61,55	41,62,47	pass
2786	FBgn0035235	CG7879	chr3L	-	1568196	1568309	1563965	1564280	1568417	1568608	2786	98,130,78	22,40,32	172,192,160	41,29,19	187	74	0.00701597196766	0.0838192869547	0.638,0.563,0.491	0.624,0.724,0.769	-0.142	0.638	0.563	0.491	0.624	0.724	0.769	chr3L:-:1563965-1564280:1568196-1568309:1568417-1568608	120,170,110	213,221,179	pass
2462	FBgn0034858	eIF2B-delta	chr2R	+	23386789	23386827	23386520	23386622	23387006	23387612	2462	28,35,22	19,15,22	44,39,34	53,45,63	112	74	0.0072530406432	0.0861346546226	0.493,0.607,0.398	0.354,0.364,0.263	0.172	0.493	0.607	0.398	0.354	0.364	0.263	chr2R:+:23386520-23386622:23386789-23386827:23387006-23387612	47,50,44	97,84,97	pass
4223	FBgn0266084	Fhos	chr3L	+	8797689	8797821	8796999	8797226	8798120	8798719	4223	17,39,29	58,73,43	97,94,69	104,128,103	206	74	0.00741927562175	0.0878763278787	0.095,0.161,0.195	0.251,0.209,0.194	-0.068	0.095	0.161	0.195	0.251	0.209	0.194	chr3L:+:8796999-8797226:8797689-8797821:8798120-8798719	75,112,72	201,222,172	pass
301	FBgn0031145	Ntf-2	chrX	+	21035830	21036090	21035468	21035721	21036398	21036470	301	25,28,23	750,874,713	62,48,49	825,899,751	334	74	0.00746576936596	0.0881943123258	0.007,0.007,0.007	0.016,0.012,0.014	-0.007	0.007	0.007	0.007	0.016	0.012	0.014	chrX:+:21035468-21035721:21035830-21036090:21036398-21036470	775,902,736	887,947,800	pass
5225	FBgn0261552	ps	chr3R	+	9439345	9439705	9436834	9437118	9440680	9441665	5225	15,31,10	1,2,2	22,20,9	0,1,1	434	74	0.00755778916043	0.0890470224178	0.719,0.725,0.46	1.0,0.773,0.605	-0.158	0.719	0.725	0.46	1.0	0.773	0.605	chr3R:+:9436834-9437118:9439345-9439705:9440680-9441665	16,33,12	22,21,10	fail
1439	FBgn0000464	Lar	chr2L	+	19719708	19719999	19717317	19717454	19725894	19726034	1439	33,40,25	0,1,1	32,38,36	3,0,3	365	74	0.00779682551447	0.0913836807688	1.0,0.89,0.835	0.684,1.0,0.709	0.111	1.0	0.89	0.835	0.684	1.0	0.709	chr2L:+:19717317-19717454:19719708-19719999:19725894-19726034	33,41,26	35,38,39	pass
2282	FBgn0052654	Sec16	chrX	+	12601582	12601897	12597345	12600441	12603009	12603466	2282	5,8,5	25,41,29	2,1,1	22,27,21	389	74	0.00778314333174	0.0913836807688	0.037,0.036,0.032	0.017,0.007,0.009	0.024	0.037	0.036	0.032	0.017	0.007	0.009	chrX:+:12597345-12600441:12601582-12601897:12603009-12603466	30,49,34	24,28,22	pass
1189	FBgn0001624	dlg1	chrX	+	11400787	11400832	11399741	11399816	11405273	11405423	1189	105,145,82	16,30,21	108,170,129	11,22,13	119	74	0.00784274546685	0.0916825114601	0.803,0.75,0.708	0.859,0.828,0.861	-0.096	0.803	0.75	0.708	0.859	0.828	0.861	chrX:+:11399741-11399816:11400787-11400832:11405273-11405423	121,175,103	119,192,142	pass
27	FBgn0026401	Nipped-B	chr2R	-	4728008	4728124	4727793	4727953	4728432	4728551	27	136,208,141	4,4,1	185,235,195	7,11,9	190	74	0.00794336453893	0.0926175673124	0.93,0.953,0.982	0.911,0.893,0.894	0.056	0.93	0.953	0.982	0.911	0.893	0.894	chr2R:-:4727793-4727953:4728008-4728124:4728432-4728551	140,212,142	192,246,204	pass
611	FBgn0000370	crc	chr2L	+	21311192	21311531	21310865	21311032	21311752	21312043	611	207,342,255	1205,1932,1369	517,543,443	2017,2575,1983	413	74	0.00825377527708	0.0959875575617	0.03,0.031,0.032	0.044,0.036,0.038	-0.008	0.03	0.031	0.032	0.044	0.036	0.038	chr2L:+:21310865-21311032:21311192-21311531:21311752-21312043	1412,2274,1624	2534,3118,2426	pass
5141	FBgn0023479	Tequila	chr3L	+	9075671	9075866	9075063	9075622	9087848	9089948	5141	47,82,43	57,67,35	35,33,32	42,59,50	269	74	0.00831210542819	0.0964161273053	0.185,0.252,0.253	0.186,0.133,0.15	0.074	0.185	0.252	0.253	0.186	0.133	0.15	chr3L:+:9075063-9075622:9075671-9075866:9087848-9089948	104,149,78	77,92,82	pass
3623	FBgn0000723	FER	chr3R	-	9372376	9372577	9369335	9369710	9372755	9372933	3623	8,11,13	38,52,53	13,23,21	42,58,31	275	74	0.00838537149392	0.096918494292	0.054,0.054,0.062	0.077,0.096,0.154	-0.052	0.054	0.054	0.062	0.077	0.096	0.154	chr3R:-:9369335-9369710:9372376-9372577:9372755-9372933	46,63,66	55,81,52	pass
3679	FBgn0040305	MTF-1	chr3L	+	9433898	9434046	9430311	9431333	9434395	9434498	3679	3,6,7	1,0,1	3,15,11	1,1,4	222	74	0.00839859529507	0.096918494292	0.5,1.0,0.7	0.5,0.833,0.478	0.13	0.5	1.0	0.7	0.5	0.833	0.478	chr3L:+:9430311-9431333:9433898-9434046:9434395-9434498	4,6,8	4,16,15	fail
1117	FBgn0033339	Sec31	chr2R	+	8895786	8895843	8895531	8895644	8895953	8896053	1117	2,2,0	123,161,154	11,4,6	151,194,130	131	74	0.00842745970572	0.0970022220999	0.009,0.007,0.0	0.04,0.012,0.025	-0.02	0.009	0.007	0.0	0.04	0.012	0.025	chr2R:+:8895531-8895644:8895786-8895843:8895953-8896053	125,163,154	162,198,136	pass
5239	FBgn0261552	ps	chr3R	+	9440680	9441665	9436834	9437118	9444010	9444076	5239	69,88,60	18,36,21	55,87,55	36,46,31	1059	74	0.00923240371173	0.105995550542	0.211,0.146,0.166	0.096,0.117,0.11	0.067	0.211	0.146	0.166	0.096	0.117	0.11	chr3R:+:9436834-9437118:9440680-9441665:9444010-9444076	87,124,81	91,133,86	pass
3129	FBgn0263197	Patronin	chr2R	-	17523499	17523571	17521831	17521900	17523823	17523898	3129	7,4,6	70,95,84	5,16,7	45,65,67	146	74	0.00929553809111	0.106299830547	0.048,0.021,0.035	0.053,0.111,0.05	-0.037	0.048	0.021	0.035	0.053	0.111	0.05	chr2R:-:17521831-17521900:17523499-17523571:17523823-17523898	77,99,90	50,81,74	pass
3771	FBgn0037120	CG11247	chr3L	-	21726162	21726727	21725554	21725950	21728286	21728673	3771	654,728,570	2,3,0	520,743,582	2,6,6	639	74	0.00930626718759	0.106299830547	0.974,0.966,1.0	0.968,0.935,0.918	0.04	0.974	0.966	1.0	0.968	0.935	0.918	chr3L:-:21725554-21725950:21726162-21726727:21728286-21728673	656,731,570	522,749,588	pass
2383	FBgn0011817	nmo	chr3L	+	8048069	8048443	8047506	8047600	8049868	8050333	2383	58,93,56	5,5,1	65,96,64	12,10,9	448	74	0.00933365980829	0.106342129136	0.657,0.754,0.902	0.472,0.613,0.54	0.229	0.657	0.754	0.902	0.472	0.613	0.54	chr3L:+:8047506-8047600:8048069-8048443:8049868-8050333	63,98,57	77,106,73	pass
1422	FBgn0024187	syd	chr3L	-	7931231	7931249	7930687	7930745	7931754	7931790	1422	2,4,4	26,25,13	2,10,11	10,11,25	92	74	0.00941774603658	0.107028511287	0.058,0.114,0.198	0.139,0.422,0.261	-0.151	0.058	0.114	0.198	0.139	0.422	0.261	chr3L:-:7930687-7930745:7931231-7931249:7931754-7931790	28,29,17	12,21,36	fail
561	FBgn0024811	Crk	chr4	+	211589	211794	210557	210680	212627	212729	561	483,714,474	22,30,27	822,831,639	27,24,16	279	74	0.00954286819908	0.108176604408	0.853,0.863,0.823	0.89,0.902,0.914	-0.056	0.853	0.863	0.823	0.89	0.902	0.914	chr4:+:210557-210680:211589-211794:212627-212729	505,744,501	849,855,655	pass
3878	FBgn0031319	CG4896	chr2L	+	1179451	1179525	1179126	1179196	1179859	1179937	3878	21,41,15	3,1,0	24,37,31	5,6,3	148	74	0.00970316134974	0.109716602768	0.778,0.953,1.0	0.706,0.755,0.838	0.144	0.778	0.953	1.0	0.706	0.755	0.838	chr2L:+:1179126-1179196:1179451-1179525:1179859-1179937	24,42,15	29,43,34	fail
201	FBgn0034282	Mapmodulin	chr2R	-	17867782	17868088	17867325	17867559	17868286	17868369	201	100,122,96	617,837,693	73,90,99	799,923,704	380	74	0.00974330791443	0.109893741779	0.031,0.028,0.026	0.017,0.019,0.027	0.007	0.031	0.028	0.026	0.017	0.019	0.027	chr2R:-:17867325-17867559:17867782-17868088:17868286-17868369	717,959,789	872,1013,803	pass
2840	FBgn0040322	GNBP2	chr3L	-	18675218	18675275	18674544	18674977	18675337	18675413	2840	33,52,39	5,2,5	35,37,40	14,5,10	131	74	0.00982050933683	0.110486883241	0.789,0.936,0.815	0.585,0.807,0.693	0.152	0.789	0.936	0.815	0.585	0.807	0.693	chr3L:-:18674544-18674977:18675218-18675275:18675337-18675413	38,54,44	49,42,50	pass
3209	FBgn0264495	gpp	chr3R	+	6445534	6446072	6443821	6444310	6446459	6449274	3209	282,395,303	11,13,7	287,331,297	16,17,20	612	74	0.00998655044532	0.112074062373	0.756,0.786,0.84	0.684,0.702,0.642	0.118	0.756	0.786	0.84	0.684	0.702	0.642	chr3R:+:6443821-6444310:6445534-6446072:6446459-6449274	293,408,310	303,348,317	pass
2591	FBgn0005536	Mbs	chr3L	+	16065047	16065434	16064229	16064317	16066022	16066109	2591	263,304,228	10,24,11	354,428,402	12,10,12	461	74	0.010013009061	0.112090767269	0.808,0.67,0.769	0.826,0.873,0.843	-0.098	0.808	0.67	0.769	0.826	0.873	0.843	chr3L:+:16064229-16064317:16065047-16065434:16066022-16066109	273,328,239	366,438,414	pass
1921	FBgn0051216	Naam	chr3R	+	19688178	19688365	19671449	19671743	19696551	19696656	1921	224,325,233	4,1,0	152,153,116	3,5,2	261	74	0.0101208057286	0.112735228079	0.941,0.989,1.0	0.935,0.897,0.943	0.052	0.941	0.989	1.0	0.935	0.897	0.943	chr3R:+:19671449-19671743:19688178-19688365:19696551-19696656	228,326,233	155,158,118	pass
2977	FBgn0052529	Hers	chrX	+	19899011	19899972	19887352	19887492	19900615	19901488	2977	380,543,341	0,1,0	480,670,577	4,1,3	1035	74	0.0101201381694	0.112735228079	1.0,0.975,1.0	0.896,0.98,0.932	0.056	1.0	0.975	1.0	0.896	0.98	0.932	chrX:+:19887352-19887492:19899011-19899972:19900615-19901488	380,544,341	484,671,580	pass
2568	FBgn0004449	Ten-m	chr3L	-	22304966	22305764	22304245	22304529	22307546	22308191	2568	949,1313,720	73,60,43	624,927,807	58,71,78	872	74	0.0103462148442	0.114245476604	0.525,0.65,0.587	0.477,0.526,0.468	0.097	0.525	0.65	0.587	0.477	0.526	0.468	chr3L:-:22304245-22304529:22304966-22305764:22307546-22308191	1022,1373,763	682,998,885	pass
3642	FBgn0034345	CG5174	chr2R	+	18424606	18424666	18424325	18424486	18424871	18425076	3642	540,698,536	150,205,205	634,679,620	155,169,138	134	74	0.0103581886785	0.114245476604	0.665,0.653,0.591	0.693,0.689,0.713	-0.062	0.665	0.653	0.591	0.693	0.689	0.713	chr2R:+:18424325-18424486:18424606-18424666:18424871-18425076	690,903,741	789,848,758	pass
3674	FBgn0004395	unk	chr3R	-	23155439	23155549	23155131	23155240	23155808	23156011	3674	14,13,6	0,1,4	38,52,41	0,2,0	184	74	0.0103509241245	0.114245476604	1.0,0.839,0.376	1.0,0.913,1.0	-0.233	1.0	0.839	0.376	1.0	0.913	1.0	chr3R:-:23155131-23155240:23155439-23155549:23155808-23156011	14,14,10	38,54,41	fail
5183	FBgn0260936	scny	chr3L	+	5774413	5774846	5772432	5774076	5775188	5775845	5183	159,286,183	181,259,185	183,231,214	169,174,125	507	74	0.0103041013139	0.114245476604	0.114,0.139,0.126	0.136,0.162,0.2	-0.04	0.114	0.139	0.126	0.136	0.162	0.2	chr3L:+:5772432-5774076:5774413-5774846:5775188-5775845	340,545,368	352,405,339	pass
3725	FBgn0028671	Vha100-1	chr3R	+	29134556	29134598	29133860	29133961	29135048	29135175	3725	46,81,33	50,39,44	42,59,42	15,30,17	116	74	0.0103939221674	0.114358619141	0.37,0.57,0.324	0.641,0.556,0.612	-0.182	0.37	0.57	0.324	0.641	0.556	0.612	chr3R:+:29133860-29133961:29134556-29134598:29135048-29135175	96,120,77	57,89,59	pass
846	FBgn0260941	app	chr3L	-	12240652	12240674	12219977	12221282	12264620	12264910	846	11,14,13	9,25,8	9,7,7	18,24,20	96	74	0.0104275597059	0.114448204205	0.485,0.302,0.556	0.278,0.184,0.212	0.223	0.485	0.302	0.556	0.278	0.184	0.212	chr3L:-:12219977-12221282:12240652-12240674:12264620-12264910	20,39,21	27,31,27	pass
4885	FBgn0028703	Nhe3	chr2L	-	6678911	6679262	6677834	6678756	6679985	6680114	4885	63,62,65	30,42,20	87,84,98	27,24,21	425	74	0.0106344840616	0.116434631592	0.268,0.204,0.361	0.359,0.379,0.448	-0.118	0.268	0.204	0.361	0.359	0.379	0.448	chr2L:-:6677834-6678756:6678911-6679262:6679985-6680114	93,104,85	114,108,119	pass
678	FBgn0264089	sli	chr2R	-	15907171	15907233	15890289	15891280	15921638	15922118	678	11,15,12	177,188,126	6,20,25	90,161,105	136	74	0.0107549965598	0.117467590163	0.033,0.042,0.049	0.035,0.063,0.115	-0.03	0.033	0.042	0.049	0.035	0.063	0.115	chr2R:-:15890289-15891280:15907171-15907233:15921638-15922118	188,203,138	96,181,130	pass
3347	FBgn0004435	Galphaq	chr2R	+	12613566	12614345	12612739	12612851	12615906	12616414	3347	1223,1844,1266	30,38,25	1657,1902,1569	58,57,47	853	74	0.0107901761194	0.117565778155	0.78,0.808,0.815	0.713,0.743,0.743	0.068	0.78	0.808	0.815	0.713	0.743	0.743	chr2R:+:12612739-12612851:12613566-12614345:12615906-12616414	1253,1882,1291	1715,1959,1616	pass
99	FBgn0013718	nuf	chr3L	+	14201621	14201666	14200738	14200807	14212193	14212232	99	8,5,11	2,0,2	3,3,12	5,3,3	119	74	0.0108638556302	0.118081956232	0.713,1.0,0.774	0.272,0.383,0.713	0.373	0.713	1.0	0.774	0.272	0.383	0.713	chr3L:+:14200738-14200807:14201621-14201666:14212193-14212232	10,5,13	8,6,15	fail
4897	FBgn0265487	mbl	chr2R	+	17359305	17359557	17352128	17352305	17361979	17362097	4897	48,89,51	8,14,2	45,60,61	13,17,18	326	74	0.0110883778557	0.120231227522	0.577,0.591,0.853	0.44,0.445,0.435	0.234	0.577	0.591	0.853	0.44	0.445	0.435	chr2R:+:17352128-17352305:17359305-17359557:17361979-17362097	56,103,53	58,77,79	pass
1374	FBgn0011666	msi	chr3R	+	25574883	25574922	25519260	25519729	25595073	25595602	1374	19,12,8	2,3,5	12,14,9	8,13,8	113	74	0.0111300913319	0.120392722865	0.862,0.724,0.512	0.496,0.414,0.424	0.255	0.862	0.724	0.512	0.496	0.414	0.424	chr3R:+:25519260-25519729:25574883-25574922:25595073-25595602	21,15,13	20,27,17	fail
1988	FBgn0264693	ens	chr3L	-	4128613	4128973	4126988	4127162	4131120	4131236	1988	76,88,48	24,32,18	75,72,68	48,42,33	434	74	0.0112028474664	0.120888418934	0.351,0.319,0.313	0.21,0.226,0.26	0.096	0.351	0.319	0.313	0.21	0.226	0.26	chr3L:-:4126988-4127162:4128613-4128973:4131120-4131236	100,120,66	123,114,101	pass
2152	FBgn0053113	Rtnl1	chr2L	-	5004171	5004207	4994786	4994994	5004613	5004774	2152	57,71,54	4,5,3	56,59,54	8,10,8	110	74	0.0112450698077	0.121053041647	0.906,0.905,0.924	0.825,0.799,0.82	0.097	0.906	0.905	0.924	0.825	0.799	0.82	chr2L:-:4994786-4994994:5004171-5004207:5004613-5004774	61,76,57	64,69,62	pass
4321	FBgn0265191	Glycogenin	chr2R	+	21206876	21207512	21205745	21205814	21208469	21209889	4321	4,3,0	2,3,4	13,2,6	0,0,4	710	74	0.0113534727172	0.121927605329	0.172,0.094,0.0	1.0,1.0,0.135	-0.623	0.172	0.094	0.0	1.0	1.0	0.135	chr2R:+:21205745-21205814:21206876-21207512:21208469-21209889	6,6,4	13,2,10	fail
1943	FBgn0036043	CG8177	chr3L	+	9765608	9765803	9763543	9764193	9771654	9771919	1943	39,32,33	87,143,69	10,28,13	75,89,72	269	74	0.0115214328398	0.122914159697	0.11,0.058,0.116	0.035,0.08,0.047	0.041	0.11	0.058	0.116	0.035	0.08	0.047	chr3L:+:9763543-9764193:9765608-9765803:9771654-9771919	126,175,102	85,117,85	pass
3120	FBgn0263197	Patronin	chr2R	-	17522852	17522960	17521831	17521900	17523823	17523898	3120	2,10,10	70,95,84	13,13,7	45,65,67	182	74	0.0115274807825	0.122914159697	0.011,0.041,0.046	0.105,0.075,0.041	-0.041	0.011	0.041	0.046	0.105	0.075	0.041	chr2R:-:17521831-17521900:17522852-17522960:17523823-17523898	72,105,94	58,78,74	pass
3276	FBgn0041182	Tep2	chr2L	-	7697006	7697157	7696027	7696206	7698724	7698992	3276	226,328,216	7,4,7	289,295,274	19,12,9	225	74	0.0115124497379	0.122914159697	0.914,0.964,0.91	0.833,0.89,0.909	0.052	0.914	0.964	0.91	0.833	0.89	0.909	chr2L:-:7696027-7696206:7697006-7697157:7698724-7698992	233,332,223	308,307,283	pass
1153	FBgn0001250	if	chrX	-	16758513	16758588	16755836	16757115	16760330	16760379	1153	28,33,20	13,15,13	20,18,22	4,5,4	149	74	0.0116854126933	0.124009025012	0.517,0.522,0.433	0.713,0.641,0.732	-0.205	0.517	0.522	0.433	0.713	0.641	0.732	chrX:-:16755836-16757115:16758513-16758588:16760330-16760379	41,48,33	24,23,26	pass
1755	FBgn0024807	DIP1	chrX	-	21628360	21628754	21626312	21626890	21629973	21630148	1755	334,498,352	1,1,1	520,710,542	2,9,2	468	74	0.0116692753134	0.124009025012	0.981,0.987,0.982	0.976,0.926,0.977	0.024	0.981	0.987	0.982	0.976	0.926	0.977	chrX:-:21626312-21626890:21628360-21628754:21629973-21630148	335,499,353	522,719,544	pass
1024	FBgn0046704	Liprin-alpha	chr2L	+	6724177	6724393	6723902	6724084	6724826	6725096	1024	14,5,8	22,21,20	3,8,8	42,28,37	290	74	0.011756606863	0.124470302377	0.14,0.057,0.093	0.018,0.068,0.052	0.051	0.14	0.057	0.093	0.018	0.068	0.052	chr2L:+:6723902-6724084:6724177-6724393:6724826-6725096	36,26,28	45,36,45	pass
5036	FBgn0033246	ACC	chr2R	-	7985601	7985778	7985065	7985451	7987065	7987237	5036	16,19,3	1,2,0	17,14,8	5,3,1	251	74	0.011826986355	0.124920804112	0.825,0.737,1.0	0.501,0.579,0.702	0.26	0.825	0.737	1.0	0.501	0.579	0.702	chr2R:-:7985065-7985451:7985601-7985778:7987065-7987237	17,21,3	22,17,9	fail
4248	FBgn0003963	ush	chr2L	+	525391	525436	489516	491358	536022	536966	4248	329,438,293	5,1,1	343,502,361	6,10,5	119	74	0.0121859811991	0.128410492025	0.976,0.996,0.995	0.973,0.969,0.978	0.016	0.976	0.996	0.995	0.973	0.969	0.978	chr2L:+:489516-491358:525391-525436:536022-536966	334,439,294	349,512,366	pass
4719	FBgn0042174	CR18854	chr2L	-	9789674	9789732	9789366	9789615	9789790	9790309	4719	235,303,255	110,104,83	374,437,414	104,125,103	132	74	0.0122252092799	0.128522165006	0.545,0.62,0.633	0.668,0.662,0.693	-0.075	0.545	0.62	0.633	0.668	0.662	0.693	chr2L:-:9789366-9789615:9789674-9789732:9789790-9790309	345,407,338	478,562,517	pass
2584	FBgn0051163	SKIP	chr3R	+	22159892	22160093	22149366	22149422	22173931	22174727	2584	0,1,0	1,2,2	1,4,1	1,5,3	275	74	0.012287318017	0.128610898424	0.0,0.119,0.0	0.212,0.177,0.082	-0.117	0.0	0.119	0.0	0.212	0.177	0.082	chr3R:+:22149366-22149422:22159892-22160093:22173931-22174727	1,3,2	2,9,4	fail
5407	FBgn0086372	lap	chr3R	+	7195693	7195895	7193592	7193688	7196293	7196393	5407	9,4,11	1,0,1	1,3,2	2,0,1	276	74	0.0123196004282	0.128610898424	0.707,1.0,0.747	0.118,1.0,0.349	0.329	0.707	1.0	0.747	0.118	1.0	0.349	chr3R:+:7193592-7193688:7195693-7195895:7196293-7196393	10,4,12	3,3,3	fail
763	FBgn0038826	Syp	chr3R	+	20800016	20800300	20798290	20798409	20805946	20806223	763	4,3,2	52,44,38	8,7,5	26,55,35	358	74	0.0123106288501	0.128610898424	0.016,0.014,0.011	0.06,0.026,0.029	-0.025	0.016	0.014	0.011	0.06	0.026	0.029	chr3R:+:20798290-20798409:20800016-20800300:20805946-20806223	56,47,40	34,62,40	pass
275	FBgn0031374	CG7337	chr2L	+	1938864	1941393	1938507	1938619	1941581	1941677	275	10,17,13	15,20,14	32,32,27	12,26,20	2603	74	0.0123762995859	0.128903036754	0.019,0.024,0.026	0.07,0.034,0.037	-0.024	0.019	0.024	0.026	0.07	0.034	0.037	chr2L:+:1938507-1938619:1938864-1941393:1941581-1941677	25,37,27	44,58,47	pass
3772	FBgn0037120	CG11247	chr3L	-	21726162	21726937	21725554	21725950	21728286	21728392	3772	906,1046,837	2,3,0	834,1083,877	2,6,6	849	74	0.0124665034413	0.129541976731	0.975,0.968,1.0	0.973,0.94,0.927	0.034	0.975	0.968	1.0	0.973	0.94	0.927	chr3L:-:21725554-21725950:21726162-21726937:21728286-21728392	908,1049,837	836,1089,883	pass
1232	FBgn0260635	Diap1	chr3L	-	16042785	16043071	16038409	16040065	16046484	16046846	1232	21,45,33	381,504,482	11,18,15	607,630,531	360	74	0.0125946895183	0.130392537462	0.011,0.018,0.014	0.004,0.006,0.006	0.009	0.011	0.018	0.014	0.004	0.006	0.006	chr3L:-:16038409-16040065:16042785-16043071:16046484-16046846	402,549,515	618,648,546	pass
1771	FBgn0052814	CG32814	chrX	-	1020891	1021594	1019794	1020568	1026513	1026700	1771	37,48,46	0,1,0	58,60,38	2,1,1	777	74	0.0126354987293	0.130392537462	1.0,0.821,1.0	0.734,0.851,0.784	0.151	1.0	0.821	1.0	0.734	0.851	0.784	chrX:-:1019794-1020568:1020891-1021594:1026513-1026700	37,49,46	60,61,39	pass
3073	FBgn0085443	spri	chrX	-	10544385	10544504	10519347	10519777	10546628	10546754	3073	27,60,30	0,1,1	32,64,48	3,1,3	193	74	0.012614167149	0.130392537462	1.0,0.958,0.92	0.804,0.961,0.86	0.084	1.0	0.958	0.92	0.804	0.961	0.86	chrX:-:10519347-10519777:10544385-10544504:10546628-10546754	27,61,31	35,65,51	pass
2444	FBgn0031413	CG9967	chr2L	-	2323350	2323449	2310661	2310870	2357077	2357356	2444	16,16,3	0,0,0	17,10,15	1,4,0	173	74	0.0129707353137	0.133545024824	1.0,1.0,1.0	0.879,0.517,1.0	0.201	1.0	1.0	1.0	0.879	0.517	1.0	chr2L:-:2310661-2310870:2323350-2323449:2357077-2357356	16,16,3	18,14,15	fail
2670	FBgn0264894	CG44085	chr2L	+	13275587	13275838	13274309	13274376	13276246	13276291	2670	263,315,199	10,21,9	157,189,164	13,19,15	325	74	0.0131113867328	0.134684244951	0.857,0.774,0.834	0.733,0.694,0.713	0.108	0.857	0.774	0.834	0.733	0.694	0.713	chr2L:+:13274309-13274376:13275587-13275838:13276246-13276291	273,336,208	170,208,179	pass
1756	FBgn0024807	DIP1	chrX	-	21628360	21628709	21626312	21626890	21629973	21630148	1756	309,446,327	1,1,1	494,673,498	2,9,2	423	74	0.0134992094048	0.137828205787	0.982,0.987,0.983	0.977,0.929,0.978	0.023	0.982	0.987	0.983	0.977	0.929	0.978	chrX:-:21626312-21626890:21628360-21628709:21629973-21630148	310,447,328	496,682,500	pass
4054	FBgn0025864	Crag	chrX	+	8598073	8598154	8597411	8597714	8599030	8599463	4054	5,3,1	103,149,90	4,8,7	96,96,91	155	74	0.013466205048	0.137828205787	0.023,0.01,0.005	0.02,0.038,0.035	-0.018	0.023	0.01	0.005	0.02	0.038	0.035	chrX:+:8597411-8597714:8598073-8598154:8599030-8599463	108,152,91	100,104,98	pass
4438	FBgn0032656	CG5674	chr2L	+	17971871	17972003	17969371	17969518	17972262	17974868	4438	47,56,38	0,0,0	72,112,76	4,2,1	206	74	0.0135095590435	0.137828205787	1.0,1.0,1.0	0.866,0.953,0.965	0.072	1.0	1.0	1.0	0.866	0.953	0.965	chr2L:+:17969371-17969518:17971871-17972003:17972262-17974868	47,56,38	76,114,77	pass
3411	FBgn0028577	pUf68	chr3L	-	1500244	1500388	1499042	1499337	1501350	1501406	3411	65,84,42	3,11,1	112,97,118	2,3,3	218	74	0.0135770046492	0.138202208323	0.88,0.722,0.934	0.95,0.916,0.93	-0.087	0.88	0.722	0.934	0.95	0.916	0.93	chr3L:-:1499042-1499337:1500244-1500388:1501350-1501406	68,95,43	114,100,121	pass
3392	FBgn0058178	CG40178	chr3L	-	25924295	25924456	25874141	25874384	25933195	25933410	3392	45,29,19	3,2,3	45,46,38	9,12,7	235	74	0.0136567350941	0.1386992847	0.825,0.82,0.666	0.612,0.547,0.631	0.174	0.825	0.82	0.666	0.612	0.547	0.631	chr3L:-:25874141-25874384:25924295-25924456:25933195-25933410	48,31,22	54,58,45	pass
2612	FBgn0065035	AlkB	chrX	-	15858599	15859141	15858133	15858537	15859192	15859379	2612	287,361,299	0,0,1	352,430,339	5,3,0	616	74	0.0137724046484	0.139558294507	1.0,1.0,0.973	0.894,0.945,1.0	0.045	1.0	1.0	0.973	0.894	0.945	1.0	chrX:-:15858133-15858537:15858599-15859141:15859192-15859379	287,361,300	357,433,339	pass
1002	FBgn0086690	cp309	chr3L	-	15073306	15073330	15072528	15073194	15074324	15074492	1002	4,0,4	0,2,2	2,3,3	1,0,0	98	74	0.0138500896801	0.140029397689	1.0,0.0,0.602	0.602,1.0,1.0	-0.333	1.0	0.0	0.602	0.602	1.0	1.0	chr3L:-:15072528-15073194:15073306-15073330:15074324-15074492	4,2,6	3,3,3	fail
1845	FBgn0033159	Dscam1	chr2R	-	7342582	7342881	7332260	7332380	7347848	7348010	1845	28,45,24	1,3,0	28,25,24	4,4,2	373	74	0.0142072780443	0.143317912676	0.847,0.748,1.0	0.581,0.554,0.704	0.252	0.847	0.748	1.0	0.581	0.554	0.704	chr2R:-:7332260-7332380:7342582-7342881:7347848-7348010	29,48,24	32,29,26	pass
