ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
5832	FBgn0261552	ps	chr3R	+	9444010	9444076	9436834	9437118	9445043	9445187	5832	125,109,49	12,17,9	128,192,130	6,13,20	140	74	0.112072003096	0.687241533271	0.846,0.772,0.742	0.919,0.886,0.775	-0.073	0.846	0.772	0.742	0.919	0.886	0.775	chr3R:+:9436834-9437118:9444010-9444076:9445043-9445187	137,126,58	134,205,150	pass
361	FBgn0266756	btsz	chr3R	-	14814248	14821283	14808626	14808811	14823862	14823986	361	258,239,207	1,5,0	119,126,140	1,3,3	7109	74	0.112656722555	0.688792766075	0.729,0.332,1.0	0.553,0.304,0.327	0.292	0.729	0.332	1.0	0.553	0.304	0.327	chr3R:-:14808626-14808811:14814248-14821283:14823862-14823986	259,244,207	120,129,143	pass
3757	FBgn0004049	yrt	chr3R	-	13430192	13430750	13428866	13429769	13430922	13431089	3757	499,425,456	3,0,0	467,516,444	1,4,2	632	74	0.112608431942	0.688792766075	0.951,1.0,1.0	0.982,0.938,0.963	0.023	0.951	1.0	1.0	0.982	0.938	0.963	chr3R:-:13428866-13429769:13430192-13430750:13430922-13431089	502,425,456	468,520,446	pass
4304	FBgn0037344	CG2926	chr3R	-	5584779	5584835	5580723	5584678	5585171	5587451	4304	0,0,1	81,72,49	2,5,3	51,66,75	130	74	0.112726131198	0.688792766075	0.0,0.0,0.011	0.022,0.041,0.022	-0.025	0.0	0.0	0.011	0.022	0.041	0.022	chr3R:-:5580723-5584678:5584779-5584835:5585171-5587451	81,72,50	53,71,78	pass
445	FBgn0030089	AP-1gamma	chrX	+	9112749	9112767	9112162	9112239	9113642	9113899	445	4,6,0	68,67,38	1,1,2	40,48,39	92	74	0.112920449607	0.689162601808	0.045,0.067,0.0	0.02,0.016,0.04	0.012	0.045	0.067	0.0	0.02	0.016	0.04	chrX:+:9112162-9112239:9112749-9112767:9113642-9113899	72,73,38	41,49,41	pass
4590	FBgn0053554	Nipped-A	chr2R	-	5242384	5242582	5241895	5242062	5245951	5246137	4590	112,77,50	2,2,1	126,149,122	2,0,1	272	74	0.113316829545	0.690763300575	0.938,0.913,0.932	0.945,1.0,0.971	-0.044	0.938	0.913	0.932	0.945	1.0	0.971	chr2R:-:5241895-5242062:5242384-5242582:5245951-5246137	114,79,51	128,149,123	pass
2233	FBgn0039155	Kal1	chr3R	+	24145192	24145870	24141394	24141660	24145929	24146048	2233	1473,1347,1507	4,4,3	1719,1863,1513	2,1,1	752	74	0.114645391332	0.696809781464	0.973,0.971,0.98	0.988,0.995,0.993	-0.017	0.973	0.971	0.98	0.988	0.995	0.993	chr3R:+:24141394-24141660:24145192-24145870:24145929-24146048	1477,1351,1510	1721,1864,1514	pass
3991	FBgn0044823	Spec2	chr3R	-	5618478	5618869	5616643	5617649	5623774	5624125	3991	169,173,143	3,4,1	183,166,162	2,1,1	465	74	0.114714559247	0.696809781464	0.9,0.873,0.958	0.936,0.964,0.963	-0.044	0.9	0.873	0.958	0.936	0.964	0.963	chr3R:-:5616643-5617649:5618478-5618869:5623774-5624125	172,177,144	185,167,163	pass
4836	FBgn0265191	Glycogenin	chr2R	+	21206876	21207512	21205360	21205541	21208469	21209889	4836	2,2,6	8,7,13	13,2,6	11,12,8	710	74	0.114488042621	0.696809781464	0.025,0.029,0.046	0.11,0.017,0.073	-0.033	0.025	0.029	0.046	0.11	0.017	0.073	chr2R:+:21205360-21205541:21206876-21207512:21208469-21209889	10,9,19	24,14,14	fail
198	FBgn0031474	CG2991	chr2L	+	2859624	2859714	2857163	2857576	2864968	2865418	198	15,9,13	98,63,53	24,23,11	80,78,73	164	74	0.115660577431	0.701728662364	0.065,0.061,0.1	0.119,0.117,0.064	-0.025	0.065	0.061	0.1	0.119	0.117	0.064	chr2L:+:2857163-2857576:2859624-2859714:2864968-2865418	113,72,66	104,101,84	pass
4155	FBgn0032005	Snx6	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	4155	29,15,10	289,246,270	19,25,17	210,262,182	92	74	0.115936467427	0.701873945987	0.075,0.047,0.029	0.068,0.071,0.07	-0.019	0.075	0.047	0.029	0.068	0.071	0.07	chr2L:-:8218569-8218679:8218853-8218871:8219115-8219298	318,261,280	229,287,199	pass
5314	FBgn0052311	zormin	chr3L	-	2124181	2124613	2123596	2123679	2125238	2126670	5314	35,34,44	5,3,11	19,20,17	4,6,7	506	74	0.115957042911	0.701873945987	0.506,0.624,0.369	0.41,0.328,0.262	0.166	0.506	0.624	0.369	0.41	0.328	0.262	chr3L:-:2123596-2123679:2124181-2124613:2125238-2126670	40,37,55	23,26,24	pass
4266	FBgn0261873	sdt	chrX	+	8208796	8210038	8204172	8204303	8210402	8210680	4266	38,13,35	22,12,21	31,19,24	22,22,27	1316	74	0.116382813816	0.703624265219	0.089,0.057,0.086	0.073,0.046,0.048	0.022	0.089	0.057	0.086	0.073	0.046	0.048	chrX:+:8204172-8204303:8208796-8210038:8210402-8210680	60,25,56	53,41,51	pass
6159	FBgn0264822	CR44030	chr4	+	962250	962347	959674	960038	962400	962692	6159	4,2,5	0,0,4	5,3,3	1,1,0	171	74	0.116812194527	0.705392279025	1.0,1.0,0.351	0.684,0.565,1.0	0.034	1.0	1.0	0.351	0.684	0.565	1.0	chr4:+:959674-960038:962250-962347:962400-962692	4,2,9	6,4,3	fail
1765	FBgn0039897	CG1674	chr4	+	234863	234944	234264	234345	237268	237559	1765	0,0,2	3,3,2	2,0,1	0,3,0	155	74	0.117217418034	0.707010445308	0.0,0.0,0.323	1.0,0.0,1.0	-0.559	0.0	0.0	0.323	1.0	0.0	1.0	chr4:+:234264-234345:234863-234944:237268-237559	3,3,4	2,3,1	fail
4231	FBgn0011640	lark	chr3L	+	7339961	7340770	7339463	7339617	7340875	7341114	4231	3840,3405,3542	3,2,4	2958,3438,2859	8,4,4	883	74	0.117411837289	0.707354823246	0.991,0.993,0.987	0.969,0.986,0.984	0.011	0.991	0.993	0.987	0.969	0.986	0.984	chr3L:+:7339463-7339617:7339961-7340770:7340875-7341114	3843,3407,3546	2966,3442,2863	pass
2787	FBgn0015286	Rala	chrX	-	3716471	3716667	3710068	3710248	3719362	3719635	2787	91,79,38	685,536,470	92,100,75	614,696,490	270	74	0.117668200604	0.708071146392	0.035,0.039,0.022	0.039,0.038,0.04	-0.007	0.035	0.039	0.022	0.039	0.038	0.04	chrX:-:3710068-3710248:3716471-3716667:3719362-3719635	776,615,508	706,796,565	pass
1546	FBgn0011666	msi	chr3R	+	25564079	25564127	25519260	25519729	25574883	25574922	1546	28,19,12	3,4,1	13,16,14	5,4,3	122	74	0.119068890363	0.714829666969	0.85,0.742,0.879	0.612,0.708,0.739	0.137	0.85	0.742	0.879	0.612	0.708	0.739	chr3R:+:25519260-25519729:25564079-25564127:25574883-25574922	31,23,13	18,20,17	fail
3911	FBgn0015218	eIF-4E	chr3L	-	9401039	9401606	9400582	9400953	9402279	9402460	3911	4412,3959,4154	265,229,269	4353,4820,3854	338,323,261	641	74	0.118950669589	0.714829666969	0.658,0.666,0.641	0.598,0.633,0.63	0.035	0.658	0.666	0.641	0.598	0.633	0.63	chr3L:-:9400582-9400953:9401039-9401606:9402279-9402460	4677,4188,4423	4691,5143,4115	pass
4564	FBgn0029666	CG10803	chrX	+	3486082	3486178	3485649	3486021	3486312	3487530	4564	7,1,2	23,28,17	3,0,2	21,34,17	170	74	0.119629226661	0.7173575629	0.117,0.015,0.049	0.059,0.0,0.049	0.024	0.117	0.015	0.049	0.059	0.0	0.049	chrX:+:3485649-3486021:3486082-3486178:3486312-3487530	30,29,19	24,34,19	fail
1977	FBgn0263199	Galk	chr3L	-	8985283	8985308	8985052	8985231	8985418	8985816	1977	22,22,14	35,23,22	15,20,27	19,18,17	99	74	0.120324630773	0.719016442125	0.32,0.417,0.322	0.371,0.454,0.543	-0.103	0.32	0.417	0.322	0.371	0.454	0.543	chr3L:-:8985052-8985231:8985283-8985308:8985418-8985816	57,45,36	34,38,44	pass
3399	FBgn0003654	sw	chrX	-	20232116	20232164	20230440	20230617	20233422	20233443	3399	49,38,25	161,151,151	53,75,31	164,188,155	122	74	0.120314507115	0.719016442125	0.156,0.132,0.091	0.164,0.195,0.108	-0.029	0.156	0.132	0.091	0.164	0.195	0.108	chrX:-:20230440-20230617:20232116-20232164:20233422-20233443	210,189,176	217,263,186	pass
5355	FBgn0052264	CG32264	chr3L	-	3721536	3721566	3718637	3718990	3722155	3722522	5355	0,0,3	45,34,42	1,5,1	35,50,35	104	74	0.120135381968	0.719016442125	0.0,0.0,0.048	0.02,0.066,0.02	-0.019	0.0	0.0	0.048	0.02	0.066	0.02	chr3L:-:3718637-3718990:3721536-3721566:3722155-3722522	45,34,45	36,55,36	pass
3584	FBgn0029849	Efr	chrX	+	6220477	6220572	6220254	6220417	6221379	6222719	3584	3,4,2	35,48,42	1,0,2	42,41,37	169	74	0.12046709586	0.719033616193	0.036,0.035,0.02	0.01,0.0,0.023	0.019	0.036	0.035	0.02	0.01	0.0	0.023	chrX:+:6220254-6220417:6220477-6220572:6221379-6222719	38,52,44	43,41,39	pass
4667	FBgn0010415	Sdc	chr2R	-	21398064	21398580	21394877	21395045	21399174	21399313	4667	665,604,521	19,16,18	567,572,518	25,23,19	590	74	0.12107183837	0.721806758616	0.814,0.826,0.784	0.74,0.757,0.774	0.051	0.814	0.826	0.784	0.74	0.757	0.774	chr2R:-:21394877-21395045:21398064-21398580:21399174-21399313	684,620,539	592,595,537	pass
2886	FBgn0004449	Ten-m	chr3L	-	22301925	22301952	22297988	22301316	22302794	22303002	2886	11,7,2	69,82,34	6,4,4	56,91,80	101	74	0.121261743079	0.722103166011	0.105,0.059,0.041	0.073,0.031,0.035	0.022	0.105	0.059	0.041	0.073	0.031	0.035	chr3L:-:22297988-22301316:22301925-22301952:22302794-22303002	80,89,36	62,95,84	pass
853	FBgn0038826	Syp	chr3R	+	20800016	20800300	20798290	20798409	20802289	20802551	853	5,3,3	22,20,16	7,7,5	13,26,17	358	74	0.121587130619	0.723204745749	0.045,0.03,0.037	0.1,0.053,0.057	-0.033	0.045	0.03	0.037	0.1	0.053	0.057	chr3R:+:20798290-20798409:20800016-20800300:20802289-20802551	27,23,19	20,33,22	fail
4165	FBgn0028671	Vha100-1	chr3R	+	29133271	29133429	29132375	29132504	29135048	29135175	4165	489,427,409	2,1,4	479,477,383	3,5,5	232	74	0.121781925596	0.723527910894	0.987,0.993,0.97	0.981,0.968,0.961	0.013	0.987	0.993	0.97	0.981	0.968	0.961	chr3R:+:29132375-29132504:29133271-29133429:29135048-29135175	491,428,413	482,482,388	pass
975	FBgn0052000	CG32000	chr4	+	134824	134964	133185	133231	136878	137167	975	211,157,91	4,5,1	156,195,202	6,0,0	214	74	0.122043726131	0.724247964632	0.948,0.916,0.969	0.9,1.0,1.0	-0.022	0.948	0.916	0.969	0.9	1.0	1.0	chr4:+:133185-133231:134824-134964:136878-137167	215,162,92	162,195,202	pass
2432	FBgn0003371	sgg	chrX	+	2641124	2641361	2634826	2635031	2641589	2642093	2432	17,14,7	3,2,1	6,10,12	1,0,2	311	74	0.123123123022	0.728973800789	0.574,0.625,0.625	0.588,1.0,0.588	-0.117	0.574	0.625	0.625	0.588	1.0	0.588	chrX:+:2634826-2635031:2641124-2641361:2641589-2642093	20,16,8	7,10,14	fail
5964	FBgn0003261	Rm62	chr3R	-	6002062	6003098	6001557	6001736	6003672	6003911	5964	4238,3776,3625	1564,1380,1604	3528,4161,3392	1260,1399,1132	1110	74	0.123003481385	0.728973800789	0.153,0.154,0.131	0.157,0.165,0.167	-0.017	0.153	0.154	0.131	0.157	0.165	0.167	chr3R:-:6001557-6001736:6002062-6003098:6003672-6003911	5802,5156,5229	4788,5560,4524	pass
1025	FBgn0052062	A2bp1	chr3L	+	10587842	10587896	10587626	10587687	10589355	10589516	1025	1,0,3	5,12,2	2,3,2	10,0,5	128	74	0.123742733415	0.729289267529	0.104,0.0,0.464	0.104,1.0,0.188	-0.241	0.104	0.0	0.464	0.104	1.0	0.188	chr3L:+:10587626-10587687:10587842-10587896:10589355-10589516	6,12,5	12,3,7	fail
2406	FBgn0032938	CG8671	chr2L	+	21263722	21263786	21262955	21263123	21273323	21273771	2406	161,121,93	0,2,0	142,163,129	2,4,2	138	74	0.123720688536	0.729289267529	1.0,0.97,1.0	0.974,0.956,0.972	0.023	1.0	0.97	1.0	0.974	0.956	0.972	chr2L:+:21262955-21263123:21263722-21263786:21273323-21273771	161,123,93	144,167,131	pass
5276	FBgn0261556	CG42674	chr3L	-	20152200	20152305	20149613	20151890	20153163	20153335	5276	5,11,8	16,19,13	10,15,7	9,16,12	179	74	0.12346906395	0.729289267529	0.114,0.193,0.203	0.315,0.279,0.194	-0.093	0.114	0.193	0.203	0.315	0.279	0.194	chr3L:-:20149613-20151890:20152200-20152305:20153163-20153335	21,30,21	19,31,19	fail
5831	FBgn0261552	ps	chr3R	+	9444010	9444076	9432028	9432839	9445043	9445187	5831	190,129,74	38,37,22	171,265,197	33,50,37	140	74	0.123465641115	0.729289267529	0.725,0.648,0.64	0.733,0.737,0.738	-0.065	0.725	0.648	0.64	0.733	0.737	0.738	chr3R:+:9432028-9432839:9444010-9444076:9445043-9445187	228,166,96	204,315,234	pass
1344	FBgn0001624	dlg1	chrX	+	11394222	11394246	11390371	11390540	11395239	11395791	1344	16,20,10	74,49,34	12,9,17	53,66,73	98	74	0.124234870738	0.730985312346	0.14,0.236,0.182	0.146,0.093,0.15	0.056	0.14	0.236	0.182	0.146	0.093	0.15	chrX:+:11390371-11390540:11394222-11394246:11395239-11395791	90,69,44	65,75,90	pass
3843	FBgn0259938	cwo	chr3R	+	10396696	10396820	10388257	10389437	10397362	10397684	3843	208,172,177	16,12,11	160,222,183	13,27,16	198	74	0.124314333841	0.730985312346	0.829,0.843,0.857	0.821,0.754,0.81	0.048	0.829	0.843	0.857	0.821	0.754	0.81	chr3R:+:10388257-10389437:10396696-10396820:10397362-10397684	224,184,188	173,249,199	pass
4774	FBgn0001248	Idh	chr3L	-	8358015	8358072	8356403	8357935	8358555	8358940	4774	47,50,41	4,2,4	7,12,12	1,4,2	131	74	0.125947201835	0.739742345099	0.869,0.934,0.853	0.798,0.629,0.772	0.152	0.869	0.934	0.853	0.798	0.629	0.772	chr3L:-:8356403-8357935:8358015-8358072:8358555-8358940	51,52,45	8,16,14	fail
2607	FBgn0026086	Adar	chrX	+	1775698	1775738	1773724	1774222	1778611	1778699	2607	45,42,35	16,23,16	52,80,73	26,16,18	114	74	0.127447713003	0.7468522977	0.646,0.542,0.587	0.565,0.764,0.725	-0.093	0.646	0.542	0.587	0.565	0.764	0.725	chrX:+:1773724-1774222:1775698-1775738:1778611-1778699	61,65,51	78,96,91	pass
4557	FBgn0037060	CG10508	chr3L	+	21214611	21215112	21214150	21214376	21215372	21215501	4557	64,48,69	4,1,0	44,44,48	3,2,3	575	74	0.127371190713	0.7468522977	0.673,0.861,1.0	0.654,0.739,0.673	0.156	0.673	0.861	1.0	0.654	0.739	0.673	chr3L:+:21214150-21214376:21214611-21215112:21215372-21215501	68,49,69	47,46,51	pass
5109	FBgn0002781	mod(mdg4)	chr3R	-	21355757	21356251	21355165	21355557	21375059	21375912	5109	175,124,144	31,27,19	146,139,86	26,33,30	568	74	0.127698230128	0.747469981124	0.424,0.374,0.497	0.422,0.354,0.272	0.082	0.424	0.374	0.497	0.422	0.354	0.272	chr3R:-:21355165-21355557:21355757-21356251:21375059-21375912	206,151,163	172,172,116	pass
2063	FBgn0033159	Dscam1	chr2R	-	7347391	7347697	7332260	7332380	7347848	7348010	2063	7,7,3	4,0,1	6,5,1	4,4,2	380	74	0.127899609241	0.747798963905	0.254,1.0,0.369	0.226,0.196,0.089	0.371	0.254	1.0	0.369	0.226	0.196	0.089	chr2R:-:7332260-7332380:7347391-7347697:7347848-7348010	11,7,4	10,9,3	fail
2344	FBgn0011259	Sema-1a	chr2L	+	8543212	8543418	8542146	8542212	8544543	8545233	2344	8,1,1	3,1,0	8,7,1	1,2,0	280	74	0.128220971679	0.747979869896	0.413,0.209,1.0	0.679,0.481,1.0	-0.179	0.413	0.209	1.0	0.679	0.481	1.0	chr2L:+:8542146-8542212:8543212-8543418:8544543-8545233	11,2,1	9,9,1	fail
3197	FBgn0000541	E(bx)	chr3L	-	236862	236906	236138	236427	239054	239185	3197	20,34,16	94,114,69	34,37,20	96,88,84	118	74	0.128192520525	0.747979869896	0.118,0.158,0.127	0.182,0.209,0.13	-0.039	0.118	0.158	0.127	0.182	0.209	0.13	chr3L:-:236138-236427:236862-236906:239054-239185	114,148,85	130,125,104	pass
4383	FBgn0003093	Pkc98E	chr3R	+	29042825	29042857	29042166	29042240	29044366	29044437	4383	10,11,7	12,13,12	10,17,10	14,7,6	106	74	0.128445857244	0.74844412971	0.368,0.371,0.289	0.333,0.629,0.538	-0.157	0.368	0.371	0.289	0.333	0.629	0.538	chr3R:+:29042166-29042240:29042825-29042857:29044366-29044437	22,24,19	24,24,16	fail
1482	FBgn0039229	Saf-B	chr3R	+	24819728	24820767	24818802	24818849	24821096	24821246	1482	2075,1787,1905	27,23,29	2117,2366,1992	25,19,23	1113	74	0.129357147833	0.752902450269	0.836,0.838,0.814	0.849,0.892,0.852	-0.035	0.836	0.838	0.814	0.849	0.892	0.852	chr3R:+:24818802-24818849:24819728-24820767:24821096-24821246	2102,1810,1934	2142,2385,2015	pass
4906	FBgn0024804	Dbp80	chr3L	+	27331993	27332108	27293075	27293271	27350219	27350321	4906	183,189,219	3,4,1	449,472,408	3,2,1	189	74	0.129789169781	0.75456434937	0.96,0.949,0.988	0.983,0.989,0.994	-0.023	0.96	0.949	0.988	0.983	0.989	0.994	chr3L:+:27293075-27293271:27331993-27332108:27350219-27350321	186,193,220	452,474,409	pass
2997	FBgn0264894	CG44085	chr2L	+	13275587	13275838	13274309	13274376	13276246	13276291	2997	233,218,197	14,17,11	157,189,164	13,19,15	325	74	0.130420687857	0.757381018209	0.791,0.745,0.803	0.733,0.694,0.713	0.066	0.791	0.745	0.803	0.733	0.694	0.713	chr2L:+:13274309-13274376:13275587-13275838:13276246-13276291	247,235,208	170,208,179	pass
1466	FBgn0264743	CG44001	chr2L	+	5045821	5045925	5043269	5043383	5046146	5047206	1466	341,274,260	2,0,0	295,304,273	7,1,2	178	74	0.130611008651	0.757632100857	0.986,1.0,1.0	0.946,0.992,0.983	0.022	0.986	1.0	1.0	0.946	0.992	0.983	chr2L:+:5043269-5043383:5045821-5045925:5046146-5047206	343,274,260	302,305,275	pass
1512	FBgn0034072	Dg	chr2R	-	16086930	16087725	16086044	16086293	16088304	16088365	1512	436,436,280	1,2,0	319,501,384	1,2,3	869	74	0.130901254622	0.758461600178	0.974,0.949,1.0	0.964,0.955,0.916	0.029	0.974	0.949	1.0	0.964	0.955	0.916	chr2R:-:16086044-16086293:16086930-16087725:16088304-16088365	437,438,280	320,503,387	pass
133	FBgn0264492	CkIIalpha	chr3L	+	23097559	23097757	23097071	23097474	23102121	23103460	133	0,7,4	2,0,0	3,6,4	0,0,0	272	74	0.131355508852	0.759385214474	0.0,1.0,1.0	1.0,1.0,1.0	-0.333	0.0	1.0	1.0	1.0	1.0	1.0	chr3L:+:23097071-23097474:23097559-23097757:23102121-23103460	2,7,4	3,6,4	fail
2374	FBgn0053113	Rtnl1	chr2L	-	5004171	5004207	4994786	4994994	5008180	5009720	2374	65,55,67	153,141,147	89,93,75	178,171,142	110	74	0.131314014961	0.759385214474	0.222,0.208,0.235	0.252,0.268,0.262	-0.039	0.222	0.208	0.235	0.252	0.268	0.262	chr2L:-:4994786-4994994:5004171-5004207:5008180-5009720	218,196,214	267,264,217	pass
4658	FBgn0034051	Mlf	chr2R	-	15937020	15937326	15935892	15936580	15937678	15937879	4658	1185,1053,1023	50,48,44	615,693,569	32,38,34	380	74	0.131692671922	0.760480889092	0.822,0.81,0.819	0.789,0.78,0.765	0.039	0.822	0.81	0.819	0.789	0.78	0.765	chr2R:-:15935892-15936580:15937020-15937326:15937678-15937879	1235,1101,1067	647,731,603	pass
2339	FBgn0042185	CG18769	chr3L	+	6562566	6562839	6562321	6562418	6590603	6590835	2339	16,16,14	60,72,66	16,22,8	93,96,100	347	74	0.131877403986	0.760694857706	0.054,0.045,0.043	0.035,0.047,0.017	0.014	0.054	0.045	0.043	0.035	0.047	0.017	chr3L:+:6562321-6562418:6562566-6562839:6590603-6590835	76,88,80	109,118,108	pass
5476	FBgn0265487	mbl	chr2R	+	17359305	17359557	17352128	17352305	17361979	17362097	5476	58,54,22	5,6,9	45,60,61	13,17,18	326	74	0.132194672386	0.761671988211	0.725,0.671,0.357	0.44,0.445,0.435	0.144	0.725	0.671	0.357	0.44	0.445	0.435	chr2R:+:17352128-17352305:17359305-17359557:17361979-17362097	63,60,31	58,77,79	pass
785	FBgn0267795	CG32138	chr3L	+	14069085	14069396	14068807	14068927	14069891	14070369	785	216,206,202	214,191,203	229,261,219	195,202,184	385	74	0.133084613633	0.765942843378	0.162,0.172,0.161	0.184,0.199,0.186	-0.025	0.162	0.172	0.161	0.184	0.199	0.186	chr3L:+:14068807-14068927:14069085-14069396:14069891-14070369	430,397,405	424,463,403	pass
397	FBgn0001215	Hrb98DE	chr3R	+	28603607	28603698	28603011	28603318	28604060	28604759	397	2892,2521,2869	19,23,23	2911,3266,2823	16,18,18	165	74	0.133420846278	0.767020958904	0.986,0.98,0.982	0.988,0.988,0.986	-0.005	0.986	0.98	0.982	0.988	0.988	0.986	chr3R:+:28603011-28603318:28603607-28603698:28604060-28604759	2911,2544,2892	2927,3284,2841	pass
4232	FBgn0011640	lark	chr3L	+	7339867	7340770	7339463	7339617	7340875	7341114	4232	4206,3690,3932	3,2,4	3356,3868,3275	8,4,4	977	74	0.134679609797	0.773394281008	0.991,0.993,0.987	0.969,0.987,0.984	0.01	0.991	0.993	0.987	0.969	0.987	0.984	chr3L:+:7339463-7339617:7339867-7340770:7340875-7341114	4209,3692,3936	3364,3872,3279	pass
2714	FBgn0026718	fu12	chr2L	-	8451453	8451901	8450793	8451004	8463626	8463994	2714	17,21,9	186,145,132	5,14,9	146,227,166	522	74	0.135044578975	0.773764879088	0.013,0.02,0.01	0.005,0.009,0.008	0.007	0.013	0.02	0.01	0.005	0.009	0.008	chr2L:-:8450793-8451004:8451453-8451901:8463626-8463994	203,166,141	151,241,175	pass
760	FBgn0036821	CG3961	chr3L	-	18887552	18887746	18881077	18881251	18890189	18890483	760	1616,1361,1013	4,9,7	1742,2215,1772	7,1,4	268	74	0.13490572891	0.773764879088	0.991,0.977,0.976	0.986,0.998,0.992	-0.011	0.991	0.977	0.976	0.986	0.998	0.992	chr3L:-:18881077-18881251:18887552-18887746:18890189-18890483	1620,1370,1020	1749,2216,1776	pass
184	FBgn0030749	AnxB11	chrX	-	16420049	16420118	16418667	16419049	16422166	16422242	184	127,127,137	1,6,2	140,159,142	2,3,0	143	74	0.135705005368	0.775872035843	0.985,0.916,0.973	0.973,0.965,1.0	-0.021	0.985	0.916	0.973	0.973	0.965	1.0	chrX:-:16418667-16419049:16420049-16420118:16422166-16422242	128,133,139	142,162,142	pass
499	FBgn0264270	Sxl	chrX	-	7096997	7097059	7091673	7092170	7098000	7098051	499	18,11,10	24,24,13	24,24,20	19,31,21	136	74	0.135713590428	0.775872035843	0.29,0.2,0.295	0.407,0.296,0.341	-0.086	0.29	0.2	0.295	0.407	0.296	0.341	chrX:-:7091673-7092170:7096997-7097059:7098000-7098051	42,35,23	43,55,41	pass
2284	FBgn0259139	glo	chr3R	-	11817193	11817338	11816611	11816757	11818005	11818137	2284	736,702,699	14,15,18	728,808,686	22,22,22	219	74	0.13602061225	0.776765159312	0.947,0.941,0.929	0.918,0.925,0.913	0.02	0.947	0.941	0.929	0.918	0.925	0.913	chr3R:-:11816611-11816757:11817193-11817338:11818005-11818137	750,717,717	750,830,708	pass
2471	FBgn0263289	scrib	chr3R	+	26599107	26599293	26598576	26598712	26601246	26604051	2471	18,31,26	4,7,14	4,17,15	8,8,5	260	74	0.136708339431	0.779404854181	0.562,0.558,0.346	0.125,0.377,0.461	0.168	0.562	0.558	0.346	0.125	0.377	0.461	chr3R:+:26598576-26598712:26599107-26599293:26601246-26604051	22,38,40	12,25,20	fail
4059	FBgn0039114	Lsd-1	chr3R	+	23765100	23765178	23764748	23764959	23765511	23765696	4059	2,2,8	53,31,36	5,7,8	42,49,28	152	74	0.136785476253	0.779404854181	0.018,0.03,0.098	0.055,0.065,0.122	-0.032	0.018	0.03	0.098	0.055	0.065	0.122	chr3R:+:23764748-23764959:23765100-23765178:23765511-23765696	55,33,44	47,56,36	pass
1705	FBgn0010352	Nc73EF	chr3L	+	16966067	16966358	16964823	16964978	16967381	16968080	1705	74,60,83	390,399,514	74,81,93	433,433,361	365	74	0.137152430124	0.780632229358	0.037,0.03,0.032	0.033,0.037,0.05	-0.007	0.037	0.03	0.032	0.033	0.037	0.05	chr3L:+:16964823-16964978:16966067-16966358:16967381-16968080	464,459,597	507,514,454	pass
4370	FBgn0260003	Dys	chr3R	+	19571020	19571071	19562668	19562826	19590123	19590383	4370	3,6,3	23,37,32	6,6,10	36,29,37	125	74	0.137622608936	0.782443773322	0.072,0.088,0.053	0.09,0.109,0.138	-0.041	0.072	0.088	0.053	0.09	0.109	0.138	chr3R:+:19562668-19562826:19571020-19571071:19590123-19590383	26,43,35	42,35,47	pass
158	FBgn0032456	MRP	chr2L	+	12736592	12736813	12726745	12727116	12737958	12738176	158	149,133,117	32,39,34	65,120,91	27,32,37	295	74	0.138303699986	0.785449127484	0.539,0.461,0.463	0.377,0.485,0.382	0.073	0.539	0.461	0.463	0.377	0.485	0.382	chr2L:+:12726745-12727116:12736592-12736813:12737958-12738176	181,172,151	92,152,128	pass
546	FBgn0005640	Eip63E	chr3L	+	3545798	3546131	3543579	3543707	3552786	3552864	546	178,191,119	13,13,7	140,182,149	7,8,6	407	74	0.138645294812	0.786521931252	0.713,0.728,0.756	0.784,0.805,0.819	-0.07	0.713	0.728	0.756	0.784	0.805	0.819	chr3L:+:3543579-3543707:3545798-3546131:3552786-3552864	191,204,126	147,190,155	pass
74	FBgn0051550	CG31550	chr3R	+	5487050	5487177	5486234	5486884	5487834	5488307	74	208,120,131	30,14,14	175,213,193	20,20,13	201	74	0.138905528198	0.787131326455	0.719,0.759,0.775	0.763,0.797,0.845	-0.051	0.719	0.759	0.775	0.763	0.797	0.845	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307	238,134,145	195,233,206	pass
5965	FBgn0003261	Rm62	chr3R	-	6001832	6002753	6001557	6001736	6003672	6003911	5965	2385,2227,2133	1564,1380,1604	1998,2427,1977	1260,1399,1132	995	74	0.141278099353	0.799696142601	0.102,0.107,0.09	0.105,0.114,0.115	-0.012	0.102	0.107	0.09	0.105	0.114	0.115	chr3R:-:6001557-6001736:6001832-6002753:6003672-6003911	3949,3607,3737	3258,3826,3109	pass
1412	FBgn0020621	Pkn	chr2R	-	9255828	9256038	9255088	9255709	9258839	9260144	1412	7,7,16	82,76,68	8,7,5	74,81,78	284	74	0.142076708579	0.802591001883	0.022,0.023,0.058	0.027,0.022,0.016	0.013	0.022	0.023	0.058	0.027	0.022	0.016	chr2R:-:9255088-9255709:9255828-9256038:9258839-9260144	89,83,84	82,88,83	pass
