ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3838	"FBgn0026147"	"CG16833"	chr2L	+	10990095	10990783	10989655	10989870	10991058	10991885	3838	2,1,3	71,67,49	5,5,5	83,87,80	148	74	0.0827232895739	0.575463647365	0.014,0.007,0.03	0.029,0.028,0.03	-0.012
5948	"FBgn0261722"	"fwe"	chr3L	-	15811219	15812897	15810080	15810848	15813245	15813353	5948	19,22,24	93,98,149	13,18,9	114,105,85	148	74	0.0827464068107	0.575463647365	0.093,0.101,0.075	0.054,0.079,0.05	0.029
1982	"FBgn0052814"	"CG32814"	chrX	-	1020891	1021594	1019794	1020568	1026513	1026700	1982	2,6,6	0,0,0	11,12,5	2,1,1	148	74	0.0828640896262	0.575489392741	1.0,1.0,1.0	0.733,0.857,0.714	0.232
4670	"FBgn0029095"	"aru"	chr2L	-	864876	865060	864397	864794	865826	865861	4670	75,48,57	3,0,0	103,103,83	2,4,2	148	74	0.0830626405265	0.576075923102	0.926,1.0,1.0	0.963,0.928,0.954	0.027
3911	"FBgn0015218"	"eIF-4E"	chr3L	-	9401039	9401606	9400582	9400953	9402279	9402460	3911	805,713,789	265,229,269	770,898,681	338,323,261	148	74	0.0833850643418	0.57751877896	0.603,0.609,0.595	0.533,0.582,0.566	0.042
160	"FBgn0003415"	"skd"	chr3L	-	21003735	21004185	21002016	21002197	21004977	21005662	160	9,3,6	27,20,15	6,3,7	33,44,35	148	74	0.083528938519	0.577638736828	0.143,0.07,0.167	0.083,0.033,0.091	0.058
4906	"FBgn0024804"	"Dbp80"	chr3L	+	27331993	27332108	27293075	27293271	27350219	27350321	4906	120,125,151	3,4,1	300,331,277	3,2,1	148	74	0.0836311975879	0.577638736828	0.952,0.94,0.987	0.98,0.988,0.993	-0.027
4557	"FBgn0037060"	"CG10508"	chr3L	+	21214611	21215112	21214150	21214376	21215372	21215501	4557	8,8,16	4,1,0	4,7,8	3,2,3	148	74	0.0838102668109	0.577693139462	0.5,0.8,1.0	0.4,0.636,0.571	0.231
5777	"FBgn0261451"	"trol"	chrX	-	2497317	2497488	2494403	2494637	2501626	2501737	5777	0,0,0	1,1,1	1,2,1	2,1,1	148	74	0.0838679087395	0.577693139462	0.0,0.0,0.0	0.2,0.5,0.333	-0.344
5645	"FBgn0261383"	"IntS6"	chrX	-	5744355	5744699	5738662	5743912	5746771	5747254	5645	48,38,19	1,0,2	35,39,37	2,3,1	148	74	0.083996655857	0.577791710384	0.96,1.0,0.826	0.897,0.867,0.949	0.024
4394	"FBgn0259214"	"PMCA"	chr4	-	331397	332002	330270	330339	342921	343060	4394	446,403,356	39,42,31	456,477,425	38,31,26	148	74	0.0848637786791	0.582170133901	0.851,0.828,0.852	0.857,0.885,0.891	-0.034
6068	"FBgn0034180"	"Ehbp1"	chr2R	-	17010886	17010976	17010262	17010535	17011153	17011548	6068	350,283,302	13,22,7	269,321,305	8,11,7	148	74	0.0847595552019	0.582170133901	0.931,0.865,0.956	0.944,0.936,0.956	-0.028
4059	"FBgn0039114"	"Lsd-1"	chr3R	+	23765100	23765178	23764748	23764959	23765511	23765696	4059	2,2,7	53,31,36	5,7,8	42,49,28	148	74	0.0853267013414	0.584551580831	0.019,0.031,0.089	0.056,0.067,0.125	-0.036
4338	"FBgn0031319"	"CG4896"	chr2L	+	1179451	1179525	1179126	1179196	1179859	1179937	4338	22,17,28	11,6,4	24,37,31	5,6,3	147	74	0.0859868162326	0.588275657396	0.502,0.588,0.779	0.707,0.756,0.839	-0.144
2510	"FBgn0045800"	"Uhg1"	chr2R	+	17699857	17699897	17699350	17699444	17700381	17700433	2510	28,19,19	5,0,0	22,27,28	0,0,1	113	74	0.0861333108904	0.588480496192	0.786,1.0,1.0	1.0,1.0,0.948	-0.054
110	"FBgn0013718"	"nuf"	chr3L	+	14231596	14231635	14231176	14231325	14231926	14233250	110	12,16,8	10,18,10	23,34,14	11,14,15	112	74	0.0865549529815	0.589765124971	0.442,0.37,0.346	0.58,0.616,0.381	-0.14
5943	"FBgn0037720"	"CG8312"	chr3R	+	9607912	9607974	9591928	9592185	9621518	9622417	5943	32,37,33	7,5,3	35,42,33	5,1,2	135	74	0.0865243610427	0.589765124971	0.715,0.802,0.858	0.793,0.958,0.9	-0.092
1264	"FBgn0033339"	"Sec31"	chr2R	+	8895786	8895843	8895531	8895644	8895953	8896053	1264	6,4,2	195,134,156	11,4,6	151,194,130	130	74	0.0871669823006	0.593134897083	0.017,0.017,0.007	0.04,0.012,0.026	-0.012
4628	"FBgn0086200"	"CR42490"	chr2L	+	18665675	18665914	18665131	18665286	18666352	18666628	4628	17,21,14	10,3,6	33,49,30	7,8,4	148	74	0.0876617669265	0.594898200554	0.459,0.778,0.538	0.702,0.754,0.789	-0.157
5416	"FBgn0031187"	"CG14619"	chrX	+	22463538	22465558	22457613	22458260	22466164	22466375	5416	5,15,9	42,17,26	22,20,17	22,41,35	148	74	0.0876342290437	0.594898200554	0.056,0.306,0.148	0.333,0.196,0.195	-0.071
1411	"FBgn0020621"	"Pkn"	chr2R	-	9257409	9257673	9255088	9255709	9258839	9260144	1411	6,2,4	82,76,68	0,3,2	74,81,78	148	74	0.0886939710267	0.60109511371	0.035,0.013,0.029	0.0,0.018,0.013	0.015
6040	"FBgn0261550"	"CG42668"	chr3R	+	20315838	20315940	20309903	20310638	20318976	20319026	6040	11,8,5	139,168,137	5,6,7	184,209,187	148	74	0.0891691336335	0.603505302568	0.038,0.023,0.018	0.013,0.014,0.018	0.011
3318	"FBgn0016977"	"spen"	chr2L	+	164158	164234	160008	163001	175360	175447	3318	2,3,8	8,6,3	0,4,1	3,8,4	148	74	0.0902022714803	0.608052428176	0.111,0.2,0.571	0.0,0.2,0.111	0.19
4079	"FBgn0034345"	"CG5174"	chr2R	+	18423968	18424007	18423868	18423871	18424126	18424251	4079	6,1,1	4,0,0	6,3,5	6,5,2	112	74	0.0901958527065	0.608052428176	0.498,1.0,1.0	0.398,0.284,0.623	0.398
4185	"FBgn0010434"	"cora"	chr2R	+	19237327	19237441	19236941	19237063	19238151	19238314	4185	6,6,3	194,205,129	15,6,6	166,233,171	148	74	0.0901940752839	0.608052428176	0.015,0.014,0.011	0.043,0.013,0.017	-0.011
1417	"FBgn0020621"	"Pkn"	chr2R	-	9257409	9257679	9255088	9255709	9258839	9260144	1417	6,3,6	82,76,68	1,4,3	74,81,78	148	74	0.0906208321294	0.608236972412	0.035,0.019,0.042	0.007,0.024,0.019	0.015
1858	"FBgn0062413"	"Ctr1A"	chrX	+	6666239	6666269	6665438	6665686	6666849	6667628	1858	35,14,40	117,100,108	25,19,22	124,126,98	103	74	0.0911021317468	0.608236972412	0.177,0.091,0.21	0.127,0.098,0.139	0.038
1998	"FBgn0032873"	"CG2614"	chr2L	+	20658223	20658404	20657536	20658155	20658461	20658601	1998	106,93,95	2,3,2	94,102,69	2,0,1	148	74	0.0915547829338	0.608236972412	0.964,0.939,0.96	0.959,1.0,0.972	-0.023
2072	"FBgn0033159"	"Dscam1"	chr2R	-	7345875	7346166	7332260	7332380	7347848	7348010	2072	2,2,0	4,0,1	1,0,0	4,4,2	148	74	0.0907077793576	0.608236972412	0.2,1.0,0.0	0.111,0.0,0.0	0.363
2648	"FBgn0265998"	"Doa"	chr3R	+	28888305	28888534	28888072	28888248	28889765	28889884	2648	68,77,59	5,0,2	67,72,74	2,0,1	148	74	0.0903774618613	0.608236972412	0.872,1.0,0.937	0.944,1.0,0.974	-0.036
2671	"FBgn0000719"	"fog"	chrX	-	22844758	22844901	22826161	22829277	22853806	22854332	2671	97,92,58	12,12,11	76,72,70	4,5,10	148	74	0.0912608315242	0.608236972412	0.802,0.793,0.725	0.905,0.878,0.778	-0.08
2717	"FBgn0027066"	"Eb1"	chr2R	+	6754179	6754438	6752631	6752784	6754701	6754844	2717	1322,1225,1381	15,12,10	1483,1663,1325	11,8,8	148	74	0.0909840905831	0.608236972412	0.978,0.981,0.986	0.985,0.99,0.988	-0.006
3843	"FBgn0259938"	"cwo"	chr3R	+	10396696	10396820	10388257	10389437	10397362	10397684	3843	133,117,123	16,12,11	102,147,114	13,27,16	148	74	0.0912430006861	0.608236972412	0.806,0.83,0.848	0.797,0.731,0.781	0.058
5381	"FBgn0015239"	"Hr78"	chr3L	-	21496819	21496877	21495598	21495868	21497290	21497494	5381	14,10,10	5,6,9	7,4,4	2,0,2	131	74	0.0911160988616	0.608236972412	0.613,0.485,0.386	0.664,1.0,0.53	-0.237
5501	"FBgn0035558"	"CG11357"	chr3L	+	4542642	4542907	4542119	4542248	4551001	4551940	5501	297,236,240	5,4,3	289,353,293	1,5,1	148	74	0.0914143570492	0.608236972412	0.967,0.967,0.976	0.993,0.972,0.993	-0.016
5964	"FBgn0003261"	"Rm62"	chr3R	-	6002062	6003098	6001557	6001736	6003672	6003911	5964	442,377,371	1564,1380,1604	373,432,358	1260,1399,1132	148	74	0.0914668358667	0.608236972412	0.124,0.12,0.104	0.129,0.134,0.137	-0.017
1581	"FBgn0031213"	"galectin"	chr2L	+	73819	73897	73484	73692	74902	75018	1581	8,10,4	15,13,16	8,7,5	22,29,28	148	74	0.0920632386281	0.610811158782	0.211,0.278,0.111	0.154,0.108,0.082	0.085
2041	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7332260	7332380	7347848	7348010	2041	33,30,29	4,0,1	24,38,27	4,4,2	148	74	0.0924251727578	0.612407739179	0.805,1.0,0.935	0.75,0.826,0.871	0.098
27	"FBgn0026401"	"Nipped-B"	chr2R	-	4728008	4728124	4727793	4727953	4728432	4728551	27	172,136,87	21,18,14	92,120,88	7,11,9	148	74	0.0931055677675	0.61610748579	0.804,0.791,0.757	0.868,0.845,0.83	-0.064
2249	"FBgn0050424"	"CG30424"	chr2R	-	24966105	24966153	24965845	24966041	24967050	24967086	2249	60,64,60	3,2,1	50,71,43	0,0,0	121	74	0.0934201468826	0.617380002108	0.924,0.951,0.973	1.0,1.0,1.0	-0.051
4732	"FBgn0039890"	"CG2316"	chr4	-	189997	190061	188424	188523	193672	193829	4732	58,47,38	21,10,8	29,34,32	7,5,3	137	74	0.093792730664	0.619032022382	0.599,0.717,0.72	0.691,0.786,0.852	-0.098
1946	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15601634	15602515	15601232	15601295	15606658	15609125	1946	152,111,141	14,20,14	115,168,112	24,24,20	148	74	0.0943101659461	0.621139235434	0.844,0.735,0.834	0.706,0.778,0.737	0.064
4706	"FBgn0051619"	"CG31619"	chr2L	+	21727005	21727362	21725085	21725445	21728027	21729051	4706	118,100,102	8,3,6	77,83,76	8,7,7	148	74	0.0943580498273	0.621139235434	0.881,0.943,0.895	0.828,0.856,0.844	0.064
896	"FBgn0261041"	"stj"	chr2R	+	13814967	13815024	13814643	13814786	13815554	13815648	896	8,3,0	160,119,130	5,5,10	133,166,122	130	74	0.0960697543989	0.631583580677	0.028,0.014,0.0	0.021,0.017,0.045	-0.014
252	"FBgn0261625"	"CG42708"	chr2R	-	12676124	12676231	12673099	12673339	12679207	12679593	252	357,426,303	8,2,3	394,510,388	0,3,1	148	74	0.0963379671484	0.631701813159	0.957,0.991,0.981	1.0,0.988,0.995	-0.018
82	"FBgn0261549"	"rdgA"	chrX	+	9024073	9024137	9022017	9022239	9024260	9024418	82	4,17,10	10,13,8	6,18,15	8,2,6	137	74	0.0962576091993	0.631701813159	0.178,0.414,0.403	0.288,0.829,0.575	-0.232
934	"FBgn0039920"	"CG11360"	chr4	+	671246	671387	671141	671166	680439	681135	934	2,2,2	0,0,0	3,5,7	0,0,4	148	74	0.09678415537	0.633804410458	1.0,1.0,1.0	1.0,1.0,0.467	0.178
2134	"FBgn0051216"	"Naam"	chr3R	+	19687129	19687297	19671449	19671743	19697311	19697446	2134	40,32,44	1,2,1	31,35,23	0,0,1	148	74	0.0977906004289	0.636268996863	0.952,0.889,0.957	1.0,1.0,0.92	-0.041
2470	"FBgn0263289"	"scrib"	chr3R	+	26576356	26576641	26575164	26575448	26578720	26578831	2470	41,54,31	14,18,8	30,41,32	20,19,12	148	74	0.0977715619293	0.636268996863	0.594,0.6,0.66	0.429,0.519,0.571	0.112
2787	"FBgn0015286"	"Rala"	chrX	-	3716471	3716667	3710068	3710248	3719362	3719635	2787	52,39,18	685,536,470	58,53,37	614,696,490	148	74	0.0975951291087	0.636268996863	0.037,0.035,0.019	0.045,0.037,0.036	-0.009
4025	"FBgn0002121"	"l(2)gl"	chr2L	-	20830	20973	17052	17212	21065	21376	4025	1,0,2	11,9,7	1,5,1	13,22,9	148	74	0.0976220099267	0.636268996863	0.043,0.0,0.125	0.037,0.102,0.053	-0.008
4315	"FBgn0086779"	"step"	chr2L	-	21746151	21747332	21743838	21743971	21753218	21753426	4315	208,220,164	18,6,10	216,259,240	8,16,2	148	74	0.0976264908549	0.636268996863	0.852,0.948,0.891	0.931,0.89,0.984	-0.038
3954	"FBgn0036290"	"CG10638"	chr3L	-	12500874	12501042	12500630	12500800	12501164	12501311	3954	41,41,28	2,5,0	36,54,43	1,2,0	148	74	0.0982006715261	0.638114788334	0.911,0.804,1.0	0.947,0.931,1.0	-0.054
4232	"FBgn0011640"	"lark"	chr3L	+	7339867	7340770	7339463	7339617	7340875	7341114	4232	439,354,516	3,2,4	427,419,406	8,4,4	148	74	0.0985236883034	0.63939087692	0.987,0.989,0.985	0.964,0.981,0.981	0.012
4737	"FBgn0039890"	"CG2316"	chr4	-	189997	190061	188577	189248	193544	193829	4737	94,64,36	7,6,9	72,83,60	10,17,15	137	74	0.099182083054	0.642837403517	0.879,0.852,0.684	0.795,0.725,0.684	0.07
1466	"FBgn0264743"	"CG44001"	chr2L	+	5045821	5045925	5043269	5043383	5046146	5047206	1466	260,201,196	2,0,0	240,236,220	7,1,2	148	74	0.100143908869	0.647409213674	0.985,1.0,1.0	0.945,0.992,0.982	0.022
3433	"FBgn0035411"	"Girdin"	chr3L	+	3183932	3183997	3183635	3183799	3184251	3185287	3433	38,43,25	1,3,1	37,35,26	0,1,0	138	74	0.100116238322	0.647409213674	0.953,0.885,0.931	1.0,0.949,1.0	-0.06
776	"FBgn0034093"	"CG15706"	chr2R	-	16226567	16226804	16225106	16225325	16230077	16230402	776	13,7,9	1,2,1	10,19,13	1,1,0	148	74	0.100402743578	0.64825249658	0.867,0.636,0.818	0.833,0.905,1.0	-0.139
1647	"FBgn0032694"	"MESR3"	chr2L	+	18649597	18649627	18631742	18631774	18660208	18661776	1647	426,430,386	7,8,11	473,468,397	6,7,4	103	74	0.101459202675	0.654236927594	0.978,0.975,0.962	0.983,0.98,0.986	-0.011
2569	"FBgn0003041"	"pbl"	chr3L	-	7900079	7901453	7898722	7898854	7901614	7901864	2569	27,21,26	62,51,36	36,26,30	36,57,33	148	74	0.102272983458	0.658643231479	0.179,0.171,0.265	0.333,0.186,0.313	-0.072
74	"FBgn0051550"	"CG31550"	chr3R	+	5487050	5487177	5486234	5486884	5487834	5488307	74	130,70,84	30,14,14	109,137,131	20,20,13	148	74	0.103176583927	0.663616015602	0.684,0.714,0.75	0.732,0.774,0.834	-0.064
4590	"FBgn0053554"	"Nipped-A"	chr2R	-	5242384	5242582	5241895	5242062	5245951	5246137	4590	66,37,17	2,2,1	68,77,64	2,0,1	148	74	0.10341311852	0.664291139195	0.943,0.902,0.895	0.944,1.0,0.97	-0.058
3757	"FBgn0004049"	"yrt"	chr3R	-	13430192	13430750	13428866	13429769	13430922	13431089	3757	99,109,94	3,0,0	99,121,98	1,4,2	148	74	0.103841890204	0.666197844524	0.943,1.0,1.0	0.98,0.938,0.961	0.021
1187	"FBgn0030505"	"NFAT"	chrX	+	13658107	13658645	13655850	13656034	13660739	13662686	1187	4,5,2	31,39,27	2,3,2	44,51,38	148	74	0.10562796889	0.675938675444	0.061,0.06,0.036	0.022,0.029,0.026	0.027
3430	"FBgn0085443"	"spri"	chrX	-	10544385	10544504	10522802	10523564	10546628	10546754	3430	79,46,31	2,1,0	45,59,55	1,1,5	148	74	0.105610119094	0.675938675444	0.952,0.958,1.0	0.957,0.967,0.846	0.047
4472	"FBgn0058263"	"MFS17"	chr2R	-	2522392	2522511	2494741	2495023	2553782	2553877	4472	5,5,4	23,18,24	4,10,2	6,11,15	148	74	0.106094548782	0.678065033924	0.098,0.122,0.077	0.25,0.313,0.063	-0.11
4612	"FBgn0039994"	"conu"	chr2R	+	4757235	4757748	4756170	4756259	4757801	4758048	4612	183,164,179	1,5,4	148,127,110	2,1,1	148	74	0.107193057451	0.684219654956	0.989,0.943,0.957	0.974,0.984,0.982	-0.017
604	"FBgn0025726"	"unc-13"	chr4	-	909078	909184	903336	903471	912186	912331	604	3,10,5	9,6,4	9,19,13	5,6,10	148	74	0.107643436474	0.686226907522	0.143,0.455,0.385	0.474,0.613,0.394	-0.166
2999	"FBgn0264894"	"CG44085"	chr2L	+	13274642	13274850	13274309	13274376	13276246	13276291	2999	28,28,30	14,17,11	20,17,23	13,19,15	148	74	0.108161085656	0.688657404133	0.5,0.452,0.577	0.435,0.309,0.434	0.117
4304	"FBgn0037344"	"CG2926"	chr3R	-	5584779	5584835	5580723	5584678	5585171	5587451	4304	0,0,1	81,72,49	2,5,3	51,66,75	129	74	0.108417781935	0.689422394194	0.0,0.0,0.012	0.022,0.042,0.022	-0.025
5184	"FBgn0010225"	"Gel"	chr3R	+	4236087	4236148	4235216	4235324	4237624	4237817	5184	31,25,18	41,25,17	11,14,7	12,30,14	134	74	0.109737904819	0.696939221926	0.295,0.356,0.369	0.336,0.205,0.216	0.088
1619	"FBgn0000464"	"Lar"	chr2L	+	19719708	19719999	19717317	19717454	19725894	19726034	1619	7,3,1	6,1,1	4,7,12	3,0,3	148	74	0.110104897919	0.698391494464	0.368,0.6,0.333	0.4,1.0,0.667	-0.255
2611	"FBgn0026086"	"Adar"	chrX	+	1778369	1778560	1775698	1775738	1778611	1778699	2611	9,5,11	35,23,21	13,20,17	30,38,34	148	74	0.110455019915	0.699733244104	0.114,0.098,0.208	0.178,0.208,0.2	-0.055
4762	"FBgn0259984"	"kuz"	chr2L	+	13610055	13610578	13558799	13558832	13630705	13631184	4762	188,221,112	6,1,2	175,245,204	2,1,2	148	74	0.11143230965	0.705039763688	0.94,0.991,0.966	0.978,0.992,0.981	-0.018
1593	"FBgn0024187"	"syd"	chr3L	-	7927487	7927579	7926024	7926837	7927759	7927820	1593	8,5,10	30,15,18	4,5,3	21,18,19	148	74	0.112060639196	0.705972511698	0.118,0.143,0.217	0.087,0.122,0.073	0.065
2215	"FBgn0027950"	"MBD-like"	chr3R	+	9560271	9560613	9559759	9560031	9560922	9561533	2215	3,9,3	99,89,115	9,6,10	107,110,90	148	74	0.112139028398	0.705972511698	0.015,0.048,0.013	0.04,0.027,0.053	-0.015
4619	"FBgn0039994"	"conu"	chr2R	+	4756315	4756588	4756170	4756259	4757801	4758048	4619	245,231,199	1,5,4	200,201,145	2,1,1	148	74	0.111910226727	0.705972511698	0.992,0.959,0.961	0.98,0.99,0.986	-0.015
5832	"FBgn0261552"	"ps"	chr3R	+	9444010	9444076	9436834	9437118	9445043	9445187	5832	125,109,49	12,17,9	128,192,130	6,13,20	139	74	0.111867959385	0.705972511698	0.847,0.773,0.743	0.919,0.887,0.776	-0.073
1374	"FBgn0035049"	"Mmp1"	chr2R	-	24672550	24673316	24671293	24672306	24675062	24675141	1374	28,19,17	8,4,4	23,11,23	8,8,9	148	74	0.112997364319	0.709606582645	0.636,0.704,0.68	0.59,0.407,0.561	0.154
4165	"FBgn0028671"	"Vha100-1"	chr3R	+	29133271	29133429	29132375	29132504	29135048	29135175	4165	269,242,234	2,1,4	283,246,209	3,5,5	148	74	0.112928760754	0.709606582645	0.985,0.992,0.967	0.979,0.961,0.954	0.017
445	"FBgn0030089"	"AP-1gamma"	chrX	+	9112749	9112767	9112162	9112239	9113642	9113899	445	4,6,0	68,67,38	1,1,2	40,48,39	91	74	0.113317767503	0.710734668475	0.046,0.068,0.0	0.02,0.017,0.04	0.012
1580	"FBgn0031213"	"galectin"	chr2L	+	74902	75018	72386	72977	75077	76211	1580	203,153,160	2,0,2	193,197,163	4,1,4	148	74	0.113531286123	0.711190401532	0.981,1.0,0.976	0.96,0.99,0.953	0.018
6179	"FBgn0027335"	"Rip11"	chrX	-	18636613	18636873	18635641	18636319	18637330	18637573	6179	674,500,642	6,1,7	499,533,473	5,8,7	148	74	0.114229720932	0.71467888598	0.983,0.996,0.979	0.98,0.971,0.971	0.012
962	"FBgn0046706"	"Haspin"	chr2R	+	4029740	4029944	4014304	4015214	4030001	4030297	962	222,159,196	9,7,7	180,199,202	8,2,4	148	74	0.11459471961	0.716075172414	0.925,0.919,0.933	0.918,0.98,0.962	-0.028
1328	"FBgn0025741"	"PlexA"	chr4	-	1016375	1018709	1015424	1015620	1022241	1023680	1328	601,488,479	1,3,0	538,562,457	6,4,6	148	74	0.114897658028	0.717080686506	0.997,0.988,1.0	0.978,0.986,0.974	0.016
6194	"FBgn0026239"	"gukh"	chr3R	+	19018022	19018483	19013173	19013449	19020928	19022411	6194	2,3,6	0,0,4	3,4,5	1,0,0	148	74	0.115065750725	0.717243179519	1.0,1.0,0.429	0.6,1.0,1.0	-0.057
1555	"FBgn0263603"	"Zn72D"	chr3L	-	16108851	16109054	16107595	16107786	16109621	16110122	1555	42,28,34	98,94,109	29,50,36	87,87,76	148	74	0.115775289499	0.720676583289	0.176,0.13,0.135	0.143,0.223,0.191	-0.039
4155	"FBgn0032005"	"Snx6"	chr2L	-	8218853	8218871	8218569	8218679	8219115	8219298	4155	29,15,10	289,246,270	19,25,17	210,262,182	91	74	0.115902037162	0.720676583289	0.075,0.047,0.029	0.069,0.072,0.071	-0.02
5568	"FBgn0025456"	"CREG"	chr3R	-	17393672	17393754	17393271	17393600	17393815	17394261	5568	75,76,52	4,2,8	38,75,53	2,3,1	148	74	0.116336688117	0.722489469007	0.904,0.95,0.765	0.905,0.926,0.964	-0.059
3807	"FBgn0028577"	"pUf68"	chr3L	-	1500244	1500388	1499042	1499337	1501798	1501892	3807	17,18,21	184,160,134	28,14,10	110,107,89	148	74	0.117547004925	0.729109125143	0.044,0.053,0.073	0.113,0.061,0.053	-0.019
5355	"FBgn0052264"	"CG32264"	chr3L	-	3721536	3721566	3718637	3718990	3722155	3722522	5355	0,0,3	45,34,42	1,5,1	35,50,35	103	74	0.117735643954	0.729383148863	0.0,0.0,0.049	0.02,0.067,0.02	-0.019
1165	"FBgn0036461"	"Zip71B"	chr3L	+	14994582	14994865	14992288	14992615	14996145	14996442	1165	38,42,30	0,1,4	14,18,12	0,0,0	148	74	0.118887257748	0.735228073548	1.0,0.955,0.789	1.0,1.0,1.0	-0.085
1546	"FBgn0011666"	"msi"	chr3R	+	25564079	25564127	25519260	25519729	25574883	25574922	1546	28,19,12	3,4,1	13,16,14	5,4,3	121	74	0.119115976265	0.735228073548	0.851,0.744,0.88	0.614,0.71,0.741	0.137
3707	"FBgn0039924"	"PIP4K"	chr4	-	1193559	1193654	1192705	1192770	1193707	1193859	3707	298,252,335	5,8,14	369,411,420	12,25,15	148	74	0.118997412175	0.735228073548	0.968,0.94,0.923	0.939,0.892,0.933	0.022
3731	"FBgn0004435"	"Galphaq"	chr2R	+	12617455	12617584	12616786	12616941	12617794	12617924	3731	4,0,1	8,4,8	2,0,0	3,4,2	148	74	0.119268111477	0.735268247677	0.2,0.0,0.059	0.25,0.0,0.0	0.003
1977	"FBgn0263199"	"Galk"	chr3L	-	8985283	8985308	8985052	8985231	8985418	8985816	1977	22,22,14	35,23,22	15,20,27	19,18,17	98	74	0.120378471626	0.741208418585	0.322,0.419,0.325	0.373,0.456,0.545	-0.103
1324	"FBgn0025741"	"PlexA"	chr4	-	1022241	1023680	1015424	1015620	1026769	1027101	1324	95,67,34	0,1,0	53,85,72	0,1,5	148	74	0.120584839338	0.741574730594	1.0,0.971,1.0	1.0,0.977,0.878	0.039
2650	"FBgn0011817"	"nmo"	chr3L	+	8048069	8048443	8047506	8047600	8049868	8050333	2650	21,15,18	3,5,4	21,34,24	12,10,9	148	74	0.120911305007	0.74177543011	0.778,0.6,0.692	0.467,0.63,0.571	0.134
3399	"FBgn0003654"	"sw"	chrX	-	20232116	20232164	20230440	20230617	20233422	20233443	3399	49,38,25	161,151,151	53,75,31	164,188,155	121	74	0.120841414634	0.74177543011	0.157,0.133,0.092	0.165,0.196,0.109	-0.029
2886	"FBgn0004449"	"Ten-m"	chr3L	-	22301925	22301952	22297988	22301316	22302794	22303002	2886	11,7,2	69,82,34	6,4,4	56,91,80	100	74	0.121240976555	0.742895255614	0.106,0.059,0.042	0.073,0.032,0.036	0.022
752	"FBgn0001316"	"klar"	chr3L	-	452837	453488	451126	451771	454108	454405	752	73,77,53	10,11,9	115,122,123	11,13,10	148	74	0.121427269605	0.743134889983	0.785,0.778,0.746	0.839,0.824,0.86	-0.071
4769	"FBgn0043070"	"MESK2"	chr2R	+	21507294	21507722	21502096	21502479	21510117	21510201	4769	210,139,157	13,15,12	196,224,195	4,18,11	148	74	0.122984952955	0.751756691852	0.89,0.822,0.867	0.961,0.862,0.899	-0.048
1025	"FBgn0052062"	"A2bp1"	chr3L	+	10587842	10587896	10587626	10587687	10589355	10589516	1025	1,0,3	5,12,2	2,3,2	10,0,5	127	74	0.123419009339	0.752616977701	0.104,0.0,0.466	0.104,1.0,0.189	-0.241
5831	"FBgn0261552"	"ps"	chr3R	+	9444010	9444076	9432028	9432839	9445043	9445187	5831	190,129,74	38,37,22	171,265,197	33,50,37	139	74	0.12342381809	0.752616977701	0.727,0.65,0.642	0.734,0.738,0.739	-0.064
4312	"FBgn0086779"	"step"	chr2L	-	21753218	21753814	21743838	21743971	21756553	21756627	4312	21,7,13	77,61,43	9,17,4	55,71,73	148	74	0.123751200092	0.753703026857	0.12,0.054,0.131	0.076,0.107,0.027	0.032
397	"FBgn0001215"	"Hrb98DE"	chr3R	+	28603607	28603698	28603011	28603318	28604060	28604759	397	2378,2054,2351	19,23,23	2420,2659,2345	16,18,18	148	74	0.123966780451	0.754106354816	0.984,0.978,0.981	0.987,0.987,0.985	-0.005
1344	"FBgn0001624"	"dlg1"	chrX	+	11394222	11394246	11390371	11390540	11395239	11395791	1344	16,20,10	74,49,34	12,9,17	53,66,73	97	74	0.124332329489	0.754511937007	0.142,0.237,0.183	0.147,0.094,0.151	0.057
1857	"FBgn0062413"	"Ctr1A"	chrX	+	6662239	6662341	6661646	6661801	6664999	6665078	1857	66,42,46	74,72,60	56,85,56	61,81,62	148	74	0.12430983596	0.754511937007	0.308,0.226,0.277	0.315,0.344,0.311	-0.053
1192	"FBgn0023531"	"CG32809"	chrX	-	1685186	1685279	1684630	1684745	1685646	1685737	1192	8,1,11	3,6,4	3,3,2	4,5,6	148	74	0.124822663851	0.756578187015	0.571,0.077,0.579	0.273,0.231,0.143	0.193
104	"FBgn0016081"	"fry"	chr3L	-	9665555	9665699	9664076	9664244	9667701	9667884	104	5,1,6	20,26,15	6,1,2	29,37,29	148	74	0.125314633646	0.758303374186	0.111,0.019,0.167	0.094,0.013,0.033	0.052
1430	"FBgn0002973"	"numb"	chr2L	+	9460046	9460368	9449829	9450381	9460504	9460753	1430	48,32,31	4,0,1	48,47,23	0,1,0	148	74	0.12542491352	0.758303374186	0.857,1.0,0.939	1.0,0.959,1.0	-0.054
