ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5516	"FBgn0040324"	"Ephrin"	chr4	+	575701	576325	573612	574428	576978	578143	5516	907,753,710	3,5,2	795,944,669	1,1,0	698	74	0.0224921694349	0.214948357624	0.97,0.941,0.974	0.988,0.99,1.0	-0.031
1514	"FBgn0003016"	"osp"	chr2L	-	14601131	14601480	14599775	14600875	14601686	14601798	1514	34,44,14	2,1,1	34,25,29	3,5,3	423	74	0.0226124454058	0.215697604232	0.748,0.885,0.71	0.665,0.467,0.628	0.194
2239	"FBgn0263995"	"cpo"	chr3R	+	18011096	18011713	18010227	18010574	18012095	18012150	2239	19,22,12	0,2,1	7,18,15	0,2,2	691	74	0.0226587553018	0.215739830979	1.0,0.541,0.562	1.0,0.491,0.445	0.056
4423	"FBgn0031738"	"CG9171"	chr2L	-	5799117	5799272	5787964	5787984	5800043	5800253	4423	99,91,65	0,1,0	59,82,66	1,3,2	229	74	0.0229041439634	0.217273012073	1.0,0.967,1.0	0.95,0.898,0.914	0.068
584	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	876869	877194	882960	883081	584	118,107,91	19,16,10	101,118,107	24,28,23	181	74	0.0228906780669	0.217273012073	0.717,0.732,0.788	0.632,0.633,0.655	0.106
27	"FBgn0026401"	"Nipped-B"	chr2R	-	4728008	4728124	4727793	4727953	4728432	4728551	27	282,239,183	21,18,14	185,235,195	7,11,9	190	74	0.0233023412561	0.220644043769	0.839,0.838,0.836	0.911,0.893,0.894	-0.062
1941	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15604835	15605280	15601634	15602515	15606658	15609125	1941	212,204,207	60,47,57	118,174,145	59,68,40	519	74	0.0234417943521	0.221542101696	0.335,0.382,0.341	0.222,0.267,0.341	0.076
5925	"FBgn0052521"	"CG32521"	chrX	-	21223579	21223647	21211686	21211799	21279181	21279186	5925	89,94,79	544,448,478	78,77,68	317,341,271	142	74	0.0234832047226	0.221542101696	0.079,0.099,0.079	0.114,0.105,0.116	-0.026
2911	"FBgn0005536"	"Mbs"	chr3L	+	16077722	16077809	16077191	16077282	16080758	16082026	2911	11,4,5	186,153,166	16,12,8	160,179,146	161	74	0.0238169372599	0.224279787616	0.026,0.012,0.014	0.044,0.03,0.025	-0.016
3612	"FBgn0010825"	"Gug"	chr3L	+	8470754	8471039	8470430	8470483	8471151	8472669	3612	391,359,328	4,5,3	384,478,327	3,1,1	359	74	0.0239092761868	0.224738470143	0.953,0.937,0.958	0.963,0.99,0.985	-0.03
4067	"FBgn0035227"	"CG12090"	chr3L	-	1529105	1529228	1527673	1528076	1531390	1531522	4067	43,51,45	6,6,4	47,56,54	8,14,14	197	74	0.0246536540264	0.231313245701	0.729,0.762,0.809	0.688,0.6,0.592	0.14
2673	"FBgn0000719"	"fog"	chrX	-	22853806	22854332	22844758	22844901	22855042	22855194	2673	622,470,403	2,2,1	448,570,455	2,2,9	600	74	0.0248611350579	0.232454173121	0.975,0.967,0.98	0.965,0.972,0.862	0.041
5589	"FBgn0000097"	"aop"	chr2L	-	2171141	2171198	2159311	2160582	2177846	2178754	5589	0,0,2	51,40,21	1,7,2	41,49,48	131	74	0.0248655114327	0.232454173121	0.0,0.0,0.051	0.014,0.075,0.023	-0.02
1066	"FBgn0250867"	"CG42238"	chr2L	-	20969164	20969523	20965519	20967746	20993232	20993377	1066	44,32,17	0,0,1	40,36,35	1,1,1	433	74	0.0250037466734	0.233323005643	1.0,1.0,0.744	0.872,0.86,0.857	0.052
4896	"FBgn0261872"	"scaf6"	chr3L	-	17040438	17040601	17039555	17039630	17041693	17042040	4896	161,125,107	7,7,3	140,167,130	15,14,7	237	74	0.0250589049048	0.233414862866	0.878,0.848,0.918	0.745,0.788,0.853	0.086
1812	"FBgn0010548"	"Aldh-III"	chr2R	-	7469109	7469225	7467690	7467826	7469359	7469557	1812	180,150,161	0,2,0	121,137,134	6,1,1	190	74	0.0251477910995	0.233819985476	1.0,0.967,1.0	0.887,0.982,0.981	0.039
2746	"FBgn0250823"	"gish"	chr3R	+	16298830	16298896	16298469	16298550	16299590	16299689	2746	11,5,1	117,115,112	1,1,2	101,84,71	140	74	0.0254000515304	0.235739937717	0.047,0.022,0.005	0.005,0.006,0.015	0.016
2234	"FBgn0265042"	"Irk1"	chr3R	+	23182945	23183060	23169895	23170480	23183443	23184164	2234	174,191,159	4,2,3	206,232,192	0,1,1	189	74	0.0257445374875	0.238507396759	0.945,0.974,0.954	1.0,0.989,0.987	-0.034
2373	"FBgn0053113"	"Rtnl1"	chr2L	-	5004171	5004207	4994786	4994994	5004613	5004774	2373	51,35,60	11,24,13	56,59,54	8,10,8	110	74	0.0258241415114	0.238815355342	0.757,0.495,0.756	0.825,0.799,0.82	-0.145
1038	"FBgn0004370"	"Ptp10D"	chrX	+	11673332	11673461	11673011	11673270	11675330	11677338	1038	28,24,35	0,0,1	34,33,25	3,1,1	203	74	0.0260245139122	0.240237045093	1.0,1.0,0.927	0.805,0.923,0.901	0.099
1310	"FBgn0051352"	"Unc-115a"	chr3R	-	9696421	9696507	9695586	9695653	9696599	9696739	1310	3,5,5	0,2,1	3,4,1	1,2,3	160	74	0.0261112556162	0.240606579032	1.0,0.536,0.698	0.581,0.481,0.134	0.346
5867	"FBgn0266717"	"Bruce"	chr3R	-	10321154	10321226	10320045	10320830	10321464	10321582	5867	39,28,12	38,41,19	41,62,36	27,35,39	146	74	0.0262484663759	0.241439018397	0.342,0.257,0.242	0.435,0.473,0.319	-0.129
2559	"FBgn0260008"	"Ucrh"	chr3L	+	25121617	25121813	25120893	25120985	25125543	25126171	2559	141,99,146	6,8,12	126,112,88	16,11,13	270	74	0.0263971547332	0.242373875278	0.866,0.772,0.769	0.683,0.736,0.65	0.113
1061	"FBgn0250867"	"CG42238"	chr2L	-	21019775	21019777	20993232	20993377	21028636	21028681	1061	7,9,0	2,2,1	2,5,2	1,0,0	76	74	0.0264533916406	0.242458043311	0.773,0.814,0.0	0.661,1.0,1.0	-0.358
3874	"FBgn0038197"	"foxo"	chr3R	+	14057873	14058107	14056944	14057024	14066540	14066862	3874	135,78,122	0,1,0	163,163,139	2,5,0	308	74	0.0266707991648	0.244016494668	1.0,0.949,1.0	0.951,0.887,1.0	0.037
656	"FBgn0024811"	"Crk"	chr4	+	211853	211982	210557	210680	212627	212729	656	384,308,368	37,21,29	423,454,351	27,24,16	203	74	0.0270840256917	0.247357830386	0.791,0.842,0.822	0.851,0.873,0.889	-0.053
3240	"FBgn0037070"	"CG11309"	chr3L	-	21303807	21303837	21302275	21303549	21303909	21304091	3240	0,2,0	50,49,61	2,3,5	58,66,57	104	74	0.0273212733099	0.249082971362	0.0,0.028,0.0	0.024,0.031,0.059	-0.029
5183	"FBgn0010225"	"Gel"	chr3R	+	4236999	4237210	4236787	4236939	4237624	4237817	5183	7,4,4	61,38,32	6,5,16	38,34,41	285	74	0.0278998441689	0.253908299141	0.029,0.027,0.031	0.039,0.037,0.092	-0.027
1677	"FBgn0004368"	"Ptp4E"	chrX	+	4954134	4954624	4953492	4953621	4954970	4955425	1677	573,492,553	0,0,0	508,643,415	2,3,4	564	74	0.0281218915909	0.254843887273	1.0,1.0,1.0	0.971,0.966,0.932	0.044
4399	"FBgn0259214"	"PMCA"	chr4	-	351585	351827	350602	350690	351883	352126	4399	880,684,587	5,4,5	866,1041,880	1,0,0	316	74	0.0281446093865	0.254843887273	0.976,0.976,0.965	0.995,1.0,1.0	-0.026
4736	"FBgn0039890"	"CG2316"	chr4	-	189997	190061	188577	189248	193672	193829	4736	118,85,57	27,22,16	96,110,82	37,42,31	138	74	0.0281510719974	0.254843887273	0.701,0.674,0.656	0.582,0.584,0.587	0.093
4474	"FBgn0058263"	"MFS17"	chr2R	-	2562626	2562805	2522572	2522730	2565118	2565385	4474	11,12,14	1,1,1	19,26,14	2,5,7	253	74	0.0283105715848	0.255838165322	0.763,0.778,0.804	0.735,0.603,0.369	0.213
2898	"FBgn0052451"	"SPoCk"	chr3L	+	22783064	22783238	22777110	22778824	22783419	22783735	2898	12,9,17	182,131,145	5,12,4	137,179,142	248	74	0.0284846285624	0.25620458036	0.019,0.02,0.034	0.011,0.02,0.008	0.011
333	"FBgn0039187"	"CG6454"	chr3R	+	24352052	24352351	24349889	24350235	24353183	24353523	333	311,316,287	0,1,0	241,286,280	3,1,4	373	74	0.0284851641782	0.25620458036	1.0,0.984,1.0	0.941,0.983,0.933	0.042
746	"FBgn0011586"	"e(r)"	chrX	-	8905504	8905588	8904358	8905384	8906108	8906248	746	354,264,354	7,5,4	367,346,283	0,4,3	158	74	0.0285003347984	0.25620458036	0.959,0.961,0.976	1.0,0.976,0.978	-0.019
2153	"FBgn0024754"	"Flo1"	chr2R	-	15567828	15567840	15567242	15567713	15568151	15568506	2153	52,63,60	160,155,181	69,65,47	129,129,110	86	74	0.0286219972776	0.256611109885	0.219,0.259,0.222	0.315,0.302,0.269	-0.062
5441	"FBgn0037913"	"fabp"	chr3R	-	11564783	11565111	11564439	11564711	11566917	11567054	5441	72,68,91	1690,1256,1510	124,99,93	1525,1632,1222	402	74	0.0286451928138	0.256611109885	0.008,0.01,0.011	0.015,0.011,0.014	-0.004
3671	"FBgn0033636"	"tou"	chr2R	-	11599375	11599640	11591992	11592175	11604768	11604936	3671	75,70,39	16,12,9	55,87,67	3,12,7	339	74	0.0297694376722	0.26621939835	0.506,0.56,0.486	0.8,0.613,0.676	-0.179
1964	"FBgn0024807"	"DIP1"	chrX	-	21628360	21628754	21626312	21626890	21629973	21630148	1964	767,686,630	2,1,3	520,710,542	2,9,2	468	74	0.0298982517466	0.266907963166	0.984,0.991,0.971	0.976,0.926,0.977	0.022
5098	"FBgn0265137"	"Spn42Da"	chr2R	-	6876595	6876733	6876152	6876526	6877220	6877362	5098	64,82,64	17,11,10	106,120,93	10,15,6	212	74	0.0300732411743	0.268005649289	0.568,0.722,0.691	0.787,0.736,0.844	-0.129
1943	"FBgn0036518"	"RhoGAP71E"	chr3L	+	15604835	15605755	15601634	15602515	15606658	15609125	1943	460,435,434	60,47,57	264,343,332	59,68,40	994	74	0.0303883340675	0.270345956445	0.363,0.408,0.362	0.25,0.273,0.382	0.076
1657	"FBgn0263220"	"Hk"	chrX	-	10257667	10258017	10255492	10255590	10258877	10258964	1657	12,13,15	3,1,1	11,7,4	0,0,2	424	74	0.0304655987934	0.270461540751	0.411,0.694,0.724	1.0,1.0,0.259	-0.143
6193	"FBgn0016754"	"sba"	chr3R	-	23896208	23896608	23894173	23895497	23897062	23897191	6193	243,181,221	0,2,0	139,149,175	3,1,2	474	74	0.03050633958	0.270461540751	1.0,0.934,1.0	0.879,0.959,0.932	0.055
160	"FBgn0003415"	"skd"	chr3L	-	21003735	21004185	21002016	21002197	21004977	21005662	160	31,26,22	27,20,15	18,42,25	33,44,35	524	74	0.0307774158668	0.272395995069	0.14,0.155,0.172	0.072,0.119,0.092	0.061
1186	"FBgn0030505"	"NFAT"	chrX	+	13652878	13653505	13649654	13650067	13654783	13655204	1186	399,285,277	20,18,13	224,267,266	26,16,24	701	74	0.0313593380448	0.276809795394	0.678,0.626,0.692	0.476,0.638,0.539	0.114
1996	"FBgn0013750"	"Arf51F"	chr2R	+	15323123	15323141	15322500	15322741	15323448	15323565	1996	101,99,107	514,443,454	93,113,70	529,628,483	92	74	0.0313835994001	0.276809795394	0.136,0.152,0.159	0.124,0.126,0.104	0.031
5315	"FBgn0052311"	"zormin"	chr3L	-	2126998	2128760	2125238	2126670	2129053	2129229	5315	35,35,31	51,52,52	13,14,19	36,38,38	1836	74	0.0316140218113	0.278365515128	0.027,0.026,0.023	0.014,0.015,0.02	0.009
4072	"FBgn0029903"	"pod1"	chrX	+	6807798	6808341	6807495	6807648	6808811	6808995	4072	35,18,32	69,67,49	53,46,44	70,80,61	617	74	0.032195205505	0.282999152826	0.057,0.031,0.073	0.083,0.065,0.08	-0.022
3572	"FBgn0261403"	"sxc"	chr2R	+	5320007	5320191	5316268	5316479	5320247	5320316	3572	468,386,297	8,2,1	384,443,461	2,1,0	258	74	0.0323663607373	0.283535925438	0.944,0.982,0.988	0.982,0.992,1.0	-0.02
4035	"FBgn0086899"	"tlk"	chrX	+	3762497	3762857	3749060	3749094	3781654	3783559	4035	170,153,113	3,2,1	147,260,219	0,1,1	434	74	0.0323461782632	0.283535925438	0.906,0.929,0.951	1.0,0.978,0.974	-0.055
3678	"FBgn0032779"	"CG16771"	chr2L	+	19424268	19424809	19424049	19424212	19427208	19429224	3678	24,13,49	42,42,42	57,40,35	37,49,42	615	74	0.0325767869221	0.284894786818	0.064,0.036,0.123	0.156,0.089,0.091	-0.038
2277	"FBgn0051523"	"CG31523"	chr3R	-	4472840	4473188	4468463	4468599	4478632	4479106	2277	35,25,28	33,36,20	27,36,35	47,65,47	422	74	0.0328754097664	0.287019043571	0.157,0.109,0.197	0.092,0.089,0.116	0.055
5153	"FBgn0030400"	"CG11138"	chrX	-	12573724	12573859	12572771	12573409	12581571	12583193	5153	90,49,59	11,11,8	46,80,61	16,17,18	209	74	0.0331884995843	0.289262201961	0.743,0.612,0.723	0.504,0.625,0.545	0.135
4758	"FBgn0259984"	"kuz"	chr2L	+	13636383	13636843	13635648	13636213	13637287	13639411	4758	1014,968,773	77,57,59	953,1247,974	62,49,52	534	74	0.0334737287334	0.291255366057	0.646,0.702,0.645	0.681,0.779,0.722	-0.063
2833	"FBgn0036428"	"Gbs-70E"	chr3L	-	14549997	14550159	14547116	14547482	14550536	14550975	2833	101,61,48	3,2,1	74,79,56	0,0,0	236	74	0.0340033487573	0.294371847813	0.913,0.905,0.938	1.0,1.0,1.0	-0.081
472	"FBgn0010280"	"Taf4"	chr3L	+	16116031	16116241	16115668	16115830	16117544	16118108	472	430,381,288	2,1,0	339,491,405	1,7,3	284	74	0.033960163625	0.294371847813	0.982,0.99,1.0	0.989,0.948,0.972	0.021
927	"FBgn0015803"	"RtGEF"	chr2L	+	20361968	20362826	20360563	20360812	20364296	20365254	927	47,34,36	58,54,90	24,35,24	81,70,62	932	74	0.0339506794886	0.294371847813	0.06,0.048,0.031	0.023,0.038,0.03	0.016
1982	"FBgn0052814"	"CG32814"	chrX	-	1020891	1021594	1019794	1020568	1026513	1026700	1982	47,38,42	0,0,0	58,60,38	2,1,1	777	74	0.0341071646057	0.29477517598	1.0,1.0,1.0	0.734,0.851,0.784	0.21
4362	"FBgn0263077"	"CG43340"	chr2R	+	7635515	7635605	7635053	7635200	7638597	7638905	4362	5,1,4	25,14,32	1,2,3	49,46,36	164	74	0.0342568755599	0.295573142394	0.083,0.031,0.053	0.009,0.019,0.036	0.034
2569	"FBgn0003041"	"pbl"	chr3L	-	7900079	7901453	7898722	7898854	7901614	7901864	2569	323,317,325	62,51,36	365,418,380	36,57,33	1448	74	0.0349759336742	0.301272632702	0.21,0.241,0.316	0.341,0.273,0.37	-0.072
752	"FBgn0001316"	"klar"	chr3L	-	452837	453488	451126	451771	454108	454405	752	398,405,278	10,11,9	618,833,748	11,13,10	725	74	0.0353175335891	0.303707204537	0.802,0.79,0.759	0.852,0.867,0.884	-0.084
4163	"FBgn0028671"	"Vha100-1"	chr3R	+	29133860	29133961	29132375	29132504	29135048	29135175	4163	158,145,139	2,1,4	102,128,103	3,5,5	175	74	0.0355638386681	0.305315554966	0.971,0.984,0.936	0.935,0.915,0.897	0.048
3355	"FBgn0053558"	"mim"	chr2R	-	6926472	6926591	6926018	6926298	6926669	6926821	3355	10,6,11	133,91,131	12,15,23	121,152,121	193	74	0.03616265203	0.309939801342	0.028,0.025,0.031	0.037,0.036,0.068	-0.019
3552	"FBgn0001280"	"janA"	chr3R	-	30039061	30039186	30038621	30038955	30039244	30039464	3552	1488,1247,1615	10,13,15	1360,1344,1083	21,17,15	199	74	0.0362573992729	0.310206117153	0.982,0.973,0.976	0.96,0.967,0.964	0.013
4379	"FBgn0033844"	"bbc"	chr2R	-	13490739	13490871	13487973	13488132	13491434	13491593	4379	585,638,608	50,44,40	632,736,606	70,71,53	206	74	0.0363141698007	0.310206117153	0.808,0.839,0.845	0.764,0.788,0.804	0.045
5741	"FBgn0030087"	"CG7766"	chrX	-	9096765	9096825	9095394	9095651	9097354	9097513	5741	66,75,85	14,11,18	81,89,63	4,12,9	134	74	0.0363953447949	0.310384803044	0.722,0.79,0.723	0.918,0.804,0.794	-0.094
4473	"FBgn0058263"	"MFS17"	chr2R	-	2562626	2562805	2553782	2553877	2565118	2565385	4473	11,11,15	117,78,76	19,26,14	97,95,73	253	74	0.0368611498424	0.313837657584	0.027,0.04,0.055	0.054,0.074,0.053	-0.02
3864	"FBgn0262738"	"norpA"	chrX	+	4353943	4354023	4353466	4353613	4357039	4357276	3864	68,58,50	1,2,0	69,83,84	3,2,4	154	74	0.0375310962744	0.319014318332	0.97,0.933,1.0	0.917,0.952,0.91	0.041
3891	"FBgn0011661"	"Moe"	chrX	-	8891561	8891623	8880291	8880400	8898183	8898332	3891	2774,2097,1793	369,246,249	1984,2485,2017	325,387,312	136	74	0.0376410270617	0.319421631622	0.804,0.823,0.797	0.769,0.777,0.779	0.033
3866	"FBgn0262738"	"norpA"	chrX	+	4332795	4332840	4325347	4325616	4349003	4349587	3866	46,24,17	3,6,2	37,52,65	1,6,0	119	74	0.0377967643279	0.320215679364	0.905,0.713,0.841	0.958,0.843,1.0	-0.114
2003	"FBgn0019660"	"roX2"	chrX	+	11579452	11579528	11579348	11579399	11579669	11580084	2003	13,14,17	3,2,5	22,38,19	2,2,2	150	74	0.0380473565508	0.321809414767	0.681,0.775,0.626	0.844,0.904,0.824	-0.163
4021	"FBgn0000256"	"capu"	chr2L	-	3889430	3889784	3884035	3884518	3893261	3893604	4021	12,7,12	4,0,0	6,4,10	1,1,4	428	74	0.0386338696242	0.326234528581	0.342,1.0,1.0	0.509,0.409,0.302	0.374
2188	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8226457	8226606	8228493	8229011	2188	276,220,150	3,2,1	159,184,182	3,4,5	296	74	0.0388223872426	0.327289880011	0.958,0.965,0.974	0.93,0.92,0.901	0.049
53	"FBgn0053182"	"Kdm4B"	chr2R	-	13197676	13198159	13187393	13187908	13198212	13198337	53	266,267,171	3,5,0	225,297,220	2,0,1	557	74	0.0389186654854	0.327565434502	0.922,0.876,1.0	0.937,1.0,0.967	-0.035
4577	"FBgn0053554"	"Nipped-A"	chr2R	-	5217344	5217435	5212328	5212467	5241895	5242062	4577	53,35,28	4,1,1	49,82,78	0,2,1	165	74	0.0394393454485	0.331406310612	0.856,0.94,0.926	1.0,0.948,0.972	-0.066
5367	"FBgn0040297"	"Nhe2"	chr2L	+	21130004	21130286	21128739	21129082	21131230	21131984	5367	9,21,9	6,3,4	6,9,11	9,6,10	356	74	0.0395421657021	0.331729145817	0.238,0.593,0.319	0.122,0.238,0.186	0.201
1373	"FBgn0035049"	"Mmp1"	chr2R	-	24672550	24673316	24671293	24672306	24674972	24675141	1373	291,243,221	110,118,95	274,266,221	109,79,64	840	74	0.039873642914	0.331733420263	0.189,0.154,0.17	0.181,0.229,0.233	-0.043
1764	"FBgn0039897"	"CG1674"	chr4	+	234863	234944	234264	234345	236394	236475	1764	0,0,2	6,13,5	2,2,1	4,7,1	155	74	0.0398231211038	0.331733420263	0.0,0.0,0.16	0.193,0.12,0.323	-0.159
3025	"FBgn0027087"	"Aats-his"	chrX	+	18517613	18517739	18515427	18515682	18517810	18518026	3025	68,50,77	235,197,199	103,81,78	194,251,199	200	74	0.0399290857237	0.331733420263	0.097,0.086,0.125	0.164,0.107,0.127	-0.03
4052	"FBgn0035101"	"p130CAS"	chr3L	+	168580	168850	167475	167619	172060	174517	4052	120,70,72	3,1,3	95,116,95	0,1,2	344	74	0.0397163142084	0.331733420263	0.896,0.938,0.838	1.0,0.961,0.911	-0.067
4207	"FBgn0263929"	"jvl"	chr3R	+	14793442	14793888	14789556	14791252	14794528	14795868	4207	160,138,149	3,1,4	147,161,139	1,1,1	520	74	0.0397925529744	0.331733420263	0.884,0.952,0.841	0.954,0.958,0.952	-0.062
5196	"FBgn0261808"	"cu"	chr3R	+	11204564	11204831	11200408	11200568	11206905	11207138	5196	121,119,154	2,8,4	133,181,156	2,4,1	341	74	0.0396606574477	0.331733420263	0.929,0.763,0.893	0.935,0.908,0.971	-0.076
3345	"FBgn0053558"	"mim"	chr2R	-	6935214	6935295	6934805	6935108	6935422	6935680	3345	58,59,49	1,5,1	71,93,72	1,1,1	155	74	0.0400561719754	0.332253368511	0.965,0.849,0.959	0.971,0.978,0.972	-0.049
2192	"FBgn0032006"	"Pvr"	chr2L	-	8227651	8227826	8226457	8226606	8228493	8229011	2192	199,159,134	3,2,1	100,155,148	3,4,5	249	74	0.0402250872144	0.333067722771	0.952,0.959,0.976	0.908,0.92,0.898	0.054
4747	"FBgn0039890"	"CG2316"	chr4	-	188229	188369	187996	188169	188424	188523	4747	674,638,587	12,8,15	682,869,631	6,6,11	214	74	0.0402836713815	0.333067722771	0.951,0.965,0.931	0.975,0.98,0.952	-0.02
1493	"FBgn0261836"	"Msp300"	chr2L	+	5202764	5202803	5199342	5202302	5203115	5203742	1493	116,116,66	8,10,11	77,91,94	15,17,12	113	74	0.0406270114629	0.335368166739	0.905,0.884,0.797	0.771,0.778,0.837	0.067
4190	"FBgn0010434"	"cora"	chr2R	+	19237339	19237441	19236941	19237063	19238151	19238314	4190	5,2,3	194,205,129	13,4,9	166,233,171	176	74	0.0409581181926	0.337560426896	0.011,0.004,0.01	0.032,0.007,0.022	-0.012
2182	"FBgn0032006"	"Pvr"	chr2L	-	8227669	8227826	8226457	8226606	8228493	8229011	2182	183,149,125	3,2,1	93,145,138	3,4,5	231	74	0.0410980817781	0.338172874184	0.951,0.96,0.976	0.909,0.921,0.898	0.053
2462	"FBgn0003502"	"Btk29A"	chr2L	-	8271935	8272176	8262474	8262680	8277370	8277702	2462	37,27,46	0,0,0	45,45,27	5,0,0	315	74	0.0412676485224	0.339026567048	1.0,1.0,1.0	0.679,1.0,1.0	0.107
4422	"FBgn0031738"	"CG9171"	chr2L	-	5799117	5799277	5787964	5787984	5800043	5800173	4422	120,112,81	0,1,0	68,103,74	1,3,2	234	74	0.0414228813973	0.339759971461	1.0,0.973,1.0	0.956,0.916,0.921	0.06
3148	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6708578	6701749	6701944	6709052	6709086	3148	409,391,369	3,1,1	407,511,440	2,7,4	366	74	0.0415089765249	0.339924861812	0.965,0.988,0.987	0.976,0.937,0.957	0.023
3369	"FBgn0053111"	"CG33111"	chr3R	-	23805759	23806120	23801713	23802241	23806625	23806821	3369	90,36,63	31,41,21	83,90,79	23,31,22	435	74	0.0427264283093	0.349339416224	0.331,0.13,0.338	0.38,0.331,0.379	-0.097
2846	"FBgn0016930"	"Dyrk2"	chr2L	-	14217026	14217069	14197656	14197867	14222016	14222081	2846	118,65,63	12,6,7	61,90,98	6,5,2	117	74	0.0430632207109	0.351535102824	0.861,0.873,0.851	0.865,0.919,0.969	-0.056
2446	"FBgn0039157"	"Myo95E"	chr3R	-	24157257	24157317	24156843	24157175	24157390	24158087	2446	12,9,10	19,12,7	18,10,30	17,5,10	134	74	0.043414611764	0.353842824678	0.259,0.293,0.441	0.369,0.525,0.624	-0.175
1965	"FBgn0024807"	"DIP1"	chrX	-	21628360	21628709	21626312	21626890	21629973	21630148	1965	656,599,544	2,1,3	494,673,498	2,9,2	423	74	0.0435367193782	0.354277474751	0.983,0.991,0.969	0.977,0.929,0.978	0.02
2425	"FBgn0003371"	"sgg"	chrX	+	2669633	2669753	2642753	2643732	2669912	2670103	2425	50,55,55	11,19,16	76,80,82	11,13,17	194	74	0.0438668933731	0.356118149646	0.634,0.525,0.567	0.725,0.701,0.648	-0.116
5464	"FBgn0052982"	"CG32982"	chr2L	+	9135117	9135384	9126769	9127466	9154658	9154765	5464	7,4,9	19,23,27	4,7,3	36,37,32	341	74	0.0439011890944	0.356118149646	0.074,0.036,0.067	0.024,0.039,0.02	0.031
1635	"FBgn0050421"	"CG30421"	chr2R	+	24751299	24751383	24743748	24744839	24752670	24752910	1635	3,6,7	35,37,25	3,4,1	33,37,38	158	74	0.0439793429463	0.356191187919	0.039,0.071,0.116	0.041,0.048,0.012	0.042
1676	"FBgn0004368"	"Ptp4E"	chrX	+	4954116	4954624	4953492	4953621	4954970	4955916	1676	638,558,620	0,0,0	553,727,483	2,3,4	582	74	0.0442282883625	0.357645075911	1.0,1.0,1.0	0.972,0.969,0.939	0.04
4025	"FBgn0002121"	"l(2)gl"	chr2L	-	20830	20973	17052	17212	21065	21376	4025	2,2,3	11,9,7	5,11,8	13,22,9	217	74	0.0447335273676	0.360598434226	0.058,0.07,0.128	0.116,0.146,0.233	-0.08
5624	"FBgn0052831"	"CG33695"	chr2L	+	11278574	11278673	11278393	11278485	11278754	11279847	5624	129,125,169	48,44,41	143,157,114	38,29,24	173	74	0.0446786565994	0.360598434226	0.535,0.549,0.638	0.617,0.698,0.67	-0.088
189	"FBgn0085442"	"NKAIN"	chr2R	+	24884525	24887144	24883673	24883734	24887222	24888615	189	7220,6462,5972	28,20,19	6275,7021,5730	16,13,14	2693	74	0.0450432838692	0.361038825727	0.876,0.899,0.896	0.915,0.937,0.918	-0.033
2805	"FBgn0032120"	"CG33298"	chr2L	+	9496144	9496255	9495473	9495656	9503592	9504813	2805	81,59,34	2,4,1	76,63,71	0,1,2	185	74	0.04506430504	0.361038825727	0.942,0.855,0.932	1.0,0.962,0.934	-0.056
5390	"FBgn0028582"	"lqf"	chr3L	+	7536003	7536435	7535542	7535644	7536975	7538279	5390	74,84,62	18,16,27	49,56,39	21,21,24	506	74	0.0451280901077	0.361038825727	0.375,0.434,0.251	0.254,0.281,0.192	0.111
5392	"FBgn0028582"	"lqf"	chr3L	+	7535883	7536435	7535542	7535644	7536975	7538279	5392	89,114,75	18,16,27	63,67,49	21,21,24	626	74	0.0451386145929	0.361038825727	0.369,0.457,0.247	0.262,0.274,0.194	0.114
5682	"FBgn0259212"	"cno"	chr3R	-	5178700	5180831	5177636	5177885	5181056	5181175	5682	27,30,11	35,33,21	38,58,38	33,44,39	2205	74	0.0450643507668	0.361038825727	0.025,0.03,0.017	0.037,0.042,0.032	-0.013
6113	"FBgn0261387"	"CG17528"	chr2R	-	4819287	4819936	4818208	4819229	4824110	4824319	6113	1617,1309,1101	9,1,2	1334,1647,1319	2,2,0	723	74	0.0456346944196	0.364440792179	0.948,0.993,0.983	0.986,0.988,1.0	-0.017
3304	"FBgn0260987"	"vtd"	chr3L	+	27146394	27146574	27140118	27140242	27156009	27156171	3304	613,483,512	18,11,15	584,709,553	12,8,11	254	74	0.0460379617724	0.367092168869	0.908,0.927,0.909	0.934,0.963,0.936	-0.03
5973	"FBgn0038290"	"CG6912"	chr3R	-	15136471	15136531	15135498	15136392	15136709	15136779	5973	1180,989,1053	12,7,12	894,1082,847	3,4,2	134	74	0.0461117266285	0.367112061613	0.982,0.987,0.98	0.994,0.993,0.996	-0.011
3129	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12705171	12705636	12734920	12735119	3129	1892,1768,1378	13,13,8	1511,1810,1554	7,6,6	776	74	0.0463715269354	0.368610702537	0.933,0.928,0.943	0.954,0.966,0.961	-0.026
