ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
1633	FBgn0243516	Vrp1	chr2R	-	22110205	22110360	22109586	22110023	22111327	22111509	1633	88,88,80	0,0,0	103,120,92	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.979	0.007	1.0	1.0	1.0	1.0	1.0	0.979	chr2R:-:22109586-22110023:22110205-22110360:22111327-22111509	88,88,80	103,120,93	pass
1636	FBgn0036288	CG10660	chr3L	-	12488827	12488960	12488554	12488774	12489011	12489115	1636	35,35,27	1,0,0	42,52,37	0,0,0	148	74	1.0	1.0	0.946,1.0,1.0	1.0,1.0,1.0	-0.018	0.946	1.0	1.0	1.0	1.0	1.0	chr3L:-:12488554-12488774:12488827-12488960:12489011-12489115	36,35,27	42,52,37	pass
1637	FBgn0050269	CG30269	chr2R	+	22667589	22668315	22667382	22667518	22668648	22668848	1637	255,253,268	0,0,0	237,192,133	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005	1.0	1.0	1.0	1.0	1.0	0.985	chr2R:+:22667382-22667518:22667589-22668315:22668648-22668848	255,253,268	237,192,134	pass
1639	FBgn0013995	Calx	chr3R	+	21009475	21009514	21008148	21008240	21011266	21011415	1639	0,0,0	0,2,2	1,0,0	0,1,1	112	74	1.0	1.0	NA,0.0,0.0	1.0,0.0,0.0	-0.333	NA	0.0	0.0	1.0	0.0	0.0	chr3R:+:21008148-21008240:21009475-21009514:21011266-21011415	0,2,2	1,1,1	fail
163	FBgn0026015	Top3beta	chrX	-	6286821	6287569	6285431	6286482	6287640	6287990	163	93,115,120	0,0,1	113,144,108	0,0,0	148	74	1.0	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005	1.0	1.0	0.984	1.0	1.0	1.0	chrX:-:6285431-6286482:6286821-6287569:6287640-6287990	93,115,121	113,144,108	pass
164	FBgn0011754	PhKgamma	chrX	+	11695823	11696145	11695136	11695279	11696402	11696540	164	58,27,27	1,1,0	22,46,31	1,1,0	148	74	1.0	1.0	0.967,0.931,1.0	0.917,0.958,1.0	0.008	0.967	0.931	1.0	0.917	0.958	1.0	chrX:+:11695136-11695279:11695823-11696145:11696402-11696540	59,28,27	23,47,31	pass
1651	FBgn0038975	Nrx-1	chr3R	+	22479529	22479765	22479102	22479453	22480795	22481126	1651	1,1,2	1,0,0	1,1,2	0,0,0	148	74	1.0	1.0	0.333,1.0,1.0	1.0,1.0,1.0	-0.222	0.333	1.0	1.0	1.0	1.0	1.0	chr3R:+:22479102-22479453:22479529-22479765:22480795-22481126	2,1,2	1,1,2	fail
1652	FBgn0038975	Nrx-1	chr3R	+	22479529	22479720	22479102	22479453	22480795	22481126	1652	0,1,1	1,0,0	0,0,1	0,0,0	148	74	1.0	1.0	0.0,1.0,1.0	NA,NA,1.0	-0.333	0.0	1.0	1.0	NA	NA	1.0	chr3R:+:22479102-22479453:22479529-22479720:22480795-22481126	1,1,1	0,0,1	fail
1653	FBgn0259682	Jabba	chr2R	-	18757622	18757928	18757447	18757522	18758030	18758126	1653	1,6,2	1,4,3	1,3,5	6,4,1	148	74	0.747211379876	1.0	0.333,0.429,0.25	0.077,0.273,0.714	-0.017	0.333	0.429	0.25	0.077	0.273	0.714	chr2R:-:18757447-18757522:18757622-18757928:18758030-18758126	2,10,5	7,7,6	fail
1655	FBgn0259682	Jabba	chr2R	-	18758030	18758126	18757443	18757522	18758450	18758583	1655	4,8,7	1,1,0	6,5,4	0,1,0	148	74	1.0	1.0	0.667,0.8,1.0	1.0,0.714,1.0	-0.082	0.667	0.8	1.0	1.0	0.714	1.0	chr2R:-:18757443-18757522:18758030-18758126:18758450-18758583	5,9,7	6,6,4	fail
1658	FBgn0263220	Hk	chrX	-	10254719	10255172	10254002	10254307	10255492	10255590	1658	4,0,6	0,0,1	1,2,2	0,0,0	148	74	1.0	1.0	1.0,NA,0.75	1.0,1.0,1.0	-0.125	1.0	NA	0.75	1.0	1.0	1.0	chrX:-:10254002-10254307:10254719-10255172:10255492-10255590	4,0,7	1,2,2	fail
1659	FBgn0030894	CG7192	chrX	-	18099505	18099722	18099286	18099442	18101092	18101314	1659	204,188,169	0,0,0	216,254,188	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003	1.0	1.0	1.0	1.0	0.992	1.0	chrX:-:18099286-18099442:18099505-18099722:18101092-18101314	204,188,169	216,255,188	pass
1660	FBgn0083121	Uhg7	chr3L	-	1666553	1666596	1666287	1666367	1666781	1666829	1660	109,66,102	2,3,1	45,52,42	1,0,0	116	74	0.554729449267	1.0	0.972,0.933,0.985	0.966,1.0,1.0	-0.025	0.972	0.933	0.985	0.966	1.0	1.0	chr3L:-:1666287-1666367:1666553-1666596:1666781-1666829	111,69,103	46,52,42	pass
1662	FBgn0030001	cyr	chrX	-	8123191	8123368	8122369	8122514	8126689	8126978	1662	0,0,2	0,0,0	1,0,0	1,0,0	148	74	1.0	1.0	NA,NA,1.0	0.333,NA,NA	0.667	NA	NA	1.0	0.333	NA	NA	chrX:-:8122369-8122514:8123191-8123368:8126689-8126978	0,0,2	2,0,0	fail
1663	FBgn0262886	CR43241	chr2L	+	22131502	22131699	22131220	22131447	22132232	22132435	1663	164,148,163	0,0,0	125,163,118	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.984,1.0,1.0	0.005	1.0	1.0	1.0	0.984	1.0	1.0	chr2L:+:22131220-22131447:22131502-22131699:22132232-22132435	164,148,163	126,163,118	pass
1664	FBgn0004133	blow	chr2R	-	7585055	7585357	7582613	7582928	7586931	7587079	1664	144,140,147	8,9,10	117,146,140	6,5,9	148	74	0.410627740612	1.0	0.9,0.886,0.88	0.907,0.936,0.886	-0.021	0.9	0.886	0.88	0.907	0.936	0.886	chr2R:-:7582613-7582928:7585055-7585357:7586931-7587079	152,149,157	123,151,149	pass
1665	FBgn0023549	Mct1	chrX	+	2198631	2198943	2194580	2195039	2199819	2199939	1665	309,251,278	0,1,1	255,366,263	0,0,0	148	74	1.0	1.0	1.0,0.992,0.993	1.0,1.0,1.0	-0.005	1.0	0.992	0.993	1.0	1.0	1.0	chrX:+:2194580-2195039:2198631-2198943:2199819-2199939	309,252,279	255,366,263	pass
1666	FBgn0039972	CG17018	chr2L	+	22363429	22364294	22354354	22354401	22365192	22365324	1666	454,402,303	0,0,1	478,597,432	0,0,0	148	74	1.0	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002	1.0	1.0	0.993	1.0	1.0	1.0	chr2L:+:22354354-22354401:22363429-22364294:22365192-22365324	454,402,304	478,597,432	pass
1667	FBgn0039972	CG17018	chr2L	+	22363429	22364294	22354811	22354969	22365192	22365324	1667	701,622,456	0,2,2	710,893,687	5,4,8	148	74	0.544162453884	1.0	1.0,0.994,0.991	0.986,0.991,0.977	0.01	1.0	0.994	0.991	0.986	0.991	0.977	chr2L:+:22354811-22354969:22363429-22364294:22365192-22365324	701,624,458	715,897,695	pass
1668	FBgn0039972	CG17018	chr2L	+	22365376	22367173	22365192	22365324	22367235	22367497	1668	811,755,554	5,3,3	848,1013,785	4,6,3	148	74	1.0	1.0	0.988,0.992,0.989	0.991,0.988,0.992	-0.001	0.988	0.992	0.989	0.991	0.988	0.992	chr2L:+:22365192-22365324:22365376-22367173:22367235-22367497	816,758,557	852,1019,788	pass
166	FBgn0011754	PhKgamma	chrX	+	11695823	11695939	11695136	11695279	11696402	11696540	166	61,31,31	1,1,0	27,55,34	1,1,0	148	74	1.0	1.0	0.968,0.939,1.0	0.931,0.965,1.0	0.004	0.968	0.939	1.0	0.931	0.965	1.0	chrX:+:11695136-11695279:11695823-11695939:11696402-11696540	62,32,31	28,56,34	pass
1670	FBgn0039972	CG17018	chr2L	+	22354465	22354969	22354354	22354401	22365192	22365324	1670	262,180,121	0,0,1	289,352,299	0,0,0	148	74	1.0	1.0	1.0,1.0,0.984	1.0,1.0,1.0	-0.005	1.0	1.0	0.984	1.0	1.0	1.0	chr2L:+:22354354-22354401:22354465-22354969:22365192-22365324	262,180,122	289,352,299	pass
1671	FBgn0039972	CG17018	chr2L	+	22354465	22354969	22354354	22354401	22363429	22364294	1671	512,400,272	4,2,0	515,645,546	1,1,0	148	74	1.0	1.0	0.985,0.99,1.0	0.996,0.997,1.0	-0.006	0.985	0.99	1.0	0.996	0.997	1.0	chr2L:+:22354354-22354401:22354465-22354969:22363429-22364294	516,402,272	516,646,546	pass
1672	FBgn0039972	CG17018	chr2L	+	22354811	22354969	22311926	22312038	22363429	22364294	1672	250,222,153	0,1,0	231,297,255	0,0,0	148	74	1.0	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003	1.0	0.991	1.0	1.0	1.0	1.0	chr2L:+:22311926-22312038:22354811-22354969:22363429-22364294	250,223,153	231,297,255	pass
1674	FBgn0036448	mop	chr3L	-	14770496	14770625	14770254	14770436	14770689	14771682	1674	407,412,459	0,0,4	366,390,345	1,0,0	148	74	1.0	1.0	1.0,1.0,0.983	0.995,1.0,1.0	-0.004	1.0	1.0	0.983	0.995	1.0	1.0	chr3L:-:14770254-14770436:14770496-14770625:14770689-14771682	407,412,463	367,390,345	pass
1675	FBgn0053105	p24-2	chr3R	-	9688535	9688621	9687700	9687767	9688713	9688853	1675	1,0,0	0,0,2	0,0,0	2,1,1	148	74	1.0	1.0	1.0,NA,0.0	0.0,0.0,0.0	0.5	1.0	NA	0.0	0.0	0.0	0.0	chr3R:-:9687700-9687767:9688535-9688621:9688713-9688853	1,0,2	2,1,1	fail
1681	FBgn0036030	CG6767	chr3L	-	9689264	9689448	9686364	9686463	9694232	9694458	1681	310,288,250	2,5,3	287,316,248	5,4,0	148	74	0.790055796627	1.0	0.987,0.966,0.977	0.966,0.975,1.0	-0.004	0.987	0.966	0.977	0.966	0.975	1.0	chr3L:-:9686364-9686463:9689264-9689448:9694232-9694458	312,293,253	292,320,248	pass
1682	FBgn0036030	CG6767	chr3L	-	9689264	9689448	9684920	9685045	9694232	9694458	1682	162,170,146	0,0,0	163,172,141	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005	1.0	1.0	1.0	1.0	1.0	0.986	chr3L:-:9684920-9685045:9689264-9689448:9694232-9694458	162,170,146	163,172,142	pass
1684	FBgn0036030	CG6767	chr3L	-	9686364	9686463	9684920	9685045	9694232	9694458	1684	164,182,138	0,0,0	156,194,174	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004	1.0	1.0	1.0	1.0	1.0	0.989	chr3L:-:9684920-9685045:9686364-9686463:9694232-9694458	164,182,138	156,194,175	pass
1685	FBgn0036030	CG6767	chr3L	-	9686364	9686463	9684920	9685045	9689264	9689448	1685	310,297,241	0,2,2	275,335,282	0,1,1	148	74	1.0	1.0	1.0,0.987,0.984	1.0,0.994,0.993	-0.005	1.0	0.987	0.984	1.0	0.994	0.993	chr3L:-:9684920-9685045:9686364-9686463:9689264-9689448	310,299,243	275,336,283	pass
1686	FBgn0036030	CG6767	chr3L	-	9686364	9686475	9684920	9685045	9689264	9689448	1686	218,249,184	0,2,2	227,261,246	0,1,1	148	74	1.0	1.0	1.0,0.984,0.979	1.0,0.992,0.992	-0.007	1.0	0.984	0.979	1.0	0.992	0.992	chr3L:-:9684920-9685045:9686364-9686475:9689264-9689448	218,251,186	227,262,247	pass
1687	FBgn0036030	CG6767	chr3L	-	9694232	9694458	9689264	9689448	9695195	9695441	1687	173,184,155	0,0,0	171,183,157	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004	1.0	1.0	1.0	0.988	1.0	1.0	chr3L:-:9689264-9689448:9694232-9694458:9695195-9695441	173,184,155	172,183,157	pass
1688	FBgn0036030	CG6767	chr3L	-	9694232	9694458	9689264	9689448	9696538	9696700	1688	345,325,244	0,0,0	367,374,310	1,2,1	148	74	1.0	1.0	1.0,1.0,1.0	0.995,0.989,0.994	0.007	1.0	1.0	1.0	0.995	0.989	0.994	chr3L:-:9689264-9689448:9694232-9694458:9696538-9696700	345,325,244	368,376,311	pass
1689	FBgn0036030	CG6767	chr3L	-	9688530	9688599	9686364	9686463	9689264	9689448	1689	0,0,1	148,120,106	0,0,0	124,145,108	142	74	1.0	1.0	0.0,0.0,0.005	0.0,0.0,0.0	0.002	0.0	0.0	0.005	0.0	0.0	0.0	chr3L:-:9686364-9686463:9688530-9688599:9689264-9689448	148,120,107	124,145,108	pass
168	FBgn0011754	PhKgamma	chrX	+	11695823	11696311	11695136	11695279	11696402	11696540	168	61,28,25	1,1,0	33,63,36	1,1,0	148	74	1.0	1.0	0.968,0.933,1.0	0.943,0.969,1.0	-0.004	0.968	0.933	1.0	0.943	0.969	1.0	chrX:+:11695136-11695279:11695823-11696311:11696402-11696540	62,29,25	34,64,36	pass
1690	FBgn0027579	mino	chr3R	+	27929230	27929348	27925664	27925993	27929980	27930145	1690	22,29,21	0,1,0	22,19,18	0,2,1	148	74	0.797150712779	1.0	1.0,0.935,1.0	1.0,0.826,0.9	0.07	1.0	0.935	1.0	1.0	0.826	0.9	chr3R:+:27925664-27925993:27929230-27929348:27929980-27930145	22,30,21	22,21,19	fail
1691	FBgn0033372	CG13742	chr2R	-	9085720	9085853	9085363	9085664	9085944	9086092	1691	20,14,10	0,0,0	20,14,13	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.909,0.875,1.0	0.072	1.0	1.0	1.0	0.909	0.875	1.0	chr2R:-:9085363-9085664:9085720-9085853:9085944-9086092	20,14,10	21,15,13	fail
1692	FBgn0033372	CG13742	chr2R	-	9085720	9085892	9085363	9085664	9085944	9086092	1692	33,31,22	0,0,0	21,20,22	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.913,0.909,1.0	0.059	1.0	1.0	1.0	0.913	0.909	1.0	chr2R:-:9085363-9085664:9085720-9085892:9085944-9086092	33,31,22	22,21,22	pass
1693	FBgn0033372	CG13742	chr2R	-	9085720	9085820	9085363	9085664	9085944	9086092	1693	19,14,11	0,0,0	17,11,12	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.895,0.846,1.0	0.086	1.0	1.0	1.0	0.895	0.846	1.0	chr2R:-:9085363-9085664:9085720-9085820:9085944-9086092	19,14,11	18,12,12	fail
1695	FBgn0016694	Pdp1	chr3L	-	7817436	7817662	7816483	7816725	7818068	7818223	1695	288,227,239	0,1,0	323,318,281	0,1,0	148	74	1.0	1.0	1.0,0.991,1.0	1.0,0.994,1.0	-0.001	1.0	0.991	1.0	1.0	0.994	1.0	chr3L:-:7816483-7816725:7817436-7817662:7818068-7818223	288,228,239	323,319,281	pass
1697	FBgn0016694	Pdp1	chr3L	-	7819987	7820029	7818068	7818223	7830386	7831827	1697	14,17,18	5,5,1	7,18,7	2,2,4	115	74	0.908131560128	1.0	0.643,0.686,0.921	0.693,0.853,0.53	0.058	0.643	0.686	0.921	0.693	0.853	0.53	chr3L:-:7818068-7818223:7819987-7820029:7830386-7831827	19,22,19	9,20,11	fail
1699	FBgn0016694	Pdp1	chr3L	-	7819987	7820029	7818068	7818223	7825583	7826705	1699	14,15,15	14,17,13	7,18,9	7,13,11	115	74	0.853165676202	1.0	0.392,0.362,0.426	0.392,0.471,0.345	-0.009	0.392	0.362	0.426	0.392	0.471	0.345	chr3L:-:7818068-7818223:7819987-7820029:7825583-7826705	28,32,28	14,31,20	fail
169	FBgn0038294	Mf	chr3R	-	15178279	15178489	15176363	15176433	15179038	15179180	169	2561,2219,2425	2,0,0	1818,2047,1605	1,1,1	148	74	1.0	1.0	0.998,1.0,1.0	0.999,0.999,0.999	0.0	0.998	1.0	1.0	0.999	0.999	0.999	chr3R:-:15176363-15176433:15178279-15178489:15179038-15179180	2563,2219,2425	1819,2048,1606	pass
16	FBgn0262737	mub	chr3L	+	21918335	21918476	21915535	21915655	21920902	21920987	16	0,0,1	40,33,26	0,1,3	45,29,35	148	74	1.0	1.0	0.0,0.0,0.019	0.0,0.017,0.041	-0.013	0.0	0.0	0.019	0.0	0.017	0.041	chr3L:+:21915535-21915655:21918335-21918476:21920902-21920987	40,33,27	45,30,38	pass
1701	FBgn0010352	Nc73EF	chr3L	+	16960537	16960667	16959704	16959884	16967381	16968080	1701	95,55,70	2,3,5	67,85,62	9,2,1	148	74	0.873710371332	1.0	0.96,0.902,0.875	0.788,0.955,0.969	0.008	0.96	0.902	0.875	0.788	0.955	0.969	chr3L:+:16959704-16959884:16960537-16960667:16967381-16968080	97,58,75	76,87,63	pass
1702	FBgn0010352	Nc73EF	chr3L	+	16960537	16960667	16959704	16959884	16962334	16962413	1702	141,102,93	0,0,2	112,130,99	1,1,1	148	74	1.0	1.0	1.0,1.0,0.959	0.982,0.985,0.98	0.004	1.0	1.0	0.959	0.982	0.985	0.98	chr3L:+:16959704-16959884:16960537-16960667:16962334-16962413	141,102,95	113,131,100	pass
1703	FBgn0010352	Nc73EF	chr3L	+	16964823	16964978	16963869	16964764	16967381	16968724	1703	922,878,1013	0,1,0	917,895,795	0,0,0	148	74	1.0	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001	1.0	0.998	1.0	1.0	1.0	1.0	chr3L:+:16963869-16964764:16964823-16964978:16967381-16968724	922,879,1013	917,895,795	pass
1704	FBgn0010352	Nc73EF	chr3L	+	16961499	16961602	16959704	16959884	16962334	16962413	1704	411,363,308	0,0,2	385,443,339	1,1,1	148	74	1.0	1.0	1.0,1.0,0.987	0.995,0.996,0.994	0.001	1.0	1.0	0.987	0.995	0.996	0.994	chr3L:+:16959704-16959884:16961499-16961602:16962334-16962413	411,363,310	386,444,340	pass
1706	FBgn0010352	Nc73EF	chr3L	+	16966067	16966358	16959704	16959884	16967381	16968080	1706	5,5,8	2,3,5	4,7,8	9,2,1	148	74	0.918050936431	1.0	0.556,0.455,0.444	0.182,0.636,0.8	-0.054	0.556	0.455	0.444	0.182	0.636	0.8	chr3L:+:16959704-16959884:16966067-16966358:16967381-16968080	7,8,13	13,9,9	fail
1707	FBgn0031191	Cp110	chrX	+	22485942	22486084	22485236	22485635	22487057	22487458	1707	48,52,52	0,0,1	58,69,50	1,0,2	148	74	0.628960467406	1.0	1.0,1.0,0.963	0.967,1.0,0.926	0.023	1.0	1.0	0.963	0.967	1.0	0.926	chrX:+:22485236-22485635:22485942-22486084:22487057-22487458	48,52,53	59,69,52	pass
1708	FBgn0031191	Cp110	chrX	+	22482475	22482540	22482081	22482396	22482664	22482750	1708	13,9,12	0,1,5	12,9,9	1,3,1	138	74	0.813399133083	1.0	1.0,0.828,0.563	0.865,0.617,0.828	0.027	1.0	0.828	0.563	0.865	0.617	0.828	chrX:+:22482081-22482396:22482475-22482540:22482664-22482750	13,10,17	13,12,10	fail
1709	FBgn0041096	rols	chr3L	-	12012427	12012730	12008878	12012231	12012930	12013408	1709	0,1,1	7,2,4	0,3,0	5,7,5	148	74	0.763374741572	1.0	0.0,0.2,0.111	0.0,0.176,0.0	0.045	0.0	0.2	0.111	0.0	0.176	0.0	chr3L:-:12008878-12012231:12012427-12012730:12012930-12013408	7,3,5	5,10,5	fail
170	FBgn0038294	Mf	chr3R	-	15176538	15178489	15176363	15176433	15179038	15179180	170	1306,1054,1075	2,0,0	822,934,751	1,1,1	148	74	1.0	1.0	0.997,1.0,1.0	0.998,0.998,0.997	0.001	0.997	1.0	1.0	0.998	0.998	0.997	chr3R:-:15176363-15176433:15176538-15178489:15179038-15179180	1308,1054,1075	823,935,752	pass
1717	FBgn0051638	CG31638	chr2L	+	6495243	6495868	6494937	6495104	6496056	6496988	1717	28,38,40	57,55,60	26,32,37	50,66,46	148	74	0.805738222424	1.0	0.197,0.257,0.25	0.206,0.195,0.287	0.005	0.197	0.257	0.25	0.206	0.195	0.287	chr2L:+:6494937-6495104:6495243-6495868:6496056-6496988	85,93,100	76,98,83	pass
1718	FBgn0034419	CG15111	chr2R	+	19138227	19138261	19137817	19137903	19139693	19139812	1718	50,49,51	1,0,0	35,37,38	0,0,0	107	74	1.0	1.0	0.972,1.0,1.0	1.0,1.0,1.0	-0.009	0.972	1.0	1.0	1.0	1.0	1.0	chr2R:+:19137817-19137903:19138227-19138261:19139693-19139812	51,49,51	35,37,38	pass
1721	FBgn0031717	Oscillin	chr2L	+	5549016	5549081	5548167	5548709	5549443	5549614	1721	1,2,0	40,36,41	1,0,0	40,54,34	138	74	1.0	1.0	0.013,0.029,0.0	0.013,0.0,0.0	0.01	0.013	0.029	0.0	0.013	0.0	0.0	chr2L:+:5548167-5548709:5549016-5549081:5549443-5549614	41,38,41	41,54,34	pass
1722	FBgn0031717	Oscillin	chr2L	+	5549135	5549218	5549016	5549076	5549443	5549614	1722	1,0,1	0,0,0	0,1,0	1,0,0	148	74	1.0	1.0	1.0,NA,1.0	0.0,1.0,NA	0.5	1.0	NA	1.0	0.0	1.0	NA	chr2L:+:5549016-5549076:5549135-5549218:5549443-5549614	1,0,1	1,1,0	fail
1723	FBgn0031717	Oscillin	chr2L	+	5549016	5549076	5548167	5548709	5549443	5549614	1723	1,1,0	40,36,41	1,0,0	40,54,34	133	74	1.0	1.0	0.014,0.015,0.0	0.014,0.0,0.0	0.005	0.014	0.015	0.0	0.014	0.0	0.0	chr2L:+:5548167-5548709:5549016-5549076:5549443-5549614	41,37,41	41,54,34	pass
1726	FBgn0030581	CG14408	chrX	-	14830432	14830500	14829135	14830347	14831091	14831510	1726	52,53,30	0,1,0	45,47,36	0,0,0	141	74	1.0	1.0	1.0,0.965,1.0	1.0,1.0,1.0	-0.012	1.0	0.965	1.0	1.0	1.0	1.0	chrX:-:14829135-14830347:14830432-14830500:14831091-14831510	52,54,30	45,47,36	pass
1727	FBgn0030581	CG14408	chrX	-	14830432	14830507	14829135	14830347	14831091	14831510	1727	76,89,43	0,1,0	72,80,60	0,0,0	148	74	1.0	1.0	1.0,0.978,1.0	1.0,1.0,1.0	-0.007	1.0	0.978	1.0	1.0	1.0	1.0	chrX:-:14829135-14830347:14830432-14830507:14831091-14831510	76,90,43	72,80,60	pass
1728	FBgn0050456	CG30456	chr2R	+	17106116	17106203	17105759	17106057	17106265	17106370	1728	390,317,370	1,0,0	301,391,274	0,0,0	148	74	1.0	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002	0.995	1.0	1.0	1.0	1.0	1.0	chr2R:+:17105759-17106057:17106116-17106203:17106265-17106370	391,317,370	301,391,274	pass
1729	FBgn0000635	Fas2	chrX	-	4135410	4135497	4134382	4134903	4136568	4136770	1729	0,0,0	0,1,2	0,1,1	2,1,0	148	74	1.0	1.0	NA,0.0,0.0	0.0,0.333,1.0	-0.444	NA	0.0	0.0	0.0	0.333	1.0	chrX:-:4134382-4134903:4135410-4135497:4136568-4136770	0,1,2	2,2,1	fail
172	FBgn0038294	Mf	chr3R	-	15174136	15174343	15172843	15173063	15178279	15178489	172	60,43,51	0,0,0	58,48,58	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.967	0.011	1.0	1.0	1.0	1.0	1.0	0.967	chr3R:-:15172843-15173063:15174136-15174343:15178279-15178489	60,43,51	58,48,59	pass
1731	FBgn0000635	Fas2	chrX	-	4135410	4135533	4134382	4134903	4136568	4136770	1731	0,0,0	0,1,2	0,1,0	2,1,0	148	74	1.0	1.0	NA,0.0,0.0	0.0,0.333,NA	-0.167	NA	0.0	0.0	0.0	0.333	NA	chrX:-:4134382-4134903:4135410-4135533:4136568-4136770	0,1,2	2,2,0	fail
1732	FBgn0004656	fs(1)h	chrX	-	8051370	8051529	8050436	8050556	8051694	8053294	1732	89,84,58	0,0,1	65,113,98	0,0,1	148	74	1.0	1.0	1.0,1.0,0.967	1.0,1.0,0.98	-0.004	1.0	1.0	0.967	1.0	1.0	0.98	chrX:-:8050436-8050556:8051370-8051529:8051694-8053294	89,84,59	65,113,99	pass
1733	FBgn0004656	fs(1)h	chrX	-	8051358	8051529	8050436	8050556	8051694	8053294	1733	81,74,73	0,0,1	68,116,97	0,0,1	148	74	1.0	1.0	1.0,1.0,0.973	1.0,1.0,0.98	-0.002	1.0	1.0	0.973	1.0	1.0	0.98	chrX:-:8050436-8050556:8051358-8051529:8051694-8053294	81,74,74	68,116,98	pass
1734	FBgn0004656	fs(1)h	chrX	-	8055966	8056137	8054122	8055893	8059866	8060158	1734	228,167,107	0,0,0	198,242,215	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003	1.0	1.0	1.0	1.0	0.992	1.0	chrX:-:8054122-8055893:8055966-8056137:8059866-8060158	228,167,107	198,243,215	pass
1735	FBgn0004656	fs(1)h	chrX	-	8059866	8060158	8055966	8056137	8060902	8060974	1735	104,87,50	0,2,0	96,112,95	0,2,1	148	74	1.0	1.0	1.0,0.956,1.0	1.0,0.966,0.979	0.004	1.0	0.956	1.0	1.0	0.966	0.979	chrX:-:8055966-8056137:8059866-8060158:8060902-8060974	104,89,50	96,114,96	pass
1736	FBgn0004656	fs(1)h	chrX	-	8059866	8060158	8055966	8056137	8060876	8060974	1736	141,106,64	0,0,1	125,160,144	0,0,1	148	74	1.0	1.0	1.0,1.0,0.97	1.0,1.0,0.986	-0.005	1.0	1.0	0.97	1.0	1.0	0.986	chrX:-:8055966-8056137:8059866-8060158:8060876-8060974	141,106,65	125,160,145	pass
1737	FBgn0004656	fs(1)h	chrX	-	8059866	8060158	8055966	8056137	8061263	8061436	1737	116,89,51	2,1,0	93,121,98	0,0,3	148	74	1.0	1.0	0.967,0.978,1.0	1.0,1.0,0.942	0.001	0.967	0.978	1.0	1.0	1.0	0.942	chrX:-:8055966-8056137:8059866-8060158:8061263-8061436	118,90,51	93,121,101	pass
1738	FBgn0083940	RhoU	chrX	+	10106477	10106515	10087342	10087408	10122055	10123204	1738	6,2,0	0,2,1	7,2,4	0,0,0	111	74	0.292660442518	1.0	1.0,0.4,0.0	1.0,1.0,1.0	-0.533	1.0	0.4	0.0	1.0	1.0	1.0	chrX:+:10087342-10087408:10106477-10106515:10122055-10123204	6,4,1	7,2,4	fail
1739	FBgn0023000	mth	chr3L	-	345374	345885	345157	345311	346814	346957	1739	67,49,40	0,1,0	55,52,44	0,0,0	148	74	1.0	1.0	1.0,0.961,1.0	1.0,1.0,1.0	-0.013	1.0	0.961	1.0	1.0	1.0	1.0	chr3L:-:345157-345311:345374-345885:346814-346957	67,50,40	55,52,44	pass
173	FBgn0038294	Mf	chr3R	-	15171935	15172106	15170624	15171374	15172599	15172830	173	25,28,29	184,183,194	31,37,17	150,180,162	148	74	0.388263223103	1.0	0.064,0.071,0.07	0.094,0.093,0.05	-0.011	0.064	0.071	0.07	0.094	0.093	0.05	chr3R:-:15170624-15171374:15171935-15172106:15172599-15172830	209,211,223	181,217,179	pass
1740	FBgn0023000	mth	chr3L	-	343954	344039	343377	343652	344106	344301	1740	26,10,11	36,26,38	8,5,8	26,22,15	148	74	0.250449913322	1.0	0.265,0.161,0.126	0.133,0.102,0.211	0.035	0.265	0.161	0.126	0.133	0.102	0.211	chr3L:-:343377-343652:343954-344039:344106-344301	62,36,49	34,27,23	pass
