ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1971	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359874	7360007	7348130	7348975	7361717	7361867	1971	0,1,0	5,4,3	4,2,3	5,8,9	207	201	8.46569744181e-05	0.00069677087711	0.0,0.195,0.0	0.437,0.195,0.245	-0.227
759	"FBgn0033159"	"Dscam1"	chr2R	-	7337493	7337781	7338640	7338928	7332260	7332380	7347848	7348010	759	1,1,0	2,6,11	10,3,22	2,21,22	362	362	8.61334454216e-05	0.000706628751274	0.333,0.143,0.0	0.833,0.125,0.5	-0.327
2474	"FBgn0004509"	"Fur1"	chr3R	-	25417937	25417964	25431916	25431981	25396711	25397562	25472481	25473058	2474	60,68,49	9,21,23	50,57,69	42,41,57	139	101	8.64394473878e-05	0.000706851610091	0.829,0.702,0.608	0.464,0.503,0.468	0.235
478	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359874	7360007	7348130	7348975	7361717	7361867	478	0,1,0	9,5,5	4,2,3	9,14,5	207	198	8.77801735699e-05	0.000715507202571	0.0,0.161,0.0	0.298,0.12,0.365	-0.207
1913	"FBgn0033159"	"Dscam1"	chr2R	-	7334387	7334666	7340544	7340832	7332260	7332380	7347848	7348010	1913	2,0,0	5,16,7	4,15,9	6,26,46	362	353	8.90882125359e-05	0.000723841726854	0.281,0.0,0.0	0.394,0.36,0.16	-0.211
1248	"FBgn0033159"	"Dscam1"	chr2R	-	7354056	7354177	7355685	7355809	7348130	7348975	7361717	7361867	1248	4,1,1	3,1,1	4,2,2	0,0,1	198	195	9.06044625033e-05	0.000733809304939	0.568,0.496,0.496	1.0,1.0,0.663	-0.368
2358	"FBgn0058178"	"CG40178"	chr3L	-	25977966	25978150	26013542	26013568	25969229	25969627	26014020	26014112	2358	7,10,13	26,46,22	2,2,3	33,41,31	100	258	9.49586522857e-05	0.000766624788357	0.41,0.359,0.604	0.135,0.112,0.2	0.309
1831	"FBgn0033159"	"Dscam1"	chr2R	-	7343717	7344008	7345060	7345351	7332260	7332380	7347848	7348010	1831	14,6,7	4,1,0	14,24,28	11,21,28	365	365	9.81607186925e-05	0.000789940897623	0.778,0.857,1.0	0.56,0.533,0.5	0.347
216	"FBgn0052000"	"CG32000"	chr4	+	133185	133231	133587	133713	132219	132287	133794	133924	216	47,103,58	106,243,142	103,100,112	133,149,153	120	200	9.84699501574e-05	0.000789940897623	0.425,0.414,0.405	0.563,0.528,0.55	-0.132
554	"FBgn0033159"	"Dscam1"	chr2R	-	7355900	7356024	7359874	7360007	7348130	7348975	7361717	7361867	554	0,1,0	3,1,6	4,2,3	8,1,4	207	198	0.000106136611455	0.000848758075831	0.0,0.489,0.0	0.324,0.657,0.418	-0.303
2531	"FBgn0039890"	"CG2316"	chr4	-	188577	189248	189997	190061	188424	188523	193672	193829	2531	19,29,16	1295,2063,1472	29,42,30	1066,1348,1429	138	745	0.000106616658089	0.000849915812125	0.073,0.071,0.055	0.128,0.144,0.102	-0.058
2099	"FBgn0261113"	"Xrp1"	chr3R	+	18919422	18919512	18920412	18921319	18918259	18918625	18925077	18925796	2099	796,953,703	10385,12885,9046	755,968,987	15911,15768,17943	164	981	0.000108700168102	0.000863808545889	0.314,0.307,0.317	0.221,0.269,0.248	0.067
1545	"FBgn0033159"	"Dscam1"	chr2R	-	7340544	7340832	7341707	7341995	7332260	7332380	7347848	7348010	1545	3,10,4	2,0,0	9,19,15	4,15,9	362	362	0.000109193122841	0.000865014270006	0.6,1.0,1.0	0.692,0.559,0.625	0.241
2803	"FBgn0034971"	"CG3209"	chr2R	+	24070767	24071004	24071990	24072224	24069999	24070242	24072704	24072961	2803	351,512,298	735,896,731	147,230,177	427,672,595	311	308	0.000113659965234	0.000897595052549	0.321,0.361,0.288	0.254,0.253,0.228	0.078
2697	"FBgn0050118"	"CG30118"	chr2R	-	18437574	18437612	18438207	18438275	18432646	18432775	18439734	18440475	2697	137,162,132	38,64,46	119,111,119	70,83,63	142	112	0.000117511649337	0.000925130531271	0.74,0.666,0.694	0.573,0.513,0.598	0.139
2262	"FBgn0260987"	"vtd"	chr3L	+	27146394	27146574	27146627	27146883	27140118	27140242	27146944	27147695	2262	614,720,584	1153,1652,1246	801,812,945	1292,1098,1414	254	330	0.000120442854145	0.000944480696677	0.409,0.362,0.378	0.446,0.49,0.465	-0.084
254	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6405377	6405660	6391304	6391988	6405741	6405895	254	148,251,165	104,96,66	407,305,448	85,92,111	357	254	0.000120714692593	0.000944480696677	0.503,0.65,0.64	0.773,0.702,0.742	-0.141
357	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31054084	31057928	31061076	31061210	357	106,225,174	278,415,305	918,554,764	1023,809,1088	164	162	0.000123867112459	0.00096616347718	0.274,0.349,0.36	0.47,0.403,0.41	-0.1
1050	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7359874	7360007	7348130	7348975	7361717	7361867	1050	0,1,0	3,2,3	4,2,3	2,5,10	207	198	0.000126235868515	0.000981619407011	0.0,0.324,0.0	0.657,0.277,0.223	-0.278
2018	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7345060	7345351	7332260	7332380	7347848	7348010	2018	14,6,7	1,1,1	14,24,28	7,18,11	365	368	0.000130393365743	0.00101084765186	0.934,0.858,0.876	0.668,0.573,0.72	0.236
414	"FBgn0033159"	"Dscam1"	chr2R	-	7334933	7335218	7344663	7344954	7332260	7332380	7347848	7348010	414	3,2,2	108,118,64	10,15,7	109,126,127	365	359	0.000131337313288	0.00101506124752	0.027,0.016,0.03	0.083,0.105,0.051	-0.055
2586	"FBgn0082582"	"tmod"	chr3R	+	30574240	30574526	30576597	30576818	30572924	30573072	30577178	30577558	2586	24,45,30	30,57,19	44,68,80	202,127,191	360	295	0.000132830774077	0.00102203197985	0.396,0.393,0.564	0.151,0.305,0.256	0.214
2691	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558035	2563817	2563959	2691	3587,4181,3020	570,654,513	2780,3541,3666	283,426,439	986	254	0.000133045583176	0.00102203197985	0.618,0.622,0.603	0.717,0.682,0.683	-0.08
1682	"FBgn0033159"	"Dscam1"	chr2R	-	7339782	7340070	7344278	7344569	7332260	7332380	7347848	7348010	1682	134,139,103	0,0,0	114,199,213	2,7,12	365	362	0.000136080402115	0.00104218676544	1.0,1.0,1.0	0.983,0.966,0.946	0.035
1034	"FBgn0033159"	"Dscam1"	chr2R	-	7351460	7351584	7352898	7353022	7348130	7348975	7361717	7361867	1034	2,0,0	3,2,3	6,11,6	2,5,10	198	198	0.000136989604722	0.0010428487927	0.4,0.0,0.0	0.75,0.688,0.375	-0.471
323	"FBgn0010548"	"Aldh-III"	chr2R	-	7468421	7468537	7469109	7469225	7467690	7467826	7469359	7469557	323	150,213,160	387,458,440	64,94,80	277,322,325	190	190	0.000136751219266	0.0010428487927	0.279,0.317,0.267	0.188,0.226,0.198	0.084
593	"FBgn0033159"	"Dscam1"	chr2R	-	7337088	7337376	7340544	7340832	7332260	7332380	7347848	7348010	593	2,0,0	3,9,7	4,15,9	11,11,23	362	362	0.000138214547414	0.00104902358591	0.4,0.0,0.0	0.267,0.577,0.281	-0.242
147	"FBgn0051145"	"CG31145"	chr3R	-	23611892	23612136	23616197	23616322	23607524	23607665	23622370	23622649	147	526,645,385	655,868,594	269,435,402	215,454,388	199	318	0.000139312497048	0.00105420053736	0.562,0.543,0.509	0.667,0.605,0.623	-0.094
1510	"FBgn0033159"	"Dscam1"	chr2R	-	7339402	7339690	7345060	7345351	7332260	7332380	7347848	7348010	1510	14,6,7	2,0,2	14,24,28	11,17,19	365	362	0.000139946238061	0.00105584438537	0.874,1.0,0.776	0.558,0.583,0.594	0.305
2270	"FBgn0053558"	"mim"	chr2R	-	6931842	6932697	6933123	6933927	6930248	6930370	6934065	6934180	2270	579,644,461	424,528,404	314,438,368	458,421,573	878	929	0.000143643474497	0.00108052287196	0.591,0.563,0.547	0.42,0.524,0.405	0.117
44	"FBgn0032456"	"MRP"	chr2L	+	12728577	12728798	12737397	12737618	12726745	12727116	12737958	12738176	44	11,14,8	453,636,417	8,33,22	326,460,431	295	295	0.000145805951372	0.00109354463529	0.024,0.022,0.019	0.024,0.067,0.049	-0.025
356	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31055185	31057928	31061069	31061210	356	32,102,48	262,395,284	344,200,285	968,735,1025	164	162	0.000151601823186	0.00113365965126	0.108,0.203,0.143	0.26,0.212,0.215	-0.078
235	"FBgn0034002"	"CG8079"	chr2R	+	15221898	15221980	15222043	15222425	15221727	15221823	15222496	15222982	235	13,20,9	106,141,118	13,11,11	307,236,275	156	456	0.000152086696852	0.00113394051918	0.264,0.293,0.182	0.11,0.12,0.105	0.135
998	"FBgn0033159"	"Dscam1"	chr2R	-	7363023	7363194	7366804	7366966	7361717	7361867	7368387	7368732	998	48,64,32	40,42,27	59,92,100	22,37,33	236	245	0.000153886520856	0.00114399510372	0.555,0.613,0.552	0.736,0.721,0.759	-0.165
127	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1076634	1076761	1071974	1072045	1080330	1080441	127	238,396,290	604,1016,766	479,525,608	899,957,1039	263	201	0.000161963466258	0.00120051867533	0.231,0.23,0.224	0.289,0.295,0.309	-0.069
1434	"FBgn0033159"	"Dscam1"	chr2R	-	7359441	7359565	7359874	7360007	7348130	7348975	7361717	7361867	1434	0,1,0	1,5,2	4,2,3	4,11,7	207	198	0.000165630324398	0.00122411916137	0.0,0.161,0.0	0.489,0.148,0.291	-0.256
452	"FBgn0033159"	"Dscam1"	chr2R	-	7337871	7338159	7338640	7338928	7332260	7332380	7347848	7348010	452	1,1,0	4,8,7	10,3,22	13,31,30	362	362	0.000172230445188	0.00126919819346	0.2,0.111,0.0	0.435,0.088,0.423	-0.212
40	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12736592	12736813	12726745	12727116	12737958	12738176	40	377,582,460	35,38,47	412,552,676	68,72,95	295	295	0.000177573131841	0.00130477649048	0.915,0.939,0.907	0.858,0.885,0.877	0.047
1182	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7357399	7357523	7348130	7348975	7361717	7361867	1182	1,4,1	2,0,0	0,4,4	6,11,6	198	198	0.000179588773104	0.00131336209764	0.333,1.0,1.0	0.0,0.267,0.4	0.555
1512	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7342582	7342881	7332260	7332380	7347848	7348010	1512	28,45,24	0,8,1	35,59,85	16,20,19	373	362	0.000179777770367	0.00131336209764	1.0,0.845,0.959	0.68,0.741,0.813	0.19
1265	"FBgn0033159"	"Dscam1"	chr2R	-	7354056	7354177	7356526	7356650	7348130	7348975	7361717	7361867	1265	0,1,3	3,1,1	1,4,8	0,0,1	198	195	0.000185120019219	0.00134850358828	0.0,0.496,0.747	1.0,1.0,0.887	-0.548
2624	"FBgn0036318"	"Wbp2"	chr3L	+	12852231	12852277	12852426	12852521	12850914	12851153	12852615	12852716	2624	14,24,17	58,93,43	16,25,27	29,24,37	120	169	0.000187670264816	0.00136316367137	0.254,0.267,0.358	0.437,0.595,0.507	-0.22
1549	"FBgn0033159"	"Dscam1"	chr2R	-	7340544	7340832	7347006	7347294	7332260	7332380	7347848	7348010	1549	3,3,3	2,0,0	5,12,11	4,15,9	362	362	0.000189543267403	0.00137283480819	0.6,1.0,1.0	0.556,0.444,0.55	0.35
1174	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353565	7353692	7348130	7348975	7361717	7361867	1174	4,2,3	2,0,0	4,11,9	6,11,6	201	198	0.000192826437609	0.00139263538273	0.663,1.0,1.0	0.396,0.496,0.596	0.392
2023	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7339027	7339315	7332260	7332380	7347848	7348010	2023	11,4,3	1,1,0	14,25,38	10,3,22	362	362	0.000198960732583	0.00143285641221	0.917,0.8,1.0	0.583,0.893,0.633	0.203
1467	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7359874	7360007	7348130	7348975	7361717	7361867	1467	0,1,0	2,1,2	4,2,3	3,8,2	207	195	0.000200114866091	0.00143708551145	0.0,0.485,0.0	0.557,0.191,0.586	-0.283
2030	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7347006	7347294	7332260	7332380	7347848	7348010	2030	3,3,3	1,1,0	5,12,11	10,3,22	362	362	0.000203109140041	0.00145446799436	0.75,0.75,1.0	0.333,0.8,0.333	0.345
2299	"FBgn0263197"	"Patronin"	chr2R	-	17521705	17521900	17522852	17522960	17520645	17520928	17524083	17524282	2299	4,5,7	332,439,284	6,16,11	215,230,265	182	269	0.000203863255526	0.00145575592326	0.017,0.017,0.035	0.04,0.093,0.058	-0.041
870	"FBgn0033159"	"Dscam1"	chr2R	-	7342103	7342391	7345875	7346166	7332260	7332380	7347848	7348010	870	15,12,11	1,2,1	21,28,21	7,9,29	365	362	0.000215159174759	0.0015321025506	0.937,0.856,0.916	0.748,0.755,0.418	0.263
2444	"FBgn0000289"	"cg"	chr2R	+	14177824	14178021	14178097	14178200	14177174	14177477	14178271	14178596	2444	339,421,294	149,205,166	213,275,282	177,177,221	271	177	0.000218487052823	0.00155144167761	0.598,0.573,0.536	0.44,0.504,0.455	0.103
2252	"FBgn0000229"	"bsk"	chr2L	-	10248784	10248914	10249094	10249259	10248524	10248722	10250280	10250501	2252	567,879,703	566,684,595	619,601,680	372,420,367	239	204	0.000221079528159	0.00156546537398	0.461,0.523,0.502	0.587,0.55,0.613	-0.088
2333	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7698373	7698551	7696027	7696206	7698724	7698992	2333	73,106,83	87,134,97	38,36,66	117,108,106	252	288	0.000223900939999	0.00158102752896	0.49,0.475,0.494	0.271,0.276,0.416	0.165
2512	"FBgn0039994"	"conu"	chr2R	+	4756654	4757165	4757235	4757748	4756170	4756259	4757801	4758048	2512	654,991,752	920,1319,994	937,971,1217	1009,953,1057	585	587	0.000228608898342	0.00160978765916	0.416,0.43,0.432	0.482,0.506,0.536	-0.082
2000	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7341707	7341995	7332260	7332380	7347848	7348010	2000	3,10,4	1,1,1	9,19,15	7,18,11	362	368	0.000231049715784	0.0016224682258	0.753,0.91,0.803	0.567,0.518,0.581	0.267
2005	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7337088	7337376	7332260	7332380	7347848	7348010	2005	3,9,7	1,1,1	11,11,23	7,18,11	362	368	0.000234419259456	0.00164158238321	0.753,0.901,0.877	0.615,0.383,0.68	0.284
1908	"FBgn0033159"	"Dscam1"	chr2R	-	7334387	7334666	7336116	7336410	7332260	7332380	7347848	7348010	1908	1,1,1	5,16,7	7,18,11	6,26,46	368	353	0.000240128431574	0.00167692995603	0.161,0.057,0.121	0.528,0.399,0.187	-0.258
2298	"FBgn0263197"	"Patronin"	chr2R	-	17522852	17522960	17523823	17523898	17520645	17520928	17524083	17524282	2298	170,232,163	4,5,7	96,131,154	6,16,11	149	182	0.000241687595207	0.00168318146662	0.981,0.983,0.966	0.951,0.909,0.945	0.042
1412	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7359874	7360007	7348130	7348975	7361717	7361867	1412	0,1,0	4,2,3	4,2,3	4,11,9	207	201	0.00024340249746	0.00168645152122	0.0,0.327,0.0	0.493,0.15,0.245	-0.187
763	"FBgn0033159"	"Dscam1"	chr2R	-	7337493	7337781	7340544	7340832	7332260	7332380	7347848	7348010	763	2,0,0	2,6,11	4,15,9	2,21,22	362	362	0.000243487675253	0.00168645152122	0.5,0.0,0.0	0.667,0.417,0.29	-0.291
1157	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7358603	7358727	7348130	7348975	7361717	7361867	1157	3,3,3	2,0,0	11,8,5	6,11,6	198	198	0.000251695687344	0.00173855195481	0.6,1.0,1.0	0.647,0.421,0.455	0.359
2002	"FBgn0033159"	"Dscam1"	chr2R	-	7336116	7336410	7337493	7337781	7332260	7332380	7347848	7348010	2002	2,6,11	1,1,1	2,21,22	7,18,11	362	368	0.000255743617711	0.00176171214918	0.67,0.859,0.918	0.225,0.543,0.67	0.336
1001	"FBgn0033159"	"Dscam1"	chr2R	-	7363023	7363194	7364455	7364617	7361717	7361867	7368387	7368732	1001	12,19,10	40,42,27	28,29,29	22,37,33	236	245	0.000261361446574	0.00179311568497	0.237,0.32,0.278	0.569,0.449,0.477	-0.22
2241	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12738435	12738504	12705171	12705636	12746608	12746661	2241	1678,2143,1703	91,79,63	1830,1742,2143	133,103,135	776	143	0.000261717082225	0.00179311568497	0.773,0.833,0.833	0.717,0.757,0.745	0.073
1231	"FBgn0033159"	"Dscam1"	chr2R	-	7339027	7339315	7340544	7340832	7332260	7332380	7347848	7348010	1231	2,0,0	11,4,3	4,15,9	14,25,38	362	362	0.000263566892758	0.00180092203003	0.154,0.0,0.0	0.222,0.375,0.191	-0.211
2123	"FBgn0023213"	"eIF4G"	chr4	-	917274	917743	918323	918481	916866	917090	918535	918776	2123	1478,1973,1478	3897,5713,4280	1762,1872,2097	3492,4146,4193	232	543	0.000286743039639	0.00195401506851	0.47,0.447,0.447	0.541,0.514,0.539	-0.077
2356	"FBgn0024921"	"Trn"	chr3L	+	6197036	6197112	6197382	6197557	6196615	6196711	6197613	6199596	2356	82,116,67	303,354,271	88,113,109	196,239,256	150	249	0.000296441735015	0.00201469114816	0.31,0.352,0.291	0.427,0.44,0.414	-0.109
916	"FBgn0033159"	"Dscam1"	chr2R	-	7359874	7360007	7360525	7360649	7348130	7348975	7361717	7361867	916	7,9,21	0,1,0	17,17,10	4,2,3	198	207	0.000297819024391	0.00201863964393	1.0,0.904,1.0	0.816,0.899,0.777	0.137
2510	"FBgn0027561"	"CG18659"	chr2R	-	9125550	9126066	9127026	9127162	9123303	9124145	9127418	9127877	2510	40,47,42	1060,1082,937	42,39,34	397,544,601	210	590	0.00030158618767	0.00203872262865	0.096,0.109,0.112	0.229,0.168,0.137	-0.072
2391	"FBgn0000256"	"capu"	chr2L	-	3878894	3879067	3884035	3884518	3874449	3875302	3893261	3893604	2391	329,381,277	175,225,175	180,193,228	172,162,193	557	247	0.000314285554235	0.00211891989358	0.455,0.429,0.412	0.317,0.346,0.344	0.096
1487	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359874	7360007	7348130	7348975	7361717	7361867	1487	0,1,0	3,3,3	4,2,3	11,8,5	207	198	0.000322697878956	0.00216986504815	0.0,0.242,0.0	0.258,0.193,0.365	-0.191
1098	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7342582	7342881	7332260	7332380	7347848	7348010	1098	28,45,24	2,0,0	35,59,85	1,4,12	373	362	0.000335669471555	0.00224517707227	0.931,1.0,1.0	0.971,0.935,0.873	0.051
38	"FBgn0032456"	"MRP"	chr2L	+	12728020	12728241	12737397	12737618	12726745	12727116	12737958	12738176	38	377,582,460	453,636,417	412,552,676	326,460,431	295	295	0.000335219881587	0.00224517707227	0.454,0.478,0.525	0.558,0.545,0.611	-0.086
456	"FBgn0033159"	"Dscam1"	chr2R	-	7337871	7338159	7340544	7340832	7332260	7332380	7347848	7348010	456	2,0,0	4,8,7	4,15,9	13,31,30	362	362	0.000350866647601	0.00234064987281	0.333,0.0,0.0	0.235,0.326,0.231	-0.153
2043	"FBgn0033159"	"Dscam1"	chr2R	-	7344278	7344569	7344663	7344954	7332260	7332380	7347848	7348010	2043	3,2,2	134,139,103	10,15,7	114,199,213	365	365	0.000356921990746	0.00237479592268	0.022,0.014,0.019	0.081,0.07,0.032	-0.043
2334	"FBgn0041182"	"Tep2"	chr2L	-	7696593	7696807	7697976	7698130	7696027	7696206	7698724	7698992	2334	94,113,86	87,134,97	48,58,69	117,108,106	228	288	0.000368377459599	0.00244459911017	0.577,0.516,0.528	0.341,0.404,0.451	0.142
2523	"FBgn0052423"	"shep"	chr3L	-	5162455	5162610	5162966	5163149	5160685	5161601	5163344	5163703	2523	754,1014,677	977,1134,833	669,991,935	1431,1438,1498	257	229	0.000373615254955	0.0024728842593	0.407,0.443,0.42	0.294,0.38,0.357	0.08
1110	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7345875	7346166	7332260	7332380	7347848	7348010	1110	15,12,11	2,0,0	21,28,21	1,4,12	365	362	0.000379680300377	0.00250648323296	0.881,1.0,1.0	0.954,0.874,0.634	0.14
174	"FBgn0265140"	"Meltrin"	chr3R	-	14671371	14671523	14671608	14671803	14670499	14670842	14672422	14672523	174	2352,2979,2026	1802,2081,1487	1059,1718,1495	1135,1555,1520	269	226	0.00041043875721	0.00270249934942	0.523,0.546,0.534	0.439,0.481,0.452	0.077
1810	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7359874	7360007	7348130	7348975	7361717	7361867	1810	0,1,0	1,5,8	4,2,3	8,11,13	207	198	0.000416284113143	0.00273388659797	0.0,0.161,0.0	0.324,0.148,0.181	-0.164
265	"FBgn0031170"	"CG1718"	chrX	-	21300150	21300435	21305529	21305743	21298345	21298934	21306094	21306665	265	71,100,59	103,96,84	146,141,174	79,121,125	288	359	0.00043517914298	0.00285059206061	0.462,0.565,0.467	0.697,0.592,0.634	-0.143
2604	"FBgn0020309"	"crol"	chr2L	-	11798664	11799402	11800154	11800322	11797828	11798041	11802904	11803674	2604	335,404,273	2441,2997,1999	268,500,423	1476,2482,2287	242	812	0.000439638916659	0.00287238312817	0.315,0.311,0.314	0.379,0.403,0.383	-0.075
1446	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7352898	7353022	7348130	7348975	7361717	7361867	1446	2,0,0	2,1,2	6,11,6	3,8,2	198	195	0.000441131887585	0.00287472836768	0.496,0.0,0.0	0.663,0.575,0.747	-0.496
915	"FBgn0033159"	"Dscam1"	chr2R	-	7359874	7360007	7360290	7360414	7348130	7348975	7361717	7361867	915	2,1,1	0,1,0	3,5,9	4,2,3	198	207	0.000448411703838	0.00291467607495	1.0,0.511,1.0	0.439,0.723,0.758	0.197
1643	"FBgn0033159"	"Dscam1"	chr2R	-	7357590	7357714	7360290	7360414	7348130	7348975	7361717	7361867	1643	2,1,1	5,3,5	3,5,9	3,1,3	198	198	0.000465484307608	0.00301790976927	0.286,0.25,0.167	0.5,0.833,0.75	-0.46
150	"FBgn0051145"	"CG31145"	chr3R	-	23616197	23616322	23622370	23622649	23615127	23615206	23626596	23627460	150	989,1170,724	414,573,346	534,804,784	398,455,498	353	199	0.000483900921296	0.00312930825379	0.574,0.535,0.541	0.431,0.499,0.47	0.083
2344	"FBgn0039907"	"lgs"	chr4	-	438974	439165	439447	441451	436956	438918	442179	442389	2344	2527,3446,2523	363,474,348	4645,4883,5776	473,483,600	2078	265	0.000495626445136	0.00319697974153	0.47,0.481,0.48	0.556,0.563,0.551	-0.08
1162	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7353815	7353936	7348130	7348975	7361717	7361867	1162	1,4,2	2,0,0	4,5,6	6,11,6	195	198	0.000504514020723	0.0032460483313	0.337,1.0,1.0	0.404,0.316,0.504	0.371
2540	"FBgn0259984"	"kuz"	chr2L	+	13558799	13558832	13610055	13610578	13551141	13551666	13630705	13631184	2540	137,174,141	1594,2305,1526	148,183,212	2925,2817,3564	107	597	0.00051097153374	0.00327927300767	0.324,0.296,0.34	0.22,0.266,0.249	0.075
2039	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7346268	7346556	7332260	7332380	7347848	7348010	2039	5,2,5	1,1,0	11,18,32	10,3,22	362	362	0.000519310113171	0.0033243715578	0.833,0.667,1.0	0.524,0.857,0.593	0.175
1470	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7354056	7354177	7348130	7348975	7361717	7361867	1470	3,1,1	2,1,2	0,0,1	3,8,2	195	195	0.000540651835677	0.00345227305653	0.6,0.5,0.333	0.0,0.0,0.333	0.367
594	"FBgn0033159"	"Dscam1"	chr2R	-	7337088	7337376	7342103	7342391	7332260	7332380	7347848	7348010	594	1,2,1	3,9,7	7,9,29	11,11,23	362	362	0.000547322527127	0.00348608695042	0.25,0.182,0.125	0.389,0.45,0.558	-0.28
133	"FBgn0024811"	"Crk"	chr4	+	211589	211794	211853	211982	210557	210680	212627	212729	133	483,714,474	268,444,311	462,531,600	412,403,555	279	203	0.000558024727539	0.00354534507346	0.567,0.539,0.526	0.449,0.489,0.44	0.085
2035	"FBgn0033159"	"Dscam1"	chr2R	-	7338640	7338928	7342963	7343248	7332260	7332380	7347848	7348010	2035	4,5,2	1,1,0	14,24,17	10,3,22	359	362	0.000560346471088	0.00355119576052	0.801,0.834,1.0	0.585,0.89,0.438	0.241
1247	"FBgn0033159"	"Dscam1"	chr2R	-	7354056	7354177	7358215	7358339	7348130	7348975	7361717	7361867	1247	1,4,0	3,1,1	3,1,3	0,0,1	198	195	0.000564988828923	0.00356708604863	0.247,0.798,0.0	1.0,1.0,0.747	-0.567
1593	"FBgn0033159"	"Dscam1"	chr2R	-	7345875	7346166	7347391	7347697	7332260	7332380	7347848	7348010	1593	0,6,0	15,12,11	10,26,11	21,28,21	380	365	0.000569889487059	0.00356708604863	0.0,0.324,0.0	0.314,0.471,0.335	-0.265
2404	"FBgn0035227"	"CG12090"	chr3L	-	1525641	1525700	1526659	1526752	1525284	1525392	1527189	1527381	2404	0,5,0	49,76,34	3,8,5	23,42,49	167	133	0.000569384840755	0.00356708604863	0.0,0.05,0.0	0.094,0.132,0.075	-0.084
2603	"FBgn0020309"	"crol"	chr2L	-	11798664	11799402	11800154	11800322	11797828	11798041	11802370	11803674	2603	372,473,313	2441,2997,1999	318,565,458	1476,2482,2286	242	812	0.000569741976871	0.00356708604863	0.338,0.346,0.344	0.42,0.433,0.402	-0.076
63	"FBgn0030412"	"Tomosyn"	chrX	+	12643872	12644767	12648536	12648783	12640661	12640839	12651109	12651226	63	322,428,301	9,25,20	188,255,241	15,33,24	969	321	0.000566989053968	0.00356708604863	0.922,0.85,0.833	0.806,0.719,0.769	0.104
1285	"FBgn0033159"	"Dscam1"	chr2R	-	7354276	7354400	7359874	7360007	7348130	7348975	7361717	7361867	1285	0,1,0	2,6,4	4,2,3	9,11,15	207	198	0.000582741596009	0.00363854666474	0.0,0.137,0.0	0.298,0.148,0.161	-0.157
1115	"FBgn0033159"	"Dscam1"	chr2R	-	7340154	7340442	7345060	7345351	7332260	7332380	7347848	7348010	1115	14,6,7	2,0,0	14,24,28	1,4,12	365	362	0.000609076000856	0.00378811983586	0.874,1.0,1.0	0.933,0.856,0.698	0.129
2116	"FBgn0035162"	"CG13900"	chr3L	-	832041	832407	832714	832975	830033	830341	833259	833385	2116	1794,1991,1494	4638,5586,3833	1077,1297,1489	3798,4774,5139	335	440	0.000609685559381	0.00378811983586	0.337,0.319,0.339	0.271,0.263,0.276	0.062
1168	"FBgn0033159"	"Dscam1"	chr2R	-	7352898	7353022	7354276	7354400	7348130	7348975	7361717	7361867	1168	2,6,4	2,0,0	9,11,15	6,11,6	198	198	0.000630169323477	0.00390581720052	0.5,1.0,1.0	0.6,0.5,0.714	0.229
