ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
10998	FBgn0052850	CG32850	chr4	+	316392	316509	315244	315338	319448	321385	10998	142,239,207	0,0,0	230,171,206	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003	1.0	1.0	1.0	1.0	1.0	0.99	chr4:+:315244-315338:316392-316509:319448-321385	142,239,207	230,171,207	pass
1099	FBgn0032956	Cul2	chr2L	+	21662410	21662452	21662112	21662360	21662517	21662631	1099	208,249,195	0,0,0	311,231,305	1,0,0	115	74	1.0	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002	1.0	1.0	1.0	0.995	1.0	1.0	chr2L:+:21662112-21662360:21662410-21662452:21662517-21662631	208,249,195	312,231,305	pass
109	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728806	4729017	109	20,31,18	1,1,0	43,41,56	4,1,0	148	74	1.0	1.0	0.909,0.939,1.0	0.843,0.953,1.0	0.017	0.909	0.939	1.0	0.843	0.953	1.0	chr2R:-:4727793-4727953:4728432-4728551:4728806-4729017	21,32,18	47,42,56	fail
10	FBgn0263594	lost	chr3R	+	4404458	4404635	4403075	4403280	4404700	4405419	10	2,0,1	1,1,1	0,0,1	0,2,1	148	74	1.0	1.0	0.5,0.0,0.333	NA,0.0,0.333	0.111	0.5	0.0	0.333	NA	0.0	0.333	chr3R:+:4403075-4403280:4404458-4404635:4404700-4405419	3,1,2	0,2,2	fail
11001	FBgn0052850	CG32850	chr4	+	315420	315450	315244	315353	316392	316509	11001	1,2,0	0,0,0	2,1,3	2,0,3	103	74	1.0	1.0	1.0,1.0,NA	0.418,1.0,0.418	0.388	1.0	1.0	NA	0.418	1.0	0.418	chr4:+:315244-315353:315420-315450:316392-316509	1,2,0	4,1,6	fail
11002	FBgn0032210	CYLD	chr2L	-	10298022	10298064	10297704	10297936	10298780	10298989	11002	0,0,1	39,67,50	0,0,0	68,43,87	115	74	1.0	1.0	0.0,0.0,0.013	0.0,0.0,0.0	0.004	0.0	0.0	0.013	0.0	0.0	0.0	chr2L:-:10297704-10297936:10298022-10298064:10298780-10298989	39,67,51	68,43,87	pass
11003	FBgn0039830	CG1746	chr3R	-	31218792	31218858	31217739	31217944	31218942	31219051	11003	0,0,0	2257,2739,2452	3,0,0	2844,2156,2816	139	74	1.0	1.0	0.0,0.0,0.0	0.001,0.0,0.0	-0.0	0.0	0.0	0.0	0.001	0.0	0.0	chr3R:-:31217739-31217944:31218792-31218858:31218942-31219051	2257,2739,2452	2847,2156,2816	pass
11004	FBgn0039830	CG1746	chr3R	-	31218671	31218858	31217739	31217944	31218942	31219048	11004	1,1,1	2257,2739,2452	3,0,0	2844,2156,2816	148	74	1.0	1.0	0.0,0.0,0.0	0.001,0.0,0.0	-0.0	0.0	0.0	0.0	0.001	0.0	0.0	chr3R:-:31217739-31217944:31218671-31218858:31218942-31219048	2258,2740,2453	2847,2156,2816	pass
11005	FBgn0039830	CG1746	chr3R	-	31218685	31218858	31217739	31217944	31218942	31219051	11005	0,1,1	2257,2739,2452	3,1,0	2844,2156,2816	148	74	1.0	1.0	0.0,0.0,0.0	0.001,0.0,0.0	-0.0	0.0	0.0	0.0	0.001	0.0	0.0	chr3R:-:31217739-31217944:31218685-31218858:31218942-31219051	2257,2740,2453	2847,2157,2816	pass
11006	FBgn0039830	CG1746	chr3R	-	31217739	31217926	31216769	31217177	31218942	31219051	11006	7612,8090,6489	0,1,0	5385,3886,5325	0,0,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr3R:-:31216769-31217177:31217739-31217926:31218942-31219051	7612,8091,6489	5385,3886,5325	pass
11007	FBgn0039830	CG1746	chr3R	-	31217739	31217944	31216144	31217177	31218942	31219048	11007	9867,10829,8941	0,1,0	8228,6039,8139	0,0,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr3R:-:31216144-31217177:31217739-31217944:31218942-31219048	9867,10830,8941	8228,6039,8139	pass
11008	FBgn0039830	CG1746	chr3R	-	31217739	31217923	31216144	31217177	31218942	31219048	11008	7612,8095,6494	0,1,0	5398,3894,5347	0,0,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr3R:-:31216144-31217177:31217739-31217923:31218942-31219048	7612,8096,6494	5398,3894,5347	pass
1100	FBgn0032956	Cul2	chr2L	+	21659705	21659760	21659048	21659272	21659839	21660064	1100	3,0,1	141,121,111	0,3,3	148,136,194	128	74	1.0	1.0	0.012,0.0,0.005	0.0,0.013,0.009	-0.002	0.012	0.0	0.005	0.0	0.013	0.009	chr2L:+:21659048-21659272:21659705-21659760:21659839-21660064	144,121,112	148,139,197	pass
11010	FBgn0003218	rdgB	chrX	+	13770765	13770804	13769810	13770142	13771127	13771203	11010	0,1,0	1,0,0	1,0,1	3,0,8	112	74	1.0	1.0	0.0,1.0,NA	0.18,NA,0.076	0.372	0.0	1.0	NA	0.18	NA	0.076	chrX:+:13769810-13770142:13770765-13770804:13771127-13771203	1,1,0	4,0,9	fail
11013	FBgn0030350	SelG	chrX	+	11887482	11887567	11887283	11887415	11887630	11888240	11013	343,370,346	0,0,0	409,267,395	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002	1.0	1.0	1.0	0.995	1.0	1.0	chrX:+:11887283-11887415:11887482-11887567:11887630-11888240	343,370,346	410,267,395	pass
11014	FBgn0034138	RpS15	chr2R	-	16570473	16570524	16570111	16570384	16570625	16570848	11014	0,0,1	11813,14541,11800	0,2,0	13907,10397,12699	124	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr2R:-:16570111-16570384:16570473-16570524:16570625-16570848	11813,14541,11801	13907,10399,12699	pass
11016	FBgn0086779	step	chr2L	-	21756553	21756627	21743838	21743971	21757163	21757466	11016	87,144,93	0,0,0	145,104,118	4,2,1	147	74	0.210117691167	1.0	1.0,1.0,1.0	0.948,0.963,0.983	0.035	1.0	1.0	1.0	0.948	0.963	0.983	chr2L:-:21743838-21743971:21756553-21756627:21757163-21757466	87,144,93	149,106,119	pass
11017	FBgn0086779	step	chr2L	-	21753218	21753814	21743838	21743971	21756553	21756627	11017	7,6,5	35,63,39	3,12,12	67,54,57	148	74	0.623246287297	1.0	0.091,0.045,0.06	0.022,0.1,0.095	-0.007	0.091	0.045	0.06	0.022	0.1	0.095	chr2L:-:21743838-21743971:21753218-21753814:21756553-21756627	42,69,44	70,66,69	pass
11018	FBgn0086779	step	chr2L	-	21753218	21753814	21746151	21747332	21756553	21756627	11018	61,65,51	0,0,1	69,62,77	0,2,1	148	74	0.603177281439	1.0	1.0,1.0,0.962	1.0,0.939,0.975	0.016	1.0	1.0	0.962	1.0	0.939	0.975	chr2L:-:21746151-21747332:21753218-21753814:21756553-21756627	61,65,52	69,64,78	pass
1101	FBgn0032956	Cul2	chr2L	+	21662410	21662457	21662112	21662360	21662517	21662631	1101	1,1,0	0,0,0	0,0,2	1,0,0	120	74	1.0	1.0	1.0,1.0,NA	0.0,NA,1.0	0.5	1.0	1.0	NA	0.0	NA	1.0	chr2L:+:21662112-21662360:21662410-21662457:21662517-21662631	1,1,0	1,0,2	fail
11020	FBgn0086779	step	chr2L	-	21753513	21753584	21743838	21743971	21753687	21753723	11020	0,2,0	0,0,0	1,1,2	0,0,1	144	74	1.0	1.0	NA,1.0,NA	1.0,1.0,0.507	0.164	NA	1.0	NA	1.0	1.0	0.507	chr2L:-:21743838-21743971:21753513-21753584:21753687-21753723	0,2,0	1,1,3	fail
11021	FBgn0086779	step	chr2L	-	21753218	21753426	21743838	21743971	21753513	21753584	11021	5,6,9	0,0,0	2,11,13	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044	1.0	1.0	1.0	1.0	1.0	0.867	chr2L:-:21743838-21743971:21753218-21753426:21753513-21753584	5,6,9	2,11,14	fail
11022	FBgn0086779	step	chr2L	-	21753218	21753426	21743838	21743971	21753687	21753723	11022	6,12,9	0,0,0	9,22,17	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.895	0.035	1.0	1.0	1.0	1.0	1.0	0.895	chr2L:-:21743838-21743971:21753218-21753426:21753687-21753723	6,12,9	9,22,18	fail
11023	FBgn0086779	step	chr2L	-	21743838	21743971	21742972	21743071	21746151	21747332	11023	251,300,236	1,0,0	269,216,323	0,0,0	148	74	1.0	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003	0.992	1.0	1.0	1.0	1.0	1.0	chr2L:-:21742972-21743071:21743838-21743971:21746151-21747332	252,300,236	269,216,323	pass
11024	FBgn0086779	step	chr2L	-	21753218	21753284	21743838	21743971	21753687	21753723	11024	5,2,5	0,0,0	2,11,11	0,0,1	139	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.854	0.049	1.0	1.0	1.0	1.0	1.0	0.854	chr2L:-:21743838-21743971:21753218-21753284:21753687-21753723	5,2,5	2,11,12	fail
11025	FBgn0086779	step	chr2L	-	21753551	21753584	21753218	21753426	21753687	21753723	11025	2,3,1	1,10,4	0,5,1	7,11,7	106	74	0.341093846363	1.0	0.583,0.173,0.149	0.0,0.241,0.091	0.191	0.583	0.173	0.149	0.0	0.241	0.091	chr2L:-:21753218-21753426:21753551-21753584:21753687-21753723	3,13,5	7,16,8	fail
11026	FBgn0086779	step	chr2L	-	21752893	21753005	21746151	21747332	21753218	21753426	11026	0,0,0	59,61,51	0,0,3	68,61,75	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.02	-0.007	0.0	0.0	0.0	0.0	0.0	0.02	chr2L:-:21746151-21747332:21752893-21753005:21753218-21753426	59,61,51	68,61,78	pass
11029	FBgn0086779	step	chr2L	-	21755319	21755476	21743838	21743971	21756553	21756627	11029	3,0,0	35,63,39	1,3,0	67,54,57	148	74	1.0	1.0	0.041,0.0,0.0	0.007,0.027,0.0	0.002	0.041	0.0	0.0	0.007	0.027	0.0	chr2L:-:21743838-21743971:21755319-21755476:21756553-21756627	38,63,39	68,57,57	pass
1102	FBgn0032956	Cul2	chr2L	+	21659048	21659272	21658734	21658854	21659839	21660064	1102	141,121,111	0,0,1	148,136,196	0,0,0	148	74	1.0	1.0	1.0,1.0,0.982	1.0,1.0,1.0	-0.006	1.0	1.0	0.982	1.0	1.0	1.0	chr2L:+:21658734-21658854:21659048-21659272:21659839-21660064	141,121,112	148,136,196	pass
11030	FBgn0086779	step	chr2L	-	21753509	21753584	21753218	21753426	21753687	21753723	11030	0,4,0	1,10,4	1,1,2	7,11,7	148	74	0.399181825065	1.0	0.0,0.167,0.0	0.067,0.043,0.125	-0.023	0.0	0.167	0.0	0.067	0.043	0.125	chr2L:-:21753218-21753426:21753509-21753584:21753687-21753723	1,14,4	8,12,9	fail
11033	FBgn0028490	CG31705	chr2L	-	11525916	11526012	11525748	11525857	11528120	11528205	11033	0,0,0	2,1,3	0,0,2	0,1,1	148	74	1.0	1.0	0.0,0.0,0.0	NA,0.0,0.5	-0.25	0.0	0.0	0.0	NA	0.0	0.5	chr2L:-:11525748-11525857:11525916-11526012:11528120-11528205	2,1,3	0,1,3	fail
11035	FBgn0028490	CG31705	chr2L	-	11525748	11525857	11524567	11525667	11528120	11528205	11035	2,1,7	344,524,343	1,1,1	681,651,772	148	74	1.0	1.0	0.003,0.001,0.01	0.001,0.001,0.001	0.004	0.003	0.001	0.01	0.001	0.001	0.001	chr2L:-:11524567-11525667:11525748-11525857:11528120-11528205	346,525,350	682,652,773	pass
11036	FBgn0028490	CG31705	chr2L	-	11525748	11525820	11524567	11525667	11528120	11528205	11036	0,0,6	344,524,343	1,0,0	681,651,772	145	74	1.0	1.0	0.0,0.0,0.009	0.001,0.0,0.0	0.003	0.0	0.0	0.009	0.001	0.0	0.0	chr2L:-:11524567-11525667:11525748-11525820:11528120-11528205	344,524,349	682,651,772	pass
11038	FBgn0028490	CG31705	chr2L	-	11525737	11525857	11524567	11525667	11528120	11528205	11038	6,1,3	344,524,343	0,1,2	681,651,772	148	74	1.0	1.0	0.009,0.001,0.004	0.0,0.001,0.001	0.004	0.009	0.001	0.004	0.0	0.001	0.001	chr2L:-:11524567-11525667:11525737-11525857:11528120-11528205	350,525,346	681,652,774	pass
11039	FBgn0028490	CG31705	chr2L	-	11525737	11525820	11524567	11525667	11528120	11528205	11039	4,0,2	344,524,343	0,0,1	681,651,772	148	74	1.0	1.0	0.006,0.0,0.003	0.0,0.0,0.001	0.003	0.006	0.0	0.003	0.0	0.0	0.001	chr2L:-:11524567-11525667:11525737-11525820:11528120-11528205	348,524,345	681,651,773	pass
1103	FBgn0032956	Cul2	chr2L	+	21659715	21659760	21659048	21659272	21659839	21660064	1103	1,0,0	141,121,111	0,0,3	148,136,194	118	74	1.0	1.0	0.004,0.0,0.0	0.0,0.0,0.01	-0.002	0.004	0.0	0.0	0.0	0.0	0.01	chr2L:+:21659048-21659272:21659715-21659760:21659839-21660064	142,121,111	148,136,197	pass
11042	FBgn0039467	CG14253	chr3R	+	26980807	26981002	26980517	26980702	26981532	26981755	11042	2,3,9	95,122,93	4,4,5	89,73,101	148	74	0.895304095576	1.0	0.01,0.012,0.046	0.022,0.027,0.024	-0.002	0.01	0.012	0.046	0.022	0.027	0.024	chr3R:+:26980517-26980702:26980807-26981002:26981532-26981755	97,125,102	93,77,106	pass
11043	FBgn0039467	CG14253	chr3R	+	26980807	26981002	26980517	26980702	26981513	26981755	11043	1,3,3	70,95,73	5,1,2	86,58,87	148	74	0.767183690577	1.0	0.007,0.016,0.02	0.028,0.009,0.011	-0.002	0.007	0.016	0.02	0.028	0.009	0.011	chr3R:+:26980517-26980702:26980807-26981002:26981513-26981755	71,98,76	91,59,89	pass
11045	FBgn0039467	CG14253	chr3R	+	26980807	26980912	26980517	26980702	26981532	26981755	11045	0,2,4	95,122,93	3,3,4	89,73,101	148	74	0.624013983751	1.0	0.0,0.008,0.021	0.017,0.02,0.019	-0.009	0.0	0.008	0.021	0.017	0.02	0.019	chr3R:+:26980517-26980702:26980807-26980912:26981532-26981755	95,124,97	92,76,105	pass
11046	FBgn0039467	CG14253	chr3R	+	26980807	26980912	26980517	26980702	26981513	26981751	11046	1,1,2	70,95,73	2,1,2	86,58,87	148	74	1.0	1.0	0.007,0.005,0.014	0.011,0.009,0.011	-0.002	0.007	0.005	0.014	0.011	0.009	0.011	chr3R:+:26980517-26980702:26980807-26980912:26981513-26981751	71,96,75	88,59,89	pass
11048	FBgn0039467	CG14253	chr3R	+	26980807	26980876	26980517	26980702	26981532	26981751	11048	0,0,1	95,122,93	2,1,2	89,73,101	142	74	1.0	1.0	0.0,0.0,0.006	0.012,0.007,0.01	-0.008	0.0	0.0	0.006	0.012	0.007	0.01	chr3R:+:26980517-26980702:26980807-26980876:26981532-26981751	95,122,94	91,74,103	pass
11049	FBgn0039467	CG14253	chr3R	+	26980807	26980876	26980517	26980702	26980951	26981002	11049	0,0,1	0,0,1	2,1,2	0,0,2	142	74	1.0	1.0	NA,NA,0.343	1.0,1.0,0.343	-0.438	NA	NA	0.343	1.0	1.0	0.343	chr3R:+:26980517-26980702:26980807-26980876:26980951-26981002	0,0,2	2,1,4	fail
1104	FBgn0032956	Cul2	chr2L	+	21662517	21662631	21662421	21662452	21662688	21663698	1104	836,1062,840	0,0,0	1286,1007,1353	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001	1.0	1.0	1.0	1.0	0.998	1.0	chr2L:+:21662421-21662452:21662517-21662631:21662688-21663698	836,1062,840	1286,1008,1353	pass
11050	FBgn0039467	CG14253	chr3R	+	26981532	26981566	26980951	26981002	26983962	26984217	11050	0,2,1	0,0,0	1,0,0	0,0,2	107	74	1.0	1.0	NA,1.0,1.0	1.0,NA,0.0	0.5	NA	1.0	1.0	1.0	NA	0.0	chr3R:+:26980951-26981002:26981532-26981566:26983962-26984217	0,2,1	1,0,2	fail
11051	FBgn0039467	CG14253	chr3R	+	26981532	26981566	26981074	26981101	26983962	26984217	11051	8,8,7	5,8,6	6,8,11	9,16,10	107	74	0.210794763078	1.0	0.525,0.409,0.447	0.316,0.257,0.432	0.125	0.525	0.409	0.447	0.316	0.257	0.432	chr3R:+:26981074-26981101:26981532-26981566:26983962-26984217	13,16,13	15,24,21	fail
11053	FBgn0039467	CG14253	chr3R	+	26981532	26981566	26980517	26980591	26983962	26984217	11053	0,2,0	0,1,0	1,2,2	5,6,3	107	74	1.0	1.0	NA,0.58,NA	0.122,0.187,0.316	0.372	NA	0.58	NA	0.122	0.187	0.316	chr3R:+:26980517-26980591:26981532-26981566:26983962-26984217	0,3,0	6,8,5	fail
11054	FBgn0039467	CG14253	chr3R	+	26981532	26981566	26980517	26980700	26983962	26984217	11054	3,1,0	0,1,0	0,0,1	0,0,0	107	74	1.0	1.0	1.0,0.409,NA	NA,NA,1.0	-0.295	1.0	0.409	NA	NA	NA	1.0	chr3R:+:26980517-26980700:26981532-26981566:26983962-26984217	3,2,0	0,0,1	fail
11055	FBgn0039467	CG14253	chr3R	+	26980959	26981101	26980517	26980591	26981536	26981566	11055	0,0,1	0,1,0	1,2,5	0,0,0	148	74	1.0	1.0	NA,0.0,1.0	1.0,1.0,1.0	-0.5	NA	0.0	1.0	1.0	1.0	1.0	chr3R:+:26980517-26980591:26980959-26981101:26981536-26981566	0,1,1	1,2,5	fail
11056	FBgn0039467	CG14253	chr3R	+	26980959	26981101	26980517	26980591	26981532	26981751	11056	32,33,30	2,4,3	18,30,45	7,4,4	148	74	0.201812459408	1.0	0.889,0.805,0.833	0.563,0.789,0.849	0.109	0.889	0.805	0.833	0.563	0.789	0.849	chr3R:+:26980517-26980591:26980959-26981101:26981532-26981751	34,37,33	25,34,49	pass
1105	FBgn0032956	Cul2	chr2L	+	21659119	21659272	21658734	21658854	21659839	21660064	1105	143,121,111	0,0,1	148,136,195	0,0,0	148	74	1.0	1.0	1.0,1.0,0.982	1.0,1.0,1.0	-0.006	1.0	1.0	0.982	1.0	1.0	1.0	chr2L:+:21658734-21658854:21659119-21659272:21659839-21660064	143,121,112	148,136,195	pass
11060	FBgn0039467	CG14253	chr3R	+	26981532	26981751	26980517	26980700	26983962	26984217	11060	420,535,417	0,1,0	471,355,473	0,0,0	148	74	1.0	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001	1.0	0.996	1.0	1.0	1.0	1.0	chr3R:+:26980517-26980700:26981532-26981751:26983962-26984217	420,536,417	471,355,473	pass
11061	FBgn0039467	CG14253	chr3R	+	26981532	26981751	26980807	26981002	26983962	26984217	11061	419,536,425	0,0,0	472,358,475	0,0,2	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003	1.0	1.0	1.0	1.0	1.0	0.992	chr3R:+:26980807-26981002:26981532-26981751:26983962-26984217	419,536,425	472,358,477	pass
11063	FBgn0039467	CG14253	chr3R	+	26981480	26981566	26980517	26980702	26983962	26984217	11063	0,1,0	3,6,6	1,0,0	16,12,15	148	74	1.0	1.0	0.0,0.077,0.0	0.03,0.0,0.0	0.016	0.0	0.077	0.0	0.03	0.0	0.0	chr3R:+:26980517-26980702:26981480-26981566:26983962-26984217	3,7,6	17,12,15	fail
11064	FBgn0039467	CG14253	chr3R	+	26981513	26981751	26980951	26981002	26983962	26984217	11064	418,536,419	0,0,0	473,355,472	0,0,2	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003	1.0	1.0	1.0	1.0	1.0	0.992	chr3R:+:26980951-26981002:26981513-26981751:26983962-26984217	418,536,419	473,355,474	pass
11066	FBgn0039467	CG14253	chr3R	+	26981820	26981873	26981513	26981751	26983962	26984217	11066	4,7,4	417,533,417	5,3,5	470,355,472	126	74	1.0	1.0	0.006,0.008,0.006	0.006,0.005,0.006	0.001	0.006	0.008	0.006	0.006	0.005	0.006	chr3R:+:26981513-26981751:26981820-26981873:26983962-26984217	421,540,421	475,358,477	pass
11067	FBgn0039467	CG14253	chr3R	+	26981513	26981566	26980951	26981002	26983962	26984217	11067	1,3,2	0,0,0	3,0,0	0,0,2	126	74	1.0	1.0	1.0,1.0,1.0	1.0,NA,0.0	0.5	1.0	1.0	1.0	1.0	NA	0.0	chr3R:+:26980951-26981002:26981513-26981566:26983962-26984217	1,3,2	3,0,2	fail
1106	FBgn0032956	Cul2	chr2L	+	21659094	21659272	21658734	21658854	21659839	21660064	1106	177,180,154	0,0,1	245,205,305	0,0,0	148	74	1.0	1.0	1.0,1.0,0.987	1.0,1.0,1.0	-0.004	1.0	1.0	0.987	1.0	1.0	1.0	chr2L:+:21658734-21658854:21659094-21659272:21659839-21660064	177,180,155	245,205,305	pass
11072	FBgn0039467	CG14253	chr3R	+	26980807	26980924	26980517	26980702	26981532	26981566	11072	0,1,2	95,122,93	2,2,2	89,73,101	148	74	1.0	1.0	0.0,0.004,0.011	0.011,0.014,0.01	-0.007	0.0	0.004	0.011	0.011	0.014	0.01	chr3R:+:26980517-26980702:26980807-26980924:26981532-26981566	95,123,95	91,75,103	pass
11073	FBgn0039467	CG14253	chr3R	+	26980807	26980888	26980517	26980702	26981513	26981566	11073	0,0,1	70,95,73	2,1,2	86,58,87	148	74	1.0	1.0	0.0,0.0,0.007	0.011,0.009,0.011	-0.008	0.0	0.0	0.007	0.011	0.009	0.011	chr3R:+:26980517-26980702:26980807-26980888:26981513-26981566	70,95,74	88,59,89	pass
11074	FBgn0039467	CG14253	chr3R	+	26981536	26981566	26980959	26981101	26983962	26984217	11074	0,0,0	5,8,6	0,0,1	9,16,10	103	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.067	-0.022	0.0	0.0	0.0	0.0	0.0	0.067	chr3R:+:26980959-26981101:26981536-26981566:26983962-26984217	5,8,6	9,16,11	fail
11075	FBgn0039467	CG14253	chr3R	+	26981536	26981566	26980517	26980702	26983962	26984217	11075	2,5,7	3,6,6	8,6,12	16,12,15	103	74	0.408478586738	1.0	0.324,0.374,0.456	0.264,0.264,0.365	0.087	0.324	0.374	0.456	0.264	0.264	0.365	chr3R:+:26980517-26980702:26981536-26981566:26983962-26984217	5,11,13	24,18,27	fail
11077	FBgn0039467	CG14253	chr3R	+	26980807	26980884	26980517	26980702	26981513	26981755	11077	0,0,1	70,95,73	2,1,3	86,58,87	148	74	1.0	1.0	0.0,0.0,0.007	0.011,0.009,0.017	-0.01	0.0	0.0	0.007	0.011	0.009	0.017	chr3R:+:26980517-26980702:26980807-26980884:26981513-26981755	70,95,74	88,59,90	pass
11078	FBgn0039467	CG14253	chr3R	+	26980807	26980884	26980517	26980702	26980951	26981101	11078	0,0,1	0,0,1	5,1,3	0,0,2	148	74	1.0	1.0	NA,NA,0.333	1.0,1.0,0.429	-0.477	NA	NA	0.333	1.0	1.0	0.429	chr3R:+:26980517-26980702:26980807-26980884:26980951-26981101	0,0,2	5,1,5	fail
1107	FBgn0032956	Cul2	chr2L	+	21659605	21659760	21659048	21659272	21659839	21660064	1107	2,0,0	141,121,111	0,1,2	148,136,194	148	74	1.0	1.0	0.007,0.0,0.0	0.0,0.004,0.005	-0.001	0.007	0.0	0.0	0.0	0.004	0.005	chr2L:+:21659048-21659272:21659605-21659760:21659839-21660064	143,121,111	148,137,196	pass
11081	FBgn0039467	CG14253	chr3R	+	26980951	26981101	26980517	26980702	26981532	26981751	11081	32,33,31	95,122,93	18,30,46	89,73,101	148	74	0.513078944399	1.0	0.144,0.119,0.143	0.092,0.17,0.185	-0.014	0.144	0.119	0.143	0.092	0.17	0.185	chr3R:+:26980517-26980702:26980951-26981101:26981532-26981751	127,155,124	107,103,147	pass
11082	FBgn0039467	CG14253	chr3R	+	26980951	26981101	26980517	26980702	26983962	26984217	11082	5,8,7	3,6,6	9,16,12	16,12,15	148	74	0.358742605479	1.0	0.455,0.4,0.368	0.22,0.4,0.286	0.106	0.455	0.4	0.368	0.22	0.4	0.286	chr3R:+:26980517-26980702:26980951-26981101:26983962-26984217	8,14,13	25,28,27	fail
11083	FBgn0039467	CG14253	chr3R	+	26980951	26981101	26980517	26980591	26981536	26981751	11083	0,0,1	0,1,0	1,2,5	0,0,0	148	74	1.0	1.0	NA,0.0,1.0	1.0,1.0,1.0	-0.5	NA	0.0	1.0	1.0	1.0	1.0	chr3R:+:26980517-26980591:26980951-26981101:26981536-26981751	0,1,1	1,2,5	fail
11084	FBgn0039467	CG14253	chr3R	+	26980951	26981101	26980517	26980591	26981532	26981751	11084	32,33,30	2,4,3	18,30,45	7,4,4	148	74	0.201812459408	1.0	0.889,0.805,0.833	0.563,0.789,0.849	0.109	0.889	0.805	0.833	0.563	0.789	0.849	chr3R:+:26980517-26980591:26980951-26981101:26981532-26981751	34,37,33	25,34,49	pass
11087	FBgn0039467	CG14253	chr3R	+	26980959	26981002	26980517	26980591	26983962	26984217	11087	0,0,0	0,1,0	0,0,2	5,6,3	116	74	1.0	1.0	NA,0.0,NA	0.0,0.0,0.298	-0.099	NA	0.0	NA	0.0	0.0	0.298	chr3R:+:26980517-26980591:26980959-26981002:26983962-26984217	0,1,0	5,6,5	fail
11088	FBgn0039467	CG14253	chr3R	+	26981074	26981101	26980517	26980702	26981532	26981566	11088	19,18,22	95,122,93	9,16,30	89,73,101	100	74	0.782832298297	1.0	0.129,0.098,0.149	0.07,0.14,0.18	-0.005	0.129	0.098	0.149	0.07	0.14	0.18	chr3R:+:26980517-26980702:26981074-26981101:26981532-26981566	114,140,115	98,89,131	pass
11089	FBgn0039467	CG14253	chr3R	+	26981074	26981101	26980517	26980702	26983962	26984217	11089	2,2,4	3,6,6	8,8,1	16,12,15	100	74	0.792556687735	1.0	0.33,0.198,0.33	0.27,0.33,0.047	0.07	0.33	0.198	0.33	0.27	0.33	0.047	chr3R:+:26980517-26980702:26981074-26981101:26983962-26984217	5,8,10	24,20,16	fail
1108	FBgn0032956	Cul2	chr2L	+	21661945	21662020	21661529	21661636	21662083	21662452	1108	3,6,2	238,359,288	7,4,7	407,387,502	148	74	1.0	1.0	0.006,0.008,0.003	0.009,0.005,0.007	-0.001	0.006	0.008	0.003	0.009	0.005	0.007	chr2L:+:21661529-21661636:21661945-21662020:21662083-21662452	241,365,290	414,391,509	pass
11091	FBgn0039467	CG14253	chr3R	+	26980951	26981002	26980517	26980591	26981532	26981566	11091	2,2,8	2,4,3	2,3,4	7,4,4	124	74	0.251801395147	1.0	0.374,0.23,0.614	0.146,0.309,0.374	0.13	0.374	0.23	0.614	0.146	0.309	0.374	chr3R:+:26980517-26980591:26980951-26981002:26981532-26981566	4,6,11	9,7,8	fail
11092	FBgn0039467	CG14253	chr3R	+	26980951	26981002	26980517	26980591	26983962	26984217	11092	0,0,0	0,1,0	0,0,3	5,6,3	124	74	1.0	1.0	NA,0.0,NA	0.0,0.0,0.374	-0.125	NA	0.0	NA	0.0	0.0	0.374	chr3R:+:26980517-26980591:26980951-26981002:26983962-26984217	0,1,0	5,6,6	fail
