ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3727	"FBgn0027866"	"CG9776"	chr3R	-	4328056	4330034	4328056	4328077	4328136	4330034	3727	66,86,56	1,2,5	66,35,58	4,1,6	133	74	0.206285484226	0.893903764979	0.973,0.96,0.862	0.902,0.951,0.843	0.033
505	"FBgn0034965"	"ppk29"	chr2R	-	24053422	24053574	24053422	24053461	24053526	24053574	505	2,2,4	21,33,19	7,4,6	38,27,37	139	74	0.206239051219	0.893903764979	0.048,0.031,0.101	0.089,0.073,0.079	-0.02
1684	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480983	17480999	1684	45,60,54	1,4,1	77,54,99	3,4,6	138	74	0.206758284088	0.894847813994	0.96,0.889,0.967	0.932,0.879,0.898	0.036
2803	"FBgn0029831"	"CG5966"	chrX	+	5988790	5991385	5988790	5989357	5990489	5991385	2803	2,0,2	10,13,2	5,8,0	16,11,8	1206	74	0.207930141583	0.898811326301	0.012,0.0,0.058	0.019,0.043,0.0	0.003
1913	"FBgn0035132"	"mthl10"	chr3L	-	338486	339016	338486	338664	338846	339016	1913	14,35,21	0,0,0	30,26,57	1,1,1	256	74	0.208681785332	0.900950881323	1.0,1.0,1.0	0.897,0.883,0.943	0.092
531	"FBgn0033473"	"CG12128"	chr2R	+	10026838	10027643	10026838	10026875	10026950	10027643	531	101,114,72	1,2,1	92,84,92	0,3,4	149	74	0.2113974967	0.911554316237	0.98,0.966,0.973	1.0,0.933,0.92	0.022
3377	"FBgn0051601"	"CG31601"	chr2L	-	22043536	22043877	22043536	22043700	22043755	22043877	3377	0,2,1	2,0,4	4,4,5	5,12,12	129	74	0.211850772459	0.912331590549	0.0,1.0,0.125	0.315,0.161,0.193	0.152
626	"FBgn0036505"	"CG7945"	chr3L	-	15523511	15524137	15523511	15523723	15523832	15524137	626	56,63,71	2,2,2	95,64,98	3,1,0	183	74	0.212097600538	0.912331590549	0.919,0.927,0.935	0.928,0.963,1.0	-0.037
932	"FBgn0267635"	"CR45973"	chr3L	+	20404269	20407558	20404269	20405658	20406525	20407558	932	174,303,223	36,34,22	283,230,361	34,24,31	941	74	0.214821618797	0.922917848198	0.275,0.412,0.444	0.396,0.43,0.478	-0.058
920	"FBgn0035357"	"MEP-1"	chr3L	+	2631714	2632121	2631714	2631916	2631976	2632121	920	5,17,18	31,40,19	22,34,22	30,34,59	134	74	0.215107686944	0.923017091899	0.082,0.19,0.343	0.288,0.356,0.171	-0.067
2230	"FBgn0032717"	"CG10600"	chr2L	-	18838508	18839679	18838508	18838795	18838882	18839679	2230	9,22,3	70,108,66	9,10,14	113,110,118	161	74	0.215798954411	0.924852661761	0.056,0.086,0.02	0.035,0.04,0.052	0.012
3661	"FBgn0004118"	"nAChRbeta2"	chr3R	-	24511483	24513822	24511483	24511659	24513629	24513822	3661	6,6,4	2,0,0	2,8,8	0,0,0	2044	74	0.216823742564	0.928111385853	0.098,1.0,1.0	1.0,1.0,1.0	-0.301
481	"FBgn0030873"	"CG15814"	chrX	-	17849907	17850342	17849907	17850068	17850212	17850342	481	57,75,69	12,22,15	74,49,79	6,10,19	218	74	0.218106332703	0.932464345661	0.617,0.536,0.61	0.807,0.625,0.585	-0.085
1846	"FBgn0000719"	"fog"	chrX	-	22853806	22855194	22853806	22854332	22855037	22855194	1846	61,114,76	0,0,0	97,69,123	0,2,2	779	74	0.2193606991	0.93554806056	1.0,1.0,1.0	1.0,0.766,0.854	0.127
1850	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604492	5604243	5604411	5604467	5604492	1850	30,55,53	254,506,352	83,50,83	553,378,527	130	74	0.219313668125	0.93554806056	0.063,0.058,0.079	0.079,0.07,0.082	-0.01
2214	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632305	6632384	2214	689,1070,725	186,264,212	965,908,1049	330,224,349	239	74	0.220468162184	0.939130156876	0.534,0.557,0.514	0.475,0.557,0.482	0.03
1039	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24820767	24818802	24818849	24819728	24820767	1039	158,228,142	117,137,128	178,140,208	158,115,175	953	74	0.222289038959	0.945738820298	0.095,0.114,0.079	0.08,0.086,0.084	0.013
1871	"FBgn0085370"	"Pde11"	chr2L	-	18532727	18534459	18532727	18534145	18534219	18534459	1871	153,189,110	62,76,56	165,135,180	58,49,66	148	74	0.22257316209	0.945801209365	0.552,0.554,0.495	0.587,0.579,0.577	-0.047
191	"FBgn0015577"	"alpha-Est9"	chr3R	-	7495932	7496874	7495932	7496669	7496723	7496874	191	10,7,5	60,85,56	10,8,17	79,53,98	128	74	0.224587065169	0.950905426711	0.088,0.045,0.049	0.068,0.08,0.091	-0.019
2609	"FBgn0037646"	"CAHbeta"	chr3R	+	8981830	8982167	8981830	8981915	8981979	8982167	2609	4,17,8	7,23,25	11,14,17	20,10,24	138	74	0.22420625593	0.950905426711	0.235,0.284,0.146	0.228,0.429,0.275	-0.089
855	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	855	609,875,656	29,35,40	1040,764,1032	39,33,41	155	74	0.224567918729	0.950905426711	0.909,0.923,0.887	0.927,0.917,0.923	-0.016
1733	"FBgn0035675"	"CG6610"	chr3L	+	6076022	6076258	6076022	6076144	6076210	6076258	1733	14,34,20	12,12,12	18,13,26	16,13,17	140	74	0.225173384272	0.951568022936	0.381,0.6,0.468	0.373,0.346,0.447	0.094
272	"FBgn0015019"	"Cctgamma"	chr3R	+	16647841	16648049	16647841	16647929	16647987	16648049	272	57,127,60	490,756,581	111,109,104	1010,801,1094	132	74	0.225285762695	0.951568022936	0.061,0.086,0.055	0.058,0.071,0.051	0.007
2030	"FBgn0003410"	"sina"	chr3L	+	16853750	16854525	16853750	16853952	16854019	16854525	2030	157,266,180	2,2,2	215,209,267	3,2,6	141	74	0.225998728114	0.953432134231	0.976,0.986,0.979	0.974,0.982,0.959	0.009
1757	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033224	15033347	1757	248,399,294	0,1,0	401,311,385	1,2,2	725	74	0.227098155291	0.956920198165	1.0,0.976,1.0	0.976,0.941,0.952	0.036
1507	"FBgn0019662"	"qm"	chr3L	+	7352234	7353622	7352234	7352733	7353342	7353622	1507	796,1311,992	3,4,2	1695,1252,1788	0,0,2	683	74	0.230950447244	0.971238686672	0.966,0.973,0.982	1.0,1.0,0.99	-0.023
279	"FBgn0031495"	"GABPI"	chr2L	+	3030538	3031893	3030538	3030947	3030999	3031893	279	26,31,31	104,144,136	21,35,41	133,105,97	126	74	0.23104965908	0.971238686672	0.128,0.112,0.118	0.085,0.164,0.199	-0.03
1376	"FBgn0019660"	"roX2"	chrX	+	11579385	11579532	11579385	11579399	11579511	11579532	1376	25,22,27	6,4,5	17,14,14	2,1,3	186	74	0.231475139763	0.971863326038	0.624,0.686,0.682	0.772,0.848,0.65	-0.093
2396	"FBgn0038256"	"CG7530"	chr3R	-	14730510	14731509	14730510	14730629	14731404	14731509	2396	135,215,147	14,32,31	151,141,142	27,28,31	849	74	0.232831514927	0.976390223887	0.457,0.369,0.292	0.328,0.305,0.285	0.067
2063	"FBgn0004648"	"svr"	chrX	+	496445	497389	496445	496548	496600	497389	2063	47,73,45	12,2,4	61,51,98	11,8,14	126	74	0.23624362137	0.989516838913	0.697,0.955,0.869	0.765,0.789,0.804	0.054
710	"FBgn0004370"	"Ptp10D"	chrX	+	11622014	11622357	11622014	11622255	11622312	11622357	710	2,11,5	4,2,3	5,10,7	2,2,2	131	74	0.237182128073	0.992263730079	0.22,0.757,0.485	0.585,0.739,0.664	-0.175
1411	"FBgn0265194"	"Trpm"	chr2R	-	15267229	15267965	15267229	15267462	15267841	15267965	1411	16,11,18	7,17,12	17,4,16	10,16,18	453	74	0.237673800811	0.993136953389	0.272,0.096,0.197	0.217,0.039,0.127	0.061
1666	"FBgn0051342"	"CG31342"	chr3R	+	12988605	12990277	12988605	12990024	12990135	12990277	1666	8,40,23	147,188,111	33,26,32	152,118,196	185	74	0.238774713133	0.996019161343	0.021,0.078,0.077	0.08,0.081,0.061	-0.015
246	"FBgn0011764"	"Dsp1"	chrX	+	16333611	16334413	16333611	16333770	16334300	16334413	246	747,1010,722	2,8,3	1027,923,1154	8,11,4	604	74	0.239005817708	0.996019161343	0.979,0.939,0.967	0.94,0.911,0.972	0.021
2535	"FBgn0051712"	"CG31712"	chr2L	-	9935485	9937510	9935485	9935569	9937237	9937510	2535	489,658,512	73,98,75	835,571,762	100,79,98	1742	74	0.239214858408	0.996019161343	0.222,0.222,0.225	0.262,0.235,0.248	-0.025
3154	"FBgn0027561"	"CG18659"	chr2R	-	9124743	9126066	9124743	9125220	9125550	9126066	3154	134,134,85	162,160,147	122,102,130	121,121,165	404	74	0.239984234862	0.998038701855	0.132,0.133,0.096	0.156,0.134,0.126	-0.018
1000	"FBgn0003517"	"sta"	chrX	-	1482672	1483023	1482672	1482855	1482915	1483023	1000	8877,11823,9605	3,0,0	13125,10205,12750	0,0,0	134	74	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
1001	"FBgn0003517"	"sta"	chrX	-	1482672	1483023	1482672	1482858	1482915	1483023	1001	8554,11485,9339	4,3,0	12819,9946,12431	0,1,3	131	74	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
1003	"FBgn0020621"	"Pkn"	chr2R	-	9284898	9285097	9284898	9284983	9285059	9285097	1003	163,254,202	0,0,1	229,154,216	0,0,0	150	74	1	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003
1004	"FBgn0020621"	"Pkn"	chr2R	-	9284898	9285097	9284898	9284983	9285057	9285097	1004	162,254,202	0,0,1	228,152,216	0,0,0	148	74	1	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003
1005	"FBgn0020621"	"Pkn"	chr2R	-	9255088	9255709	9255088	9255443	9255512	9255709	1005	164,186,115	11,11,5	204,137,173	10,4,11	143	74	0.551268720694	1.0	0.885,0.897,0.922	0.913,0.947,0.891	-0.016
1006	"FBgn0020621"	"Pkn"	chr2R	-	9255088	9255709	9255088	9255443	9255557	9255709	1006	204,251,148	0,1,0	274,171,217	1,0,0	188	74	1	1.0	1.0,0.99,1.0	0.991,1.0,1.0	-0.0
1008	"FBgn0260755"	"CG42553"	chr3L	+	834391	834718	834391	834405	834488	834718	1008	135,177,152	0,0,0	314,221,274	0,0,1	157	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
1009	"FBgn0260755"	"CG42553"	chr3L	+	834391	834718	834391	834405	834491	834718	1009	138,184,158	0,1,0	320,224,280	1,0,0	160	74	1	1.0	1.0,0.988,1.0	0.993,1.0,1.0	-0.002
1010	"FBgn0033401"	"CG1968"	chr2R	+	9287682	9289026	9287682	9287903	9287962	9289026	1010	9,21,18	78,79,63	10,15,20	92,70,94	133	74	0.382748424164	1.0	0.06,0.129,0.137	0.057,0.107,0.106	0.019
1011	"FBgn0034389"	"Mctp"	chr2R	+	18771477	18771891	18771477	18771643	18771739	18771891	1011	203,239,176	0,0,0	201,167,197	1,0,0	170	74	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
1012	"FBgn0021872"	"Xbp1"	chr2R	+	21144200	21145750	21144200	21144505	21144528	21145750	1012	692,852,845	368,450,317	704,540,786	285,274,362	97	74	0.709772325624	1.0	0.589,0.591,0.67	0.653,0.601,0.624	-0.009
1013	"FBgn0031170"	"CG1718"	chrX	-	21293155	21293530	21293155	21293223	21293341	21293530	1013	104,186,127	0,0,0	180,191,201	1,0,0	192	74	1	1.0	1.0,1.0,1.0	0.986,1.0,1.0	0.005
1014	"FBgn0041585"	"olf186-F"	chr2R	+	17855139	17857797	17855139	17855359	17857641	17857797	1014	2605,3681,2785	9,7,2	2830,2662,3379	5,8,8	2356	74	0.594574075398	1.0	0.901,0.943,0.978	0.947,0.913,0.93	0.011
1015	"FBgn0041585"	"olf186-F"	chr2R	+	17850861	17851460	17850861	17850896	17851057	17851460	1015	232,312,176	0,0,0	302,301,405	0,0,1	235	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
1017	"FBgn0259227"	"CG42327"	chr3R	+	11656148	11656674	11656148	11656290	11656588	11656674	1017	59,165,131	1,1,0	112,98,163	3,1,0	372	74	1	1.0	0.921,0.97,1.0	0.881,0.951,1.0	0.02
1018	"FBgn0266322"	"CR44987"	chr2L	-	71038	73836	71038	73642	73754	73836	1018	2,0,0	0,1,0	0,0,0	0,0,1	186	74	1	1.0	1.0,0.0,NA	NA,NA,0.0	0.5
101	"FBgn0032340"	"Ge-1"	chr2L	-	11100293	11100888	11100293	11100511	11100657	11100888	101	250,201,142	0,2,0	175,164,177	0,0,0	220	74	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
1021	"FBgn0003205"	"Ras85D"	chr3R	-	9512368	9512579	9512368	9512452	9512557	9512579	1021	24,66,46	16,6,19	50,39,60	11,10,11	179	74	0.403803002969	1.0	0.383,0.82,0.5	0.653,0.617,0.693	-0.087
1023	"FBgn0262515"	"VhaAC45"	chr2R	+	9207560	9207850	9207560	9207638	9207747	9207850	1023	146,172,107	0,0,0	193,144,226	1,2,0	183	74	1	1.0	1.0,1.0,1.0	0.987,0.967,1.0	0.015
1025	"FBgn0262515"	"VhaAC45"	chr2R	+	9207560	9207850	9207560	9207634	9207747	9207850	1025	146,172,107	1,1,2	193,144,226	1,0,1	187	74	0.500279205605	1.0	0.983,0.986,0.955	0.987,1.0,0.989	-0.017
1026	"FBgn0262515"	"VhaAC45"	chr2R	+	9207560	9207850	9207560	9207659	9207751	9207850	1026	437,663,504	0,1,1	598,489,698	0,0,1	166	74	1	1.0	1.0,0.997,0.996	1.0,1.0,0.997	-0.001
1027	"FBgn0036058"	"CG6707"	chr3L	-	9898443	9898575	9898443	9898466	9898522	9898575	1027	14,38,30	2,5,2	45,36,54	6,5,9	130	74	0.307406259205	1.0	0.799,0.812,0.895	0.81,0.804,0.774	0.039
1028	"FBgn0003483"	"spn-E"	chr3R	+	15841456	15842046	15841456	15841676	15841827	15842046	1028	194,252,207	0,0,0	252,221,283	0,1,0	225	74	1	1.0	1.0,1.0,1.0	1.0,0.986,1.0	0.005
1029	"FBgn0000308"	"chic"	chr2L	-	5979411	5979704	5979411	5979615	5979698	5979704	1029	3160,4763,3224	0,0,0	5630,4223,5816	1,0,0	157	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
102	"FBgn0261954"	"east"	chrX	+	2018079	2018209	2018079	2018086	2018147	2018209	102	95,133,87	0,2,1	90,83,127	0,0,1	135	74	1	1.0	1.0,0.973,0.979	1.0,1.0,0.986	-0.011
1030	"FBgn0000308"	"chic"	chr2L	-	5979411	5979704	5979411	5979526	5979698	5979704	1030	6784,10092,7058	0,0,0	11334,8673,11608	2,0,0	246	74	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
1031	"FBgn0000308"	"chic"	chr2L	-	5979407	5979615	5979407	5979526	5979599	5979615	1031	5709,8443,5954	2,0,0	9290,7166,9491	4,3,1	147	74	1	1.0	0.999,1.0,1.0	0.999,0.999,1.0	0.0
1032	"FBgn0025693"	"ZnT41F"	chr2R	-	5782298	5782858	5782298	5782519	5782776	5782858	1032	172,312,212	0,0,0	325,274,370	0,0,1	331	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004
1034	"FBgn0024277"	"trio"	chr3L	-	1003727	1003957	1003727	1003821	1003911	1003957	1034	14,40,34	0,1,1	80,66,93	1,1,1	164	74	1	1.0	1.0,0.948,0.939	0.973,0.968,0.977	-0.01
1036	"FBgn0045035"	"tefu"	chr3R	-	15238256	15238500	15238256	15238357	15238432	15238500	1036	8,6,14	1,0,0	6,13,6	1,2,0	149	74	0.921969274107	1.0	0.799,1.0,1.0	0.749,0.763,1.0	0.096
1037	"FBgn0045035"	"tefu"	chr3R	-	15238256	15238500	15238256	15238377	15238432	15238500	1037	6,4,8	38,35,41	5,9,4	21,39,51	129	74	0.909231595405	1.0	0.083,0.062,0.101	0.12,0.117,0.043	-0.011
103	"FBgn0033183"	"CG1620"	chr2R	-	7494011	7495461	7494011	7494797	7494865	7495461	103	35,32,33	63,53,46	45,32,44	57,52,64	142	74	0.51549216381	1.0	0.225,0.239,0.272	0.291,0.243,0.264	-0.021
1041	"FBgn0000662"	"fl(2)d"	chr2R	-	13821765	13822014	13821765	13821840	13821897	13822014	1041	63,103,47	0,0,0	95,85,111	0,0,1	131	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.984	0.005
1042	"FBgn0000662"	"fl(2)d"	chr2R	-	13823791	13824553	13823791	13824024	13824470	13824553	1042	1021,1364,914	0,0,0	1179,974,1333	0,0,1	520	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
1044	"FBgn0039347"	"CG5071"	chr3R	+	25618413	25620679	25618413	25619981	25620045	25620679	1044	0,0,0	1,0,0	0,0,3	0,0,0	138	74	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
1046	"FBgn0000253"	"Cam"	chr2R	+	12260003	12260188	12260003	12260051	12260115	12260188	1046	1933,2964,2119	0,0,0	3789,2742,4018	0,0,1	138	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1047	"FBgn0000253"	"Cam"	chr2R	+	12260003	12260188	12260003	12260051	12260112	12260188	1047	1779,2691,1940	3,0,0	3435,2518,3655	0,0,0	135	74	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
1048	"FBgn0000253"	"Cam"	chr2R	+	12259879	12260051	12259879	12259911	12260039	12260051	1048	160,241,161	0,0,0	296,256,313	0,1,0	202	74	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
1050	"FBgn0000253"	"Cam"	chr2R	+	12259879	12260051	12259879	12259955	12260039	12260051	1050	154,230,155	0,0,0	274,242,296	0,0,1	158	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
1051	"FBgn0000253"	"Cam"	chr2R	+	12259879	12260051	12259879	12259952	12260039	12260051	1051	155,232,156	0,0,0	275,244,297	0,1,0	161	74	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
1054	"FBgn0016070"	"smg"	chr3L	-	8990316	8991537	8990316	8991157	8991221	8991537	1054	37,86,46	0,2,0	65,65,83	0,0,1	138	74	1	1.0	1.0,0.958,1.0	1.0,1.0,0.978	-0.007
1057	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267304	27267591	27267918	1057	1441,2367,1720	0,0,1	2675,1818,2466	1,5,1	361	74	1	1.0	1.0,1.0,0.997	0.998,0.987,0.998	0.005
1058	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267304	27267513	27267918	1058	721,1095,806	0,0,0	1055,716,925	1,1,0	283	74	1	1.0	1.0,1.0,1.0	0.996,0.995,1.0	0.003
1059	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267465	27267255	27267283	27267425	27267465	1059	559,857,643	0,0,1	737,521,703	0,0,0	216	74	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
105	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145868	5146063	105	5,21,5	1,0,0	21,22,25	1,0,0	144	74	1	1.0	0.72,1.0,1.0	0.915,1.0,1.0	-0.065
1060	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267388	27267607	27267918	1060	1969,3713,2724	2,0,0	5465,3740,5408	0,0,0	293	74	1	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001
1061	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267388	27267591	27267918	1061	1224,2011,1485	5,3,0	2390,1625,2209	3,5,3	277	74	1	1.0	0.985,0.994,1.0	0.995,0.989,0.995	0.0
1062	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267388	27267513	27267918	1062	504,739,571	12,10,9	770,523,668	11,14,8	199	74	0.974833237047	1.0	0.94,0.965,0.959	0.963,0.933,0.969	-0.0
1064	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267322	27267513	27267918	1064	721,1095,806	1,3,2	1055,716,925	3,4,1	265	74	1	1.0	0.995,0.99,0.991	0.99,0.98,0.996	0.003
1065	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267322	27267591	27267918	1065	1441,2367,1720	3,4,1	2675,1818,2466	11,3,7	343	74	0.556098081021	1.0	0.99,0.992,0.997	0.981,0.992,0.987	0.006
1066	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267322	27267607	27267918	1066	2186,4069,2959	0,1,0	5750,3933,5665	0,0,0	359	74	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
1067	"FBgn0028697"	"RpL15"	chr3L	+	27267513	27267918	27267513	27267554	27267607	27267918	1067	1591,3161,2292	0,0,0	4897,3379,4896	0,0,1	127	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1068	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267481	27267607	27267918	1068	1667,3258,2364	0,0,0	5073,3458,5010	1,0,0	200	74	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
1070	"FBgn0028697"	"RpL15"	chr3L	+	27267513	27267918	27267513	27267528	27267591	27267918	1070	948,1599,1164	1,0,0	1954,1346,1816	0,0,0	137	74	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
1072	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267384	27267513	27267918	1072	521,775,587	3,0,2	800,546,703	0,0,2	203	74	1	1.0	0.984,1.0,0.991	1.0,1.0,0.992	-0.006
1073	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267384	27267591	27267918	1073	1241,2047,1501	0,0,0	2420,1648,2244	1,0,1	281	74	1	1.0	1.0,1.0,1.0	0.998,1.0,0.998	0.001
1074	"FBgn0028697"	"RpL15"	chr3L	+	27267425	27267537	27267425	27267450	27267513	27267537	1074	232,343,250	0,1,0	435,290,328	0,0,0	137	74	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
1075	"FBgn0028697"	"RpL15"	chr3L	+	27267513	27267918	27267513	27267537	27267591	27267918	1075	896,1533,1105	3,2,0	1893,1297,1764	0,1,4	128	74	1	1.0	0.994,0.998,1.0	1.0,0.999,0.996	-0.001
1076	"FBgn0028697"	"RpL15"	chr3L	+	27268091	27268445	27268091	27268147	27268201	27268445	1076	22115,29189,23442	1,3,2	32181,23606,30837	2,3,6	128	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1077	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267455	27267607	27267918	1077	1689,3311,2393	0,0,1	5125,3495,5062	0,0,0	226	74	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
1079	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267465	27267591	27267918	1079	936,1584,1137	0,1,3	2028,1365,1845	1,0,1	200	74	1	1.0	1.0,0.998,0.993	0.999,1.0,0.999	-0.002
1080	"FBgn0028697"	"RpL15"	chr3L	+	27267513	27267918	27267513	27267516	27267591	27267918	1080	992,1676,1197	1,3,0	2024,1399,1867	3,2,3	149	74	1	1.0	0.998,0.996,1.0	0.997,0.997,0.997	0.001
1081	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267450	27267591	27267918	1081	952,1615,1164	0,3,1	2055,1392,1869	0,1,3	215	74	1	1.0	1.0,0.995,0.998	1.0,0.998,0.995	0.0
1082	"FBgn0028697"	"RpL15"	chr3L	+	27267255	27267918	27267255	27267426	27267591	27267918	1082	1043,1738,1266	0,0,1	2165,1450,1996	0,0,0	239	74	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
1083	"FBgn0036624"	"RAF2"	chr3L	+	16386326	16386562	16386326	16386494	16386560	16386562	1083	32,43,32	1,0,0	56,37,54	1,1,1	140	74	0.330512336089	1.0	0.944,1.0,1.0	0.967,0.951,0.966	0.02
1085	"FBgn0052230"	"CG32230"	chr3L	+	23339441	23339680	23339441	23339476	23339558	23339680	1085	1906,2604,2313	0,2,0	2876,1966,2662	1,0,0	156	74	1	1.0	1.0,0.998,1.0	0.999,1.0,1.0	-0.0
1086	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339441	23339476	1086	280,534,407	0,0,0	915,675,864	1,0,0	146	74	1	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001
1087	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339429	23339476	1087	184,329,269	96,205,136	608,431,563	305,241,298	134	74	0.679709727707	1.0	0.514,0.47,0.522	0.524,0.497,0.511	-0.009
1088	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339364	23339429	23339476	1088	185,331,271	0,0,0	610,431,564	2,0,2	139	74	1	1.0	1.0,1.0,1.0	0.994,1.0,0.993	0.004
1089	"FBgn0052230"	"CG32230"	chr3L	+	23339441	23339680	23339441	23339476	23339533	23339680	1089	109,103,101	1225,1888,1642	142,101,112	2196,1546,2118	131	74	0.435598947682	1.0	0.048,0.03,0.034	0.035,0.036,0.029	0.004
108	"FBgn0019968"	"Khc-73"	chr2R	-	15521841	15522077	15521841	15521943	15522001	15522077	108	3,9,8	23,35,24	3,2,10	20,23,19	132	74	0.899779132139	1.0	0.068,0.126,0.157	0.078,0.046,0.228	-0.0
1090	"FBgn0052230"	"CG32230"	chr3L	+	23339441	23339680	23339441	23339476	23339561	23339680	1090	1963,2720,2396	1,1,0	2991,2056,2713	0,3,1	159	74	1	1.0	0.999,0.999,1.0	1.0,0.997,0.999	0.001
1092	"FBgn0023529"	"CG2918"	chrX	-	2274418	2274609	2274418	2274439	2274504	2274609	1092	0,2,3	2,0,2	3,3,0	1,1,0	139	74	1	1.0	0.0,1.0,0.444	0.615,0.615,NA	-0.134
1093	"FBgn0023529"	"CG2918"	chrX	-	2274418	2274609	2274418	2274435	2274504	2274609	1093	0,2,3	0,0,1	3,3,0	0,1,0	143	74	1	1.0	NA,1.0,0.608	1.0,0.608,NA	0.0
1094	"FBgn0031039"	"Shawn"	chrX	+	19613631	19614143	19613631	19613787	19613912	19614143	1094	69,97,73	0,0,0	92,77,83	1,0,0	199	74	1	1.0	1.0,1.0,1.0	0.972,1.0,1.0	0.009
1097	"FBgn0037896"	"ninaG"	chr3R	-	11420098	11421375	11420098	11420650	11420698	11421375	1097	4,6,7	0,0,0	17,5,6	0,2,1	122	74	1	1.0	1.0,1.0,1.0	1.0,0.603,0.784	0.204
10	"FBgn0263346"	"CG43427"	chr3R	+	4659578	4660399	4659578	4659676	4660238	4660399	10	127,126,115	2,3,2	124,111,170	3,4,4	636	74	0.354692113391	1.0	0.881,0.83,0.87	0.828,0.764,0.832	0.052
1104	"FBgn0051716"	"Cnot4"	chr2L	+	10401687	10401867	10401687	10401741	10401803	10401867	1104	0,0,1	90,155,103	1,1,0	131,134,150	136	74	1	1.0	0.0,0.0,0.005	0.004,0.004,0.0	-0.001
