ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
4351	FBgn0263120	Acsl	chr2R	+	8666767	8666794	8665812	8665870	8674646	8674871	4351	14,6,2	32,20,30	7,15,21	19,25,34	101	74	0.0226166013561	0.187832790924	0.243,0.18,0.047	0.213,0.305,0.312	-0.12	0.243	0.18	0.047	0.213	0.305	0.312	chr2R:+:8665812-8665870:8666767-8666794:8674646-8674871	46,26,32	26,40,55	pass
8	FBgn0263346	CG43427	chr3R	+	4680778	4680837	4670796	4670850	4697190	4697542	8	3,3,1	27,17,12	0,1,0	19,17,18	133	74	0.0227956171711	0.189028271619	0.058,0.089,0.044	0.0,0.032,0.0	0.053	0.058	0.089	0.044	0.0	0.032	0.0	chr3R:+:4670796-4670850:4680778-4680837:4697190-4697542	30,20,13	19,18,18	fail
3868	FBgn0004435	Galphaq	chr2R	+	12617455	12617584	12616786	12616941	12617794	12617924	3868	4,1,1	8,4,8	1,0,0	4,4,8	203	74	0.0233135510669	0.1930261755	0.154,0.084,0.044	0.084,0.0,0.0	0.066	0.154	0.084	0.044	0.084	0.0	0.0	chr2R:+:12616786-12616941:12617455-12617584:12617794-12617924	12,5,9	5,4,8	fail
358	FBgn0014141	cher	chr3R	-	17101351	17101432	17094608	17094749	17116940	17117301	358	57,43,39	7,7,3	12,30,13	8,4,6	155	74	0.0234400850274	0.193708563559	0.795,0.746,0.861	0.417,0.782,0.508	0.232	0.795	0.746	0.861	0.417	0.782	0.508	chr3R:-:17094608-17094749:17101351-17101432:17116940-17117301	64,50,42	20,34,19	fail
5870	FBgn0004198	ct	chrX	+	7632759	7632795	7609147	7609538	7645779	7646979	5870	5,4,3	32,34,19	1,1,6	42,72,55	110	74	0.0234678463829	0.193708563559	0.095,0.073,0.096	0.016,0.009,0.068	0.057	0.095	0.073	0.096	0.016	0.009	0.068	chrX:+:7609147-7609538:7632759-7632795:7645779-7646979	37,38,22	43,73,61	pass
3525	FBgn0003654	sw	chrX	-	20232116	20232164	20230440	20230596	20233422	20233443	3525	78,59,45	3,8,1	64,96,99	0,2,4	122	74	0.0236415403743	0.194843887794	0.94,0.817,0.965	1.0,0.967,0.938	-0.061	0.94	0.817	0.965	1.0	0.967	0.938	chrX:-:20230440-20230596:20232116-20232164:20233422-20233443	81,67,46	64,98,103	pass
510	FBgn0010280	Taf4	chr3L	+	16113884	16114141	16113211	16113365	16114311	16114843	510	390,340,269	68,44,18	481,464,622	31,43,42	331	74	0.0237367674748	0.195330040747	0.562,0.633,0.77	0.776,0.707,0.768	-0.095	0.562	0.633	0.77	0.776	0.707	0.768	chr3L:+:16113211-16113365:16113884-16114141:16114311-16114843	458,384,287	512,507,664	pass
4487	FBgn0003137	Ppn	chr3R	-	28523779	28523974	28522694	28523260	28524033	28524217	4487	28,27,22	6,7,3	6,12,20	5,6,8	269	74	0.0239811837611	0.197040519013	0.562,0.515,0.669	0.248,0.355,0.407	0.245	0.562	0.515	0.669	0.248	0.355	0.407	chr3R:-:28522694-28523260:28523779-28523974:28524033-28524217	34,34,25	11,18,28	fail
1655	FBgn0027951	MTA1-like	chr3R	-	5644162	5644270	5643448	5643777	5647053	5647215	1655	6,10,6	98,108,81	1,4,7	98,112,133	182	74	0.0241796553044	0.198067389196	0.024,0.036,0.029	0.004,0.014,0.021	0.017	0.024	0.036	0.029	0.004	0.014	0.021	chr3R:-:5643448-5643777:5644162-5644270:5647053-5647215	104,118,87	99,116,140	pass
4736	FBgn0053554	Nipped-A	chr2R	-	5212328	5212467	5210501	5210874	5217344	5217435	4736	72,63,32	3,5,2	82,158,136	2,4,1	213	74	0.0241462221116	0.198067389196	0.893,0.814,0.848	0.934,0.932,0.979	-0.097	0.893	0.814	0.848	0.934	0.932	0.979	chr2R:-:5210501-5210874:5212328-5212467:5217344-5217435	75,68,34	84,162,137	pass
4412	FBgn0041004	CG17715	chr2L	+	22848969	22849092	22844467	22844847	22849213	22849255	4412	528,428,513	2,2,2	456,564,603	8,5,4	197	74	0.0246015779662	0.201217762121	0.99,0.988,0.99	0.955,0.977,0.983	0.018	0.99	0.988	0.99	0.955	0.977	0.983	chr2L:+:22844467-22844847:22848969-22849092:22849213-22849255	530,430,515	464,569,607	pass
1147	FBgn0250867	CG42238	chr2L	-	21019775	21019777	20993232	20993377	21028636	21028681	1147	7,9,0	2,2,1	3,2,2	0,0,0	76	74	0.0247026510472	0.201738316885	0.773,0.814,0.0	1.0,1.0,1.0	-0.471	0.773	0.814	0.0	1.0	1.0	1.0	chr2L:-:20993232-20993377:21019775-21019777:21028636-21028681	9,11,1	3,2,2	fail
2160	FBgn0033159	Dscam1	chr2R	-	7339027	7339315	7332260	7332380	7347848	7348010	2160	4,2,3	4,0,1	14,25,38	1,1,2	362	74	0.0248774161234	0.202858204092	0.17,1.0,0.38	0.741,0.836,0.795	-0.274	0.17	1.0	0.38	0.741	0.836	0.795	chr2R:-:7332260-7332380:7339027-7339315:7347848-7348010	8,2,4	15,26,40	fail
238	FBgn0260745	mfas	chr3R	-	11992071	11992143	11989209	11989328	11992741	11992874	238	15,3,9	30,15,16	10,13,5	3,13,7	146	74	0.0252103641184	0.205262632324	0.202,0.092,0.222	0.628,0.336,0.266	-0.238	0.202	0.092	0.222	0.628	0.336	0.266	chr3R:-:11989209-11989328:11992071-11992143:11992741-11992874	45,18,25	13,26,12	fail
3135	FBgn0035542	DOR	chr3L	+	4418781	4419172	4417819	4418494	4419428	4419663	3135	351,355,363	1,0,0	80,173,140	4,2,0	465	74	0.0253038733385	0.205713238755	0.982,1.0,1.0	0.761,0.932,1.0	0.096	0.982	1.0	1.0	0.761	0.932	1.0	chr3L:+:4417819-4418494:4418781-4419172:4419428-4419663	352,355,363	84,175,140	pass
985	FBgn0020660	eIF-4B	chr3L	-	27847424	27847485	27844504	27844604	27856783	27857935	985	442,416,528	221,167,214	1158,740,1068	368,264,389	135	74	0.0253469067643	0.205752752198	0.523,0.577,0.575	0.633,0.606,0.601	-0.055	0.523	0.577	0.575	0.633	0.606	0.601	chr3L:-:27844504-27844604:27847424-27847485:27856783-27857935	663,583,742	1526,1004,1457	pass
1703	FBgn0039560	CG5514	chr3R	+	27942434	27942483	27939706	27942133	27942587	27942778	1703	31,17,22	18,25,31	7,5,9	22,9,16	123	74	0.0254314567684	0.206128649597	0.509,0.29,0.299	0.161,0.251,0.253	0.144	0.509	0.29	0.299	0.161	0.251	0.253	chr3R:+:27939706-27942133:27942434-27942483:27942587-27942778	49,42,53	29,14,25	fail
5304	FBgn0033504	CAP	chr2R	+	10287073	10287280	10278735	10284801	10294611	10294765	5304	2,0,3	1,1,1	0,0,0	1,1,1	281	74	0.026078940085	0.211059289877	0.345,0.0,0.441	0.0,0.0,0.0	0.262	0.345	0.0	0.441	0.0	0.0	0.0	chr2R:+:10278735-10284801:10287073-10287280:10294611-10294765	3,1,4	1,1,1	fail
754	FBgn0051145	CG31145	chr3R	-	23608718	23608799	23607524	23607665	23611892	23612136	754	264,271,238	4,5,3	123,237,229	1,1,0	155	74	0.0262685266451	0.212274900475	0.969,0.963,0.974	0.983,0.991,1.0	-0.023	0.969	0.963	0.974	0.983	0.991	1.0	chr3R:-:23607524-23607665:23608718-23608799:23611892-23612136	268,276,241	124,238,229	pass
3388	FBgn0028487	f-cup	chr3R	-	13698342	13698859	13698090	13698281	13699067	13699545	3388	7,17,18	17,21,26	10,5,8	10,24,36	591	74	0.02680614407	0.21565042065	0.049,0.092,0.08	0.111,0.025,0.027	0.019	0.049	0.092	0.08	0.111	0.025	0.027	chr3R:-:13698090-13698281:13698342-13698859:13699067-13699545	24,38,44	20,29,44	pass
4490	FBgn0003137	Ppn	chr3R	-	28523526	28523697	28522694	28523260	28524033	28524217	4490	37,38,40	6,7,3	15,25,17	5,6,8	245	74	0.0268062675019	0.21565042065	0.651,0.621,0.801	0.475,0.557,0.391	0.217	0.651	0.621	0.801	0.475	0.557	0.391	chr3R:-:28522694-28523260:28523526-28523697:28524033-28524217	43,45,43	20,31,25	pass
4557	FBgn0259214	PMCA	chr4	-	330270	330339	328815	329428	342921	343060	4557	128,126,129	1,5,0	93,95,99	3,4,5	143	74	0.0267632402114	0.21565042065	0.985,0.929,1.0	0.941,0.925,0.911	0.046	0.985	0.929	1.0	0.941	0.925	0.911	chr4:-:328815-329428:330270-330339:342921-343060	129,131,129	96,99,104	pass
3991	FBgn0050460	CG30460	chr2R	-	17069898	17070676	17067525	17069757	17071726	17071855	3991	139,169,109	12,14,7	34,41,48	15,5,4	852	74	0.0268842271344	0.215955267145	0.502,0.512,0.575	0.164,0.416,0.51	0.166	0.502	0.512	0.575	0.164	0.416	0.51	chr2R:-:17067525-17069757:17069898-17070676:17071726-17071855	151,183,116	49,46,52	pass
2188	FBgn0033159	Dscam1	chr2R	-	7341707	7341995	7332260	7332380	7347848	7348010	2188	5,4,0	4,0,1	9,19,15	1,1,2	362	74	0.0269944825855	0.216518245738	0.204,1.0,0.0	0.648,0.795,0.605	-0.281	0.204	1.0	0.0	0.648	0.795	0.605	chr2R:-:7332260-7332380:7341707-7341995:7347848-7348010	9,4,1	10,20,17	fail
391	FBgn0020647	KrT95D	chr3R	-	24002421	24002547	24000179	24000780	24003415	24003764	391	522,477,390	27,41,26	860,750,923	30,46,42	200	74	0.0272278859864	0.217419711803	0.877,0.811,0.847	0.914,0.858,0.89	-0.042	0.877	0.811	0.847	0.914	0.858	0.89	chr3R:-:24000179-24000780:24002421-24002547:24003415-24003764	549,518,416	890,796,965	pass
4672	FBgn0046692	Stlk	chr2R	+	4562844	4563081	4546690	4547054	4564433	4564987	4672	457,303,351	1,0,1	266,280,333	4,3,2	311	74	0.0271486553384	0.217419711803	0.991,1.0,0.988	0.941,0.957,0.975	0.035	0.991	1.0	0.988	0.941	0.957	0.975	chr2R:+:4546690-4547054:4562844-4563081:4564433-4564987	458,303,352	270,283,335	pass
4931	FBgn0003963	ush	chr2L	+	525391	525436	490834	491358	536022	536966	4931	369,319,190	14,16,13	712,459,699	17,19,18	119	74	0.0271891276195	0.217419711803	0.942,0.925,0.901	0.963,0.938,0.96	-0.031	0.942	0.925	0.901	0.963	0.938	0.96	chr2L:+:490834-491358:525391-525436:536022-536966	383,335,203	729,478,717	pass
1219	FBgn0086690	cp309	chr3L	-	15074324	15074492	15072528	15073194	15074683	15075847	1219	16,19,25	9,6,14	24,21,30	28,14,31	242	74	0.0275579060761	0.21972945821	0.352,0.492,0.353	0.208,0.314,0.228	0.149	0.352	0.492	0.353	0.208	0.314	0.228	chr3L:-:15072528-15073194:15074324-15074492:15074683-15075847	25,25,39	52,35,61	pass
1893	FBgn0003721	Tm1	chr3R	+	15287323	15287821	15286418	15286564	15288252	15289439	1893	1002,713,675	7,5,4	2128,1572,2140	7,6,3	572	74	0.0277337294273	0.220804729118	0.949,0.949,0.956	0.975,0.971,0.989	-0.027	0.949	0.949	0.956	0.975	0.971	0.989	chr3R:+:15286418-15286564:15287323-15287821:15288252-15289439	1009,718,679	2135,1578,2143	pass
5398	FBgn0261397	didum	chr2R	+	7503171	7503195	7502801	7503028	7503648	7503762	5398	32,50,42	22,20,16	43,57,65	10,13,21	98	74	0.0278521583774	0.221420551112	0.523,0.654,0.665	0.765,0.768,0.7	-0.13	0.523	0.654	0.665	0.765	0.768	0.7	chr2R:+:7502801-7503028:7503171-7503195:7503648-7503762	54,70,58	53,70,86	pass
4551	FBgn0259214	PMCA	chr4	-	351585	351827	350602	350690	351883	352126	4551	880,684,587	5,4,5	857,1120,1105	0,1,1	316	74	0.0280840976971	0.222935620895	0.976,0.976,0.965	1.0,0.996,0.996	-0.025	0.976	0.976	0.965	1.0	0.996	0.996	chr4:-:350602-350690:351585-351827:351883-352126	885,688,592	857,1121,1106	pass
3182	FBgn0085437	CG34408	chrX	+	10226971	10226989	10226514	10226655	10227402	10227957	3182	7,3,6	38,25,35	2,3,3	26,46,48	92	74	0.0281444297277	0.223085994459	0.129,0.088,0.121	0.058,0.05,0.048	0.061	0.129	0.088	0.121	0.058	0.05	0.048	chrX:+:10226514-10226655:10226971-10226989:10227402-10227957	45,28,41	28,49,51	pass
1079	FBgn0036663	CG9674	chr3L	-	16791818	16792335	16791580	16791690	16792440	16792586	1079	210,203,152	54,61,64	233,218,271	31,55,68	591	74	0.0285095773679	0.225530088398	0.327,0.294,0.229	0.485,0.332,0.333	-0.1	0.327	0.294	0.229	0.485	0.332	0.333	chr3L:-:16791580-16791690:16791818-16792335:16792440-16792586	264,264,216	264,273,339	pass
1960	FBgn0053087	LRP1	chr2R	+	8186904	8186982	8174164	8174831	8206626	8206740	1960	0,3,2	3,2,0	0,0,1	3,6,1	152	74	0.0285364601646	0.225530088398	0.0,0.422,1.0	0.0,0.0,0.327	0.365	0.0	0.422	1.0	0.0	0.0	0.327	chr2R:+:8174164-8174831:8186904-8186982:8206626-8206740	3,5,2	3,6,2	fail
2239	FBgn0051216	Naam	chr3R	+	19696551	19696656	19688178	19688365	19697311	19697446	2239	132,107,123	6,4,8	156,215,194	15,13,21	179	74	0.028731465639	0.226738799113	0.901,0.917,0.864	0.811,0.872,0.792	0.069	0.901	0.917	0.864	0.811	0.872	0.792	chr3R:+:19688178-19688365:19696551-19696656:19697311-19697446	138,111,131	171,228,215	pass
4199	FBgn0035227	CG12090	chr3L	-	1526659	1526752	1525284	1525392	1527189	1527381	4199	3,6,5	10,8,11	3,8,5	2,3,5	167	74	0.0289246949025	0.227597234342	0.117,0.249,0.168	0.399,0.542,0.307	-0.238	0.117	0.249	0.168	0.399	0.542	0.307	chr3L:-:1525284-1525392:1526659-1526752:1527189-1527381	13,14,16	5,11,10	fail
4532	FBgn0003093	Pkc98E	chr3R	+	29042825	29042857	29042166	29042240	29044366	29044437	4532	10,11,7	12,13,12	8,17,7	4,11,4	106	74	0.0289006853225	0.227597234342	0.368,0.371,0.289	0.583,0.519,0.55	-0.208	0.368	0.371	0.289	0.583	0.519	0.55	chr3R:+:29042166-29042240:29042825-29042857:29044366-29044437	22,24,19	12,28,11	fail
3103	FBgn0034897	Sesn	chr2R	+	23722209	23722875	23714680	23714899	23729048	23729234	3103	561,476,476	25,23,24	425,337,445	35,31,23	740	74	0.0291333574256	0.228571756221	0.692,0.674,0.665	0.548,0.521,0.659	0.101	0.692	0.674	0.665	0.548	0.521	0.659	chr2R:+:23714680-23714899:23722209-23722875:23729048-23729234	586,499,500	460,368,468	pass
4580	FBgn0004509	Fur1	chr3R	-	25431916	25431981	25417937	25417964	25472481	25473058	4580	95,87,51	11,4,11	116,136,144	8,7,6	139	74	0.0291285053276	0.228571756221	0.821,0.921,0.712	0.885,0.912,0.927	-0.09	0.821	0.921	0.712	0.885	0.912	0.927	chr3R:-:25417937-25417964:25431916-25431981:25472481-25473058	106,91,62	124,143,150	pass
4090	FBgn0032156	CG13124	chr2L	-	9905137	9905291	9904826	9905052	9905874	9905971	4090	107,118,135	2,13,1	108,97,128	8,14,8	228	74	0.0292279930629	0.228980934025	0.946,0.747,0.978	0.814,0.692,0.839	0.109	0.946	0.747	0.978	0.814	0.692	0.839	chr2L:-:9904826-9905052:9905137-9905291:9905874-9905971	109,131,136	116,111,136	pass
5856	FBgn0052831	CG33695	chr2L	+	11278574	11278673	11278393	11278485	11278754	11279847	5856	129,125,169	48,44,41	90,142,150	34,18,13	173	74	0.0301796228204	0.236093130627	0.535,0.549,0.638	0.531,0.771,0.832	-0.137	0.535	0.549	0.638	0.531	0.771	0.832	chr2L:+:11278393-11278485:11278574-11278673:11278754-11279847	177,169,210	124,160,163	pass
629	FBgn0025726	unc-13	chr4	-	909078	909184	903336	903471	912186	912331	629	114,102,72	9,6,4	307,295,408	38,36,33	180	74	0.030232976982	0.236167747729	0.839,0.875,0.881	0.769,0.771,0.836	0.073	0.839	0.875	0.881	0.769	0.771	0.836	chr4:-:903336-903471:909078-909184:912186-912331	123,108,76	345,331,441	pass
1159	FBgn0003392	shi	chrX	+	15899443	15899455	15898954	15899074	15901543	15901747	1159	59,67,54	30,34,25	128,81,107	26,34,38	86	74	0.0306050390605	0.23872816286	0.629,0.629,0.65	0.809,0.672,0.708	-0.094	0.629	0.629	0.65	0.809	0.672	0.708	chrX:+:15898954-15899074:15899443-15899455:15901543-15901747	89,101,79	154,115,145	pass
1480	FBgn0034718	wdp	chr2R	-	22308207	22308256	22298213	22301009	22311695	22311937	1480	94,89,53	10,11,7	141,130,168	2,10,15	123	74	0.0311453257324	0.242591482222	0.85,0.83,0.82	0.977,0.887,0.871	-0.078	0.85	0.83	0.82	0.977	0.887	0.871	chr2R:-:22298213-22301009:22308207-22308256:22311695-22311937	104,100,60	143,140,183	pass
6011	FBgn0261451	trol	chrX	-	2499210	2499678	2494403	2494637	2501626	2501737	6011	5,3,12	1,1,1	2,7,3	2,3,4	542	74	0.0314257139848	0.244422219882	0.406,0.291,0.621	0.12,0.242,0.093	0.288	0.406	0.291	0.621	0.12	0.242	0.093	chrX:-:2494403-2494637:2499210-2499678:2501626-2501737	6,4,13	4,10,7	fail
3934	FBgn0030744	CG9992	chrX	-	16383323	16383525	16382905	16383167	16384587	16384908	3934	150,143,153	40,30,25	60,128,92	11,15,9	276	74	0.0315254850149	0.244844905231	0.501,0.561,0.621	0.594,0.696,0.733	-0.113	0.501	0.561	0.621	0.594	0.696	0.733	chrX:-:16382905-16383167:16383323-16383525:16384587-16384908	190,173,178	71,143,101	pass
5240	FBgn0036765	CG7408	chr3L	+	17879877	17880064	17879095	17879248	17880129	17880297	5240	251,164,139	3,5,3	187,225,251	3,2,0	261	74	0.0316925447486	0.245788224741	0.96,0.903,0.929	0.946,0.97,1.0	-0.041	0.96	0.903	0.929	0.946	0.97	1.0	chr3L:+:17879095-17879248:17879877-17880064:17880129-17880297	254,169,142	190,227,251	pass
1838	FBgn0023000	mth	chr3L	-	343954	344039	343377	343652	344106	344301	1838	26,10,13	36,26,38	7,6,13	28,36,34	159	74	0.032117752796	0.248727999383	0.252,0.152,0.137	0.104,0.072,0.151	0.071	0.252	0.152	0.137	0.104	0.072	0.151	chr3L:-:343377-343652:343954-344039:344106-344301	62,36,51	35,42,47	pass
834	FBgn0034093	CG15706	chr2R	-	16226656	16226774	16225106	16225325	16230077	16230680	834	34,31,25	1,2,1	15,30,30	1,0,0	192	74	0.0321767613636	0.248827465925	0.929,0.857,0.906	0.853,1.0,1.0	-0.054	0.929	0.857	0.906	0.853	1.0	1.0	chr2R:-:16225106-16225325:16226656-16226774:16230077-16230680	35,33,26	16,30,30	fail
6190	FBgn0002521	pho	chr4	-	1174158	1174928	1173083	1173203	1181047	1181281	6190	2385,1839,1735	0,2,4	2885,2486,2965	8,6,5	844	74	0.0326246047249	0.251929254251	1.0,0.988,0.974	0.969,0.973,0.981	0.013	1.0	0.988	0.974	0.969	0.973	0.981	chr4:-:1173083-1173203:1174158-1174928:1181047-1181281	2385,1841,1739	2893,2492,2970	pass
185	FBgn0038294	Mf	chr3R	-	15176538	15178489	15176363	15176433	15179038	15179180	185	4563,3998,4338	2,0,0	1593,2210,1993	5,3,1	2025	74	0.0330593668861	0.254921298306	0.988,1.0,1.0	0.921,0.964,0.986	0.039	0.988	1.0	1.0	0.921	0.964	0.986	chr3R:-:15176363-15176433:15176538-15178489:15179038-15179180	4565,3998,4338	1598,2213,1994	pass
3878	FBgn0025936	Eph	chr4	+	611284	611438	610683	610896	613614	613795	3878	250,190,146	1,1,0	191,219,259	1,2,6	228	74	0.0332270281886	0.255848117052	0.988,0.984,1.0	0.984,0.973,0.933	0.027	0.988	0.984	1.0	0.984	0.973	0.933	chr4:+:610683-610896:611284-611438:613614-613795	251,191,146	192,221,265	pass
752	FBgn0051145	CG31145	chr3R	-	23635277	23635321	23626596	23627460	23653738	23653768	752	98,85,64	2,1,1	147,163,214	2,8,7	118	74	0.0335569909737	0.258020230169	0.968,0.982,0.976	0.979,0.927,0.95	0.023	0.968	0.982	0.976	0.979	0.927	0.95	chr3R:-:23626596-23627460:23635277-23635321:23653738-23653768	100,86,65	149,171,221	pass
5942	FBgn0041111	lilli	chr2L	+	2945029	2945792	2889673	2890916	2946708	2947435	5942	50,56,44	19,21,11	132,98,144	22,27,31	837	74	0.0341227455418	0.261996579018	0.189,0.191,0.261	0.347,0.243,0.291	-0.08	0.189	0.191	0.261	0.347	0.243	0.291	chr2L:+:2889673-2890916:2945029-2945792:2946708-2947435	69,77,55	154,125,175	pass
1460	FBgn0003969	vap	chrX	-	16004327	16004444	16003714	16004086	16005621	16005812	1460	130,82,62	15,7,7	90,84,84	11,23,15	191	74	0.0349038627117	0.267232698886	0.771,0.819,0.774	0.76,0.586,0.685	0.111	0.771	0.819	0.774	0.76	0.586	0.685	chrX:-:16003714-16004086:16004327-16004444:16005621-16005812	145,89,69	101,107,99	pass
4298	FBgn0028671	Vha100-1	chr3R	+	29134556	29134598	29133860	29133961	29135048	29135175	4298	84,57,36	32,38,36	22,32,41	27,28,48	116	74	0.0348656420904	0.267232698886	0.626,0.489,0.389	0.342,0.422,0.353	0.129	0.626	0.489	0.389	0.342	0.422	0.353	chr3R:+:29133860-29133961:29134556-29134598:29135048-29135175	116,95,72	49,60,89	pass
5801	FBgn0010909	msn	chr3L	-	2561931	2562843	2560115	2560295	2563817	2563959	5801	3061,2751,2035	54,44,45	2808,3594,3700	37,50,49	986	74	0.0350693904176	0.268119169292	0.81,0.824,0.772	0.851,0.844,0.85	-0.046	0.81	0.824	0.772	0.851	0.844	0.85	chr3L:-:2560115-2560295:2561931-2562843:2563817-2563959	3115,2795,2080	2845,3644,3749	pass
4276	FBgn0030349	CG10353	chrX	-	11884322	11884583	11883187	11883621	11884797	11885104	4276	3,5,2	0,5,1	2,2,2	2,0,0	335	74	0.0354170391756	0.270011090745	1.0,0.181,0.306	0.181,1.0,1.0	-0.231	1.0	0.181	0.306	0.181	1.0	1.0	chrX:-:11883187-11883621:11884322-11884583:11884797-11885104	3,10,3	4,2,2	fail
711	FBgn0085446	CG34417	chrX	+	6577943	6578291	6577036	6577112	6585692	6585785	711	8,9,10	8,3,5	20,17,26	2,3,10	422	74	0.0353714886002	0.270011090745	0.149,0.345,0.26	0.637,0.498,0.313	-0.231	0.149	0.345	0.26	0.637	0.498	0.313	chrX:+:6577036-6577112:6577943-6578291:6585692-6585785	16,12,15	22,20,36	fail
1452	FBgn0035397	CG11486	chr3L	+	3079985	3080028	3073080	3073478	3083732	3083809	1452	1,0,1	52,45,52	1,1,8	51,49,71	117	74	0.0356858514499	0.271676185473	0.012,0.0,0.012	0.012,0.013,0.067	-0.023	0.012	0.0	0.012	0.012	0.013	0.067	chr3L:+:3073080-3073478:3079985-3080028:3083732-3083809	53,45,53	52,50,79	pass
6173	FBgn0041781	SCAR	chr2L	+	10978879	10978981	10977897	10978706	10979632	10979713	6173	2,2,1	3,0,0	1,3,1	2,2,4	176	74	0.0359012110247	0.272930222035	0.219,1.0,1.0	0.174,0.387,0.095	0.521	0.219	1.0	1.0	0.174	0.387	0.095	chr2L:+:10977897-10978706:10978879-10978981:10979632-10979713	5,2,1	3,5,5	fail
338	FBgn0266694	CR45184	chr3L	-	827422	827469	826945	827001	827876	829851	338	8,11,16	2,9,8	9,14,10	1,6,0	121	74	0.0370363908884	0.281163587167	0.71,0.428,0.55	0.846,0.588,1.0	-0.249	0.71	0.428	0.55	0.846	0.588	1.0	chr3L:-:826945-827001:827422-827469:827876-829851	10,20,24	10,20,10	fail
2787	FBgn0011241	cbx	chr2R	-	9865289	9865354	9865123	9865227	9865423	9865478	2787	157,121,191	2,2,1	98,122,124	4,3,3	139	74	0.0371696245953	0.281778166763	0.977,0.97,0.99	0.929,0.956,0.957	0.032	0.977	0.97	0.99	0.929	0.956	0.957	chr2R:-:9865123-9865227:9865289-9865354:9865423-9865478	159,123,192	102,125,127	pass
5140	FBgn0250788	beta-Spec	chrX	+	17668106	17668157	17667569	17667738	17668275	17668382	5140	5,7,8	178,175,161	5,2,1	148,152,188	125	74	0.0373507324116	0.282753437779	0.016,0.023,0.029	0.02,0.008,0.003	0.012	0.016	0.023	0.029	0.02	0.008	0.003	chrX:+:17667569-17667738:17668106-17668157:17668275-17668382	183,182,169	153,154,189	pass
6327	FBgn0260659	CG42542	chr3R	+	15200685	15201225	15199569	15199710	15202023	15202203	6327	80,68,77	32,27,20	54,37,59	23,29,29	614	74	0.0376618767396	0.284708998074	0.232,0.233,0.317	0.221,0.133,0.197	0.077	0.232	0.233	0.317	0.221	0.133	0.197	chr3R:+:15199569-15199710:15200685-15201225:15202023-15202203	112,95,97	77,66,88	pass
3616	FBgn0263197	Patronin	chr2R	-	17523499	17523571	17520645	17520928	17523823	17523898	3616	9,10,9	5,2,6	3,6,14	11,7,10	146	74	0.0378802277902	0.285958582338	0.477,0.717,0.432	0.121,0.303,0.415	0.262	0.477	0.717	0.432	0.121	0.303	0.415	chr2R:-:17520645-17520928:17523499-17523571:17523823-17523898	14,12,15	14,13,24	fail
4027	FBgn0011661	Moe	chrX	-	8891561	8891623	8880291	8880400	8898183	8898332	4027	2774,2097,1793	369,246,249	2464,2118,2659	331,332,489	136	74	0.0384543100305	0.289886337153	0.804,0.823,0.797	0.802,0.776,0.747	0.033	0.804	0.823	0.797	0.802	0.776	0.747	chrX:-:8880291-8880400:8891561-8891623:8898183-8898332	3143,2343,2042	2795,2450,3148	pass
3001	FBgn0026369	Sara	chr2R	+	21486143	21486270	21485063	21486087	21486330	21486495	3001	357,309,355	2,5,0	241,310,324	5,4,5	201	74	0.0389164344402	0.292960309543	0.985,0.958,1.0	0.947,0.966,0.96	0.023	0.985	0.958	1.0	0.947	0.966	0.96	chr2R:+:21485063-21486087:21486143-21486270:21486330-21486495	359,314,355	246,314,329	pass
6037	FBgn0023023	CRMP	chr3R	+	5576174	5576413	5575778	5575925	5577035	5577259	6037	75,64,79	11,4,10	25,48,66	9,12,10	313	74	0.0393581261996	0.295872106298	0.617,0.791,0.651	0.396,0.486,0.609	0.189	0.617	0.791	0.651	0.396	0.486	0.609	chr3R:+:5575778-5575925:5576174-5576413:5577035-5577259	86,68,89	34,60,76	pass
3031	FBgn0005536	Mbs	chr3L	+	16077722	16077809	16077191	16077282	16080758	16082026	3031	11,4,5	186,153,166	12,7,15	131,163,187	161	74	0.0396537730815	0.297679438592	0.026,0.012,0.014	0.04,0.019,0.036	-0.014	0.026	0.012	0.014	0.04	0.019	0.036	chr3L:+:16077191-16077282:16077722-16077809:16080758-16082026	197,157,171	143,170,202	pass
3313	FBgn0263251	vnc	chr3L	+	9972880	9973001	9972311	9972397	9973093	9974023	3313	111,93,103	277,219,303	115,116,136	369,345,522	195	74	0.0397561320301	0.298032756109	0.132,0.139,0.114	0.106,0.113,0.09	0.025	0.132	0.139	0.114	0.106	0.113	0.09	chr3L:+:9972311-9972397:9972880-9973001:9973093-9974023	388,312,406	484,461,658	pass
1732	FBgn0243516	Vrp1	chr2R	-	22108850	22108979	22107580	22108780	22109586	22110023	1732	43,38,46	124,113,119	23,35,27	26,69,63	203	74	0.0399115437326	0.298782250998	0.112,0.109,0.124	0.244,0.156,0.135	-0.063	0.112	0.109	0.124	0.244	0.156	0.135	chr2R:-:22107580-22108780:22108850-22108979:22109586-22110023	167,151,165	49,104,90	pass
