ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1114	"FBgn0023130"	"a6"	chrX	-	1693614	1695474	1693614	1693958	1694121	1695474	1114	145,164,174	0,2,2	77,78,69	1,4,4	148	74	0.0050058285769	0.0239067597955	1.0,0.976,0.978	0.975,0.907,0.896	0.059
978	"FBgn0035889"	"mkg-p"	chr3L	-	8404102	8405277	8404102	8404510	8405213	8405277	978	36,19,22	35,22,26	26,45,36	18,25,14	148	74	0.00507893821875	0.0241476303704	0.34,0.302,0.297	0.419,0.474,0.563	-0.172
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	472,413,456	17,6,21	249,406,406	13,25,25	148	74	0.00521467730892	0.0246828059289	0.933,0.972,0.916	0.905,0.89,0.89	0.045
784	"FBgn0004648"	"svr"	chrX	+	506598	509072	506598	507806	507868	509072	784	22,13,15	52,47,34	9,14,12	69,55,66	135	74	0.00541300137085	0.0254876595398	0.188,0.132,0.195	0.067,0.122,0.091	0.078
844	"FBgn0262614"	"pyd"	chr3R	-	8844915	8846289	8844915	8845150	8846160	8846289	844	13,8,1	13,12,9	15,17,23	2,11,14	148	74	0.00543258095355	0.0254876595398	0.333,0.25,0.053	0.789,0.436,0.451	-0.347
1514	"FBgn0016726"	"RpL29"	chr2R	+	21293767	21293874	21293767	21293789	21293849	21293874	1514	3017,2005,2707	777,505,837	1337,2420,2041	328,543,352	133	74	0.00573855796116	0.0268051062659	0.684,0.688,0.643	0.694,0.713,0.763	-0.052
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	894	97,77,71	1,3,0	47,84,85	4,3,5	135	74	0.00599665921274	0.027888393282	0.982,0.934,1.0	0.866,0.939,0.903	0.069
1477	"FBgn0039240"	"CG3744"	chr3R	-	24874992	24876654	24874992	24875999	24876246	24876654	1477	127,118,105	17,11,2	311,204,266	62,36,29	148	74	0.00603669333432	0.0279525147872	0.789,0.843,0.963	0.715,0.739,0.821	0.107
1040	"FBgn0015000"	"betaggt-I"	chr2L	+	4946906	4948324	4946906	4947734	4947825	4948324	1040	444,388,397	38,33,26	239,311,277	25,40,39	148	74	0.00616871519396	0.0284401804397	0.854,0.855,0.884	0.827,0.795,0.78	0.064
1446	"FBgn0036039"	"Naa60"	chr3L	+	9727984	9728433	9727984	9728149	9728212	9728433	1446	15,21,24	24,19,25	24,27,27	13,14,15	136	74	0.00642573110646	0.0294974294327	0.254,0.376,0.343	0.501,0.512,0.495	-0.178
694	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933258	23933444	694	309,283,212	741,671,528	542,470,631	939,927,1188	148	74	0.00656159171098	0.0299918247734	0.173,0.174,0.167	0.224,0.202,0.21	-0.041
47	"FBgn0035586"	"CG10671"	chr3L	-	5145194	5146063	5145194	5145798	5145872	5146063	47	33,13,26	182,165,136	14,10,14	120,150,189	147	74	0.00668260551155	0.0304144225205	0.084,0.038,0.088	0.055,0.032,0.036	0.029
1543	"FBgn0030674"	"CG8184"	chrX	+	15721545	15724378	15721545	15723157	15723232	15724378	1543	55,51,38	1,0,0	183,140,189	4,0,9	148	74	0.00681746483679	0.0308961704306	0.965,1.0,1.0	0.958,1.0,0.913	0.031
1386	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003975	8004178	1386	61,58,43	10,19,16	59,48,60	2,13,3	148	74	0.00687113417395	0.0310074487087	0.753,0.604,0.573	0.937,0.649,0.909	-0.188
1054	"FBgn0032815"	"CG10462"	chr2L	-	19735511	19735980	19735511	19735633	19735766	19735980	1054	2,2,1	61,67,48	4,3,10	49,66,86	148	74	0.00699174278783	0.0314185910086	0.016,0.015,0.01	0.039,0.022,0.055	-0.025
81	"FBgn0031313"	"CG5080"	chr2L	-	1162999	1163886	1162999	1163149	1163759	1163886	81	12,13,4	42,39,53	2,5,5	47,56,33	148	74	0.00710933016503	0.0318127589318	0.125,0.143,0.036	0.021,0.043,0.07	0.057
1483	"FBgn0259936"	"Uhg3"	chr2L	+	20648188	20648479	20648188	20648248	20648419	20648479	1483	6,4,5	75,44,59	1,3,0	41,55,57	148	74	0.00778198952316	0.034532578509	0.038,0.043,0.041	0.012,0.027,0.0	0.028
956	"FBgn0051908"	"CG31908"	chr2L	-	7026723	7027287	7026723	7026981	7027193	7027287	956	365,271,287	0,3,1	467,452,443	9,5,6	148	74	0.00777207136571	0.034532578509	1.0,0.978,0.993	0.963,0.978,0.974	0.019
684	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	684	41,28,24	52,38,43	54,69,70	44,62,64	148	74	0.00800639547156	0.0353809592415	0.283,0.269,0.218	0.38,0.358,0.354	-0.107
510	"FBgn0016696"	"Pitslre"	chr3L	+	20771527	20771864	20771527	20771608	20771667	20771864	510	134,123,112	22,26,25	179,131,205	19,21,19	132	74	0.00804762194393	0.0354161874805	0.773,0.726,0.715	0.841,0.778,0.858	-0.088
45	"FBgn0033183"	"CG1620"	chr2R	-	7494011	7495461	7494011	7494797	7494865	7495461	45	43,47,40	45,56,55	14,35,47	57,64,72	141	74	0.00867978962411	0.0380410532909	0.334,0.306,0.276	0.114,0.223,0.255	0.108
1338	"FBgn0037313"	"CG1161"	chr3R	+	5356002	5356748	5356002	5356128	5356424	5356748	1338	228,205,278	489,451,660	127,99,143	374,323,403	148	74	0.00879504628491	0.0383882143173	0.189,0.185,0.174	0.145,0.133,0.151	0.04
52	"FBgn0025820"	"JTBR"	chr3L	-	1802007	1802856	1802007	1802753	1802803	1802856	52	59,39,33	3,1,8	21,37,18	2,12,11	123	74	0.00922838517274	0.0401152253427	0.922,0.959,0.713	0.863,0.65,0.496	0.195
1555	"FBgn0261550"	"CG42668"	chr3R	+	20321701	20321880	20321701	20321713	20321767	20321880	1555	321,294,238	11,3,4	467,344,483	3,3,4	127	74	0.00934115990798	0.0404403874065	0.944,0.983,0.972	0.989,0.985,0.986	-0.02
703	"FBgn0034240"	"MESR4"	chr2R	+	17549068	17551391	17549068	17551064	17551124	17551391	703	147,161,82	12,7,2	126,139,155	1,6,2	133	74	0.00944269020628	0.0407144334805	0.872,0.928,0.958	0.986,0.928,0.977	-0.044
1146	"FBgn0031319"	"CG4896"	chr2L	+	1177689	1178044	1177689	1177868	1177947	1178044	1146	8,10,0	10,4,1	2,11,19	1,3,1	148	74	0.00961404867918	0.0409928268593	0.286,0.556,0.0	0.5,0.647,0.905	-0.403
379	"FBgn0020621"	"Pkn"	chr2R	-	9255088	9255709	9255088	9255443	9255512	9255709	379	171,178,214	11,5,3	86,93,96	13,5,5	142	74	0.00957113544682	0.0409928268593	0.89,0.949,0.974	0.775,0.906,0.909	0.074
601	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302507	17302838	17303390	601	66,50,55	3,8,4	80,70,110	19,13,17	148	74	0.00962272930969	0.0409928268593	0.917,0.758,0.873	0.678,0.729,0.764	0.126
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060584	21060653	1412	69,74,59	8,10,11	97,83,122	23,27,29	148	74	0.00968545180739	0.041095642131	0.812,0.787,0.728	0.678,0.606,0.678	0.122
273	"FBgn0058191"	"CG40191"	chr2R	+	1264392	1264841	1264392	1264493	1264547	1264841	273	84,51,52	191,136,152	20,44,46	132,126,165	127	74	0.0106611977058	0.045056252209	0.204,0.179,0.166	0.081,0.169,0.14	0.053
499	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455059	22455273	22455422	499	211,123,115	6,5,3	121,173,164	1,1,3	148	74	0.0111845633565	0.047081264722	0.946,0.925,0.95	0.984,0.989,0.965	-0.039
831	"FBgn0040322"	"GNBP2"	chr3L	-	18675218	18675413	18675218	18675275	18675337	18675413	831	168,92,117	5,4,3	51,97,105	2,0,1	135	74	0.0115268742927	0.0483311855186	0.949,0.927,0.955	0.933,1.0,0.983	-0.028
818	"FBgn0024985"	"CG11448"	chrX	+	1395245	1397337	1395245	1395371	1395552	1397337	818	128,100,111	6,4,14	70,71,100	2,3,2	148	74	0.0117585250239	0.0491091339233	0.914,0.926,0.799	0.946,0.922,0.962	-0.064
1478	"FBgn0267585"	"CR45923"	chr2R	-	4621117	4622481	4621117	4622048	4622106	4622481	1478	4,8,10	2,2,1	8,2,8	1,0,1	131	74	0.0121631229749	0.0505057238623	0.53,0.693,0.85	0.819,1.0,0.819	-0.188
373	"FBgn0003969"	"vap"	chrX	-	16005319	16005812	16005319	16005476	16005621	16005812	373	41,30,26	7,7,8	26,25,33	11,13,17	148	74	0.0121877662278	0.0505057238623	0.745,0.682,0.619	0.542,0.49,0.493	0.174
1407	"FBgn0053526"	"PNUTS"	chr2L	+	870464	871576	870464	870552	871340	871576	1407	323,209,284	151,81,94	255,206,300	120,128,162	148	74	0.0123707170952	0.0510651694046	0.517,0.563,0.602	0.515,0.446,0.481	0.08
169	"FBgn0002914"	"Myb"	chrX	-	15855789	15857823	15855789	15857613	15857676	15857823	169	247,159,158	5,5,3	209,201,243	0,1,4	136	74	0.0132377008176	0.0542236591182	0.964,0.945,0.966	1.0,0.991,0.971	-0.029
983	"FBgn0021764"	"sdk"	chrX	+	686833	687858	686833	687126	687572	687858	983	0,1,1	1,2,0	1,2,6	2,3,1	148	74	0.0132342589472	0.0542236591182	0.0,0.2,1.0	0.2,0.25,0.75	0.0
1463	"FBgn0029526"	"CR18166"	chrX	-	479863	481169	479863	480758	480912	481169	1463	14,19,14	14,11,9	0,5,5	11,3,9	148	74	0.0136385779339	0.0556516685809	0.333,0.463,0.438	0.0,0.455,0.217	0.187
969	"FBgn0036180"	"CG6091"	chr3L	-	11608675	11609465	11608675	11609188	11609285	11609465	969	14,13,10	29,19,20	2,8,11	30,31,24	148	74	0.0137996037273	0.0560938090442	0.194,0.255,0.2	0.032,0.114,0.186	0.106
126	"FBgn0032170"	"CG4658"	chr2L	+	9957294	9957900	9957294	9957329	9957428	9957900	126	54,48,59	3,5,2	41,60,63	7,10,7	148	74	0.0139055793515	0.0563096654348	0.9,0.828,0.937	0.745,0.75,0.818	0.117
923	"FBgn0085443"	"spri"	chrX	-	10584909	10585422	10584909	10585073	10585325	10585422	923	54,41,32	0,0,2	74,49,55	6,2,0	148	74	0.0139816649763	0.0564033075748	1.0,1.0,0.889	0.86,0.925,1.0	0.035
467	"FBgn0003721"	"Tm1"	chr3R	+	15288011	15289439	15288011	15288102	15288252	15289439	467	42,39,28	11,4,2	10,48,33	1,4,0	148	74	0.0142386980123	0.0572234467287	0.656,0.83,0.875	0.833,0.857,1.0	-0.11
1350	"FBgn0028397"	"Tob"	chrX	-	16080803	16081282	16080803	16080957	16081041	16081282	1350	13,35,17	2,1,1	4,14,8	1,3,3	148	74	0.0145494236471	0.0582523916698	0.765,0.946,0.895	0.667,0.7,0.571	0.223
1470	"FBgn0023479"	"Tequila"	chr3L	+	9087848	9089948	9087848	9088115	9089354	9089948	1470	290,212,192	56,68,51	290,371,429	49,71,70	148	74	0.01475902176	0.0588702553348	0.721,0.609,0.653	0.747,0.723,0.754	-0.08
1000	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798404	15798720	15799036	1000	65,47,63	7,4,5	37,44,54	8,5,16	148	74	0.0148696623114	0.0590902625434	0.823,0.855,0.863	0.698,0.815,0.628	0.133
631	"FBgn0040382"	"CG5273"	chrX	+	759593	760528	759593	759685	759775	760528	631	47,31,46	35,34,23	20,50,62	11,19,20	148	74	0.0151034290142	0.0597961037179	0.402,0.313,0.5	0.476,0.568,0.608	-0.146
108	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647929	16647604	16647756	16647835	16647929	108	69,45,79	8,11,7	142,163,165	50,30,43	148	74	0.0152307055006	0.0600766716968	0.812,0.672,0.849	0.587,0.731,0.657	0.119
1244	"FBgn0266084"	"Fhos"	chr3L	+	8796999	8797821	8796999	8797226	8797689	8797821	1244	97,77,79	29,34,38	20,12,16	12,10,15	148	74	0.0153480006465	0.0603159435001	0.626,0.531,0.51	0.455,0.375,0.348	0.163
1264	"FBgn0036945"	"Ssk"	chr3L	+	20188521	20188762	20188521	20188614	20188675	20188762	1264	5,6,8	6,0,4	0,0,8	4,5,1	134	74	0.0154762914933	0.0605965089719	0.315,1.0,0.525	0.0,0.0,0.815	0.342
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	68,55,64	740,666,786	27,52,29	552,593,651	147	74	0.0155521354857	0.060670418653	0.044,0.04,0.039	0.024,0.042,0.022	0.012
659	"FBgn0016054"	"phr6-4"	chr2L	-	20644663	20645451	20644663	20645361	20645416	20645451	659	20,14,21	18,12,23	11,22,27	7,5,13	128	74	0.0159573863194	0.0620241475553	0.391,0.403,0.345	0.476,0.718,0.546	-0.2
652	"FBgn0010300"	"brat"	chr2L	+	19168094	19179758	19168094	19171251	19177443	19179758	652	219,174,143	12,17,7	163,177,180	3,10,5	148	74	0.0167221330302	0.0647602606442	0.901,0.837,0.911	0.964,0.898,0.947	-0.053
785	"FBgn0004648"	"svr"	chrX	+	496445	497389	496445	496548	496600	497389	785	67,74,34	9,5,8	87,79,114	3,5,7	125	74	0.0171839309419	0.0663075596128	0.815,0.898,0.716	0.945,0.903,0.906	-0.108
107	"FBgn0015019"	"Cctgamma"	chr3R	+	16647604	16647929	16647604	16647697	16647835	16647929	107	90,60,96	198,150,217	147,175,212	485,523,644	148	74	0.0185403752411	0.0712833921725	0.185,0.167,0.181	0.132,0.143,0.141	0.039
1385	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003999	8004178	1385	79,94,73	7,8,4	61,80,82	11,12,11	148	74	0.019369889318	0.0742047918118	0.849,0.855,0.901	0.735,0.769,0.788	0.104
1529	"FBgn0027375"	"RecQ5"	chr3L	-	14629740	14631818	14629740	14630444	14630519	14631818	1529	2,0,2	3,5,2	4,1,12	7,1,2	148	74	0.0197480962907	0.0753825180989	0.25,0.0,0.333	0.222,0.333,0.75	-0.241
812	"FBgn0035151"	"CG17129"	chr3L	-	679896	680326	679896	679995	680173	680326	812	74,39,39	7,7,5	39,58,58	2,4,2	148	74	0.0199653629699	0.0759396841534	0.841,0.736,0.796	0.907,0.879,0.935	-0.116
188	"FBgn0263102"	"psq"	chr2R	+	10610549	10611818	10610549	10611515	10611679	10611818	188	16,19,7	81,91,66	23,26,37	89,107,106	148	74	0.0205889745876	0.0780329463907	0.09,0.095,0.05	0.114,0.108,0.149	-0.045
568	"FBgn0040918"	"schlank"	chrX	-	6266406	6267228	6266406	6266717	6267003	6267228	568	795,700,679	152,137,111	860,967,1119	156,130,129	148	74	0.0211121648877	0.0797321120759	0.723,0.719,0.754	0.734,0.788,0.813	-0.046
1075	"FBgn0039114"	"Lsd-1"	chr3R	+	23764237	23764684	23764237	23764316	23764385	23764684	1075	7,6,3	56,52,71	12,11,9	59,69,50	142	74	0.0214365885051	0.0806712606287	0.061,0.057,0.022	0.096,0.077,0.086	-0.04
1362	"FBgn0035111"	"CG16940"	chr3L	+	212708	213976	212708	212784	212843	213976	1362	62,59,43	17,18,9	32,43,44	15,26,16	132	74	0.0222796835649	0.0835488133684	0.672,0.648,0.728	0.545,0.481,0.607	0.138
1166	"FBgn0260486"	"Ziz"	chr2L	-	7472512	7473889	7472512	7473199	7473656	7473889	1166	205,185,238	2,3,5	153,182,184	8,5,6	148	74	0.0225740968971	0.0843558357734	0.981,0.969,0.96	0.905,0.948,0.939	0.039
439	"FBgn0039644"	"CG11897"	chr3R	+	29158121	29158690	29158121	29158347	29158498	29158690	439	177,168,116	163,178,118	179,194,199	131,119,179	148	74	0.0227582279164	0.0847465480104	0.352,0.321,0.33	0.406,0.449,0.357	-0.07
1498	"FBgn0040319"	"Gclc"	chrX	-	8115416	8116147	8115416	8115580	8115991	8116147	1498	135,85,129	239,173,197	239,168,265	560,412,559	148	74	0.0232974043209	0.0864520404242	0.22,0.197,0.247	0.176,0.169,0.192	0.042
655	"FBgn0034392"	"MFS15"	chr2R	-	18796269	18796678	18796269	18796406	18796476	18796678	655	18,22,25	82,60,62	5,10,9	30,64,37	143	74	0.0235476602278	0.0870772852174	0.102,0.159,0.173	0.079,0.075,0.112	0.056
754	"FBgn0035444"	"CG12012"	chr3L	+	3376756	3377687	3376756	3376947	3376998	3377687	754	23,29,21	200,194,244	16,44,15	130,121,142	124	74	0.0237577663077	0.087550246082	0.064,0.082,0.049	0.068,0.178,0.059	-0.037
11	"FBgn0262737"	"mub"	chr3L	+	21920902	21921327	21920902	21920987	21921041	21921327	11	60,41,44	12,27,18	25,40,35	7,8,2	127	74	0.0241642651927	0.0887411807939	0.744,0.469,0.588	0.675,0.744,0.911	-0.176
1560	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649150	5649358	5649660	1560	470,381,364	12,5,11	242,410,370	1,3,8	148	74	0.0243536089714	0.0891291874726	0.951,0.974,0.943	0.992,0.986,0.959	-0.023
472	"FBgn0035253"	"CG7971"	chr3L	-	1655524	1658464	1655524	1655709	1656678	1658464	472	32,27,34	60,44,55	37,33,46	32,47,46	148	74	0.0249522141537	0.0910072194304	0.211,0.235,0.236	0.366,0.26,0.333	-0.092
630	"FBgn0040382"	"CG5273"	chrX	+	759593	760528	759593	759685	759754	760528	630	22,8,21	29,18,24	11,27,29	5,16,28	142	74	0.0251138083983	0.0912839793317	0.283,0.188,0.313	0.534,0.468,0.351	-0.19
1279	"FBgn0263198"	"Acn"	chr2L	+	19045354	19047047	19045354	19045436	19045521	19047047	1279	232,169,184	13,8,12	228,241,322	15,33,25	148	74	0.0252259765564	0.0913798130359	0.899,0.914,0.885	0.884,0.785,0.866	0.054
1217	"FBgn0036534"	"DCP2"	chr3L	-	15823246	15823989	15823246	15823755	15823814	15823989	1217	156,103,79	11,11,9	207,206,242	13,7,12	132	74	0.02602663163	0.0939605514778	0.888,0.84,0.831	0.899,0.943,0.919	-0.067
521	"FBgn0263199"	"Galk"	chr3L	-	8985052	8985308	8985052	8985231	8985283	8985308	521	14,17,13	17,17,12	6,14,12	3,6,6	125	74	0.0276075352001	0.0993311655004	0.328,0.372,0.391	0.542,0.58,0.542	-0.191
1576	"FBgn0262579"	"Ect4"	chr3L	+	8096521	8097172	8096521	8096876	8096970	8097172	1576	166,137,76	7,4,7	193,160,229	4,4,4	148	74	0.0281415697746	0.100861643666	0.922,0.945,0.844	0.96,0.952,0.966	-0.056
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	314,271,236	84,65,51	290,394,416	47,72,79	148	74	0.0282223190726	0.100861643666	0.651,0.676,0.698	0.755,0.732,0.725	-0.062
1387	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003987	8004178	1387	69,74,66	4,6,4	56,64,64	4,8,15	148	74	0.0283781507669	0.101079366444	0.896,0.86,0.892	0.875,0.8,0.681	0.097
999	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798410	15798720	15799036	999	63,43,58	4,2,6	36,42,52	8,6,7	148	74	0.0286129902644	0.101576115439	0.887,0.915,0.829	0.692,0.778,0.788	0.124
185	"FBgn0025683"	"CG3164"	chr2L	-	122623	123629	122623	122994	123080	123629	185	2846,2365,2574	162,151,163	1002,1176,1181	64,106,97	148	74	0.029173441639	0.103221645666	0.898,0.887,0.888	0.887,0.847,0.859	0.027
443	"FBgn0024556"	"EfTuM"	chr2R	+	13507556	13509332	13507556	13507658	13507714	13509332	443	47,57,69	131,103,127	30,81,48	45,99,87	129	74	0.0300576781318	0.105648274622	0.171,0.241,0.238	0.277,0.319,0.24	-0.062
798	"FBgn0035497"	"CG14995"	chr3L	-	4097205	4097804	4097205	4097334	4097506	4097804	798	27,13,19	6,11,3	36,25,26	3,1,6	148	74	0.0300226364778	0.105648274622	0.692,0.371,0.76	0.857,0.926,0.684	-0.215
1547	"FBgn0036365"	"CG10732"	chr3L	+	13444367	13445898	13444367	13445639	13445735	13445898	1547	23,24,8	0,2,1	19,13,20	2,1,4	148	74	0.0302583786644	0.106003859466	1.0,0.857,0.8	0.826,0.867,0.714	0.083
1400	"FBgn0020306"	"dom"	chr2R	+	21340683	21341847	21340683	21341076	21341419	21341847	1400	288,300,332	8,2,7	204,159,176	4,10,7	148	74	0.0313746333549	0.109222644112	0.947,0.987,0.96	0.962,0.888,0.926	0.039
456	"FBgn0031818"	"CG9536"	chr2L	-	6474437	6475270	6474437	6474651	6474707	6475270	456	126,133,120	13,18,16	112,127,121	11,6,9	129	74	0.0313822808435	0.109222644112	0.848,0.809,0.811	0.854,0.924,0.885	-0.065
1134	"FBgn0030876"	"CG6762"	chrX	+	17857111	17857650	17857111	17857358	17857491	17857650	1134	14,8,19	5,3,0	13,11,10	0,0,3	148	74	0.0335760140562	0.116477052019	0.583,0.571,1.0	1.0,1.0,0.625	-0.157
921	"FBgn0035770"	"pst"	chr3L	-	7359467	7359850	7359467	7359602	7359677	7359850	921	47,42,51	163,166,150	19,23,25	79,122,131	148	74	0.034512294249	0.119336342127	0.126,0.112,0.145	0.107,0.086,0.087	0.034
1365	"FBgn0001222"	"Hsf"	chr2R	-	18131281	18131734	18131281	18131387	18131459	18131734	1365	175,165,161	132,115,129	131,153,152	144,142,140	145	74	0.0351794394243	0.121249524229	0.404,0.423,0.389	0.317,0.355,0.357	0.062
474	"FBgn0263967"	"CR43723"	chr2R	+	7492363	7493497	7492363	7492792	7493354	7493497	474	70,61,81	4,3,4	71,78,98	3,2,0	148	74	0.0354342565589	0.121733816888	0.897,0.91,0.91	0.922,0.951,1.0	-0.052
191	"FBgn0034965"	"ppk29"	chr2R	-	24053526	24053718	24053526	24053574	24053635	24053718	191	56,53,40	6,6,14	33,43,44	11,14,16	134	74	0.0365450188175	0.125146125533	0.838,0.83,0.612	0.624,0.629,0.603	0.141
1536	"FBgn0033388"	"CG8046"	chr2R	-	9164328	9164647	9164328	9164479	9164537	9164647	1536	28,24,8	262,211,161	15,21,13	196,316,311	131	74	0.0370769788004	0.126560841098	0.057,0.06,0.027	0.041,0.036,0.023	0.015
1187	"FBgn0035688"	"CG10289"	chr3L	-	6170116	6171169	6170116	6170804	6170876	6171169	1187	270,211,177	17,22,22	257,279,339	25,13,14	145	74	0.0387947009963	0.132001139173	0.89,0.83,0.804	0.84,0.916,0.925	-0.052
1388	"FBgn0036958"	"CG17233"	chr3L	-	20236027	20237910	20236027	20236328	20236433	20237910	1388	69,96,112	9,6,20	89,57,81	5,5,5	148	74	0.0397764022975	0.13486451135	0.793,0.889,0.737	0.899,0.851,0.89	-0.074
1501	"FBgn0265784"	"CrebB"	chrX	+	18366560	18367179	18366560	18366719	18367003	18367179	1501	265,207,147	20,9,11	263,207,292	26,21,28	148	74	0.0398895033571	0.13486451135	0.869,0.92,0.87	0.835,0.831,0.839	0.051
823	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	823	191,161,180	162,140,117	158,161,163	73,89,122	137	74	0.0401046367487	0.135162778916	0.389,0.383,0.454	0.539,0.494,0.419	-0.075
38	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21523298	21524721	21525716	38	23,13,21	18,9,6	44,56,48	15,13,13	148	74	0.0408866703705	0.137103791029	0.39,0.419,0.636	0.595,0.683,0.649	-0.161
993	"FBgn0051712"	"CG31712"	chr2L	-	9935485	9937510	9935485	9935569	9937237	9937510	993	75,48,62	51,71,68	106,92,108	183,120,167	148	74	0.0409380333778	0.137103791029	0.424,0.253,0.313	0.225,0.277,0.244	0.081
335	"FBgn0027786"	"Mtch"	chr3L	+	184625	185074	184625	184669	184774	185074	335	107,95,112	3,3,7	44,65,56	2,9,5	148	74	0.0412955167562	0.137867477572	0.947,0.941,0.889	0.917,0.783,0.848	0.076
981	"FBgn0021764"	"sdk"	chrX	+	686833	687858	686833	687074	687572	687858	981	1,1,2	3,4,1	4,5,11	3,7,6	148	74	0.0415755102357	0.138368495003	0.143,0.111,0.5	0.4,0.263,0.478	-0.129
646	"FBgn0267330"	"KdelR"	chr2L	+	10426886	10428159	10426886	10427003	10427075	10428159	646	155,156,148	1121,922,943	108,154,160	560,832,794	145	74	0.0423982644575	0.140667139088	0.066,0.079,0.074	0.09,0.086,0.093	-0.017
755	"FBgn0030183"	"CG15309"	chrX	-	10206592	10208294	10206592	10207675	10207977	10208294	755	7,14,8	12,18,18	4,0,11	15,16,19	148	74	0.0429341383499	0.141813620032	0.226,0.28,0.182	0.118,0.0,0.224	0.115
833	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	833	134,117,86	79,64,56	57,75,67	37,65,63	141	74	0.04301014016	0.141813620032	0.471,0.49,0.446	0.447,0.377,0.358	0.075
1096	"FBgn0001942"	"eIF-4a"	chr2L	+	5985025	5985579	5985025	5985220	5985338	5985579	1096	7960,6334,7229	6145,4869,5740	9789,7031,8728	5701,5419,5550	148	74	0.0440289850805	0.144724904663	0.393,0.394,0.386	0.462,0.393,0.44	-0.041
1304	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679184	11679566	11679690	1304	202,189,205	47,22,39	106,116,107	29,41,21	148	74	0.0441838627353	0.144787119425	0.682,0.811,0.724	0.646,0.586,0.718	0.089
193	"FBgn0039904"	"Hcf"	chr4	+	365673	366762	365673	365805	365859	366762	193	584,497,479	10,12,8	580,646,730	6,5,10	127	74	0.0447584329946	0.146220034169	0.971,0.96,0.972	0.983,0.987,0.977	-0.015
1044	"FBgn0039958"	"CG12567"	chr2L	-	23162211	23163058	23162211	23162872	23162924	23163058	1044	31,15,10	71,75,61	9,21,35	21,72,54	125	74	0.0451941725058	0.147192029721	0.205,0.106,0.088	0.202,0.147,0.277	-0.076
683	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	683	168,139,183	53,51,66	89,104,106	27,21,25	148	74	0.045335115953	0.14720091003	0.613,0.577,0.581	0.622,0.712,0.679	-0.081
1393	"FBgn0022029"	"l(2)k01209"	chr2R	+	17420406	17421946	17420406	17420573	17421447	17421946	1393	207,238,205	8,8,12	144,192,173	4,0,8	148	74	0.045787900842	0.148219192695	0.928,0.937,0.895	0.947,1.0,0.915	-0.034
1266	"FBgn0261641"	"CG42724"	chr3R	-	6364161	6364725	6364161	6364438	6364555	6364725	1266	36,40,33	26,25,28	74,63,81	42,27,37	148	74	0.0471172014111	0.152060059099	0.409,0.444,0.371	0.468,0.538,0.523	-0.102
809	"FBgn0042132"	"CG18809"	chrX	-	19741223	19743706	19741223	19742892	19743443	19743706	809	14,11,11	4,6,8	17,15,12	11,20,19	148	74	0.0473579014481	0.152375120973	0.636,0.478,0.407	0.436,0.273,0.24	0.191
974	"FBgn0033636"	"tou"	chr2R	-	11580234	11581398	11580234	11580862	11580948	11581398	974	72,63,61	46,37,44	64,76,73	26,32,38	148	74	0.04780414484	0.153347633297	0.439,0.46,0.409	0.552,0.543,0.49	-0.092
709	"FBgn0029854"	"CG3566"	chrX	-	6274971	6276296	6274971	6275170	6276227	6276296	709	18,11,22	71,59,76	10,10,18	27,30,31	148	74	0.0489349523905	0.156503676564	0.113,0.085,0.126	0.156,0.143,0.225	-0.067
