ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
1322	FBgn0260799	p120ctn	chr2R	+	4599268	4600087	4595287	4595462	4608358	4609492	1322	359,198,176	1,0,0	241,248,262	0,0,1	148	74	1.0	1.0	0.994,1.0,1.0	1.0,1.0,0.992	0.001	0.994	1.0	1.0	1.0	1.0	0.992	chr2R:+:4595287-4595462:4599268-4600087:4608358-4609492	360,198,176	241,248,263	pass
1324	FBgn0260799	p120ctn	chr2R	+	4606763	4607320	4599268	4600087	4608358	4609492	1324	460,357,344	7,6,9	412,444,493	3,9,8	148	74	0.448229389789	1.0	0.97,0.967,0.95	0.986,0.961,0.969	-0.01	0.97	0.967	0.95	0.986	0.961	0.969	chr2R:+:4599268-4600087:4606763-4607320:4608358-4609492	467,363,353	415,453,501	pass
1325	FBgn0260799	p120ctn	chr2R	+	4606763	4607320	4595287	4595462	4608358	4609492	1325	329,232,259	1,0,0	230,228,277	0,0,1	148	74	1.0	1.0	0.994,1.0,1.0	1.0,1.0,0.993	0.0	0.994	1.0	1.0	1.0	1.0	0.993	chr2R:+:4595287-4595462:4606763-4607320:4608358-4609492	330,232,259	230,228,278	pass
1326	FBgn0035482	CG14985	chr3L	+	4004135	4004341	4003473	4003964	4004515	4006626	1326	292,248,279	0,3,1	198,228,267	0,3,2	148	74	1.0	1.0	1.0,0.976,0.993	1.0,0.974,0.985	0.003	1.0	0.976	0.993	1.0	0.974	0.985	chr3L:+:4003473-4003964:4004135-4004341:4004515-4006626	292,251,280	198,231,269	pass
1327	FBgn0259221	CG42321	chr2R	-	13417535	13417828	13415874	13415957	13418986	13419085	1327	9,10,16	3,3,4	8,16,4	1,7,5	148	74	0.43777879434	1.0	0.6,0.625,0.667	0.8,0.533,0.286	0.091	0.6	0.625	0.667	0.8	0.533	0.286	chr2R:-:13415874-13415957:13417535-13417828:13418986-13419085	12,13,20	9,23,9	fail
1328	FBgn0259221	CG42321	chr2R	-	13425512	13426038	13422601	13422725	13429788	13429895	1328	2,2,0	0,0,0	6,3,3	0,1,0	148	74	1.0	1.0	1.0,1.0,NA	1.0,0.6,1.0	0.133	1.0	1.0	NA	1.0	0.6	1.0	chr2R:-:13422601-13422725:13425512-13426038:13429788-13429895	2,2,0	6,4,3	fail
1329	FBgn0260439	Pp2A-29B	chr2L	+	8367095	8367249	8366137	8366394	8367311	8367730	1329	1946,1653,1587	0,0,2	1379,1724,1797	0,0,0	148	74	1.0	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001	1.0	1.0	0.997	1.0	1.0	1.0	chr2L:+:8366137-8366394:8367095-8367249:8367311-8367730	1946,1653,1589	1379,1724,1797	pass
132	FBgn0033494	KCNQ	chr2R	-	10147484	10147581	10147058	10147412	10147645	10147688	132	27,21,13	0,0,0	8,16,16	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.889,1.0	0.037	1.0	1.0	1.0	1.0	0.889	1.0	chr2R:-:10147058-10147412:10147484-10147581:10147645-10147688	27,21,13	8,17,16	fail
1331	FBgn0260439	Pp2A-29B	chr2L	+	8369222	8369399	8368757	8369030	8369715	8370082	1331	23,18,16	1730,1460,1770	6,9,1	859,984,906	148	74	1.0	1.0	0.007,0.006,0.004	0.003,0.005,0.001	0.003	0.007	0.006	0.004	0.003	0.005	0.001	chr2L:+:8368757-8369030:8369222-8369399:8369715-8370082	1753,1478,1786	865,993,907	pass
1332	FBgn0260439	Pp2A-29B	chr2L	+	8367796	8367871	8367311	8367730	8367930	8368696	1332	1088,1029,953	0,1,0	410,776,754	0,0,0	148	74	1.0	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001	1.0	0.998	1.0	1.0	1.0	1.0	chr2L:+:8367311-8367730:8367796-8367871:8367930-8368696	1088,1030,953	410,776,754	pass
1333	FBgn0260439	Pp2A-29B	chr2L	+	8366192	8366394	8366037	8366123	8367095	8367249	1333	1380,1206,1157	1,0,0	1175,1401,1508	0,1,0	148	74	1.0	1.0	0.999,1.0,1.0	1.0,0.999,1.0	0.0	0.999	1.0	1.0	1.0	0.999	1.0	chr2L:+:8366037-8366123:8366192-8366394:8367095-8367249	1381,1206,1157	1175,1402,1508	pass
1334	FBgn0262517	l(3)76BDr	chr3L	-	19547296	19547731	19547117	19547229	19547798	19548074	1334	264,224,233	0,0,1	125,220,219	0,0,0	148	74	1.0	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003	1.0	1.0	0.991	1.0	1.0	1.0	chr3L:-:19547117-19547229:19547296-19547731:19547798-19548074	264,224,234	125,220,219	pass
1335	FBgn0067622	LSm-4	chr2L	-	10403729	10403828	10403196	10403556	10403890	10403932	1335	837,641,808	0,0,0	521,562,667	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001	1.0	1.0	1.0	0.996	1.0	1.0	chr2L:-:10403196-10403556:10403729-10403828:10403890-10403932	837,641,808	522,562,667	pass
1336	FBgn0014009	Rab2	chr2R	+	6697415	6697575	6696738	6696929	6698048	6698385	1336	865,764,864	0,0,1	548,682,683	2,3,0	148	74	1.0	1.0	1.0,1.0,0.998	0.993,0.991,1.0	0.005	1.0	1.0	0.998	0.993	0.991	1.0	chr2R:+:6696738-6696929:6697415-6697575:6698048-6698385	865,764,865	550,685,683	pass
1338	FBgn0003748	Treh	chr2R	+	21086789	21087412	21085447	21086725	21087780	21087858	1338	74,69,68	0,0,0	54,45,57	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.957,1.0	0.014	1.0	1.0	1.0	1.0	0.957	1.0	chr2R:+:21085447-21086725:21086789-21087412:21087780-21087858	74,69,68	54,46,57	pass
1339	FBgn0003390	shf	chrX	-	6774560	6774962	6774182	6774440	6779410	6779659	1339	24,16,13	0,0,1	7,10,15	0,0,0	148	74	1.0	1.0	1.0,1.0,0.867	1.0,1.0,1.0	-0.044	1.0	1.0	0.867	1.0	1.0	1.0	chrX:-:6774182-6774440:6774560-6774962:6779410-6779659	24,16,14	7,10,15	fail
133	FBgn0033494	KCNQ	chr2R	-	10148632	10149094	10148081	10148152	10149347	10149440	133	0,0,0	1,0,1	1,1,2	1,0,1	148	74	1.0	1.0	0.0,NA,0.0	0.333,1.0,0.5	-0.611	0.0	NA	0.0	0.333	1.0	0.5	chr2R:-:10148081-10148152:10148632-10149094:10149347-10149440	1,0,1	2,1,3	fail
1340	FBgn0051370	CG31370	chr3R	+	25303142	25303656	25302463	25303079	25303708	25303986	1340	147,131,163	0,0,0	122,118,128	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.968,1.0,1.0	0.011	1.0	1.0	1.0	0.968	1.0	1.0	chr3R:+:25302463-25303079:25303142-25303656:25303708-25303986	147,131,163	124,118,128	pass
1342	FBgn0031589	CG3714	chr2L	-	4197146	4197191	4196474	4196779	4197251	4197380	1342	22,32,11	2,0,0	31,30,38	0,0,0	118	74	1.0	1.0	0.873,1.0,1.0	1.0,1.0,1.0	-0.042	0.873	1.0	1.0	1.0	1.0	1.0	chr2L:-:4196474-4196779:4197146-4197191:4197251-4197380	24,32,11	31,30,38	fail
1345	FBgn0033339	Sec31	chr2R	+	8895950	8896053	8895531	8895644	8896203	8897630	1345	426,368,333	0,1,0	281,332,371	0,0,4	148	74	1.0	1.0	1.0,0.995,1.0	1.0,1.0,0.979	0.005	1.0	0.995	1.0	1.0	1.0	0.979	chr2R:+:8895531-8895644:8895950-8896053:8896203-8897630	426,369,333	281,332,375	pass
1346	FBgn0033339	Sec31	chr2R	+	8895786	8895843	8895531	8895644	8895953	8896053	1346	6,4,2	195,134,156	0,7,3	170,185,222	130	74	0.725725413585	1.0	0.017,0.017,0.007	0.0,0.021,0.008	0.004	0.017	0.017	0.007	0.0	0.021	0.008	chr2R:+:8895531-8895644:8895786-8895843:8895953-8896053	201,138,158	170,192,225	pass
1347	FBgn0033339	Sec31	chr2R	+	8895786	8895843	8895531	8895644	8895950	8896053	1347	3,4,2	194,151,155	0,6,2	192,193,248	130	74	1.0	1.0	0.009,0.015,0.007	0.0,0.017,0.005	0.003	0.009	0.015	0.007	0.0	0.017	0.005	chr2R:+:8895531-8895644:8895786-8895843:8895950-8896053	197,155,157	192,199,250	pass
1348	FBgn0033339	Sec31	chr2R	+	8895953	8896053	8895531	8895644	8896203	8897630	1348	427,351,334	0,1,0	259,324,345	0,0,4	148	74	1.0	1.0	1.0,0.994,1.0	1.0,1.0,0.977	0.006	1.0	0.994	1.0	1.0	1.0	0.977	chr2R:+:8895531-8895644:8895953-8896053:8896203-8897630	427,352,334	259,324,349	pass
1349	FBgn0033339	Sec31	chr2R	+	8898250	8898322	8897864	8898173	8898388	8898798	1349	597,502,662	0,0,0	430,415,346	0,1,1	145	74	1.0	1.0	1.0,1.0,1.0	1.0,0.995,0.994	0.004	1.0	1.0	1.0	1.0	0.995	0.994	chr2R:+:8897864-8898173:8898250-8898322:8898388-8898798	597,502,662	430,416,347	pass
1352	FBgn0261859	CG42788	chr3R	-	15111592	15112189	15102087	15102204	15131607	15131926	1352	160,164,108	0,1,0	221,224,280	1,1,0	148	74	1.0	1.0	1.0,0.988,1.0	0.991,0.991,1.0	0.002	1.0	0.988	1.0	0.991	0.991	1.0	chr3R:-:15102087-15102204:15111592-15112189:15131607-15131926	160,165,108	222,225,280	pass
1354	FBgn0037443	Dmtn	chr3R	-	6392879	6392959	6391304	6392742	6405741	6405895	1354	7,6,1	1,0,0	5,2,9	0,0,0	148	74	1.0	1.0	0.778,1.0,1.0	1.0,1.0,1.0	-0.074	0.778	1.0	1.0	1.0	1.0	1.0	chr3R:-:6391304-6392742:6392879-6392959:6405741-6405895	8,6,1	5,2,9	fail
1355	FBgn0037443	Dmtn	chr3R	-	6392879	6392959	6391304	6392742	6405377	6405660	1355	3,7,1	0,0,0	4,1,9	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.333,1.0	0.222	1.0	1.0	1.0	1.0	0.333	1.0	chr3R:-:6391304-6392742:6392879-6392959:6405377-6405660	3,7,1	4,2,9	fail
1356	FBgn0037443	Dmtn	chr3R	-	6392879	6392959	6391304	6391988	6393731	6393911	1356	105,85,64	7,10,9	57,78,105	3,7,7	148	74	0.229135647657	1.0	0.882,0.81,0.78	0.905,0.848,0.882	-0.054	0.882	0.81	0.78	0.905	0.848	0.882	chr3R:-:6391304-6391988:6392879-6392959:6393731-6393911	112,95,73	60,85,112	pass
1359	FBgn0037443	Dmtn	chr3R	-	6405377	6405483	6393731	6393911	6405548	6405895	1359	60,56,57	0,0,0	57,55,63	1,0,3	148	74	0.465494772643	1.0	1.0,1.0,1.0	0.966,1.0,0.913	0.04	1.0	1.0	1.0	0.966	1.0	0.913	chr3R:-:6393731-6393911:6405377-6405483:6405548-6405895	60,56,57	58,55,66	pass
1361	FBgn0037443	Dmtn	chr3R	-	6405377	6405660	6393731	6393911	6405741	6405895	1361	56,54,52	6,4,5	54,51,61	9,2,5	148	74	0.730180297484	1.0	0.824,0.871,0.839	0.75,0.927,0.859	-0.001	0.824	0.871	0.839	0.75	0.927	0.859	chr3R:-:6393731-6393911:6405377-6405660:6405741-6405895	62,58,57	63,53,66	pass
1362	FBgn0037443	Dmtn	chr3R	-	6405377	6405660	6391304	6391988	6405741	6405895	1362	4,1,2	3,2,3	9,4,6	9,3,5	148	74	0.374094878133	1.0	0.4,0.2,0.25	0.333,0.4,0.375	-0.086	0.4	0.2	0.25	0.333	0.4	0.375	chr3R:-:6391304-6391988:6405377-6405660:6405741-6405895	7,3,5	18,7,11	fail
1363	FBgn0037443	Dmtn	chr3R	-	6405377	6405660	6392879	6392959	6405741	6405895	1363	5,2,2	5,0,0	5,4,6	1,1,2	148	74	0.70231891663	1.0	0.333,1.0,1.0	0.714,0.667,0.6	0.117	0.333	1.0	1.0	0.714	0.667	0.6	chr3R:-:6392879-6392959:6405377-6405660:6405741-6405895	10,2,2	6,5,8	fail
1364	FBgn0037443	Dmtn	chr3R	-	6393731	6393911	6392879	6392959	6405741	6405895	1364	58,53,43	5,0,0	28,41,48	1,1,2	148	74	0.355218145905	1.0	0.853,1.0,1.0	0.933,0.953,0.923	0.015	0.853	1.0	1.0	0.933	0.953	0.923	chr3R:-:6392879-6392959:6393731-6393911:6405741-6405895	63,53,43	29,42,50	pass
1365	FBgn0037443	Dmtn	chr3R	-	6393731	6393911	6392879	6392959	6405377	6405660	1365	104,102,88	1,1,0	68,86,100	0,0,2	148	74	1.0	1.0	0.981,0.981,1.0	1.0,1.0,0.962	0.0	0.981	0.981	1.0	1.0	1.0	0.962	chr3R:-:6392879-6392959:6393731-6393911:6405377-6405660	105,103,88	68,86,102	pass
1369	FBgn0037443	Dmtn	chr3R	-	6393731	6393911	6391304	6392742	6405741	6405895	1369	15,16,11	1,0,0	11,3,10	0,0,0	148	74	1.0	1.0	0.882,1.0,1.0	1.0,1.0,1.0	-0.039	0.882	1.0	1.0	1.0	1.0	1.0	chr3R:-:6391304-6392742:6393731-6393911:6405741-6405895	16,16,11	11,3,10	fail
136	FBgn0014343	mirr	chr3L	+	12696499	12697003	12693638	12694353	12705219	12705326	136	4,6,3	0,0,0	0,3,1	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	NA,0.6,1.0	0.2	1.0	1.0	1.0	NA	0.6	1.0	chr3L:+:12693638-12694353:12696499-12697003:12705219-12705326	4,6,3	0,4,1	fail
1370	FBgn0037443	Dmtn	chr3R	-	6393731	6393911	6391304	6392742	6405377	6405660	1370	61,65,56	0,0,0	51,48,62	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.96,1.0	0.013	1.0	1.0	1.0	1.0	0.96	1.0	chr3R:-:6391304-6392742:6393731-6393911:6405377-6405660	61,65,56	51,49,62	pass
1371	FBgn0036684	CG3764	chr3L	-	17001515	17001644	16999738	17000012	17002221	17002360	1371	0,1,0	0,0,0	0,2,2	0,0,1	148	74	1.0	1.0	NA,1.0,NA	NA,1.0,0.5	0.25	NA	1.0	NA	NA	1.0	0.5	chr3L:-:16999738-17000012:17001515-17001644:17002221-17002360	0,1,0	0,2,3	fail
1372	FBgn0036684	CG3764	chr3L	-	17001515	17001747	16999738	17000012	17002221	17002360	1372	0,1,0	0,0,0	0,2,2	0,0,1	148	74	1.0	1.0	NA,1.0,NA	NA,1.0,0.5	0.25	NA	1.0	NA	NA	1.0	0.5	chr3L:-:16999738-17000012:17001515-17001747:17002221-17002360	0,1,0	0,2,3	fail
1373	FBgn0260990	yata	chr3R	+	29751923	29752069	29751693	29751858	29752138	29752267	1373	321,314,270	0,0,0	266,292,314	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.994	0.002	1.0	1.0	1.0	1.0	1.0	0.994	chr3R:+:29751693-29751858:29751923-29752069:29752138-29752267	321,314,270	266,292,315	pass
1377	FBgn0041092	tai	chr2L	+	9191614	9191813	9177124	9177630	9233987	9234657	1377	152,95,97	2,0,0	184,151,181	1,1,0	148	74	1.0	1.0	0.974,1.0,1.0	0.989,0.987,1.0	-0.001	0.974	1.0	1.0	0.989	0.987	1.0	chr2L:+:9177124-9177630:9191614-9191813:9233987-9234657	154,95,97	185,152,181	pass
1379	FBgn0041092	tai	chr2L	+	9233987	9234657	9191614	9191813	9235101	9235263	1379	189,175,152	1,0,0	164,214,206	0,0,0	148	74	1.0	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003	0.99	1.0	1.0	1.0	1.0	1.0	chr2L:+:9191614-9191813:9233987-9234657:9235101-9235263	190,175,152	164,214,206	pass
137	FBgn0039109	CG10365	chr3R	+	23729936	23729972	23728666	23729159	23730648	23730727	137	135,155,166	0,2,2	101,110,152	0,0,0	109	74	1.0	1.0	1.0,0.981,0.983	1.0,1.0,1.0	-0.012	1.0	0.981	0.983	1.0	1.0	1.0	chr3R:+:23728666-23729159:23729936-23729972:23730648-23730727	135,157,168	101,110,152	pass
1381	FBgn0261244	inaE	chrX	+	13803908	13804050	13803325	13803850	13804122	13804227	1381	21,16,18	1,0,0	11,15,20	1,0,0	148	74	1.0	1.0	0.913,1.0,1.0	0.846,1.0,1.0	0.022	0.913	1.0	1.0	0.846	1.0	1.0	chrX:+:13803325-13803850:13803908-13804050:13804122-13804227	22,16,18	12,15,20	fail
1382	FBgn0261244	inaE	chrX	+	13805451	13805643	13804293	13804421	13806531	13807627	1382	0,1,0	25,22,18	0,0,0	8,16,10	148	74	1.0	1.0	0.0,0.022,0.0	0.0,0.0,0.0	0.007	0.0	0.022	0.0	0.0	0.0	0.0	chrX:+:13804293-13804421:13805451-13805643:13806531-13807627	25,23,18	8,16,10	fail
1384	FBgn0023423	slmb	chr3R	-	21125161	21125384	21122321	21122593	21126937	21127485	1384	207,209,195	0,0,0	233,245,282	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.983,1.0,1.0	0.006	1.0	1.0	1.0	0.983	1.0	1.0	chr3R:-:21122321-21122593:21125161-21125384:21126937-21127485	207,209,195	235,245,282	pass
1385	FBgn0023423	slmb	chr3R	-	21121552	21122007	21121029	21121219	21122071	21122251	1385	135,126,123	0,0,0	84,116,106	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.983,1.0	0.006	1.0	1.0	1.0	1.0	0.983	1.0	chr3R:-:21121029-21121219:21121552-21122007:21122071-21122251	135,126,123	84,117,106	pass
1386	FBgn0043025	Msi	chr3L	-	17755943	17756825	17755632	17755815	17764061	17764158	1386	1,3,6	0,0,0	0,3,2	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	NA,1.0,0.5	0.25	1.0	1.0	1.0	NA	1.0	0.5	chr3L:-:17755632-17755815:17755943-17756825:17764061-17764158	1,3,6	0,3,3	fail
1387	FBgn0043025	Msi	chr3L	-	17755943	17756819	17755632	17755815	17764061	17764158	1387	1,3,6	0,0,0	0,3,3	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	NA,1.0,0.6	0.2	1.0	1.0	1.0	NA	1.0	0.6	chr3L:-:17755632-17755815:17755943-17756819:17764061-17764158	1,3,6	0,3,4	fail
138	FBgn0034743	RpS16	chr2R	+	22606508	22606640	22606246	22606288	22606933	22607048	138	30666,24968,35018	0,0,1	10238,19005,16448	0,3,2	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2R:+:22606246-22606288:22606508-22606640:22606933-22607048	30666,24968,35019	10238,19008,16450	pass
1390	FBgn0025394	inc	chrX	+	1512064	1513648	1483478	1483558	1514482	1514668	1390	47,57,33	0,0,0	31,47,70	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.939,1.0,1.0	0.02	1.0	1.0	1.0	0.939	1.0	1.0	chrX:+:1483478-1483558:1512064-1513648:1514482-1514668	47,57,33	32,47,70	pass
1391	FBgn0025394	inc	chrX	+	1510753	1511100	1483478	1483558	1512064	1513648	1391	2,6,1	0,0,0	1,0,1	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,NA,0.333	0.334	1.0	1.0	1.0	1.0	NA	0.333	chrX:+:1483478-1483558:1510753-1511100:1512064-1513648	2,6,1	1,0,2	fail
1392	FBgn0024994	Csat	chrX	-	2703287	2703407	2701123	2702775	2703504	2703852	1392	291,198,245	0,0,0	165,218,240	0,2,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.982,0.992	0.009	1.0	1.0	1.0	1.0	0.982	0.992	chrX:-:2701123-2702775:2703287-2703407:2703504-2703852	291,198,245	165,220,241	pass
1393	FBgn0037001	CG6020	chr3L	+	20495624	20496075	20495346	20495519	20496157	20496523	1393	782,670,861	0,0,0	537,695,816	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001	1.0	1.0	1.0	1.0	1.0	0.998	chr3L:+:20495346-20495519:20495624-20496075:20496157-20496523	782,670,861	537,695,817	pass
1394	FBgn0086710	RpL30	chr2L	-	19008948	19009137	19008232	19008543	19009204	19009306	1394	16079,14626,18529	0,0,0	6391,8798,8539	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2L:-:19008232-19008543:19008948-19009137:19009204-19009306	16079,14626,18529	6392,8798,8539	pass
1395	FBgn0036557	mRpS31	chr3L	+	16005391	16005847	16005192	16005327	16005913	16006599	1395	159,116,150	0,1,0	124,93,142	0,0,0	148	74	1.0	1.0	1.0,0.983,1.0	1.0,1.0,1.0	-0.006	1.0	0.983	1.0	1.0	1.0	1.0	chr3L:+:16005192-16005327:16005391-16005847:16005913-16006599	159,117,150	124,93,142	pass
1397	FBgn0001250	if	chrX	-	16760947	16761009	16760330	16760379	16764484	16764611	1397	20,17,8	1,0,0	25,14,36	0,0,0	135	74	1.0	1.0	0.916,1.0,1.0	1.0,1.0,1.0	-0.028	0.916	1.0	1.0	1.0	1.0	1.0	chrX:-:16760330-16760379:16760947-16761009:16764484-16764611	21,17,8	25,14,36	fail
1398	FBgn0035357	MEP-1	chr3L	+	2631976	2632121	2631714	2631916	2633537	2633809	1398	158,156,125	2,0,1	111,163,166	0,1,2	148	74	1.0	1.0	0.975,1.0,0.984	1.0,0.988,0.976	-0.002	0.975	1.0	0.984	1.0	0.988	0.976	chr3L:+:2631714-2631916:2631976-2632121:2633537-2633809	160,156,126	111,164,168	pass
139	FBgn0034743	RpS16	chr2R	+	22606508	22606640	22606246	22606288	22607754	22607995	139	14165,10676,15554	0,0,0	5914,10798,9585	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2R:+:22606246-22606288:22606508-22606640:22607754-22607995	14165,10676,15554	5914,10799,9585	pass
13	FBgn0265082	Cdep	chr3R	+	4923753	4923828	4923543	4923692	4925545	4925652	13	264,233,197	0,1,0	153,207,211	0,0,0	148	74	1.0	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003	1.0	0.991	1.0	1.0	1.0	1.0	chr3R:+:4923543-4923692:4923753-4923828:4925545-4925652	264,234,197	153,207,211	pass
1400	FBgn0033028	CG11665	chr2R	-	5643816	5644041	5643591	5643718	5647721	5647824	1400	372,324,263	1,0,0	313,370,398	0,0,1	148	74	1.0	1.0	0.995,1.0,1.0	1.0,1.0,0.995	0.0	0.995	1.0	1.0	1.0	1.0	0.995	chr2R:-:5643591-5643718:5643816-5644041:5647721-5647824	373,324,263	313,370,399	pass
1402	FBgn0051352	Unc-115a	chr3R	-	9695821	9695928	9695586	9695653	9696599	9696739	1402	1,0,0	0,2,1	0,0,0	0,0,1	148	74	1.0	1.0	1.0,0.0,0.0	NA,NA,0.0	0.333	1.0	0.0	0.0	NA	NA	0.0	chr3R:-:9695586-9695653:9695821-9695928:9696599-9696739	1,2,1	0,0,1	fail
1403	FBgn0051352	Unc-115a	chr3R	-	9696421	9696507	9695586	9695653	9696599	9696739	1403	3,4,5	0,2,1	2,1,2	0,0,1	148	74	0.572943408716	1.0	1.0,0.5,0.714	1.0,1.0,0.5	-0.095	1.0	0.5	0.714	1.0	1.0	0.5	chr3R:-:9695586-9695653:9696421-9696507:9696599-9696739	3,6,6	2,1,3	fail
1404	FBgn0031972	Wwox	chr2L	-	8000303	8000433	8000107	8000236	8003283	8003463	1404	47,56,51	6,5,5	12,29,24	0,4,6	148	74	0.818968418246	1.0	0.797,0.848,0.836	1.0,0.784,0.667	0.01	0.797	0.848	0.836	1.0	0.784	0.667	chr2L:-:8000107-8000236:8000303-8000433:8003283-8003463	53,61,56	12,33,30	fail
1405	FBgn0266719	Unc-13-4B	chr3R	+	25060208	25060549	25057624	25057904	25060612	25060660	1405	124,135,81	0,1,0	74,111,114	0,0,0	148	74	1.0	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005	1.0	0.985	1.0	1.0	1.0	1.0	chr3R:+:25057624-25057904:25060208-25060549:25060612-25060660	124,136,81	74,111,114	pass
1406	FBgn0266719	Unc-13-4B	chr3R	+	25062070	25062285	25061183	25062004	25062342	25062620	1406	256,237,193	2,1,0	178,184,207	0,0,0	148	74	1.0	1.0	0.985,0.992,1.0	1.0,1.0,1.0	-0.008	0.985	0.992	1.0	1.0	1.0	1.0	chr3R:+:25061183-25062004:25062070-25062285:25062342-25062620	258,238,193	178,184,207	pass
1407	FBgn0266719	Unc-13-4B	chr3R	+	25060612	25060660	25057624	25057904	25060959	25061119	1407	23,30,11	0,0,0	19,29,36	0,0,1	121	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.957	0.014	1.0	1.0	1.0	1.0	1.0	0.957	chr3R:+:25057624-25057904:25060612-25060660:25060959-25061119	23,30,11	19,29,37	fail
1409	FBgn0004462	Pk17E	chrX	+	18793758	18793847	18791300	18791459	18805293	18805581	1409	15,18,21	1,0,1	23,23,28	0,0,1	148	74	1.0	1.0	0.882,1.0,0.913	1.0,1.0,0.933	-0.046	0.882	1.0	0.913	1.0	1.0	0.933	chrX:+:18791300-18791459:18793758-18793847:18805293-18805581	16,18,22	23,23,29	fail
140	FBgn0034743	RpS16	chr2R	+	22606246	22606288	22606020	22606169	22606508	22606640	140	13518,10272,14817	1,2,4	5635,10213,9176	1,3,3	115	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0	1.0	1.0	1.0	1.0	1.0	0.999	chr2R:+:22606020-22606169:22606246-22606288:22606508-22606640	13519,10274,14821	5636,10216,9179	pass
1410	FBgn0039790	CG2246	chr3R	-	30594112	30594169	30593704	30593849	30594817	30594984	1410	1,0,0	102,108,139	0,0,0	59,73,74	130	74	1.0	1.0	0.006,0.0,0.0	0.0,0.0,0.0	0.002	0.006	0.0	0.0	0.0	0.0	0.0	chr3R:-:30593704-30593849:30594112-30594169:30594817-30594984	103,108,139	59,73,74	pass
1412	FBgn0053180	Ranbp16	chrX	-	15929853	15929915	15929657	15929797	15929980	15930058	1412	158,123,134	0,1,1	87,83,91	0,0,0	135	74	1.0	1.0	1.0,0.985,0.987	1.0,1.0,1.0	-0.009	1.0	0.985	0.987	1.0	1.0	1.0	chrX:-:15929657-15929797:15929853-15929915:15929980-15930058	158,124,135	87,83,91	pass
1413	FBgn0053180	Ranbp16	chrX	-	15932849	15933079	15932521	15932621	15933142	15933675	1413	125,110,98	0,0,0	49,98,113	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006	1.0	1.0	1.0	1.0	1.0	0.983	chrX:-:15932521-15932621:15932849-15933079:15933142-15933675	125,110,98	49,98,114	pass
1414	FBgn0025741	PlexA	chr4	-	1014317	1014526	1013403	1013768	1014777	1014908	1414	199,137,149	0,2,0	99,104,134	0,3,1	148	74	0.512437108966	1.0	1.0,0.972,1.0	1.0,0.945,0.985	0.014	1.0	0.972	1.0	1.0	0.945	0.985	chr4:-:1013403-1013768:1014317-1014526:1014777-1014908	199,139,149	99,107,135	pass
1415	FBgn0025741	PlexA	chr4	-	1018769	1020015	1016375	1018709	1026769	1027101	1415	409,346,248	1,0,0	266,322,304	0,0,0	148	74	1.0	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002	0.995	1.0	1.0	1.0	1.0	1.0	chr4:-:1016375-1018709:1018769-1020015:1026769-1027101	410,346,248	266,322,304	pass
