ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
861	"FBgn0001169"	"H"	chr3R	+	20621937	20623298	20621937	20622498	20622583	20623298	861	74,64,50	28,27,14	73,95,83	29,47,40	159	74	0.244962706084	0.489246848428	0.552,0.525,0.624	0.539,0.485,0.491	0.062
557	"FBgn0026430"	"Grip84"	chrX	-	19561339	19563013	19561339	19561795	19562691	19563013	557	5,5,1	46,43,33	2,5,6	17,13,15	970	74	0.24604523074	0.489790973342	0.008,0.009,0.002	0.009,0.029,0.03	-0.016
1198	"FBgn0031023"	"CG14200"	chrX	+	19511112	19515644	19511112	19511345	19511396	19515644	1198	10,10,8	9,4,3	17,25,19	5,4,11	125	74	0.248069329832	0.49143216124	0.397,0.597,0.612	0.668,0.787,0.506	-0.118
360	"FBgn0053180"	"Ranbp16"	chrX	-	15933142	15933675	15933142	15933538	15933600	15933675	360	13,7,16	22,13,7	14,11,25	29,37,27	136	74	0.24825399319	0.49143216124	0.243,0.227,0.554	0.208,0.139,0.335	0.114
593	"FBgn0002566"	"lt"	chr2L	+	22924981	22925330	22924981	22925107	22925159	22925330	593	100,75,91	89,81,60	78,76,74	52,53,56	126	74	0.247840119178	0.49143216124	0.398,0.352,0.471	0.468,0.457,0.437	-0.047
144	"FBgn0016034"	"mael"	chr3L	+	22724232	22724685	22724232	22724412	22724483	22724685	144	363,275,302	7,7,11	300,257,341	3,7,7	145	74	0.251001292178	0.495948749851	0.964,0.952,0.933	0.981,0.949,0.961	-0.014
991	"FBgn0014127"	"barr"	chr2L	-	20060411	20060977	20060411	20060724	20060828	20060977	991	67,51,44	19,10,10	43,58,56	12,20,18	178	74	0.256498117474	0.50587128724	0.594,0.68,0.647	0.598,0.547,0.564	0.071
1049	"FBgn0053096"	"CG33096"	chr3R	+	25097671	25098469	25097671	25097718	25097864	25098469	1049	293,266,281	6,6,3	205,201,246	2,3,3	220	74	0.258872028676	0.509609446469	0.943,0.937,0.969	0.972,0.958,0.965	-0.015
1072	"FBgn0010622"	"l(2)06496"	chr2R	-	23061419	23062593	23061419	23061594	23061682	23062593	1072	45,36,40	17,16,20	26,22,23	14,17,11	162	74	0.25946192093	0.509828313267	0.547,0.507,0.477	0.459,0.372,0.489	0.07
1092	"FBgn0033915"	"CG8485"	chr2R	-	14238915	14239420	14238915	14239190	14239375	14239420	1092	23,25,28	1,1,3	13,19,28	2,3,2	259	74	0.264645276822	0.518101507014	0.868,0.877,0.727	0.65,0.644,0.8	0.126
1360	"FBgn0035137"	"CG1233"	chr3L	+	361471	362341	361471	361699	361752	362341	1360	25,18,19	31,40,30	15,15,22	30,34,48	127	74	0.264391390726	0.518101507014	0.32,0.208,0.27	0.226,0.204,0.211	0.052
1204	"FBgn0005694"	"Aef1"	chr3L	+	21435024	21436009	21435024	21435130	21435192	21436009	1204	244,250,206	1,0,2	260,328,343	2,5,4	136	74	0.269605536853	0.526181124849	0.993,1.0,0.982	0.986,0.973,0.979	0.012
314	"FBgn0013334"	"Sap47"	chr3R	+	15935118	15936340	15935118	15935584	15935952	15936340	314	803,721,703	8,9,14	761,830,937	11,5,10	442	74	0.269760464007	0.526181124849	0.944,0.931,0.894	0.921,0.965,0.94	-0.019
1585	"FBgn0003209"	"raw"	chr2L	-	8734466	8735797	8734466	8735200	8735721	8735797	1585	171,161,103	5,7,9	194,179,204	6,8,5	595	74	0.272098140146	0.52977060193	0.81,0.741,0.587	0.801,0.736,0.835	-0.078
183	"FBgn0030873"	"CG15814"	chrX	-	17849907	17850342	17849907	17850068	17850288	17850342	183	77,87,85	19,12,18	131,113,161	11,21,28	294	74	0.274674942837	0.533811704601	0.505,0.646,0.543	0.75,0.575,0.591	-0.074
479	"FBgn0014024"	"Rnp4F"	chrX	-	5322389	5322696	5322389	5322453	5322630	5322696	479	29,11,10	9,6,1	8,15,9	3,9,5	251	74	0.275323354846	0.534097218417	0.487,0.351,0.747	0.44,0.329,0.347	0.156
1424	"FBgn0035558"	"CG11357"	chr3L	+	4542119	4542907	4542119	4542248	4542642	4542907	1424	1589,1237,1121	27,25,16	1205,1379,1644	12,23,24	468	74	0.276895836207	0.535197941126	0.903,0.887,0.917	0.941,0.905,0.915	-0.018
1572	"FBgn0000017"	"Abl"	chr3L	-	16622369	16625274	16622369	16623288	16623636	16625274	1572	677,629,645	60,54,52	536,625,720	61,49,77	422	74	0.276491007651	0.535197941126	0.664,0.671,0.685	0.606,0.691,0.621	0.034
1235	"FBgn0023518"	"trr"	chrX	-	1884006	1889950	1884006	1889294	1889357	1889950	1235	3,0,1	24,27,12	1,4,3	26,36,26	137	74	0.278541672694	0.536431973633	0.063,0.0,0.043	0.02,0.057,0.059	-0.01
971	"FBgn0259745"	"wech"	chr2R	-	7489332	7489823	7489332	7489570	7489645	7489823	971	15,13,7	17,16,5	17,17,18	28,26,27	149	74	0.278400118397	0.536431973633	0.305,0.288,0.41	0.232,0.245,0.249	0.092
1106	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989476	15988616	15989109	15989437	15989476	1106	923,716,678	2,1,5	977,1062,1037	4,5,6	402	74	0.279854790178	0.537987999169	0.988,0.992,0.961	0.978,0.975,0.97	0.006
387	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24821246	24818802	24820767	24821096	24821246	387	117,80,119	131,105,124	145,120,182	142,135,166	403	74	0.280553463674	0.538359349212	0.141,0.123,0.15	0.158,0.14,0.168	-0.017
194	"FBgn0033473"	"CG12128"	chr2R	+	10026838	10027643	10026838	10026875	10026950	10027643	194	128,78,79	2,5,3	70,92,92	0,4,2	149	74	0.283297586094	0.54112032501	0.969,0.886,0.929	1.0,0.92,0.958	-0.031
363	"FBgn0024947"	"NTPase"	chr2L	-	2882691	2883126	2882691	2882833	2882919	2883126	363	23,19,19	29,18,20	24,22,23	10,19,27	160	74	0.283516564653	0.54112032501	0.268,0.328,0.305	0.526,0.349,0.283	-0.086
759	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219918	7220033	759	746,523,536	2,3,1	1419,1097,1463	4,1,0	862	74	0.282635707382	0.54112032501	0.97,0.937,0.979	0.968,0.989,1.0	-0.024
1421	"FBgn0004598"	"Fur2"	chrX	+	16377067	16378646	16377067	16377371	16377422	16378646	1421	14,16,10	56,33,46	7,20,7	53,49,51	125	74	0.288394962451	0.547487762942	0.129,0.223,0.114	0.073,0.195,0.075	0.041
74	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700052	6700353	74	127,82,39	7,4,4	162,151,151	16,12,11	552	74	0.287563975971	0.547487762942	0.709,0.733,0.567	0.576,0.628,0.648	0.052
790	"FBgn0052016"	"4E-T"	chr4	-	958005	958392	958005	958123	958313	958392	790	46,42,38	5,0,1	40,70,75	0,2,2	264	74	0.288034273255	0.547487762942	0.721,1.0,0.914	1.0,0.907,0.913	-0.062
225	"FBgn0013981"	"His4r"	chr3R	+	14625787	14626229	14625787	14625917	14626025	14626229	225	53,33,46	32,17,36	67,72,57	56,42,61	182	74	0.290217826458	0.549967945156	0.402,0.441,0.342	0.327,0.411,0.275	0.057
1351	"FBgn0034657"	"LBR"	chr2R	+	21720733	21721327	21720733	21720874	21720947	21721327	1351	11,10,13	5,4,1	10,9,10	5,3,6	147	74	0.293300087004	0.553837930247	0.526,0.557,0.867	0.502,0.602,0.456	0.13
449	"FBgn0041096"	"rols"	chr3L	-	12055193	12056474	12055193	12055708	12056229	12056474	449	5,15,4	12,4,5	3,3,9	9,6,7	595	74	0.293152119711	0.553837930247	0.049,0.318,0.09	0.04,0.059,0.138	0.073
897	"FBgn0027108"	"Inx2"	chrX	+	6998671	7000263	6998671	6998743	6998957	7000263	897	422,348,336	11,5,11	284,342,369	5,7,6	288	74	0.294842064708	0.555764245866	0.908,0.947,0.887	0.936,0.926,0.94	-0.02
1449	"FBgn0054041"	"CG34041"	chr3R	+	30509422	30509815	30509422	30509573	30509630	30509815	1449	0,6,1	13,8,15	1,0,2	6,7,9	131	74	0.296293684677	0.557513735302	0.0,0.298,0.036	0.086,0.0,0.112	0.045
484	"FBgn0024491"	"Bin1"	chr3R	-	16186711	16189564	16186711	16187106	16189202	16189564	484	3081,2694,2531	43,30,36	4217,4372,5268	75,69,65	2170	74	0.298242571554	0.560191073554	0.71,0.754,0.706	0.657,0.684,0.734	0.032
808	"FBgn0042132"	"CG18809"	chrX	-	19741223	19743706	19741223	19742905	19743443	19743706	808	49,55,56	2,3,9	46,36,51	5,6,6	612	74	0.298798051607	0.560246346763	0.748,0.689,0.429	0.527,0.42,0.507	0.137
1392	"FBgn0032688"	"CG15160"	chr2L	+	18593646	18595429	18593646	18594189	18595306	18595429	1392	410,286,392	1,0,5	139,185,194	3,0,3	1191	74	0.301070073581	0.562525663796	0.962,1.0,0.83	0.742,1.0,0.801	0.083
594	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572500	31573156	594	57,58,76	150,133,132	59,78,79	149,188,211	296	74	0.300901493153	0.562525663796	0.087,0.098,0.126	0.09,0.094,0.086	0.014
664	"FBgn0032036"	"CG13384"	chr2L	+	8384454	8384895	8384454	8384493	8384699	8384895	664	8,4,4	0,1,2	10,7,2	0,0,0	280	74	0.302405612243	0.56403148343	1.0,0.514,0.346	1.0,1.0,1.0	-0.38
1239	"FBgn0022764"	"Sin3A"	chr2R	-	12592328	12592917	12592328	12592445	12592728	12592917	1239	178,120,53	10,12,7	139,203,227	11,8,16	357	74	0.303541280843	0.565159902269	0.787,0.675,0.611	0.724,0.84,0.746	-0.079
1277	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1277	20,16,15	35,38,37	16,23,25	36,33,39	134	74	0.311682604855	0.579305365045	0.24,0.189,0.183	0.197,0.278,0.261	-0.041
872	"FBgn0033062"	"Ars2"	chr2R	-	6085085	6085436	6085085	6085230	6085281	6085436	872	30,17,10	1,1,2	28,37,33	0,2,0	125	74	0.313346640747	0.581383575602	0.947,0.91,0.747	1.0,0.916,1.0	-0.104
901	"FBgn0053558"	"mim"	chr2R	-	6927389	6928836	6927389	6928148	6928508	6928836	901	31,29,41	2,5,2	18,17,27	0,3,1	434	74	0.314679046684	0.582840321249	0.725,0.497,0.778	1.0,0.491,0.822	-0.104
1179	"FBgn0033713"	"CG8841"	chr2R	-	12324657	12326115	12324657	12325993	12326072	12326115	1179	55,55,63	2,2,1	36,59,49	2,3,2	153	74	0.315947936443	0.584174569986	0.93,0.93,0.968	0.897,0.905,0.922	0.035
990	"FBgn0032256"	"RluA-2"	chr2L	+	10477072	10477592	10477072	10477183	10477316	10477592	990	115,87,83	8,7,5	115,130,116	5,6,7	207	74	0.318301807341	0.587506802111	0.837,0.816,0.856	0.892,0.886,0.856	-0.042
1001	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798477	15798720	15799036	1001	55,31,36	16,13,8	36,40,40	19,15,13	317	74	0.320094215136	0.589792974256	0.445,0.358,0.512	0.307,0.384,0.418	0.069
125	"FBgn0032170"	"CG4658"	chr2L	+	9957294	9957900	9957294	9957329	9957402	9957900	125	39,34,44	3,3,5	24,44,56	6,6,5	147	74	0.325780609917	0.599233764355	0.867,0.851,0.816	0.668,0.787,0.849	0.077
1383	"FBgn0026379"	"Pten"	chr2L	-	10260253	10261049	10260253	10260584	10260741	10261049	1383	187,122,121	4,4,8	139,112,109	6,8,5	231	74	0.32822012106	0.602680049877	0.937,0.907,0.829	0.881,0.818,0.875	0.033
297	"FBgn0036571"	"CG12272"	chr3L	+	16122001	16122305	16122001	16122093	16122145	16122305	297	8,6,2	8,3,3	18,5,7	12,14,18	126	74	0.330420261037	0.604635013753	0.37,0.54,0.281	0.468,0.173,0.186	0.121
341	"FBgn0034528"	"CG11180"	chr2R	-	20620913	20623174	20620913	20621317	20621459	20623174	341	313,272,363	21,35,29	262,274,298	33,27,30	216	74	0.330227869074	0.604635013753	0.836,0.727,0.811	0.731,0.777,0.773	0.031
322	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	322	1141,935,1295	33,16,34	1228,934,1309	29,24,18	155	74	0.332906415151	0.608139506236	0.943,0.965,0.948	0.953,0.949,0.972	-0.006
1551	"FBgn0036187"	"RIOK1"	chr3L	-	11648239	11648474	11648239	11648319	11648391	11648474	1551	101,71,115	4,9,3	55,117,88	3,5,2	146	74	0.334213031367	0.609480956174	0.928,0.8,0.951	0.903,0.922,0.957	-0.034
500	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455204	22455273	22455422	500	226,144,134	6,6,5	84,132,130	5,6,6	143	74	0.335074620143	0.610007641799	0.951,0.925,0.933	0.897,0.919,0.918	0.025
306	"FBgn0036661"	"CG9705"	chr3L	+	16780099	16780790	16780099	16780420	16780504	16780790	306	515,427,472	542,443,498	688,578,701	656,542,688	158	74	0.342603522827	0.6222223511	0.308,0.311,0.307	0.329,0.333,0.323	-0.02
853	"FBgn0031161"	"CG15445"	chrX	+	21117158	21117615	21117158	21117404	21117458	21117615	853	93,122,101	18,12,18	110,74,108	17,12,27	128	74	0.342952601029	0.6222223511	0.749,0.855,0.764	0.789,0.781,0.698	0.033
863	"FBgn0027360"	"Tim10"	chr2R	-	21690637	21691139	21690637	21691000	21691071	21691139	863	344,278,426	1044,857,1079	371,340,443	1102,1273,1237	145	74	0.344099296365	0.623241072498	0.144,0.142,0.168	0.147,0.12,0.155	0.011
698	"FBgn0025790"	"TBPH"	chr2R	-	23861205	23862593	23861205	23861460	23862260	23862593	698	127,96,72	14,25,11	92,82,102	7,13,15	874	74	0.345422429916	0.624575361393	0.434,0.245,0.357	0.527,0.348,0.365	-0.068
911	"FBgn0030748"	"Traf-like"	chrX	+	16415045	16416085	16415045	16415527	16415656	16416085	911	66,57,29	4,2,2	65,31,47	0,3,2	203	74	0.350262399516	0.632253314381	0.857,0.912,0.841	1.0,0.79,0.895	-0.025
625	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348650	20348941	20349206	625	101,74,92	19,17,16	77,105,116	22,12,10	365	74	0.351809462069	0.63330251421	0.519,0.469,0.538	0.415,0.64,0.702	-0.077
671	"FBgn0037031"	"CG11456"	chr3L	+	20842402	20843358	20842402	20842928	20842980	20843358	671	11,3,2	13,13,13	2,2,4	14,7,9	126	74	0.352032946866	0.63330251421	0.332,0.119,0.083	0.077,0.144,0.207	0.035
1354	"FBgn0262115"	"CG17683"	chr2R	+	4131175	4131979	4131175	4131268	4131321	4131979	1354	27,30,19	109,91,78	17,11,24	80,70,78	127	74	0.362395890999	0.650845908792	0.126,0.161,0.124	0.11,0.084,0.152	0.022
419	"FBgn0035400"	"CG11537"	chr3L	-	3132308	3133338	3132308	3132557	3132632	3133338	419	3,3,6	3,2,6	4,2,4	5,1,0	149	74	0.36348782657	0.651707971881	0.332,0.427,0.332	0.284,0.498,1.0	-0.23
461	"FBgn0033309"	"CG8735"	chr2R	-	8599810	8599962	8599810	8599858	8599918	8599962	461	75,47,62	0,1,2	122,110,101	2,2,2	134	74	0.36437346229	0.652111684586	1.0,0.963,0.945	0.971,0.968,0.965	0.001
932	"FBgn0033021"	"CG10417"	chr2R	-	5362829	5363104	5362829	5362885	5363062	5363104	932	1630,949,886	8,4,3	875,1116,1244	6,9,4	251	74	0.364937618792	0.652111684586	0.984,0.986,0.989	0.977,0.973,0.989	0.007
642	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480968	17480999	642	44,29,54	15,7,14	38,64,71	11,14,13	123	74	0.367573336376	0.65572127846	0.638,0.714,0.699	0.675,0.733,0.767	-0.041
534	"FBgn0038268"	"CG3631"	chr3R	+	14879456	14880043	14879456	14879765	14879831	14880043	534	9,6,5	2,5,0	12,15,17	2,1,3	140	74	0.369119594506	0.657378542055	0.704,0.388,1.0	0.76,0.888,0.75	-0.102
1416	"FBgn0029524"	"CG3176"	chrX	+	482117	482768	482117	482433	482517	482768	1416	25,20,26	12,13,12	15,17,19	12,7,17	158	74	0.371147355317	0.659717342179	0.494,0.419,0.504	0.369,0.532,0.344	0.057
1511	"FBgn0023526"	"CG2865"	chrX	-	2292324	2293411	2292324	2293293	2293352	2293411	1511	66,71,61	9,4,12	55,63,70	8,12,11	133	74	0.373503877632	0.659717342179	0.803,0.908,0.739	0.793,0.745,0.78	0.044
197	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512353	15512475	15512736	197	66,45,92	47,39,54	21,24,37	23,21,24	196	74	0.371849927525	0.659717342179	0.346,0.303,0.391	0.256,0.301,0.368	0.038
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	162,113,175	14,26,27	77,110,103	15,23,16	129	74	0.373203137582	0.659717342179	0.869,0.714,0.788	0.746,0.733,0.787	0.035
457	"FBgn0029134"	"Prosbeta5"	chr2R	+	10819977	10820219	10819977	10819998	10820061	10820219	457	1068,692,969	2,7,9	563,994,910	4,15,3	137	74	0.373530100783	0.659717342179	0.997,0.982,0.983	0.987,0.973,0.994	0.003
345	"FBgn0037443"	"Dmtn"	chr3R	-	6405377	6405895	6405377	6405660	6405741	6405895	345	181,158,127	4,1,2	224,177,276	5,4,4	155	74	0.374951414073	0.661131218523	0.956,0.987,0.968	0.955,0.955,0.971	0.01
1011	"FBgn0004107"	"Cdk2"	chr3R	+	20736984	20737330	20736984	20737184	20737259	20737330	1011	45,33,47	17,22,32	12,27,14	17,25,4	149	74	0.379199234013	0.667187684653	0.568,0.427,0.422	0.26,0.349,0.635	0.058
1189	"FBgn0039494"	"grass"	chr3R	+	27157947	27158364	27157947	27158117	27158191	27158364	1189	25,22,31	132,124,175	8,9,28	39,76,78	148	74	0.379639189577	0.667187684653	0.087,0.081,0.081	0.093,0.056,0.152	-0.017
69	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992852	11993131	11993315	69	37,40,24	15,6,5	17,23,26	6,3,2	353	74	0.384873487798	0.675272264423	0.341,0.583,0.502	0.373,0.616,0.732	-0.098
951	"FBgn0261403"	"sxc"	chr2R	+	5307287	5307652	5307287	5307352	5307413	5307652	951	103,40,49	6,5,2	94,84,86	7,5,11	135	74	0.387439360885	0.678244960591	0.904,0.814,0.931	0.88,0.902,0.811	0.019
964	"FBgn0019957"	"ND42"	chr3R	+	22027708	22029148	22027708	22027824	22028019	22029148	964	34,61,49	5,4,4	40,45,54	2,2,5	269	74	0.387841484507	0.678244960591	0.652,0.808,0.771	0.846,0.861,0.748	-0.075
6	"FBgn0263346"	"CG43427"	chr3R	+	4659578	4660399	4659578	4659893	4660238	4660399	6	77,32,66	0,0,1	88,91,129	0,1,2	419	74	0.390504952788	0.681783237245	1.0,1.0,0.921	1.0,0.941,0.919	0.02
1267	"FBgn0261641"	"CG42724"	chr3R	-	6364555	6365154	6364555	6364725	6365003	6365154	1267	85,89,89	16,12,15	156,146,171	28,16,19	352	74	0.391333707513	0.682111945174	0.528,0.609,0.555	0.539,0.657,0.654	-0.053
855	"FBgn0029161"	"slmo"	chr2L	-	6046653	6047934	6046653	6047780	6047899	6047934	855	108,101,102	19,28,21	117,165,193	16,23,50	193	74	0.39921338912	0.694125409974	0.685,0.58,0.651	0.737,0.733,0.597	-0.05
992	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	992	295,225,232	21,6,6	276,263,334	14,6,10	148	74	0.399529461328	0.694125409974	0.875,0.949,0.951	0.908,0.956,0.944	-0.011
1186	"FBgn0087035"	"AGO2"	chr3L	+	15554112	15554472	15554112	15554222	15554289	15554472	1186	100,76,58	408,286,225	146,144,164	619,583,792	141	74	0.402003214549	0.696151908121	0.114,0.122,0.119	0.11,0.115,0.098	0.011
1418	"FBgn0045064"	"bwa"	chr2L	+	20072353	20073719	20072353	20072646	20073377	20073719	1418	522,437,449	112,106,154	248,254,311	51,63,77	805	74	0.401729795762	0.696151908121	0.3,0.275,0.211	0.309,0.27,0.271	-0.021
821	"FBgn0036574"	"elg1"	chr3L	+	16132027	16133238	16132027	16132289	16132385	16133238	821	39,67,35	3,3,2	91,59,88	5,1,2	170	74	0.402958417441	0.696673237946	0.85,0.907,0.884	0.888,0.963,0.95	-0.053
857	"FBgn0032717"	"CG10600"	chr2L	-	18838508	18839679	18838508	18838795	18838882	18839679	857	10,13,6	111,79,57	51,19,26	273,168,266	161	74	0.405323363304	0.699626226773	0.04,0.07,0.046	0.079,0.049,0.043	-0.005
1539	"FBgn0003139"	"PpV"	chrX	-	6372651	6372915	6372651	6372828	6372900	6372915	1539	74,51,76	1,0,4	114,94,148	4,1,5	146	74	0.407478325876	0.702207794592	0.974,1.0,0.906	0.935,0.979,0.938	0.009
551	"FBgn0037297"	"CG1116"	chr3R	+	5219656	5220133	5219656	5219855	5219915	5220133	551	3,8,5	21,11,17	2,3,10	21,20,24	134	74	0.409555861702	0.70464780729	0.073,0.287,0.14	0.05,0.076,0.187	0.062
1298	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17971871	17972003	17972262	17974868	1298	56,54,34	18,20,21	71,66,71	41,31,33	333	74	0.415648387551	0.71053857583	0.409,0.375,0.265	0.278,0.321,0.323	0.042
1410	"FBgn0036911"	"Fibp"	chr3L	-	19817230	19817790	19817230	19817549	19817616	19817790	1410	14,8,6	45,25,28	6,6,7	24,26,35	141	74	0.414130352454	0.71053857583	0.14,0.144,0.101	0.116,0.108,0.095	0.022
542	"FBgn0026737"	"CG6171"	chr3R	-	15362795	15363315	15362795	15363097	15363151	15363315	542	213,160,198	69,48,62	54,81,68	9,21,25	128	74	0.415463616188	0.71053857583	0.641,0.658,0.649	0.776,0.69,0.611	-0.043
733	"FBgn0014133"	"bif"	chrX	+	11689200	11694740	11689200	11689543	11693546	11694740	733	629,521,450	85,92,99	457,427,480	82,61,70	4077	74	0.415103009459	0.71053857583	0.118,0.093,0.076	0.092,0.113,0.111	-0.01
677	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	677	2711,2128,2450	27,34,38	986,1397,1219	23,20,15	1059	74	0.419085687057	0.715266437044	0.875,0.814,0.818	0.75,0.83,0.85	0.026
38	"FBgn0037094"	"CG7611"	chr3L	+	21523185	21525716	21523185	21523298	21524721	21525716	38	255,238,155	18,9,6	315,327,381	15,13,13	1497	74	0.42433732334	0.723070798971	0.412,0.567,0.561	0.509,0.554,0.592	-0.038
414	"FBgn0037525"	"CG17816"	chr3R	-	7885853	7886733	7885853	7886168	7886535	7886733	414	7,10,11	1,2,0	5,20,15	1,1,0	441	74	0.425899427729	0.724573307558	0.54,0.456,1.0	0.456,0.77,1.0	-0.077
1002	"FBgn0015872"	"Drip"	chr2R	-	11429052	11429645	11429052	11429218	11429519	11429645	1002	13,5,8	0,0,0	20,35,35	3,0,0	375	74	0.42754601332	0.725552491941	1.0,1.0,1.0	0.568,1.0,1.0	0.144
538	"FBgn0020620"	"RN-tre"	chr2R	-	13989684	13990707	13989684	13989986	13990565	13990707	538	90,66,50	228,182,154	76,73,98	224,172,213	653	74	0.427837525764	0.725552491941	0.043,0.039,0.035	0.037,0.046,0.05	-0.005
555	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	555	908,721,1118	21,8,28	852,1097,962	17,31,22	145	74	0.429883314333	0.727862845413	0.957,0.979,0.953	0.962,0.948,0.957	0.007
1371	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506542	10506779	1371	467,323,278	25,18,17	291,249,341	9,13,20	510	74	0.433069791676	0.730248180509	0.73,0.723,0.704	0.824,0.735,0.712	-0.038
1540	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1540	59,36,25	27,32,40	15,30,29	15,18,15	171	74	0.436091871177	0.730248180509	0.486,0.327,0.213	0.302,0.419,0.456	-0.05
350	"FBgn0024994"	"Csat"	chrX	-	2703287	2703745	2703287	2703407	2703504	2703745	350	16,14,12	186,106,128	14,17,20	124,141,161	171	74	0.435481475949	0.730248180509	0.036,0.054,0.039	0.047,0.05,0.051	-0.006
524	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821482	11821833	11822092	524	18,6,18	1,1,1	8,3,3	0,0,2	425	74	0.435574112308	0.730248180509	0.758,0.511,0.758	1.0,1.0,0.207	-0.06
622	"FBgn0003371"	"sgg"	chrX	+	2658765	2661093	2658765	2658869	2659147	2661093	622	49,31,41	0,3,1	20,25,53	1,3,1	352	74	0.435205266385	0.730248180509	1.0,0.685,0.896	0.808,0.637,0.918	0.073
697	"FBgn0025790"	"TBPH"	chr2R	-	23861205	23862593	23861205	23861460	23862489	23862593	697	645,518,492	10,9,6	651,564,722	3,7,13	1103	74	0.434635293485	0.730248180509	0.812,0.794,0.846	0.936,0.844,0.788	-0.039
994	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798467	15798723	15799036	994	110,77,81	1,2,1	83,87,102	0,0,4	330	74	0.435909986176	0.730248180509	0.961,0.896,0.948	1.0,1.0,0.851	-0.015
681	"FBgn0038167"	"lkb1"	chr3R	+	13678749	13679430	13678749	13679066	13679140	13679430	681	143,96,120	3,2,1	72,110,89	0,0,2	148	74	0.43972686046	0.734026812523	0.96,0.96,0.984	1.0,1.0,0.957	-0.018
933	"FBgn0028931"	"CG16863"	chr2L	+	13790958	13791595	13790958	13791164	13791217	13791595	933	4,5,6	6,5,6	9,15,5	4,14,6	127	74	0.439215369701	0.734026812523	0.28,0.368,0.368	0.567,0.384,0.327	-0.087
386	"FBgn0262515"	"VhaAC45"	chr2R	+	9207560	9207850	9207560	9207659	9207747	9207850	386	105,107,100	427,338,301	139,166,172	453,457,577	162	74	0.44114362977	0.73523938295	0.101,0.126,0.132	0.123,0.142,0.12	-0.009
1154	"FBgn0021967"	"Pdsw"	chr2L	+	3466156	3466416	3466156	3466228	3466315	3466416	1154	77,45,75	93,65,106	22,54,44	19,63,58	161	74	0.442666966437	0.736625498837	0.276,0.241,0.245	0.347,0.283,0.259	-0.042
1470	"FBgn0023479"	"Tequila"	chr3L	+	9087848	9089948	9087848	9088115	9089354	9089948	1470	2365,2032,1621	56,68,51	1982,2488,2737	49,71,70	1313	74	0.447310436745	0.74319128726	0.704,0.627,0.642	0.695,0.664,0.688	-0.025
684	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187478	8187576	684	63,55,42	52,38,43	65,79,87	44,62,64	359	74	0.455610142549	0.754626441391	0.2,0.23,0.168	0.233,0.208,0.219	-0.021
700	"FBgn0025790"	"TBPH"	chr2R	-	23861205	23862593	23861205	23861457	23862260	23862593	700	131,97,75	38,26,32	95,85,106	27,45,33	877	74	0.454910302155	0.754626441391	0.225,0.239,0.165	0.229,0.137,0.213	0.017
682	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187478	8187576	682	44,44,28	4,5,2	21,25,39	3,3,0	334	74	0.458863178787	0.757963807522	0.709,0.661,0.756	0.608,0.649,1.0	-0.044
979	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13284891	13284962	13285202	13285632	979	262,227,182	3,4,4	651,461,546	6,2,9	314	74	0.459048503147	0.757963807522	0.954,0.93,0.915	0.962,0.982,0.935	-0.027
