ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
1805	FBgn0263490	mld	chr3R	+	24622275	24622416	24620378	24621113	24622921	24623899	1805	23,26,16	51,61,30	29,28,19	62,18,27	215	74	0.0649030447527	0.344070595606	0.134,0.128,0.155	0.139,0.349,0.195	-0.089	0.134	0.128	0.155	0.139	0.349	0.195	chr3R:+:24620378-24621113:24622275-24622416:24622921-24623899	74,87,46	91,46,46	pass
3668	FBgn0259228	C3G	chrX	-	6785510	6785663	6784623	6784735	6786155	6786812	3668	0,2,2	80,95,69	4,10,2	104,66,60	227	74	0.0650712008692	0.344272806996	0.0,0.007,0.009	0.012,0.047,0.011	-0.018	0.0	0.007	0.009	0.012	0.047	0.011	chrX:-:6784623-6784735:6785510-6785663:6786155-6786812	80,97,71	108,76,62	pass
6265	FBgn0261387	CG17528	chr2R	-	4819287	4819936	4818208	4819229	4824110	4824319	6265	1241,1696,1372	0,0,1	1880,1317,1074	5,3,4	723	74	0.0650236104973	0.344272806996	1.0,1.0,0.993	0.975,0.978,0.965	0.025	1.0	1.0	0.993	0.975	0.978	0.965	chr2R:-:4818208-4819229:4819287-4819936:4824110-4824319	1241,1696,1373	1885,1320,1078	pass
2106	FBgn0262740	Evi5	chrX	-	11436774	11436792	11435728	11436396	11437022	11437137	2106	27,33,28	0,0,0	51,28,24	0,3,3	92	74	0.0653791007823	0.345556604534	1.0,1.0,1.0	1.0,0.882,0.865	0.084	1.0	1.0	1.0	1.0	0.882	0.865	chrX:-:11435728-11436396:11436774-11436792:11437022-11437137	27,33,28	51,31,27	pass
3526	FBgn0011224	heph	chr3R	-	31972501	31972553	31969755	31969785	31979522	31979619	3526	3,18,2	4,8,13	3,3,6	23,14,10	126	74	0.0655108892331	0.345907945542	0.306,0.569,0.083	0.071,0.112,0.261	0.171	0.306	0.569	0.083	0.071	0.112	0.261	chr3R:-:31969755-31969785:31972501-31972553:31979522-31979619	7,26,15	26,17,16	fail
2373	FBgn0052373	CG32373	chr3L	+	7756982	7757179	7737112	7737199	7757291	7757587	2373	15,18,21	1,2,1	6,3,4	0,0,0	271	74	0.0662755774377	0.349597069831	0.804,0.711,0.852	1.0,1.0,1.0	-0.211	0.804	0.711	0.852	1.0	1.0	1.0	chr3L:+:7737112-7737199:7756982-7757179:7757291-7757587	16,20,22	6,3,4	fail
1456	FBgn0020621	Pkn	chr2R	-	9257409	9257673	9255088	9255709	9258839	9260144	1456	26,36,30	86,103,61	88,29,30	122,81,78	338	74	0.0663666038026	0.349728889292	0.062,0.071,0.097	0.136,0.073,0.078	-0.019	0.062	0.071	0.097	0.136	0.073	0.078	chr2R:-:9255088-9255709:9257409-9257673:9258839-9260144	112,139,91	210,110,108	pass
258	FBgn0030412	Tomosyn	chrX	+	12643872	12644767	12640661	12640839	12651109	12651226	258	322,428,301	1,2,2	280,144,123	0,1,0	969	74	0.0667852986113	0.351585428872	0.961,0.942,0.92	1.0,0.917,1.0	-0.031	0.961	0.942	0.92	1.0	0.917	1.0	chrX:+:12640661-12640839:12643872-12644767:12651109-12651226	323,430,303	280,145,123	pass
2484	FBgn0026375	RhoGAPp190	chrX	-	17643680	17644178	17643022	17643247	17646519	17646585	2484	196,243,200	16,40,17	397,249,238	31,17,15	572	74	0.0670325965103	0.352432385936	0.613,0.44,0.603	0.624,0.655,0.672	-0.098	0.613	0.44	0.603	0.624	0.655	0.672	chrX:-:17643022-17643247:17643680-17644178:17646519-17646585	212,283,217	428,266,253	pass
3474	FBgn0085443	spri	chrX	-	10544385	10544592	10519347	10519777	10546628	10546754	3474	174,282,183	0,1,1	383,289,314	1,5,3	281	74	0.067079275873	0.352432385936	1.0,0.987,0.98	0.99,0.938,0.965	0.025	1.0	0.987	0.98	0.99	0.938	0.965	chrX:-:10519347-10519777:10544385-10544592:10546628-10546754	174,283,184	384,294,317	pass
5011	FBgn0036213	RpL10Ab	chr3L	+	11823199	11823565	11822850	11822890	11823657	11824211	5011	8637,12625,10007	0,0,0	20776,16980,17395	52,38,32	440	74	0.0679905287378	0.356714162533	1.0,1.0,1.0	0.985,0.987,0.989	0.013	1.0	1.0	1.0	0.985	0.987	0.989	chr3L:+:11822850-11822890:11823199-11823565:11823657-11824211	8637,12625,10007	20828,17018,17427	pass
92	FBgn0051550	CG31550	chr3R	+	5487050	5487177	5486234	5486884	5487834	5488307	92	220,278,198	15,20,10	199,154,127	37,8,11	201	74	0.0680289471598	0.356714162533	0.844,0.837,0.879	0.664,0.876,0.81	0.07	0.844	0.837	0.879	0.664	0.876	0.81	chr3R:+:5486234-5486884:5487050-5487177:5487834-5488307	235,298,208	236,162,138	pass
53	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728778	4729017	53	42,66,46	2,0,2	212,88,83	10,3,3	193	74	0.0683081754705	0.35782403293	0.89,1.0,0.898	0.89,0.918,0.914	0.022	0.89	1.0	0.898	0.89	0.918	0.914	chr2R:-:4727793-4727953:4728432-4728551:4728778-4729017	44,66,48	222,91,86	pass
1453	FBgn0020621	Pkn	chr2R	-	9257409	9258060	9255088	9255709	9258839	9260144	1453	51,61,63	86,103,61	163,49,60	122,81,78	725	74	0.0687911879894	0.359998153747	0.057,0.057,0.095	0.12,0.058,0.073	-0.014	0.057	0.057	0.095	0.12	0.058	0.073	chr2R:-:9255088-9255709:9257409-9258060:9258839-9260144	137,164,124	285,130,138	pass
964	FBgn0028581	mei-217	chrX	-	17142266	17142707	17141693	17141761	17142801	17142990	964	111,130,80	0,2,3	235,59,58	2,12,1	515	74	0.0696348307075	0.364053369622	1.0,0.903,0.793	0.944,0.414,0.893	0.148	1.0	0.903	0.793	0.944	0.414	0.893	chrX:-:17141693-17141761:17142266-17142707:17142801-17142990	111,132,83	237,71,59	pass
5587	FBgn0052982	CG32982	chr2L	+	9135117	9135384	9126769	9127466	9154658	9154765	5587	5,14,2	31,39,37	3,3,0	35,11,9	341	74	0.0715531972346	0.373713740192	0.034,0.072,0.012	0.018,0.056,0.0	0.015	0.034	0.072	0.012	0.018	0.056	0.0	chr2L:+:9126769-9127466:9135117-9135384:9154658-9154765	36,53,39	38,14,9	fail
752	FBgn0051145	CG31145	chr3R	-	23632504	23632687	23631485	23632186	23635277	23635321	752	2,4,1	3,6,2	3,1,1	13,11,6	257	74	0.0717931542691	0.37459758129	0.161,0.161,0.126	0.062,0.026,0.046	0.105	0.161	0.161	0.126	0.062	0.026	0.046	chr3R:-:23631485-23632186:23632504-23632687:23635277-23635321	5,10,3	16,12,7	fail
3305	FBgn0030530	jub	chrX	-	13827042	13827105	13826786	13826952	13827339	13827509	3305	90,109,70	0,0,0	86,76,90	2,5,0	137	74	0.0723401359873	0.377080078926	1.0,1.0,1.0	0.959,0.891,1.0	0.05	1.0	1.0	1.0	0.959	0.891	1.0	chrX:-:13826786-13826952:13827042-13827105:13827339-13827509	90,109,70	88,81,90	pass
775	FBgn0265523	Smr	chrX	-	12741448	12741641	12730933	12732400	12742318	12742444	775	44,63,55	0,5,1	152,145,123	6,7,14	267	74	0.0726627355343	0.378389230472	1.0,0.777,0.938	0.875,0.852,0.709	0.093	1.0	0.777	0.938	0.875	0.852	0.709	chrX:-:12730933-12732400:12741448-12741641:12742318-12742444	44,68,56	158,152,137	pass
3268	FBgn0034572	CG9346	chr2R	+	21013401	21013445	21013157	21013339	21013512	21013845	3268	46,42,40	0,1,0	70,42,41	2,1,3	118	74	0.0741251845836	0.385376388649	1.0,0.963,1.0	0.956,0.963,0.896	0.049	1.0	0.963	1.0	0.956	0.963	0.896	chr2R:+:21013157-21013339:21013401-21013445:21013512-21013845	46,43,40	72,43,44	pass
54	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728813	4729017	54	40,50,23	0,1,0	152,59,63	4,2,0	193	74	0.0741500264413	0.385376388649	1.0,0.95,1.0	0.936,0.919,1.0	0.032	1.0	0.95	1.0	0.936	0.919	1.0	chr2R:-:4727793-4727953:4728432-4728551:4728813-4729017	40,51,23	156,61,63	pass
3737	FBgn0263983	CG43732	chr3R	+	18970630	18970848	18970074	18970288	18971289	18971416	3737	302,490,327	2,5,2	774,380,373	12,8,2	292	74	0.0750980365218	0.389920785705	0.975,0.961,0.976	0.942,0.923,0.979	0.023	0.975	0.961	0.976	0.942	0.923	0.979	chr3R:+:18970074-18970288:18970630-18970848:18971289-18971416	304,495,329	786,388,375	pass
563	FBgn0033010	Atf6	chr2R	+	5148200	5149156	5144732	5144858	5152788	5154194	563	501,810,638	1,3,3	884,856,544	8,2,6	1030	74	0.0751729593179	0.389927514738	0.973,0.951,0.939	0.888,0.969,0.867	0.046	0.973	0.951	0.939	0.888	0.969	0.867	chr2R:+:5144732-5144858:5148200-5149156:5152788-5154194	502,813,641	892,858,550	pass
5994	FBgn0261552	ps	chr3R	+	9440680	9441665	9439345	9439705	9445043	9445187	5994	68,89,59	0,0,1	169,131,151	1,2,1	1059	74	0.0762984991249	0.395378523841	1.0,1.0,0.805	0.922,0.821,0.913	0.05	1.0	1.0	0.805	0.922	0.821	0.913	chr3R:+:9439345-9439705:9440680-9441665:9445043-9445187	68,89,60	170,133,152	pass
564	FBgn0033010	Atf6	chr2R	+	5148174	5149156	5144732	5144858	5152788	5154756	564	473,744,588	1,3,3	818,810,495	8,2,6	1056	74	0.0767703469566	0.397434758047	0.971,0.946,0.932	0.878,0.966,0.853	0.051	0.971	0.946	0.932	0.878	0.966	0.853	chr2R:+:5144732-5144858:5148174-5149156:5152788-5154756	474,747,591	826,812,501	pass
2584	FBgn0045800	Uhg1	chr2R	+	17699350	17699444	17699096	17699168	17699857	17699897	2584	200,349,228	0,0,0	519,494,484	7,3,5	168	74	0.0770909857755	0.398704942058	1.0,1.0,1.0	0.97,0.986,0.977	0.022	1.0	1.0	1.0	0.97	0.986	0.977	chr2R:+:17699096-17699168:17699350-17699444:17699857-17699897	200,349,228	526,497,489	pass
5676	FBgn0030648	CG6340	chrX	+	15484529	15484892	15483198	15483420	15485121	15485268	5676	29,22,24	11,18,5	30,21,16	21,10,25	437	74	0.0773852425152	0.399836335961	0.309,0.171,0.448	0.195,0.262,0.098	0.124	0.309	0.171	0.448	0.195	0.262	0.098	chrX:+:15483198-15483420:15484529-15484892:15485121-15485268	40,40,29	51,31,41	pass
2089	FBgn0019660	roX2	chrX	+	11579351	11579528	11579064	11579124	11579669	11580084	2089	38,38,45	25,74,39	35,19,23	67,24,36	251	74	0.0777531408215	0.401345646969	0.309,0.131,0.254	0.133,0.189,0.159	0.071	0.309	0.131	0.254	0.133	0.189	0.159	chrX:+:11579064-11579124:11579351-11579528:11579669-11580084	63,112,84	102,43,59	pass
4811	FBgn0039890	CG2316	chr4	-	191308	191386	188577	189248	193343	193489	4811	0,5,3	2,0,0	8,3,1	3,3,0	152	74	0.07788603708	0.401640167844	0.0,1.0,1.0	0.565,0.327,1.0	0.036	0.0	1.0	1.0	0.565	0.327	1.0	chr4:-:188577-189248:191308-191386:193343-193489	2,5,3	11,6,1	fail
183	FBgn0011754	PhKgamma	chrX	+	11700620	11701127	11698499	11698597	11703289	11703448	183	416,439,358	4,10,4	616,247,205	14,5,8	581	74	0.0785428310621	0.404633106328	0.93,0.848,0.919	0.849,0.863,0.765	0.073	0.93	0.848	0.919	0.849	0.863	0.765	chrX:+:11698499-11698597:11700620-11701127:11703289-11703448	420,449,362	630,252,213	pass
2083	FBgn0032873	CG2614	chr2L	+	20658223	20658404	20657536	20658155	20658461	20658601	2083	170,194,165	0,1,2	205,170,122	5,1,1	255	74	0.0786712181742	0.404900652527	1.0,0.983,0.96	0.922,0.98,0.973	0.023	1.0	0.983	0.96	0.922	0.98	0.973	chr2L:+:20657536-20658155:20658223-20658404:20658461-20658601	170,195,167	210,171,123	pass
4957	FBgn0010905	Spn	chr3L	-	2514309	2514330	2513695	2514197	2524598	2525718	4957	105,132,97	46,71,37	149,74,72	42,29,28	95	74	0.0788895761215	0.405630286543	0.64,0.592,0.671	0.734,0.665,0.667	-0.054	0.64	0.592	0.671	0.734	0.665	0.667	chr3L:-:2513695-2514197:2514309-2514330:2524598-2525718	151,203,134	191,103,100	pass
5040	FBgn0010395	Itgbetanu	chr2L	+	21053457	21053644	21053284	21053361	21054993	21055744	5040	68,60,45	3,1,2	69,41,37	5,3,3	261	74	0.0790988765187	0.406311978703	0.865,0.944,0.864	0.796,0.795,0.778	0.101	0.865	0.944	0.864	0.796	0.795	0.778	chr2L:+:21053284-21053361:21053457-21053644:21054993-21055744	71,61,47	74,44,40	pass
3244	FBgn0003656	sws	chrX	-	7959995	7960112	7958270	7958482	7961176	7961363	3244	109,167,110	2,3,2	263,88,70	2,0,0	191	74	0.0801088412824	0.411101185496	0.955,0.956,0.955	0.981,1.0,1.0	-0.038	0.955	0.956	0.955	0.981	1.0	1.0	chrX:-:7958270-7958482:7959995-7960112:7961176-7961363	111,170,112	265,88,70	pass
5198	FBgn0265137	Spn42Da	chr2R	-	6876595	6876733	6876152	6876526	6877220	6877362	5198	92,119,99	10,10,8	100,51,47	12,7,11	212	74	0.0806476641251	0.413465662349	0.763,0.806,0.812	0.744,0.718,0.599	0.107	0.763	0.806	0.812	0.744	0.718	0.599	chr2R:-:6876152-6876526:6876595-6876733:6877220-6877362	102,129,107	112,58,58	pass
5143	FBgn0013997	Nrx-IV	chr3L	+	12151210	12151407	12148791	12148908	12152176	12152318	5143	58,56,41	0,0,1	93,33,39	4,1,0	271	74	0.0814671400901	0.417263030868	1.0,1.0,0.918	0.864,0.9,1.0	0.051	1.0	1.0	0.918	0.864	0.9	1.0	chr3L:+:12148791-12148908:12151210-12151407:12152176-12152318	58,56,42	97,34,39	pass
2013	FBgn0016696	Pitslre	chr3L	+	20772604	20772963	20771527	20771864	20773793	20776053	2013	50,75,46	30,48,27	86,39,83	90,47,44	433	74	0.0824753676661	0.422018886145	0.222,0.211,0.226	0.14,0.124,0.244	0.05	0.222	0.211	0.226	0.14	0.124	0.244	chr3L:+:20771527-20771864:20772604-20772963:20773793-20776053	80,123,73	176,86,127	pass
3899	FBgn0028577	pUf68	chr3L	-	1500244	1500388	1499042	1499337	1501350	1501406	3899	65,84,42	3,11,1	88,95,80	3,3,3	218	74	0.0828248908412	0.42261746454	0.88,0.722,0.934	0.909,0.915,0.901	-0.063	0.88	0.722	0.934	0.909	0.915	0.901	chr3L:-:1499042-1499337:1500244-1500388:1501350-1501406	68,95,43	91,98,83	pass
4673	FBgn0027561	CG18659	chr2R	-	9127026	9127162	9126180	9126213	9127418	9127877	4673	42,49,41	96,140,79	56,40,44	257,97,104	210	74	0.0827072321824	0.42261746454	0.134,0.11,0.155	0.071,0.127,0.13	0.024	0.134	0.11	0.155	0.071	0.127	0.13	chr2R:-:9126180-9126213:9127026-9127162:9127418-9127877	138,189,120	313,137,148	pass
694	FBgn0085446	CG34417	chrX	+	6552638	6554771	6551905	6552293	6560374	6561550	694	1272,1618,1232	7,4,2	1173,575,666	12,2,2	2207	74	0.08283174626	0.42261746454	0.859,0.931,0.954	0.766,0.906,0.918	0.051	0.859	0.931	0.954	0.766	0.906	0.918	chrX:+:6551905-6552293:6552638-6554771:6560374-6561550	1279,1622,1234	1185,577,668	pass
1372	FBgn0010382	CycE	chr2L	-	15745391	15745643	15740771	15740899	15746454	15746610	1372	20,22,4	18,21,19	28,18,19	29,13,9	326	74	0.0832186693346	0.424107124189	0.201,0.192,0.046	0.18,0.239,0.324	-0.101	0.201	0.192	0.046	0.18	0.239	0.324	chr2L:-:15740771-15740899:15745391-15745643:15746454-15746610	38,43,23	57,31,28	pass
4231	FBgn0014906	Hydr2	chr2L	+	3166527	3166651	3163644	3164074	3166969	3167139	4231	4,2,1	342,370,310	23,6,4	409,193,141	198	74	0.0832838763514	0.424107124189	0.004,0.002,0.001	0.021,0.011,0.01	-0.012	0.004	0.002	0.001	0.021	0.011	0.01	chr2L:+:3163644-3164074:3166527-3166651:3166969-3167139	346,372,311	432,199,145	pass
2824	FBgn0250823	gish	chr3R	+	16298830	16298896	16298469	16298550	16299590	16299689	2824	0,1,0	65,73,44	3,6,6	157,97,101	140	74	0.0838212428677	0.426248985814	0.0,0.007,0.0	0.01,0.032,0.03	-0.022	0.0	0.007	0.0	0.01	0.032	0.03	chr3R:+:16298469-16298550:16298830-16298896:16299590-16299689	65,74,44	160,103,107	pass
5810	FBgn0011642	Zyx	chr4	-	1060412	1060634	1059418	1059836	1060740	1060918	5810	189,312,220	1,0,3	447,332,290	4,4,3	296	74	0.0838654537798	0.426248985814	0.979,1.0,0.948	0.965,0.954,0.96	0.016	0.979	1.0	0.948	0.965	0.954	0.96	chr4:-:1059418-1059836:1060412-1060634:1060740-1060918	190,312,223	451,336,293	pass
3547	FBgn0263197	Patronin	chr2R	-	17526833	17526980	17524703	17526317	17527213	17527315	3547	271,435,272	0,0,0	595,455,737	2,5,7	221	74	0.0850677809809	0.431077287262	1.0,1.0,1.0	0.99,0.968,0.972	0.023	1.0	1.0	1.0	0.99	0.968	0.972	chr2R:-:17524703-17526317:17526833-17526980:17527213-17527315	271,435,272	597,460,744	pass
4201	FBgn0027580	CG1516	chr2R	-	9853682	9853730	9852547	9853205	9854510	9856020	4201	188,186,146	20,33,17	220,85,74	50,10,16	122	74	0.085141020105	0.431077287262	0.851,0.774,0.839	0.727,0.838,0.737	0.054	0.851	0.774	0.839	0.727	0.838	0.737	chr2R:-:9852547-9853205:9853682-9853730:9854510-9856020	208,219,163	270,95,90	pass
4504	FBgn0086909	CG31751	chr2L	+	18678838	18679161	18677220	18677472	18682264	18682389	4504	445,568,443	2,5,2	656,275,330	2,0,0	397	74	0.0849681286615	0.431077287262	0.976,0.955,0.976	0.984,1.0,1.0	-0.026	0.976	0.955	0.976	0.984	1.0	1.0	chr2L:+:18677220-18677472:18678838-18679161:18682264-18682389	447,573,445	658,275,330	pass
5499	FBgn0015239	Hr78	chr3L	-	21496819	21496922	21496420	21496741	21497290	21497494	5499	104,138,99	0,2,0	162,105,101	3,2,2	177	74	0.0850656273586	0.431077287262	1.0,0.966,1.0	0.958,0.956,0.955	0.032	1.0	0.966	1.0	0.958	0.956	0.955	chr3L:-:21496420-21496741:21496819-21496922:21497290-21497494	104,140,99	165,107,103	pass
88	FBgn0061200	Nup153	chrX	+	16606861	16606999	16605849	16606008	16607932	16608000	88	312,440,274	24,30,23	593,220,188	33,11,10	212	74	0.0853150772152	0.431545987518	0.819,0.837,0.806	0.862,0.875,0.868	-0.048	0.819	0.837	0.806	0.862	0.875	0.868	chrX:+:16605849-16606008:16606861-16606999:16607932-16608000	336,470,297	626,231,198	pass
3415	FBgn0053558	mim	chr2R	-	6927389	6928151	6926018	6926298	6928508	6928836	3415	71,62,52	0,5,1	105,42,60	0,1,2	836	74	0.0854928310887	0.432032474662	1.0,0.523,0.822	1.0,0.788,0.726	-0.056	1.0	0.523	0.822	1.0	0.788	0.726	chr2R:-:6926018-6926298:6927389-6928151:6928508-6928836	71,67,53	105,43,62	pass
1315	FBgn0037443	Dmtn	chr3R	-	6405377	6405660	6393731	6393911	6405741	6405895	1315	206,300,208	1,3,4	344,284,442	8,2,11	357	74	0.0859556825241	0.433957382886	0.977,0.954,0.915	0.899,0.967,0.893	0.029	0.977	0.954	0.915	0.899	0.967	0.893	chr3R:-:6393731-6393911:6405377-6405660:6405741-6405895	207,303,212	352,286,453	pass
1436	FBgn0034718	wdp	chr2R	-	22308207	22308256	22298213	22301009	22311083	22311306	1436	56,120,71	0,0,0	111,111,106	3,2,3	123	74	0.086865094833	0.438130992605	1.0,1.0,1.0	0.957,0.971,0.955	0.039	1.0	1.0	1.0	0.957	0.971	0.955	chr2R:-:22298213-22301009:22308207-22308256:22311083-22311306	56,120,71	114,113,109	pass
6311	FBgn0034971	CG3209	chr2R	+	24070767	24071004	24069999	24070242	24072704	24072961	6311	351,512,298	50,81,53	410,205,206	64,19,19	311	74	0.0870825768643	0.438810016245	0.626,0.601,0.572	0.604,0.72,0.721	-0.082	0.626	0.601	0.572	0.604	0.72	0.721	chr2R:+:24069999-24070242:24070767-24071004:24072704-24072961	401,593,351	474,224,225	pass
6343	FBgn0016754	sba	chr3R	-	23921517	23921709	23920006	23920846	23922895	23922973	6343	29,30,17	1,5,2	57,44,45	9,6,16	266	74	0.0875193444872	0.440591680993	0.89,0.625,0.703	0.638,0.671,0.439	0.157	0.89	0.625	0.703	0.638	0.671	0.439	chr3R:-:23920006-23920846:23921517-23921709:23922895-23922973	30,35,19	66,50,61	fail
1269	FBgn0037643	skap	chr3R	+	8941313	8941316	8940921	8941189	8941407	8941832	1269	44,53,32	524,515,475	52,27,29	451,270,237	77	74	0.0876329883457	0.440744830274	0.075,0.09,0.061	0.1,0.088,0.105	-0.022	0.075	0.09	0.061	0.1	0.088	0.105	chr3R:+:8940921-8941189:8941313-8941316:8941407-8941832	568,568,507	503,297,266	pass
6144	FBgn0032955	CG2201	chr2L	-	21616181	21616573	21615607	21615676	21617279	21617432	6144	497,687,595	7,0,4	1025,925,991	4,1,3	466	74	0.0878151154471	0.441241794505	0.919,1.0,0.959	0.976,0.993,0.981	-0.024	0.919	1.0	0.959	0.976	0.993	0.981	chr2L:-:21615607-21615676:21616181-21616573:21617279-21617432	504,687,599	1029,926,994	pass
1272	FBgn0266375	IP3K2	chrX	+	13315367	13315392	13315021	13315273	13318414	13319047	1272	5,4,3	4,1,3	14,4,3	3,2,0	99	74	0.0890211400694	0.446750823609	0.483,0.749,0.428	0.777,0.599,1.0	-0.239	0.483	0.749	0.428	0.777	0.599	1.0	chrX:+:13315021-13315273:13315367-13315392:13318414-13319047	9,5,6	17,6,3	fail
3745	FBgn0033636	tou	chr2R	-	11587537	11587582	11587096	11587138	11587645	11587711	3745	14,17,22	11,13,10	41,47,47	51,40,50	119	74	0.0890802246471	0.446750823609	0.442,0.448,0.578	0.333,0.422,0.369	0.115	0.442	0.448	0.578	0.333	0.422	0.369	chr2R:-:11587096-11587138:11587537-11587582:11587645-11587711	25,30,32	92,87,97	pass
6344	FBgn0016754	sba	chr3R	-	23921517	23921780	23920006	23920846	23922895	23922973	6344	40,34,18	1,5,2	66,49,59	9,6,16	337	74	0.0891746076838	0.446801061772	0.898,0.599,0.664	0.617,0.642,0.447	0.152	0.898	0.599	0.664	0.617	0.642	0.447	chr3R:-:23920006-23920846:23921517-23921780:23922895-23922973	41,39,20	75,55,75	pass
5169	FBgn0031620	CG11929	chr2L	+	4682979	4683044	4682676	4682921	4684511	4687232	5169	43,48,26	0,0,0	145,66,73	5,2,0	139	74	0.0894820112521	0.447917515682	1.0,1.0,1.0	0.939,0.946,1.0	0.038	1.0	1.0	1.0	0.939	0.946	1.0	chr2L:+:4682676-4682921:4682979-4683044:4684511-4687232	43,48,26	150,68,73	pass
4141	FBgn0032587	CG5953	chr2L	-	16527389	16528439	16509119	16511446	16532720	16532877	4141	434,590,410	0,1,0	1073,701,648	2,2,3	1124	74	0.0905048835366	0.452609880274	1.0,0.975,1.0	0.972,0.958,0.934	0.037	1.0	0.975	1.0	0.972	0.958	0.934	chr2L:-:16509119-16511446:16527389-16528439:16532720-16532877	434,591,410	1075,703,651	pass
4544	FBgn0058263	MFS17	chr2R	-	2522392	2522511	2494741	2495023	2553782	2553877	4544	33,52,54	7,17,12	28,19,25	13,22,5	193	74	0.0921594386966	0.460449422016	0.644,0.54,0.633	0.452,0.249,0.657	0.153	0.644	0.54	0.633	0.452	0.249	0.657	chr2R:-:2494741-2495023:2522392-2522511:2553782-2553877	40,69,66	41,41,30	pass
5976	FBgn0261552	ps	chr3R	+	9439345	9439705	9436834	9437118	9445043	9445187	5976	15,31,11	10,11,12	38,44,42	32,8,5	434	74	0.0937501211564	0.467955364415	0.204,0.325,0.135	0.168,0.484,0.589	-0.192	0.204	0.325	0.135	0.168	0.484	0.589	chr3R:+:9436834-9437118:9439345-9439705:9445043-9445187	25,42,23	70,52,47	pass
5807	FBgn0011642	Zyx	chr4	-	1060412	1060653	1059418	1059836	1060740	1060918	5807	183,292,210	1,0,3	441,326,288	4,4,3	315	74	0.0939156034082	0.468339958239	0.977,1.0,0.943	0.963,0.95,0.958	0.016	0.977	1.0	0.943	0.963	0.95	0.958	chr4:-:1059418-1059836:1060412-1060653:1060740-1060918	184,292,213	445,330,291	pass
4561	FBgn0052425	CG32425	chr3L	+	20510029	20510779	20497322	20497425	20511936	20512385	4561	1621,1859,1549	11,4,14	3280,1734,1681	15,8,1	824	74	0.0940485635467	0.468561799194	0.93,0.977,0.909	0.952,0.951,0.993	-0.027	0.93	0.977	0.909	0.952	0.951	0.993	chr3L:+:20497322-20497425:20510029-20510779:20511936-20512385	1632,1863,1563	3295,1742,1682	pass
3848	FBgn0004049	yrt	chr3R	-	13430097	13430750	13428866	13429769	13430922	13431089	3848	344,401,303	5,0,8	594,284,307	3,3,1	727	74	0.0948992070288	0.472355451527	0.875,1.0,0.794	0.953,0.906,0.969	-0.053	0.875	1.0	0.794	0.953	0.906	0.969	chr3R:-:13428866-13429769:13430097-13430750:13430922-13431089	349,401,311	597,287,308	pass
697	FBgn0085446	CG34417	chrX	+	6577943	6583178	6577036	6577112	6585692	6585785	697	117,169,73	12,12,8	133,95,72	6,5,4	5309	74	0.095076626487	0.472794191432	0.12,0.164,0.113	0.236,0.209,0.201	-0.083	0.12	0.164	0.113	0.236	0.209	0.201	chrX:+:6577036-6577112:6577943-6583178:6585692-6585785	129,181,81	139,100,76	pass
4545	FBgn0058263	MFS17	chr2R	-	2521440	2522511	2494741	2495023	2553782	2553877	4545	673,1089,931	7,17,12	695,588,480	13,22,5	1145	74	0.0955738645552	0.474821000642	0.861,0.805,0.834	0.776,0.633,0.861	0.077	0.861	0.805	0.834	0.776	0.633	0.861	chr2R:-:2494741-2495023:2521440-2522511:2553782-2553877	680,1106,943	708,610,485	pass
807	FBgn0034093	CG15706	chr2R	-	16226656	16226774	16225106	16225325	16230077	16230680	807	25,42,25	1,1,1	46,31,36	0,0,1	192	74	0.0968944354195	0.480930581051	0.906,0.942,0.906	1.0,1.0,0.933	-0.06	0.906	0.942	0.906	1.0	1.0	0.933	chr2R:-:16225106-16225325:16226656-16226774:16230077-16230680	26,43,26	46,31,37	pass
1755	FBgn0016694	Pdp1	chr3L	-	7819987	7820029	7818068	7818223	7867240	7867369	1755	9,29,13	5,7,13	27,23,24	31,14,30	116	74	0.0972626804737	0.482306325645	0.535,0.725,0.389	0.357,0.512,0.338	0.147	0.535	0.725	0.389	0.357	0.512	0.338	chr3L:-:7818068-7818223:7819987-7820029:7867240-7867369	14,36,26	58,37,54	fail
2728	FBgn0011817	nmo	chr3L	+	7979509	7979680	7979045	7979173	7980399	7980982	2728	12,20,14	2,1,1	22,17,7	2,1,9	245	74	0.0982599832978	0.486795950931	0.644,0.858,0.809	0.769,0.837,0.19	0.172	0.644	0.858	0.809	0.769	0.837	0.19	chr3L:+:7979045-7979173:7979509-7979680:7980399-7980982	14,21,15	24,18,16	fail
1702	FBgn0032694	MESR3	chr2L	+	18649597	18649627	18631742	18631774	18660208	18661776	1702	349,545,466	1,5,4	504,247,289	10,2,4	104	74	0.0989388080225	0.489700866624	0.996,0.987,0.988	0.973,0.989,0.981	0.009	0.996	0.987	0.988	0.973	0.989	0.981	chr2L:+:18631742-18631774:18649597-18649627:18660208-18661776	350,550,470	514,249,293	pass
