ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
1978	FBgn0002413	dco	chr3R	-	31058539	31058627	31055185	31057928	31061076	31061210	1978	352,334,262	0,2,0	438,336,537	0,1,0	148	74	1.0	1.0	1.0,0.988,1.0	1.0,0.994,1.0	-0.002	1.0	0.988	1.0	1.0	0.994	1.0	chr3R:-:31055185-31057928:31058539-31058627:31061076-31061210	352,336,262	438,337,537	pass
1979	FBgn0031995	CG8475	chr2L	-	8194044	8194059	8193124	8193229	8195020	8195569	1979	2,1,1	50,39,34	1,1,4	44,37,40	88	74	0.382728002664	1.0	0.033,0.021,0.024	0.019,0.022,0.078	-0.014	0.033	0.021	0.024	0.019	0.022	0.078	chr2L:-:8193124-8193229:8194044-8194059:8195020-8195569	52,40,35	45,38,44	pass
197	FBgn0085442	NKAIN	chr2R	+	24884525	24884580	24883673	24883734	24887222	24888615	197	85,93,83	28,20,19	84,88,156	29,31,38	128	74	0.404232736126	1.0	0.637,0.729,0.716	0.626,0.621,0.704	0.044	0.637	0.729	0.716	0.626	0.621	0.704	chr2R:+:24883673-24883734:24884525-24884580:24887222-24888615	113,113,102	113,119,194	pass
1981	FBgn0039026	CG7029	chr3R	+	22766610	22766726	22754614	22755268	22787005	22787832	1981	93,74,49	0,0,0	83,75,99	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.98	0.007	1.0	1.0	1.0	1.0	1.0	0.98	chr3R:+:22754614-22755268:22766610-22766726:22787005-22787832	93,74,49	83,75,100	pass
1982	FBgn0033631	Sod3	chr2R	-	11382931	11383075	11382248	11382317	11384014	11384114	1982	0,1,0	23,15,7	0,1,0	22,28,27	148	74	1.0	1.0	0.0,0.032,0.0	0.0,0.018,0.0	0.005	0.0	0.032	0.0	0.0	0.018	0.0	chr2R:-:11382248-11382317:11382931-11383075:11384014-11384114	23,16,7	22,29,27	fail
1983	FBgn0027568	Cand1	chr2L	-	10358501	10358648	10358183	10358437	10358710	10359938	1983	822,730,840	0,2,0	762,581,773	0,0,0	148	74	1.0	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002	1.0	0.995	1.0	1.0	1.0	1.0	chr2L:-:10358183-10358437:10358501-10358648:10358710-10359938	822,732,840	762,581,773	pass
1984	FBgn0263199	Galk	chr3L	-	8985283	8985308	8985052	8985231	8985418	8985816	1984	22,22,14	35,23,22	24,18,27	26,19,20	98	74	0.14905071091	1.0	0.322,0.419,0.325	0.411,0.417,0.505	-0.089	0.322	0.419	0.325	0.411	0.417	0.505	chr3L:-:8985052-8985231:8985283-8985308:8985418-8985816	57,45,36	50,37,47	pass
1985	FBgn0263199	Galk	chr3L	-	8985418	8985667	8985052	8985308	8985976	8986091	1985	26,19,16	2,1,1	20,20,23	0,1,1	148	74	1.0	1.0	0.867,0.905,0.889	1.0,0.909,0.92	-0.056	0.867	0.905	0.889	1.0	0.909	0.92	chr3L:-:8985052-8985308:8985418-8985667:8985976-8986091	28,20,17	20,21,24	fail
1986	FBgn0005585	Crc	chr3R	-	9630448	9630553	9629707	9630180	9630677	9630851	1986	6967,6006,6652	0,0,1	6560,5188,6525	0,0,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr3R:-:9629707-9630180:9630448-9630553:9630677-9630851	6967,6006,6653	6560,5188,6525	pass
1988	FBgn0263316	Mrp4	chr3R	+	11572267	11573862	11569249	11569834	11573929	11575571	1988	254,221,212	1,0,0	256,199,267	0,0,0	148	74	1.0	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003	0.992	1.0	1.0	1.0	1.0	1.0	chr3R:+:11569249-11569834:11572267-11573862:11573929-11575571	255,221,212	256,199,267	pass
198	FBgn0085442	NKAIN	chr2R	+	24884525	24887144	24883673	24883734	24887222	24888615	198	186,175,169	28,20,19	186,181,278	29,31,38	148	74	0.293085764389	1.0	0.769,0.814,0.816	0.762,0.745,0.785	0.036	0.769	0.814	0.816	0.762	0.745	0.785	chr2R:+:24883673-24883734:24884525-24887144:24887222-24888615	214,195,188	215,212,316	pass
1990	FBgn0025111	Ant2	chrX	-	10780196	10780526	10778953	10779695	10786805	10786907	1990	38,39,25	3,11,4	44,11,26	4,3,4	148	74	0.552531678535	1.0	0.864,0.639,0.758	0.846,0.647,0.765	0.001	0.864	0.639	0.758	0.846	0.647	0.765	chrX:-:10778953-10779695:10780196-10780526:10786805-10786907	41,50,29	48,14,30	fail
1991	FBgn0025111	Ant2	chrX	-	10779992	10780120	10778953	10779695	10780196	10780526	1991	152,127,183	0,0,0	124,84,126	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.977,1.0	0.008	1.0	1.0	1.0	1.0	0.977	1.0	chrX:-:10778953-10779695:10779992-10780120:10780196-10780526	152,127,183	124,85,126	pass
1992	FBgn0014135	bnl	chr3R	-	19827653	19829042	19800397	19800501	19836261	19836817	1992	67,48,34	1,0,0	55,53,80	3,1,0	148	74	0.563257443507	1.0	0.971,1.0,1.0	0.902,0.964,1.0	0.035	0.971	1.0	1.0	0.902	0.964	1.0	chr3R:-:19800397-19800501:19827653-19829042:19836261-19836817	68,48,34	58,54,80	pass
1993	FBgn0014135	bnl	chr3R	-	19795074	19795515	19794072	19794336	19796213	19797532	1993	39,37,27	4,4,0	53,54,39	5,3,2	148	74	0.692506949436	1.0	0.83,0.822,1.0	0.841,0.9,0.907	0.001	0.83	0.822	1.0	0.841	0.9	0.907	chr3R:-:19794072-19794336:19795074-19795515:19796213-19797532	43,41,27	58,57,41	pass
1996	FBgn0038816	Lrrk	chr3R	+	20635815	20636088	20635479	20635656	20636340	20636500	1996	1,0,0	7,2,4	1,0,2	3,5,5	148	74	0.575026773391	1.0	0.067,0.0,0.0	0.143,0.0,0.167	-0.081	0.067	0.0	0.0	0.143	0.0	0.167	chr3R:+:20635479-20635656:20635815-20636088:20636340-20636500	8,2,4	4,5,7	fail
1998	FBgn0031645	CG3036	chr2L	+	4893934	4893994	4892111	4892604	4901401	4901917	1998	26,16,16	1,0,0	17,18,17	0,0,1	133	74	1.0	1.0	0.935,1.0,1.0	1.0,1.0,0.904	0.01	0.935	1.0	1.0	1.0	1.0	0.904	chr2L:+:4892111-4892604:4893934-4893994:4901401-4901917	27,16,16	17,18,18	fail
199	FBgn0085442	NKAIN	chr2R	+	24883076	24883214	24882630	24883019	24883277	24883358	199	341,272,201	1,0,0	327,293,355	0,0,2	148	74	1.0	1.0	0.994,1.0,1.0	1.0,1.0,0.989	0.002	0.994	1.0	1.0	1.0	1.0	0.989	chr2R:+:24882630-24883019:24883076-24883214:24883277-24883358	342,272,201	327,293,357	pass
19	FBgn0265082	Cdep	chr3R	+	4923753	4923828	4923543	4923692	4925545	4925652	19	264,233,197	0,1,0	224,235,282	0,0,0	148	74	1.0	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003	1.0	0.991	1.0	1.0	1.0	1.0	chr3R:+:4923543-4923692:4923753-4923828:4925545-4925652	264,234,197	224,235,282	pass
1	FBgn0263594	lost	chr3R	+	4405600	4405811	4405479	4405548	4405866	4407182	1	2776,2403,2383	0,0,0	2461,2011,2583	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0	1.0	1.0	1.0	1.0	0.999	1.0	chr3R:+:4405479-4405548:4405600-4405811:4405866-4407182	2776,2403,2383	2461,2012,2583	pass
2002	FBgn0013750	Arf51F	chr2R	+	15323123	15323141	15322802	15323030	15323448	15323565	2002	39,37,38	7,1,0	41,28,47	6,4,4	91	74	0.168096555289	1.0	0.819,0.968,1.0	0.847,0.851,0.905	0.061	0.819	0.968	1.0	0.847	0.851	0.905	chr2R:+:15322802-15323030:15323123-15323141:15323448-15323565	46,38,38	47,32,51	pass
2004	FBgn0013750	Arf51F	chr2R	+	15323123	15323141	15322500	15322741	15323448	15323565	2004	101,99,107	514,443,454	98,71,100	509,400,542	91	74	0.184511650194	1.0	0.138,0.154,0.161	0.135,0.126,0.13	0.021	0.138	0.154	0.161	0.135	0.126	0.13	chr2R:+:15322500-15322741:15323123-15323141:15323448-15323565	615,542,561	607,471,642	pass
2005	FBgn0016080	xmas-1	chrX	-	17153108	17154100	17151230	17152929	17154431	17154592	2005	16,16,12	0,0,0	10,15,19	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.905	0.032	1.0	1.0	1.0	1.0	1.0	0.905	chrX:-:17151230-17152929:17153108-17154100:17154431-17154592	16,16,12	10,15,20	fail
2006	FBgn0052250	CG32250	chr3L	+	4319198	4319259	4318914	4319122	4320137	4321109	2006	97,79,98	1,0,4	80,69,109	2,0,1	134	74	0.534114562346	1.0	0.982,1.0,0.931	0.957,1.0,0.984	-0.009	0.982	1.0	0.931	0.957	1.0	0.984	chr3L:+:4318914-4319122:4319198-4319259:4320137-4321109	98,79,102	82,69,110	pass
2007	FBgn0032873	CG2614	chr2L	+	20658223	20658404	20657536	20658155	20658461	20658601	2007	106,93,95	2,3,2	112,81,83	2,1,3	148	74	0.785622685353	1.0	0.964,0.939,0.96	0.966,0.976,0.933	-0.004	0.964	0.939	0.96	0.966	0.976	0.933	chr2L:+:20657536-20658155:20658223-20658404:20658461-20658601	108,96,97	114,82,86	pass
2008	FBgn0032873	CG2614	chr2L	+	20658211	20658404	20657536	20658155	20658461	20658601	2008	187,163,169	2,3,2	191,150,156	2,1,3	148	74	0.777105504392	1.0	0.979,0.964,0.977	0.979,0.987,0.963	-0.003	0.979	0.964	0.977	0.979	0.987	0.963	chr2L:+:20657536-20658155:20658211-20658404:20658461-20658601	189,166,171	193,151,159	pass
2009	FBgn0032873	CG2614	chr2L	+	20656707	20656830	20656425	20656601	20656972	20657209	2009	185,185,188	0,0,0	206,158,214	0,0,3	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.973	0.009	1.0	1.0	1.0	1.0	1.0	0.973	chr2L:+:20656425-20656601:20656707-20656830:20656972-20657209	185,185,188	206,158,217	pass
200	FBgn0085442	NKAIN	chr2R	+	24882630	24883019	24881569	24881626	24883277	24883358	200	122,122,85	0,0,0	120,94,165	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004	1.0	1.0	1.0	1.0	1.0	0.988	chr2R:+:24881569-24881626:24882630-24883019:24883277-24883358	122,122,85	120,94,166	pass
2010	FBgn0019660	roX2	chrX	+	11579214	11579236	11579064	11579124	11579348	11579528	2010	0,2,2	1,1,1	2,0,3	2,1,3	95	74	0.871718688684	1.0	0.0,0.609,0.609	0.438,0.0,0.438	0.114	0.0	0.609	0.609	0.438	0.0	0.438	chrX:+:11579064-11579124:11579214-11579236:11579348-11579528	1,3,3	4,1,6	fail
2011	FBgn0019660	roX2	chrX	+	11579351	11579528	11579064	11579124	11579669	11580084	2011	7,9,10	29,25,34	14,8,12	38,32,43	148	74	0.87325653801	1.0	0.108,0.153,0.128	0.156,0.111,0.122	0.0	0.108	0.153	0.128	0.156	0.111	0.122	chrX:+:11579064-11579124:11579351-11579528:11579669-11580084	36,34,44	52,40,55	pass
2012	FBgn0019660	roX2	chrX	+	11579452	11579528	11579348	11579399	11579669	11580084	2012	13,14,15	3,2,5	25,8,33	3,4,5	148	74	0.755398422871	1.0	0.684,0.778,0.6	0.806,0.5,0.767	-0.004	0.684	0.778	0.6	0.806	0.5	0.767	chrX:+:11579348-11579399:11579452-11579528:11579669-11580084	16,16,20	28,12,38	fail
2013	FBgn0019660	roX2	chrX	+	11579511	11579528	11579385	11579399	11579669	11580100	2013	9,9,4	3,2,5	4,7,8	3,4,5	90	74	0.450328031359	1.0	0.712,0.787,0.397	0.523,0.59,0.568	0.072	0.712	0.787	0.397	0.523	0.59	0.568	chrX:+:11579385-11579399:11579511-11579528:11579669-11580100	12,11,9	7,11,13	fail
2015	FBgn0019660	roX2	chrX	+	11579348	11579399	11579064	11579124	11579669	11580084	2015	2,1,2	29,25,34	2,3,3	38,32,43	124	74	0.471782791326	1.0	0.04,0.023,0.034	0.03,0.053,0.04	-0.009	0.04	0.023	0.034	0.03	0.053	0.04	chrX:+:11579064-11579124:11579348-11579399:11579669-11580084	31,26,36	40,35,46	pass
2016	FBgn0014026	RpL7A	chrX	-	6532489	6532545	6532297	6532421	6533123	6533167	2016	17013,13992,17555	5,8,8	17836,13117,16795	4,1,3	129	74	1.0	1.0	0.999,0.999,0.999	1.0,1.0,1.0	-0.001	0.999	0.999	0.999	1.0	1.0	1.0	chrX:-:6532297-6532421:6532489-6532545:6533123-6533167	17018,14000,17563	17840,13118,16798	pass
2017	FBgn0028475	Hrd3	chr3R	-	23755938	23756087	23755538	23755873	23756156	23756331	2017	290,288,275	0,0,0	289,244,312	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002	1.0	1.0	1.0	0.993	1.0	1.0	chr3R:-:23755538-23755873:23755938-23756087:23756156-23756331	290,288,275	290,244,312	pass
2018	FBgn0015754	Lis-1	chr2R	+	16181980	16182090	16178825	16178952	16182157	16182458	2018	728,573,422	0,1,0	621,570,727	0,0,0	148	74	1.0	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001	1.0	0.997	1.0	1.0	1.0	1.0	chr2R:+:16178825-16178952:16181980-16182090:16182157-16182458	728,574,422	621,570,727	pass
2019	FBgn0032375	CG14932	chr2L	+	11790271	11790310	11790175	11790214	11790369	11790426	2019	2,2,0	1,1,0	0,1,1	0,0,0	112	74	1.0	1.0	0.569,0.569,NA	NA,1.0,1.0	-0.431	0.569	0.569	NA	NA	1.0	1.0	chr2L:+:11790175-11790214:11790271-11790310:11790369-11790426	3,3,0	0,1,1	fail
2021	FBgn0027492	wdb	chr3R	-	27580156	27580325	27568278	27568591	27582001	27582241	2021	92,85,59	173,164,139	66,55,98	163,133,227	148	74	0.233461077702	1.0	0.21,0.206,0.175	0.168,0.171,0.178	0.025	0.21	0.206	0.175	0.168	0.171	0.178	chr3R:-:27568278-27568591:27580156-27580325:27582001-27582241	265,249,198	229,188,325	pass
2022	FBgn0039911	CG1909	chr4	+	587842	588042	586901	587093	588571	589348	2022	2,0,0	0,3,0	0,0,0	1,1,0	148	74	1.0	1.0	1.0,0.0,NA	0.0,0.0,NA	0.5	1.0	0.0	NA	0.0	0.0	NA	chr4:+:586901-587093:587842-588042:588571-589348	2,3,0	1,1,0	fail
2025	FBgn0037671	VhaM8.9	chr3R	+	9260990	9261343	9260637	9260767	9261605	9262590	2025	2096,1828,2067	0,2,0	2341,1889,2372	0,1,0	148	74	1.0	1.0	1.0,0.998,1.0	1.0,0.999,1.0	-0.0	1.0	0.998	1.0	1.0	0.999	1.0	chr3R:+:9260637-9260767:9260990-9261343:9261605-9262590	2096,1830,2067	2341,1890,2372	pass
2026	FBgn0053099	CG33099	chr3R	-	22530038	22530136	22529384	22529987	22530367	22530572	2026	55,71,62	0,0,0	50,44,69	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.962,1.0,1.0	0.013	1.0	1.0	1.0	0.962	1.0	1.0	chr3R:-:22529384-22529987:22530038-22530136:22530367-22530572	55,71,62	51,44,69	pass
2027	FBgn0262740	Evi5	chrX	-	11436774	11436792	11435728	11436396	11437022	11437137	2027	33,25,20	2,0,1	24,32,40	0,0,0	91	74	0.294262022535	1.0	0.931,1.0,0.942	1.0,1.0,1.0	-0.042	0.931	1.0	0.942	1.0	1.0	1.0	chrX:-:11435728-11436396:11436774-11436792:11437022-11437137	35,25,21	24,32,40	pass
2028	FBgn0262740	Evi5	chrX	-	11434499	11434814	11431332	11433417	11435382	11435481	2028	17,19,16	14,12,11	20,9,23	11,12,16	148	74	0.789867118325	1.0	0.378,0.442,0.421	0.476,0.273,0.418	0.025	0.378	0.442	0.421	0.476	0.273	0.418	chrX:-:11431332-11433417:11434499-11434814:11435382-11435481	31,31,27	31,21,39	pass
202	FBgn0024245	dnt	chr2L	-	19339354	19339651	19338668	19339276	19339769	19340934	202	103,94,133	0,0,1	93,109,102	0,0,0	148	74	1.0	1.0	1.0,1.0,0.985	1.0,1.0,1.0	-0.005	1.0	1.0	0.985	1.0	1.0	1.0	chr2L:-:19338668-19339276:19339354-19339651:19339769-19340934	103,94,134	93,109,102	pass
2044	FBgn0035440	CG14969	chr3L	-	3334226	3334707	3333983	3334171	3334766	3334978	2044	475,343,406	1,0,0	360,302,409	0,0,0	148	74	1.0	1.0	0.996,1.0,1.0	1.0,1.0,1.0	-0.001	0.996	1.0	1.0	1.0	1.0	1.0	chr3L:-:3333983-3334171:3334226-3334707:3334766-3334978	476,343,406	360,302,409	pass
2045	FBgn0261261	plx	chr3R	+	5707183	5707941	5697026	5697485	5708498	5709386	2045	19,15,11	1,0,0	13,15,17	0,0,0	148	74	1.0	1.0	0.905,1.0,1.0	1.0,1.0,1.0	-0.032	0.905	1.0	1.0	1.0	1.0	1.0	chr3R:+:5697026-5697485:5707183-5707941:5708498-5709386	20,15,11	13,15,17	fail
2047	FBgn0033104	CG15237	chr2R	-	6809423	6809511	6809043	6809356	6809569	6809766	2047	252,207,306	0,0,0	270,205,237	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.985,1.0,1.0	0.005	1.0	1.0	1.0	0.985	1.0	1.0	chr2R:-:6809043-6809356:6809423-6809511:6809569-6809766	252,207,306	272,205,237	pass
2048	FBgn0025885	Inos	chr2R	-	7456148	7456847	7455833	7456076	7458608	7458874	2048	794,726,802	0,0,0	961,763,917	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001	1.0	1.0	1.0	1.0	0.997	1.0	chr2R:-:7455833-7456076:7456148-7456847:7458608-7458874	794,726,802	961,764,917	pass
204	FBgn0259704	CG42358	chr3R	-	19161789	19162039	19160726	19161224	19162115	19162300	204	347,279,342	0,0,0	313,197,303	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.99,1.0	0.003	1.0	1.0	1.0	1.0	0.99	1.0	chr3R:-:19160726-19161224:19161789-19162039:19162115-19162300	347,279,342	313,198,303	pass
2050	FBgn0033159	Dscam1	chr2R	-	7366804	7366966	7361717	7361867	7368387	7368732	2050	22,29,21	0,0,0	21,27,31	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.939	0.02	1.0	1.0	1.0	1.0	1.0	0.939	chr2R:-:7361717-7361867:7366804-7366966:7368387-7368732	22,29,21	21,27,32	pass
2051	FBgn0033159	Dscam1	chr2R	-	7334933	7335218	7332260	7332380	7347848	7348010	2051	33,30,29	4,0,1	54,42,54	3,0,4	148	74	0.901212643649	1.0	0.805,1.0,0.935	0.9,1.0,0.871	-0.01	0.805	1.0	0.935	0.9	1.0	0.871	chr2R:-:7332260-7332380:7334933-7335218:7347848-7348010	37,30,30	57,42,58	pass
2052	FBgn0033159	Dscam1	chr2R	-	7337871	7338159	7332260	7332380	7347848	7348010	2052	0,0,1	4,0,1	0,0,0	3,0,4	148	74	1.0	1.0	0.0,NA,0.333	0.0,NA,0.0	0.167	0.0	NA	0.333	0.0	NA	0.0	chr2R:-:7332260-7332380:7337871-7338159:7347848-7348010	4,0,2	3,0,4	fail
2053	FBgn0033159	Dscam1	chr2R	-	7364177	7364348	7361717	7361867	7368387	7368732	2053	9,11,8	0,0,0	15,15,9	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.818	0.061	1.0	1.0	1.0	1.0	1.0	0.818	chr2R:-:7361717-7361867:7364177-7364348:7368387-7368732	9,11,8	15,15,10	fail
2054	FBgn0033159	Dscam1	chr2R	-	7363331	7363490	7361717	7361867	7368387	7368732	2054	11,8,2	0,0,0	7,9,17	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.895	0.035	1.0	1.0	1.0	1.0	1.0	0.895	chr2R:-:7361717-7361867:7363331-7363490:7368387-7368732	11,8,2	7,9,18	fail
2059	FBgn0033159	Dscam1	chr2R	-	7365311	7365482	7361717	7361867	7368387	7368732	2059	32,28,20	0,0,0	29,36,36	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.947	0.018	1.0	1.0	1.0	1.0	1.0	0.947	chr2R:-:7361717-7361867:7365311-7365482:7368387-7368732	32,28,20	29,36,37	pass
205	FBgn0025352	Thiolase	chr2R	-	23868052	23868212	23867819	23867994	23868461	23868603	205	1213,1011,1141	1,0,1	1259,963,1341	0,0,0	148	74	1.0	1.0	0.998,1.0,0.998	1.0,1.0,1.0	-0.001	0.998	1.0	0.998	1.0	1.0	1.0	chr2R:-:23867819-23867994:23868052-23868212:23868461-23868603	1214,1011,1142	1259,963,1341	pass
2060	FBgn0033159	Dscam1	chr2R	-	7363594	7363765	7361717	7361867	7368387	7368732	2060	10,6,2	0,0,0	2,7,6	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.75	0.083	1.0	1.0	1.0	1.0	1.0	0.75	chr2R:-:7361717-7361867:7363594-7363765:7368387-7368732	10,6,2	2,7,7	fail
2061	FBgn0033159	Dscam1	chr2R	-	7347006	7347294	7332260	7332380	7347848	7348010	2061	1,0,0	4,0,1	1,0,0	3,0,4	148	74	1.0	1.0	0.111,NA,0.0	0.143,NA,0.0	-0.016	0.111	NA	0.0	0.143	NA	0.0	chr2R:-:7332260-7332380:7347006-7347294:7347848-7348010	5,0,1	4,0,4	fail
2062	FBgn0033159	Dscam1	chr2R	-	7368387	7368732	7361717	7361867	7377533	7377714	2062	35,18,14	1,0,0	43,27,43	0,0,1	148	74	1.0	1.0	0.946,1.0,1.0	1.0,1.0,0.956	-0.003	0.946	1.0	1.0	1.0	1.0	0.956	chr2R:-:7361717-7361867:7368387-7368732:7377533-7377714	36,18,14	43,27,44	fail
2064	FBgn0033159	Dscam1	chr2R	-	7342582	7342881	7332260	7332380	7347848	7348010	2064	5,12,2	4,0,1	7,15,11	3,0,4	148	74	0.952063693513	1.0	0.385,1.0,0.5	0.538,1.0,0.579	-0.077	0.385	1.0	0.5	0.538	1.0	0.579	chr2R:-:7332260-7332380:7342582-7342881:7347848-7348010	9,12,3	10,15,15	fail
2065	FBgn0033159	Dscam1	chr2R	-	7363023	7363194	7361717	7361867	7368387	7368732	2065	4,6,8	0,0,0	9,17,8	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.8	0.067	1.0	1.0	1.0	1.0	1.0	0.8	chr2R:-:7361717-7361867:7363023-7363194:7368387-7368732	4,6,8	9,17,9	fail
2066	FBgn0033159	Dscam1	chr2R	-	7365942	7366104	7361717	7361867	7368387	7368732	2066	11,20,13	0,0,0	14,16,23	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.92	0.027	1.0	1.0	1.0	1.0	1.0	0.92	chr2R:-:7361717-7361867:7365942-7366104:7368387-7368732	11,20,13	14,16,24	fail
2067	FBgn0033159	Dscam1	chr2R	-	7365017	7365179	7361717	7361867	7368387	7368732	2067	6,6,4	0,0,0	7,10,13	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044	1.0	1.0	1.0	1.0	1.0	0.867	chr2R:-:7361717-7361867:7365017-7365179:7368387-7368732	6,6,4	7,10,14	fail
2068	FBgn0033159	Dscam1	chr2R	-	7345060	7345351	7332260	7332380	7347848	7348010	2068	0,0,2	4,0,1	0,0,0	3,0,4	148	74	1.0	1.0	0.0,NA,0.5	0.0,NA,0.0	0.25	0.0	NA	0.5	0.0	NA	0.0	chr2R:-:7332260-7332380:7345060-7345351:7347848-7348010	4,0,3	3,0,4	fail
206	FBgn0000228	Bsg25D	chr2L	-	5276287	5276368	5274018	5275780	5276511	5276731	206	5,2,5	38,30,23	2,3,2	41,29,36	148	74	0.11487415436	1.0	0.062,0.032,0.098	0.024,0.049,0.027	0.031	0.062	0.032	0.098	0.024	0.049	0.027	chr2L:-:5274018-5275780:5276287-5276368:5276511-5276731	43,32,28	43,32,38	pass
2070	FBgn0033159	Dscam1	chr2R	-	7344663	7344954	7332260	7332380	7347848	7348010	2070	3,0,1	4,0,1	1,1,0	3,0,4	148	74	1.0	1.0	0.273,NA,0.333	0.143,1.0,0.0	-0.078	0.273	NA	0.333	0.143	1.0	0.0	chr2R:-:7332260-7332380:7344663-7344954:7347848-7348010	7,0,2	4,1,4	fail
2071	FBgn0033159	Dscam1	chr2R	-	7364455	7364617	7361717	7361867	7368387	7368732	2071	2,3,2	0,0,0	13,15,10	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.833	0.056	1.0	1.0	1.0	1.0	1.0	0.833	chr2R:-:7361717-7361867:7364455-7364617:7368387-7368732	2,3,2	13,15,11	fail
2072	FBgn0033159	Dscam1	chr2R	-	7339027	7339315	7332260	7332380	7347848	7348010	2072	0,0,0	4,0,1	0,0,1	3,0,4	148	74	1.0	1.0	0.0,NA,0.0	0.0,NA,0.111	-0.056	0.0	NA	0.0	0.0	NA	0.111	chr2R:-:7332260-7332380:7339027-7339315:7347848-7348010	4,0,1	3,0,5	fail
2073	FBgn0033159	Dscam1	chr2R	-	7347391	7347697	7332260	7332380	7347848	7348010	2073	3,0,1	4,0,1	0,0,0	3,0,4	148	74	1.0	1.0	0.273,NA,0.333	0.0,NA,0.0	0.303	0.273	NA	0.333	0.0	NA	0.0	chr2R:-:7332260-7332380:7347391-7347697:7347848-7348010	7,0,2	3,0,4	fail
2075	FBgn0033159	Dscam1	chr2R	-	7363880	7364048	7361717	7361867	7368387	7368732	2075	1,0,0	0,0,0	0,0,0	0,0,1	148	74	1.0	1.0	1.0,NA,NA	NA,NA,0.0	1.0	1.0	NA	NA	NA	NA	0.0	chr2R:-:7361717-7361867:7363880-7364048:7368387-7368732	1,0,0	0,0,1	fail
2077	FBgn0033159	Dscam1	chr2R	-	7335715	7336003	7332260	7332380	7347848	7348010	2077	1,0,0	4,0,1	0,1,0	3,0,4	148	74	1.0	1.0	0.111,NA,0.0	0.0,1.0,0.0	-0.278	0.111	NA	0.0	0.0	1.0	0.0	chr2R:-:7332260-7332380:7335715-7336003:7347848-7348010	5,0,1	3,1,4	fail
207	FBgn0016756	Ubp64E	chr3L	+	5755553	5755625	5752972	5753234	5756204	5756433	207	3,4,5	75,48,52	6,6,10	57,59,89	145	74	0.165186291588	1.0	0.02,0.041,0.047	0.051,0.049,0.054	-0.015	0.02	0.041	0.047	0.051	0.049	0.054	chr3L:+:5752972-5753234:5755553-5755625:5756204-5756433	78,52,57	63,65,99	pass
2080	FBgn0033159	Dscam1	chr2R	-	7321582	7321649	7319553	7320764	7322559	7322718	2080	361,300,343	5,2,4	475,399,542	6,10,5	140	74	0.287817086537	1.0	0.974,0.988,0.978	0.977,0.955,0.983	0.008	0.974	0.988	0.978	0.977	0.955	0.983	chr2R:-:7319553-7320764:7321582-7321649:7322559-7322718	366,302,347	481,409,547	pass
2081	FBgn0033159	Dscam1	chr2R	-	7345875	7346166	7332260	7332380	7347848	7348010	2081	2,2,0	4,0,1	1,1,2	3,0,4	148	74	0.905486355383	1.0	0.2,1.0,0.0	0.143,1.0,0.2	-0.048	0.2	1.0	0.0	0.143	1.0	0.2	chr2R:-:7332260-7332380:7345875-7346166:7347848-7348010	6,2,1	4,1,6	fail
