ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1410	"FBgn0010352"	"Nc73EF"	chr3L	+	16966067	16966358	16964823	16964978	16967381	16968080	1410	12	64	29	58	150	75	0.00970014970279	0.0454701830459	0.086	0.2	-0.114
1254	"FBgn0034072"	"Dg"	chr2R	-	16086044	16086293	16085563	16085620	16086930	16087725	1254	11	17	42	19	150	75	0.00971904364404	0.0455038597599	0.244	0.525	-0.281
1663	"FBgn0013750"	"Arf51F"	chr2R	+	15323123	15323141	15322500	15322712	15323448	15323565	1663	105	81	21	36	92	75	0.00987121302398	0.0461052089077	0.514	0.322	0.192
4452	"FBgn0028397"	"Tob"	chrX	-	16081785	16081962	16081041	16081282	16082033	16082975	4452	303	0	176	5	150	75	0.00986803395716	0.0461052089077	1.0	0.946	0.054
2568	"FBgn0004607"	"zfh2"	chr4	+	521472	523104	503850	504138	529692	531093	2568	1	3	9	0	150	75	0.00993242405702	0.0463354140283	0.143	1.0	-0.857
2484	"FBgn0020304"	"drongo"	chr2L	-	835703	836171	835352	835547	836545	837378	2484	1	195	8	120	150	75	0.00997684748722	0.0464868457258	0.003	0.032	-0.029
587	"FBgn0085446"	"CG34417"	chrX	+	6577943	6584022	6577036	6577112	6585695	6585785	587	3	8	18	6	150	75	0.0100261949437	0.0466608306003	0.158	0.6	-0.442
2704	"FBgn0262614"	"pyd"	chr3R	-	8842669	8842839	8839051	8840614	8844915	8845150	2704	48	0	70	8	150	75	0.0102503360566	0.0476468970286	1.0	0.814	0.186
2204	"FBgn0026086"	"Adar"	chrX	+	1778369	1778560	1773724	1774222	1778611	1778699	2204	22	2	1	3	150	75	0.0102838020491	0.0477453461921	0.846	0.143	0.703
5002	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20957733	20958167	20960725	20960825	5002	98	16	66	2	150	75	0.0103186839316	0.0478501262031	0.754	0.943	-0.189
2552	"FBgn0004607"	"zfh2"	chr4	+	515581	515631	503850	504138	521472	523104	2552	414	0	313	7	124	75	0.0105685857113	0.048834154666	1.0	0.964	0.036
4030	"FBgn0015222"	"Fer1HCH"	chr3R	-	30386883	30387409	30386717	30386828	30387463	30387619	4030	3	0	0	5	150	75	0.0105572876689	0.048834154666	1.0	0.0	1.0
781	"FBgn0039920"	"CG11360"	chr4	+	671246	671387	671141	671166	680439	681135	781	7	6	23	2	150	75	0.0105682226335	0.048834154666	0.368	0.852	-0.484
184	"FBgn0034590"	"Magi"	chr2R	-	21138225	21139232	21132727	21132914	21141538	21142261	184	220	0	287	8	150	75	0.0105815993613	0.0488362174798	1.0	0.947	0.053
887	"FBgn0003392"	"shi"	chrX	+	15897101	15897295	15896365	15896472	15898954	15899074	887	473	0	294	6	150	75	0.0106074259134	0.0488973393825	1.0	0.961	0.039
4478	"FBgn0010225"	"Gel"	chr3R	+	4236087	4236148	4235216	4235324	4236552	4236804	4478	27	4628	43	1092	135	75	0.0106456537154	0.0490154150925	0.003	0.021	-0.018
5254	"FBgn0264607"	"CaMKII"	chr4	-	1038358	1038458	1037475	1037590	1045155	1045248	5254	15	0	12	6	150	75	0.0106908024013	0.0491650392088	1.0	0.5	0.5
4810	"FBgn0030364"	"CG15735"	chrX	+	12019824	12019941	12019627	12019758	12020006	12020138	4810	796	0	529	8	150	75	0.0108066894832	0.0496392379808	1.0	0.971	0.029
1233	"FBgn0039229"	"Saf-B"	chr3R	+	24819728	24820767	24818802	24818849	24821096	24821246	1233	83	26	80	9	150	75	0.0108580099817	0.0498160882986	0.615	0.816	-0.201
2289	"FBgn0264953"	"Piezo"	chr2L	+	8182626	8182878	8182304	8182450	8183188	8183563	2289	3	90	8	44	150	75	0.0109060487437	0.0499774828043	0.016	0.083	-0.067
1569	"FBgn0003495"	"spz"	chr3R	-	27067121	27067199	27066098	27066453	27069143	27070070	1569	311	0	73	3	150	75	0.010934326993	0.0500480502883	1.0	0.924	0.076
2431	"FBgn0030809"	"CG9086"	chrX	-	16963702	16963720	16962931	16963266	16967494	16967719	2431	61	0	47	5	92	75	0.0109630368029	0.0500639003649	1.0	0.885	0.115
2897	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10519347	10519777	10578238	10578606	2897	113	0	62	4	150	75	0.010963556153	0.0500639003649	1.0	0.886	0.114
3605	"FBgn0263120"	"Acsl"	chr2R	+	8674646	8674871	8666170	8666311	8676471	8676607	3605	944	2	407	7	150	75	0.0109826515117	0.0500922344771	0.996	0.967	0.029
275	"FBgn0030412"	"Tomosyn"	chrX	+	12648536	12648783	12640661	12640839	12651109	12651226	275	6	0	2	5	150	75	0.0111108319757	0.050617459622	1.0	0.167	0.833
2622	"FBgn0037723"	"SpdS"	chr3R	+	9632106	9632300	9631670	9631854	9632376	9633187	2622	14	57	1	34	150	75	0.0112306781511	0.0511035307906	0.109	0.014	0.095
4196	"FBgn0033564"	"Pex6"	chr2R	+	10880136	10880269	10879973	10880033	10880327	10880840	4196	42	0	13	3	150	75	0.0112529557773	0.0511450130416	1.0	0.684	0.316
2473	"FBgn0001105"	"Gbeta13F"	chrX	+	15860744	15861153	15860114	15860250	15861235	15861492	2473	26	7	52	44	150	75	0.0113200704931	0.0513899461871	0.65	0.371	0.279
4341	"FBgn0082582"	"tmod"	chr3R	+	30576597	30576818	30574240	30574526	30577178	30577558	4341	9	0	6	6	150	75	0.0113933047665	0.0516620563858	1.0	0.333	0.667
4971	"FBgn0261451"	"trol"	chrX	-	2492654	2492885	2492345	2492420	2492987	2493215	4971	0	3	5	0	150	75	0.0114256694803	0.0517484284387	0.0	1.0	-1.0
4908	"FBgn0041111"	"lilli"	chr2L	+	2889673	2890916	2885928	2886578	2945029	2945792	4908	281	2	153	7	150	75	0.0116092169626	0.0525185298215	0.986	0.916	0.07
3037	"FBgn0037998"	"CG4848"	chr3R	-	12216632	12216686	12215657	12215953	12216880	12217546	3037	0	79	4	34	128	75	0.0117520347802	0.0531027990184	0.0	0.064	-0.064
1936	"FBgn0035917"	"Zasp66"	chr3L	+	8634582	8634783	8627426	8627730	8635001	8635081	1936	129	0	43	3	150	75	0.0117833255009	0.0531823494733	1.0	0.878	0.122
4470	"FBgn0010225"	"Gel"	chr3R	+	4236581	4236804	4235216	4235324	4237624	4237817	4470	1469	4	335	6	150	75	0.0118232898542	0.0533008171385	0.995	0.965	0.03
1844	"FBgn0026430"	"Grip84"	chrX	-	19562410	19562509	19561339	19561795	19562691	19563013	1844	0	33	5	24	150	75	0.0118697132404	0.0534480946144	0.0	0.094	-0.094
2013	"FBgn0033434"	"CG1902"	chr2R	+	9603868	9604180	9594044	9594159	9604244	9604611	2013	420	0	289	6	150	75	0.011939926702	0.0537020314398	1.0	0.96	0.04
3889	"FBgn0030512"	"CG9940"	chrX	-	13701096	13701353	13688257	13688571	13707595	13707714	3889	419	0	289	6	150	75	0.0119864283543	0.0538488561674	1.0	0.96	0.04
1122	"FBgn0001624"	"dlg1"	chrX	+	11400787	11400832	11398719	11398822	11405273	11405423	1122	96	0	54	4	119	75	0.0121705972015	0.0546130955254	1.0	0.895	0.105
1040	"FBgn0259221"	"CG42321"	chr2R	-	13417535	13417828	13415874	13415957	13418986	13419085	1040	8	7	9	0	150	75	0.012359689576	0.0553976397835	0.364	1.0	-0.636
4365	"FBgn0264704"	"CR43973"	chr3L	-	15098843	15098865	15098533	15098787	15099260	15099502	4365	7	1	1	5	96	75	0.0124121581018	0.0555687170318	0.845	0.135	0.71
2654	"FBgn0260794"	"ctrip"	chr3R	-	4796488	4797697	4793217	4795064	4799691	4800678	2654	68	34	132	32	150	75	0.0125336940052	0.0559840307611	0.5	0.673	-0.173
3782	"FBgn0259214"	"PMCA"	chr4	-	331397	332002	330270	330339	342921	343060	3782	525	65	306	20	150	75	0.0125337382301	0.0559840307611	0.802	0.884	-0.082
4993	"FBgn0011361"	"mtacp1"	chr3L	+	1330862	1330949	1330130	1330290	1331041	1331170	4993	121	103	28	47	150	75	0.0125805242748	0.0561284929183	0.37	0.23	0.14
1302	"FBgn0264090"	"CG43759"	chrX	+	18936606	18936769	18930334	18931000	18987175	18987257	1302	87	1	5	2	150	75	0.0126738524912	0.0564800352991	0.978	0.556	0.422
2206	"FBgn0026086"	"Adar"	chrX	+	1781717	1781883	1780674	1780825	1782935	1783035	2206	32	18	24	36	150	75	0.0127288216636	0.0566600240375	0.471	0.25	0.221
2239	"FBgn0011817"	"nmo"	chr3L	+	8048069	8048443	8047506	8047600	8049868	8050333	2239	152	29	122	9	150	75	0.0128843259432	0.0571238871907	0.724	0.871	-0.147
2360	"FBgn0032120"	"CG33298"	chr2L	+	9503592	9504813	9495473	9496255	9515313	9515494	2360	150	2	82	7	150	75	0.0128870571335	0.0571238871907	0.974	0.854	0.12
5001	"FBgn0002921"	"Atpalpha"	chr3R	+	20959236	20959380	20957733	20958167	20962214	20962295	5001	169	0	130	5	150	75	0.0128566673585	0.0571238871907	1.0	0.929	0.071
5238	"FBgn0264607"	"CaMKII"	chr4	-	1043467	1043524	1038358	1038437	1045155	1045248	5238	130	106	94	44	131	75	0.0128918294046	0.0571238871907	0.413	0.55	-0.137
1904	"FBgn0265042"	"Irk1"	chr3R	+	23182945	23183060	23178616	23179173	23183443	23184164	1904	167	0	55	3	150	75	0.0130089158873	0.0574461899296	1.0	0.902	0.098
1966	"FBgn0002566"	"lt"	chr2L	+	22927437	22927765	22925565	22925919	22939353	22939540	1966	238	0	166	5	150	75	0.0130079785105	0.0574461899296	1.0	0.943	0.057
2046	"FBgn0032938"	"CG8671"	chr2L	+	21279883	21280447	21275723	21275806	21281131	21281337	2046	0	182	6	84	150	75	0.0129968221019	0.0574461899296	0.0	0.034	-0.034
2977	"FBgn0263197"	"Patronin"	chr2R	-	17529981	17530134	17529086	17529191	17531046	17531147	2977	1	41	11	54	150	75	0.0131152037691	0.0578498091336	0.012	0.092	-0.08
1072	"FBgn0037443"	"Dmtn"	chr3R	-	6393731	6393911	6391304	6391988	6405741	6405895	1072	6	4	14	0	150	75	0.0131528581493	0.0578967866389	0.429	1.0	-0.571
3239	"FBgn0058178"	"CG40178"	chr3L	-	25924295	25924456	25874141	25874384	25933195	25933410	3239	565	106	290	82	150	75	0.0131556517247	0.0578967866389	0.727	0.639	0.088
327	"FBgn0031374"	"CG7337"	chr2L	+	1938864	1941393	1938507	1938619	1941581	1941677	327	0	25	6	25	150	75	0.013243037217	0.058215432834	0.0	0.107	-0.107
1248	"FBgn0000253"	"Cam"	chr2R	+	12264742	12264917	12260039	12260188	12269192	12269435	1248	3683	0	2797	26	150	75	0.0132981516216	0.0583916578548	1.0	0.982	0.018
1804	"FBgn0039809"	"CG15547"	chr3R	-	30882982	30883071	30881791	30882927	30883127	30883503	1804	18	0	25	8	150	75	0.0133804268158	0.0586866124223	1.0	0.61	0.39
1077	"FBgn0041092"	"tai"	chr2L	+	9191614	9191813	9177124	9177630	9233987	9234657	1077	271	6	176	13	150	75	0.0134260411206	0.0588202883818	0.958	0.871	0.087
1764	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7332260	7332380	7347848	7348010	1764	0	4	7	2	150	75	0.0134895360457	0.0589991267625	0.0	0.636	-0.636
2296	"FBgn0039844"	"CG1607"	chr3R	+	31390297	31390359	31389945	31390198	31390588	31391893	2296	36	0	12	3	136	75	0.0134972268893	0.0589991267625	1.0	0.688	0.312
1260	"FBgn0003016"	"osp"	chr2L	-	14601131	14601480	14599775	14600875	14601686	14601798	1260	7	7	22	3	150	75	0.0135604071987	0.0592086992968	0.333	0.786	-0.453
306	"FBgn0020279"	"lig"	chr2R	+	8077259	8077292	8076292	8076448	8077730	8078815	306	83	127	32	90	107	75	0.0135995665116	0.0593130364356	0.314	0.2	0.114
5264	"FBgn0000629"	"E(z)"	chr3L	-	10636425	10636440	10635995	10636093	10636623	10636784	5264	15	71	10	13	89	75	0.0136247943457	0.0593564471159	0.151	0.393	-0.242
133	"FBgn0053182"	"Kdm4B"	chr2R	-	13179587	13180110	13176552	13179013	13184776	13185175	133	28	23	26	6	150	75	0.0137287536341	0.0597384065663	0.378	0.684	-0.306
4194	"FBgn0036449"	"bmm"	chr3L	-	14777105	14777241	14776495	14776985	14777338	14777607	4194	20	97	1	36	150	75	0.0137432155096	0.0597384065663	0.093	0.014	0.079
2807	"FBgn0016977"	"spen"	chr2L	+	164158	164234	160008	163001	175360	175447	2807	36	64	11	50	150	75	0.0138012650994	0.0599237052249	0.22	0.099	0.121
1983	"FBgn0042185"	"CG18769"	chr3L	+	6551681	6551949	6550738	6550869	6562321	6562418	1983	21	0	6	3	150	75	0.0138397562634	0.0599568482047	1.0	0.5	0.5
2981	"FBgn0036502"	"CG7841"	chr3L	-	15507472	15507566	15506226	15506345	15507798	15508252	2981	352	0	210	5	150	75	0.0138312176117	0.0599568482047	1.0	0.955	0.045
3245	"FBgn0058178"	"CG40178"	chr3L	-	25874141	25874384	25873859	25874085	25924295	25924456	3245	645	0	251	5	150	75	0.0138774581388	0.0600532319904	1.0	0.962	0.038
552	"FBgn0003256"	"rl"	chr2R	+	1076634	1076761	1071974	1072045	1113197	1113482	552	71	0	44	4	150	75	0.0140752122917	0.0608412402286	1.0	0.846	0.154
131	"FBgn0016126"	"CaMKI"	chr4	+	451189	451454	450370	450509	452617	452744	131	212	0	67	3	150	75	0.0142235351853	0.0614140641445	1.0	0.918	0.082
1896	"FBgn0027950"	"MBD-like"	chr3R	+	9560274	9560613	9559759	9560031	9560922	9561533	1896	3	74	8	38	150	75	0.0142761625728	0.0615728831941	0.02	0.095	-0.075
4207	"FBgn0010905"	"Spn"	chr3L	-	2509363	2509500	2508638	2508865	2511162	2511763	4207	139	1	46	4	150	75	0.0143186743525	0.0616877699931	0.986	0.852	0.134
908	"FBgn0265434"	"zip"	chr2R	-	25005867	25006083	25002287	25002444	25010379	25010616	908	739	0	255	5	150	75	0.0143628589961	0.0618096013941	1.0	0.962	0.038
1590	"FBgn0086758"	"chinmo"	chr2L	+	1670143	1670189	1667846	1667981	1690116	1690755	1590	10	32	17	16	120	75	0.01445582695	0.0621408667342	0.163	0.399	-0.236
1467	"FBgn0039897"	"CG1674"	chr4	+	234863	234944	234264	234345	236394	236475	1467	77	242	8	62	150	75	0.0144890200431	0.062146061686	0.137	0.061	0.076
2634	"FBgn0261545"	"CG42663"	chr2R	+	12722304	12723006	12705171	12705636	12734920	12735119	2634	159	0	23	2	150	75	0.0144814825675	0.062146061686	1.0	0.852	0.148
2855	"FBgn0263398"	"CG6364"	chr3R	+	24292599	24292730	24291511	24292541	24292837	24292969	2855	61	0	23	3	150	75	0.0145139429888	0.0621843246466	1.0	0.793	0.207
2545	"FBgn0004607"	"zfh2"	chr4	+	503850	504138	501809	501857	521472	523104	2545	344	0	146	4	150	75	0.0145482184307	0.0622625295393	1.0	0.948	0.052
3727	"FBgn0050295"	"Ipk1"	chr2R	+	20873650	20873751	20872539	20872692	20875237	20875546	3727	37	0	31	5	150	75	0.0146408714406	0.0625901280728	1.0	0.756	0.244
563	"FBgn0024811"	"Crk"	chr4	+	211589	211794	210557	210680	211853	211982	563	409	26	236	5	150	75	0.0148264544716	0.0633138484359	0.887	0.959	-0.072
1754	"FBgn0033159"	"Dscam1"	chr2R	-	7377533	7377714	7368387	7368732	7381470	7381869	1754	118	0	163	7	150	75	0.015116877448	0.064483189641	1.0	0.921	0.079
4816	"FBgn0050118"	"CG30118"	chr2R	-	18436596	18436728	18432646	18432775	18437574	18437612	4816	0	123	3	22	150	75	0.015145215714	0.0645332327463	0.0	0.064	-0.064
3949	"FBgn0053554"	"Nipped-A"	chr2R	-	5212328	5212467	5204193	5204278	5217344	5217435	3949	156	1	31	3	150	75	0.0151757874687	0.0645926726214	0.987	0.838	0.149
4078	"FBgn0051619"	"CG31619"	chr2L	+	21688473	21688552	21684545	21684911	21700671	21700782	4078	749	0	356	6	150	75	0.0152514943991	0.064843881001	1.0	0.967	0.033
1114	"FBgn0010382"	"CycE"	chr2L	-	15740771	15740899	15737627	15737964	15747832	15748150	1114	268	4	59	5	150	75	0.0153367045524	0.0651349004269	0.971	0.855	0.116
2205	"FBgn0026086"	"Adar"	chrX	+	1778369	1778560	1775698	1775738	1778611	1778699	2205	29	34	3	16	150	75	0.0154103140569	0.0653760703331	0.299	0.086	0.213
2487	"FBgn0266580"	"Gp210"	chr2R	+	5771915	5771990	5770805	5770856	5772066	5772492	2487	505	0	166	4	149	75	0.0154985245247	0.0656785892072	1.0	0.954	0.046
2673	"FBgn0033015"	"d4"	chr2R	+	5294621	5294712	5263947	5263995	5294796	5295063	2673	183	6	173	0	150	75	0.0155479116784	0.0658161054273	0.938	1.0	-0.062
4901	"FBgn0053158"	"CG33158"	chr3L	+	16485436	16485621	16422532	16422646	16491509	16491718	4901	56	0	22	3	150	75	0.0159898481133	0.0676132206401	1.0	0.786	0.214
2557	"FBgn0004607"	"zfh2"	chr4	+	524330	524512	521472	523104	524903	526520	2557	525	35	472	54	150	75	0.0161344864541	0.0681506677833	0.882	0.814	0.068
1062	"FBgn0037443"	"Dmtn"	chr3R	-	6392879	6392959	6391304	6391988	6393731	6393911	1062	151	2	106	8	150	75	0.0163236113381	0.0688293516121	0.974	0.869	0.105
622	"FBgn0051145"	"CG31145"	chr3R	-	23616197	23616322	23614376	23614469	23622370	23622649	622	66	0	11	2	150	75	0.0163305872842	0.0688293516121	1.0	0.733	0.267
5210	"FBgn0262475"	"bru-2"	chr2L	+	12393390	12393858	12389189	12389670	12395899	12396040	5210	5	3	17	0	150	75	0.0165104803737	0.0695121633068	0.455	1.0	-0.545
5165	"FBgn0036576"	"CG5151"	chr3L	-	16142039	16142128	16141326	16141915	16148407	16148958	5165	193	0	111	4	150	75	0.0165659272377	0.0696701225603	1.0	0.933	0.067
538	"FBgn0003256"	"rl"	chr2R	+	1072250	1072439	1071974	1072045	1113197	1113482	538	203	0	115	4	150	75	0.0166379976257	0.0698975770524	1.0	0.935	0.065
3477	"FBgn0029903"	"pod1"	chrX	+	6807798	6808341	6807495	6807648	6808811	6808995	3477	0	53	5	40	150	75	0.0167285409357	0.0702020627172	0.0	0.059	-0.059
466	"FBgn0261276"	"Opa1"	chr2R	-	14234442	14234559	14234267	14234342	14234692	14234828	466	119	75	58	64	150	75	0.0167466944687	0.0702024322604	0.442	0.312	0.13
1337	"FBgn0004587"	"B52"	chr3R	+	13666083	13666248	13665589	13665901	13666418	13666891	1337	1402	0	461	3	150	75	0.0168242488617	0.070398605011	1.0	0.987	0.013
498	"FBgn0025726"	"unc-13"	chr4	-	876113	876239	875542	875710	876295	876454	498	504	0	424	7	150	75	0.0168297231228	0.070398605011	1.0	0.968	0.032
2304	"FBgn0027066"	"Eb1"	chr2R	+	6754179	6754438	6749226	6749389	6754701	6754844	2304	498	0	252	5	150	75	0.0168558009655	0.0704318737118	1.0	0.962	0.038
1763	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7348130	7348975	7361717	7361867	1763	7	0	1	3	150	75	0.0168892725295	0.0704959323841	1.0	0.143	0.857
4317	"FBgn0040660"	"CG13551"	chr2R	-	23383047	23383122	23377865	23378177	23383364	23383424	4317	515	0	171	4	149	75	0.0169081240764	0.0704988950224	1.0	0.956	0.044
1316	"FBgn0031213"	"galectin"	chr2L	+	73819	73897	73484	73692	74902	75018	1316	36	84	6	41	150	75	0.0169777640725	0.0706407259186	0.176	0.068	0.108
2931	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31959034	31959127	31979522	31979619	2931	6	0	12	13	104	75	0.0169784966567	0.0706407259186	1.0	0.4	0.6
1894	"FBgn0037890"	"CG17734"	chr3R	-	11242823	11243013	11242207	11242563	11243781	11243999	1894	231	0	76	3	150	75	0.0170170128257	0.0707252533055	1.0	0.927	0.073
3432	"FBgn0002121"	"l(2)gl"	chr2L	-	17052	17212	12285	12928	19879	20015	3432	1075	0	152	4	150	75	0.0171553890762	0.0712241901176	1.0	0.95	0.05
2268	"FBgn0039969"	"Fis1"	chr2R	-	5604582	5604650	5603899	5604012	5604709	5604834	2268	286	0	82	3	142	75	0.0172380983705	0.0714911955899	1.0	0.935	0.065
2066	"FBgn0003371"	"sgg"	chrX	+	2641124	2641361	2634826	2635031	2641589	2642093	2066	0	3	12	3	150	75	0.017491738726	0.072389375547	0.0	0.667	-0.667
2251	"FBgn0000578"	"ena"	chr2R	+	19151904	19152027	19141631	19142354	19158733	19159055	2251	661	0	176	4	150	75	0.0174919257948	0.072389375547	1.0	0.957	0.043
4108	"FBgn0003963"	"ush"	chr2L	+	525391	525436	490834	491358	536022	536966	4108	65	0	44	4	119	75	0.0177305076447	0.0732986730929	1.0	0.874	0.126
2562	"FBgn0004607"	"zfh2"	chr4	+	524330	524512	503850	504138	529692	531093	2562	0	3	4	0	150	75	0.0177675752106	0.0733738546954	0.0	1.0	-1.0
4268	"FBgn0262117"	"IntS3"	chr2R	-	4242088	4242699	4238522	4239156	4242760	4242934	4268	290	0	206	5	150	75	0.0177935661308	0.0734031825736	1.0	0.954	0.046
2122	"FBgn0045800"	"Uhg1"	chr2R	+	17702314	17702369	17702074	17702125	17702546	17702598	2122	6	0	4	6	129	75	0.0178232159694	0.0734160607428	1.0	0.279	0.721
508	"FBgn0025726"	"unc-13"	chr4	-	881842	881949	876869	877194	882960	883081	508	6	40	9	14	150	75	0.0178344728104	0.0734160607428	0.07	0.243	-0.173
4762	"FBgn0003345"	"sd"	chrX	+	15813551	15813606	15812326	15812530	15813848	15814295	4762	8	1	1	4	129	75	0.0178954553697	0.0735891423986	0.823	0.127	0.696
1325	"FBgn0024187"	"syd"	chr3L	-	7931231	7931249	7930687	7930745	7931754	7931790	1325	6	38	15	27	92	75	0.0179711202737	0.0738221705958	0.114	0.312	-0.198
4517	"FBgn0000479"	"dnc"	chrX	+	3321040	3321217	3293599	3295453	3325926	3325965	4517	48	0	8	2	150	75	0.0180415302708	0.0740331432232	1.0	0.667	0.333
3690	"FBgn0086779"	"step"	chr2L	-	21753218	21753814	21743838	21743971	21757163	21757466	3690	18	2	10	8	150	75	0.0186702412196	0.0765322335225	0.818	0.385	0.433
3030	"FBgn0261403"	"sxc"	chr2R	+	5316268	5316479	5307413	5307652	5325803	5325999	3030	632	0	271	5	150	75	0.0188650044213	0.0772491118874	1.0	0.964	0.036
1134	"FBgn0035397"	"CG11486"	chr3L	+	3073080	3073478	3071132	3071307	3083732	3083809	1134	60	0	26	3	150	75	0.0190006580481	0.0775886375512	1.0	0.813	0.187
2102	"FBgn0051342"	"CG31342"	chr3R	+	12987432	12987484	12986787	12987356	12988605	12990024	2102	165	0	139	5	126	75	0.0190277847623	0.0775886375512	1.0	0.943	0.057
2325	"FBgn0250823"	"gish"	chr3R	+	16292723	16292834	16289630	16289839	16296661	16296776	2325	129	0	155	6	150	75	0.0189832935857	0.0775886375512	1.0	0.928	0.072
4305	"FBgn0013733"	"shot"	chr2R	-	13874731	13874743	13874233	13874459	13874858	13882336	4305	0	57	4	37	86	75	0.0190116508076	0.0775886375512	0.0	0.086	-0.086
771	"FBgn0265778"	"PDZ-GEF"	chr2L	+	6330122	6330718	6329547	6329697	6330770	6330886	771	1	11	12	14	150	75	0.0191284046449	0.0779171702831	0.043	0.3	-0.257
3130	"FBgn0052677"	"X11Lbeta"	chrX	+	10701803	10702001	10699256	10701121	10702453	10702833	3130	0	4	6	2	150	75	0.0192514997435	0.0783364691133	0.0	0.6	-0.6
1335	"FBgn0267790"	"rump"	chr3R	-	9508290	9508429	9506257	9507386	9509435	9510016	1335	196	4	61	6	150	75	0.0193409426839	0.0786180996544	0.961	0.836	0.125
702	"FBgn0015790"	"Rab11"	chr3R	+	21113945	21114067	21111654	21111855	21114752	21115101	702	1576	0	814	10	150	75	0.0193670754617	0.078642063996	1.0	0.976	0.024
905	"FBgn0265434"	"zip"	chr2R	-	24998277	24998301	24997208	24997301	25005867	25006083	905	30	0	20	4	98	75	0.0194043380628	0.0787111249604	1.0	0.793	0.207
2269	"FBgn0039969"	"Fis1"	chr2R	-	5604582	5604650	5604243	5604411	5604709	5604834	2269	286	2	75	4	142	75	0.0196150920249	0.0794830527724	0.987	0.908	0.079
5069	"FBgn0260632"	"dl"	chr2L	-	17449295	17449368	17442651	17443005	17449875	17450364	5069	364	1	246	6	147	75	0.0197019218051	0.0797517376402	0.995	0.954	0.041
2093	"FBgn0016131"	"Cdk4"	chr2R	+	16582870	16583036	16580841	16581015	16584151	16584287	2093	197	0	74	3	150	75	0.0198116281677	0.080112369469	1.0	0.925	0.075
35	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4700939	4701261	4726623	4726788	35	392	0	245	5	150	75	0.0199686180703	0.0806406959578	1.0	0.961	0.039
557	"FBgn0003256"	"rl"	chr2R	+	1105846	1105981	1071974	1072045	1113197	1113482	557	295	0	152	4	150	75	0.0199837854368	0.0806406959578	1.0	0.95	0.05
2324	"FBgn0250823"	"gish"	chr3R	+	16292723	16292834	16289630	16289839	16293986	16294153	2324	238	0	306	7	150	75	0.0202640968233	0.0815946857676	1.0	0.956	0.044
2857	"FBgn0263398"	"CG6364"	chr3R	+	24292596	24292730	24291511	24292541	24292837	24293111	2857	42	0	18	3	150	75	0.0203630254166	0.0815946857676	1.0	0.75	0.25
358	"FBgn0035060"	"Eps-15"	chr2R	-	24772940	24773003	24772597	24772795	24773211	24773301	358	68	1	35	5	137	75	0.0203671758092	0.0815946857676	0.974	0.793	0.181
4113	"FBgn0259984"	"kuz"	chr2L	+	13630705	13631184	13610055	13610578	13633393	13633540	4113	457	0	343	6	150	75	0.0202870343138	0.0815946857676	1.0	0.966	0.034
4411	"FBgn0033504"	"CAP"	chr2R	+	10292494	10292872	10271883	10272080	10293621	10293761	4411	7	5	31	3	150	75	0.0203262777775	0.0815946857676	0.412	0.838	-0.426
678	"FBgn0266136"	"Gyc76C"	chr3L	-	19789963	19790254	19780039	19780279	19793427	19793569	678	154	0	183	6	150	75	0.0202907998855	0.0815946857676	1.0	0.938	0.062
994	"FBgn0023531"	"CG32809"	chrX	-	1680064	1680108	1677134	1677317	1681399	1681493	994	0	11	4	6	118	75	0.020342845995	0.0815946857676	0.0	0.298	-0.298
4134	"FBgn0001248"	"Idh"	chr3L	-	8358015	8358072	8356403	8357905	8358555	8358940	4134	1	47	8	47	131	75	0.0206962548368	0.0828276480904	0.012	0.089	-0.077
3069	"FBgn0052243"	"CG32243"	chr3L	-	4540922	4541011	4540712	4540847	4541064	4541244	3069	335	0	163	4	150	75	0.020817188426	0.083225919983	1.0	0.953	0.047
1130	"FBgn0035397"	"CG11486"	chr3L	+	3083732	3083809	3081977	3082227	3085203	3085800	1130	198	0	76	3	150	75	0.0208952832043	0.08345228215	1.0	0.927	0.073
4941	"FBgn0025720"	"Ate1"	chr2R	-	20255885	20256035	20255627	20255809	20256435	20256629	4941	138	1	169	9	150	75	0.0209852075039	0.0837253761398	0.986	0.904	0.082
1514	"FBgn0010548"	"Aldh-III"	chr2R	-	7467220	7467316	7466878	7467050	7467482	7467633	1514	88	15	41	1	150	75	0.0212220961629	0.0845251839089	0.746	0.953	-0.207
385	"FBgn0083969"	"CG34133"	chr3R	+	29871059	29871149	29869849	29870054	29871238	29871377	385	42	0	30	4	150	75	0.0212291764012	0.0845251839089	1.0	0.789	0.211
2255	"FBgn0044323"	"Cka"	chr2L	+	8036836	8036893	8036357	8036576	8037089	8038453	2255	0	73	4	40	131	75	0.0212760060885	0.0845539214035	0.0	0.054	-0.054
