ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2591	"FBgn0034013"	"unc-5"	chr2R	+	15356820	15357712	15358008	15358290	15350062	15350594	15358578	15358749	2591	141	81	172	55	150	150	0.00478985183659	0.0226495737761	0.635	0.758	-0.123
2650	"FBgn0034420"	"CG10737"	chr2R	+	19174338	19174365	19174576	19174783	19173703	19174121	19174881	19175086	2650	64	96	23	76	101	150	0.00513629976256	0.0242139845949	0.498	0.31	0.188
563	"FBgn0033159"	"Dscam1"	chr2R	-	7363331	7363490	7365311	7365482	7361717	7361867	7368387	7368732	563	10	11	83	22	150	150	0.00531270142248	0.0249696966857	0.476	0.79	-0.314
1521	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7344278	7344569	7332260	7332380	7347848	7348010	1521	26	0	24	7	150	150	0.00538347542627	0.0251430234409	1.0	0.774	0.226
1775	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7359221	7359345	7348130	7348975	7361717	7361867	1775	9	4	3	14	150	150	0.00541442284286	0.0251430234409	0.692	0.176	0.516
2203	"FBgn0004607"	"zfh2"	chr4	+	521472	523104	524330	524512	503850	504138	524903	526520	2203	35	359	61	337	150	150	0.00541344411847	0.0251430234409	0.089	0.153	-0.064
2697	"FBgn0002921"	"Atpalpha"	chr3R	+	20960725	20960825	20962214	20962295	20948779	20948829	20963724	20963856	2697	256	845	55	283	150	150	0.00539549375013	0.0251430234409	0.233	0.163	0.07
1598	"FBgn0033159"	"Dscam1"	chr2R	-	7364731	7364893	7365311	7365482	7361717	7361867	7368387	7368732	1598	10	5	83	5	150	150	0.00553281199551	0.0256160937464	0.667	0.943	-0.276
2160	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604411	5604467	5604516	5603586	5603761	5604582	5604650	2160	252	0	111	6	123	150	0.00555940642561	0.0256626171611	1.0	0.958	0.042
2364	"FBgn0040238"	"Best1"	chr3R	-	10166123	10166234	10167248	10167461	10165018	10165775	10170191	10170487	2364	163	33	71	32	150	150	0.00559122677747	0.0257329161183	0.832	0.689	0.143
1044	"FBgn0033159"	"Dscam1"	chr2R	-	7357399	7357523	7359221	7359345	7348130	7348975	7361717	7361867	1044	9	0	3	5	150	150	0.00569916138794	0.0260749242262	1.0	0.375	0.625
358	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7359221	7359345	7348130	7348975	7361717	7361867	358	9	0	3	5	150	150	0.00569916138794	0.0260749242262	1.0	0.375	0.625
2286	"FBgn0261403"	"sxc"	chr2R	+	5316268	5316479	5320247	5320316	5307413	5307652	5320418	5320615	2286	631	222	265	60	150	143	0.00575452133832	0.0262507723404	0.73	0.808	-0.078
2737	"FBgn0032955"	"CG2201"	chr2L	-	21616181	21616573	21617279	21617432	21615607	21615676	21617493	21617821	2737	55	116	83	95	150	150	0.00581949980789	0.0264693378359	0.322	0.466	-0.144
554	"FBgn0033159"	"Dscam1"	chr2R	-	7363331	7363490	7364177	7364348	7361717	7361867	7368387	7368732	554	9	11	2	22	150	150	0.00586962221687	0.0266192516326	0.45	0.083	0.367
1403	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7357182	7357306	7348130	7348975	7361717	7361867	1403	6	0	2	6	150	150	0.00610150293857	0.0274302349499	1.0	0.25	0.75
1414	"FBgn0033159"	"Dscam1"	chr2R	-	7353565	7353692	7356526	7356650	7348130	7348975	7361717	7361867	1414	6	0	2	6	150	150	0.00610150293857	0.0274302349499	1.0	0.25	0.75
2214	"FBgn0260794"	"ctrip"	chr3R	-	4795736	4795823	4796488	4797067	4793217	4795064	4799691	4800678	2214	1	16	19	29	150	150	0.00608227036919	0.0274302349499	0.059	0.396	-0.337
558	"FBgn0033159"	"Dscam1"	chr2R	-	7363331	7363490	7366804	7366966	7361717	7361867	7368387	7368732	558	19	11	136	22	150	150	0.00612140637825	0.0274401771464	0.633	0.861	-0.228
27	"FBgn0026401"	"Nipped-B"	chr2R	-	4698502	4698996	4699058	4699151	4695461	4695610	4700388	4700583	27	961	409	649	211	150	150	0.00622511219003	0.027824636907	0.701	0.755	-0.054
2083	"FBgn0261258"	"rgn"	chr3L	+	21411529	21411578	21419606	21419797	21382500	21383084	21419858	21420170	2083	17	60	8	96	123	150	0.00629431634361	0.0280531168073	0.257	0.092	0.165
1348	"FBgn0033159"	"Dscam1"	chr2R	-	7357788	7357915	7358603	7358727	7348130	7348975	7361717	7361867	1348	7	0	1	4	150	150	0.00656193811431	0.0289135398162	1.0	0.2	0.8
1956	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7358603	7358727	7348130	7348975	7361717	7361867	1956	7	0	1	4	150	150	0.00656193811431	0.0289135398162	1.0	0.2	0.8
2421	"FBgn0263120"	"Acsl"	chr2R	+	8674646	8674871	8676471	8676607	8665812	8665870	8678429	8678868	2421	149	1169	98	522	150	150	0.00651272558481	0.0289135398162	0.113	0.158	-0.045
455	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7358603	7358727	7348130	7348975	7361717	7361867	455	7	0	1	4	150	150	0.00656193811431	0.0289135398162	1.0	0.2	0.8
1504	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359666	7359790	7348130	7348975	7361717	7361867	1504	1	7	6	1	150	150	0.00662283499601	0.0290991985235	0.125	0.857	-0.732
1629	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7359441	7359565	7348130	7348975	7361717	7361867	1629	3	6	7	0	150	150	0.0067425026417	0.0295413039471	0.333	1.0	-0.667
1595	"FBgn0033159"	"Dscam1"	chr2R	-	7364731	7364893	7366804	7366966	7361717	7361867	7368387	7368732	1595	19	5	136	5	150	150	0.00676419121749	0.0295528466995	0.792	0.965	-0.173
2294	"FBgn0041182"	"Tep2"	chr2L	-	7697976	7698130	7698373	7698551	7696027	7696206	7698724	7698992	2294	52	133	122	182	150	150	0.00683061164303	0.0297592097144	0.281	0.401	-0.12
2216	"FBgn0260794"	"ctrip"	chr3R	-	4795736	4795820	4796488	4797067	4793217	4795064	4799691	4800678	2216	1	16	19	30	150	150	0.00697508347913	0.0303035139387	0.059	0.388	-0.329
2446	"FBgn0260798"	"Gprk1"	chr2R	-	4407980	4408032	4427935	4427997	4378963	4379155	4458022	4458097	2446	285	670	100	336	136	126	0.00709392251195	0.0307337257431	0.283	0.216	0.067
2165	"FBgn0250823"	"gish"	chr3R	+	16293986	16294153	16295668	16295820	16292723	16292834	16296661	16296776	2165	442	315	538	496	150	150	0.00766478666493	0.0329309809344	0.584	0.52	0.064
2756	"FBgn0264607"	"CaMKII"	chr4	-	1038358	1038437	1045155	1045248	1037645	1037740	1047263	1047390	2756	204	319	112	114	150	150	0.00762388523959	0.0329309809344	0.39	0.496	-0.106
66	"FBgn0032456"	"MRP"	chr2L	+	12730842	12731066	12736592	12736813	12726745	12727116	12737958	12738176	66	0	4	9	2	150	150	0.00765739126863	0.0329309809344	0.0	0.818	-0.818
1611	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7355290	7355414	7348130	7348975	7361717	7361867	1611	0	6	3	0	150	150	0.00773164199083	0.0331264550491	0.0	1.0	-1.0
1083	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7360290	7360414	7348130	7348975	7361717	7361867	1083	1	9	7	3	150	150	0.00780328829437	0.0333413227123	0.1	0.7	-0.6
307	"FBgn0039897"	"CG1674"	chr4	+	234264	234345	236394	236475	231934	231977	237268	237559	307	345	285	74	97	150	150	0.00783686990703	0.0333928165544	0.548	0.433	0.115
2081	"FBgn0265194"	"Trpm"	chr2R	-	15287353	15287410	15292772	15292969	15284883	15284966	15306877	15307298	2081	9	11	4	30	150	131	0.00798888592346	0.033947293335	0.417	0.104	0.313
2751	"FBgn0264607"	"CaMKII"	chr4	-	1037645	1037740	1038358	1038458	1037475	1037590	1043467	1043524	2751	12	344	15	148	150	150	0.00821220558557	0.0348009039979	0.034	0.092	-0.058
2259	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31975447	31975965	31959034	31959127	31979522	31979619	2259	133	6	70	12	150	104	0.00887065013347	0.0374887693652	0.939	0.802	0.137
118	"FBgn0085432"	"pan"	chr4	+	85711	85799	87016	87166	82637	82746	94422	94615	118	239	281	173	286	150	150	0.00899246185602	0.0379002943986	0.46	0.377	0.083
1839	"FBgn0033159"	"Dscam1"	chr2R	-	7349787	7349911	7358603	7358727	7348130	7348975	7361717	7361867	1839	7	6	1	13	150	150	0.00916300872196	0.0385144350346	0.538	0.071	0.467
88	"FBgn0011754"	"PhKgamma"	chrX	+	11699322	11699406	11700620	11701127	11698499	11698597	11703289	11703448	88	8	97	13	45	150	150	0.00928804977941	0.0389345005618	0.076	0.224	-0.148
2568	"FBgn0082582"	"tmod"	chr3R	+	30574240	30574526	30575431	30575948	30572924	30573072	30577178	30577558	2568	0	111	7	115	150	150	0.00936565271714	0.039153982114	0.0	0.057	-0.057
806	"FBgn0033159"	"Dscam1"	chr2R	-	7349392	7349513	7358603	7358727	7348130	7348975	7361717	7361867	806	7	2	1	7	150	150	0.00955881907403	0.0397472610826	0.778	0.125	0.653
998	"FBgn0033159"	"Dscam1"	chr2R	-	7351698	7351822	7358603	7358727	7348130	7348975	7361717	7361867	998	7	2	1	7	150	150	0.00955881907403	0.0397472610826	0.778	0.125	0.653
2403	"FBgn0053208"	"Mical"	chr3R	-	10027329	10027381	10037815	10037890	10019704	10021383	10041971	10041998	2403	284	26	523	22	149	126	0.00974590886049	0.0404168573332	0.902	0.953	-0.051
2422	"FBgn0030719"	"eIF5"	chrX	-	15989853	15989950	15991082	15991382	15989391	15989476	15991821	15991974	2422	307	192	151	139	150	150	0.00979837898494	0.0405260954817	0.615	0.521	0.094
2	"FBgn0026401"	"Nipped-B"	chr2R	-	4693010	4693168	4693247	4693483	4692295	4692950	4695118	4695406	2	344	588	186	423	150	150	0.0100053720933	0.0412721598849	0.369	0.305	0.064
1628	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7351460	7351584	7348130	7348975	7361717	7361867	1628	1	6	4	0	150	150	0.0102103253161	0.0420058741784	0.143	1.0	-0.857
1728	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7360525	7360649	7348130	7348975	7361717	7361867	1728	1	6	8	2	150	150	0.0105394132375	0.0430288801167	0.143	0.8	-0.657
1729	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7357399	7357523	7348130	7348975	7361717	7361867	1729	0	6	5	2	150	150	0.0106254423499	0.0430288801167	0.0	0.714	-0.714
1980	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7360525	7360649	7348130	7348975	7361717	7361867	1980	1	6	8	2	150	150	0.0105394132375	0.0430288801167	0.143	0.8	-0.657
1981	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7357399	7357523	7348130	7348975	7361717	7361867	1981	0	6	5	2	150	150	0.0106254423499	0.0430288801167	0.0	0.714	-0.714
384	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7357182	7357306	7348130	7348975	7361717	7361867	384	6	0	2	5	150	150	0.0106254423499	0.0430288801167	1.0	0.286	0.714
398	"FBgn0033159"	"Dscam1"	chr2R	-	7349984	7350108	7356526	7356650	7348130	7348975	7361717	7361867	398	6	0	2	5	150	150	0.0106254423499	0.0430288801167	1.0	0.286	0.714
5	"FBgn0026401"	"Nipped-B"	chr2R	-	4711813	4712045	4719769	4720210	4700939	4701261	4722146	4722325	5	475	392	388	244	150	150	0.0106785038379	0.0431311444078	0.548	0.614	-0.066
119	"FBgn0085432"	"pan"	chr4	+	72816	72862	75067	75165	69652	69981	82637	82746	119	1	744	13	690	120	150	0.0107698757349	0.0433872136749	0.002	0.023	-0.021
1612	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7356316	7356440	7348130	7348975	7361717	7361867	1612	2	6	5	0	150	150	0.0108370631189	0.043544779527	0.25	1.0	-0.75
1758	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7357182	7357306	7348130	7348975	7361717	7361867	1758	6	3	2	13	150	150	0.0109412597552	0.043624405862	0.667	0.133	0.534
1771	"FBgn0033159"	"Dscam1"	chr2R	-	7350580	7350704	7356526	7356650	7348130	7348975	7361717	7361867	1771	6	3	2	13	150	150	0.0109412597552	0.043624405862	0.667	0.133	0.534
232	"FBgn0013984"	"InR"	chr3R	-	21587952	21588009	21603019	21603573	21579469	21580688	21618726	21619036	232	200	106	181	59	150	131	0.010933061418	0.043624405862	0.622	0.728	-0.106
1513	"FBgn0033159"	"Dscam1"	chr2R	-	7335715	7336003	7345484	7345775	7332260	7332380	7347848	7348010	1513	21	0	24	7	150	150	0.0109751538833	0.0436408606196	1.0	0.774	0.226
2120	"FBgn0032938"	"CG8671"	chr2L	+	21277277	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2120	132	0	109	6	150	150	0.0110016611878	0.0436408606196	1.0	0.948	0.052
2261	"FBgn0011224"	"heph"	chr3R	-	31881747	31881871	31959034	31959127	31873833	31874099	31975447	31975602	2261	17	21	2	16	150	150	0.0110513348542	0.043726072344	0.447	0.111	0.336
313	"FBgn0261239"	"Hr39"	chr2L	+	21238280	21238565	21253554	21255313	21237249	21237346	21255537	21255828	313	23	92	4	59	150	150	0.011328600238	0.0447090559011	0.2	0.063	0.137
2144	"FBgn0026086"	"Adar"	chrX	+	1775698	1775738	1778369	1778560	1773724	1774222	1778611	1778699	2144	72	22	26	1	114	150	0.0115240227824	0.0452500236342	0.812	0.972	-0.16
880	"FBgn0033159"	"Dscam1"	chr2R	-	7363594	7363765	7364177	7364348	7361717	7361867	7368387	7368732	880	9	5	2	11	150	150	0.011508891977	0.0452500236342	0.643	0.154	0.489
2338	"FBgn0028577"	"pUf68"	chr3L	-	1500244	1500388	1501345	1501397	1499042	1499337	1501798	1501892	2338	6	6	3	25	126	150	0.0115928770063	0.0454054349413	0.543	0.125	0.418
2087	"FBgn0032006"	"Pvr"	chr2L	-	8226928	8227150	8227651	8227826	8226457	8226606	8228493	8229011	2087	888	237	598	210	150	150	0.0118384761781	0.0462010949909	0.789	0.74	0.049
2193	"FBgn0052016"	"4E-T"	chr4	-	956544	957889	958005	958123	954920	955050	958313	958392	2193	6	60	12	31	150	150	0.0118758944782	0.0462010949909	0.091	0.279	-0.188
2671	"FBgn0040056"	"CG17698"	chr3L	+	23746189	23746544	23748423	23748716	23737959	23738184	23748771	23749058	2671	16	158	21	84	150	150	0.0118853880731	0.0462010949909	0.092	0.2	-0.108
176	"FBgn0267795"	"CG32138"	chr3L	+	14061427	14061511	14065071	14065158	14053214	14054343	14065615	14067268	176	1147	351	757	179	150	150	0.0119869408419	0.0464793631145	0.766	0.809	-0.043
1347	"FBgn0033159"	"Dscam1"	chr2R	-	7357788	7357915	7359221	7359345	7348130	7348975	7361717	7361867	1347	9	0	3	4	150	150	0.0121423522493	0.0466019044482	1.0	0.429	0.571
1955	"FBgn0033159"	"Dscam1"	chr2R	-	7358002	7358129	7359221	7359345	7348130	7348975	7361717	7361867	1955	9	0	3	4	150	150	0.0121423522493	0.0466019044482	1.0	0.429	0.571
2191	"FBgn0083962"	"CG34126"	chr2L	+	4989389	4989410	4990307	4990450	4988733	4988848	4990505	4990629	2191	0	55	7	72	95	150	0.0121988221831	0.0466019044482	0.0	0.133	-0.133
2657	"FBgn0010909"	"msn"	chr3L	-	2560115	2560295	2561931	2562843	2557792	2558389	2563817	2563959	2657	215	256	102	78	150	150	0.0120965915378	0.0466019044482	0.456	0.567	-0.111
454	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7359221	7359345	7348130	7348975	7361717	7361867	454	9	0	3	4	150	150	0.0121423522493	0.0466019044482	1.0	0.429	0.571
898	"FBgn0033159"	"Dscam1"	chr2R	-	7368387	7368732	7377533	7377714	7361717	7361867	7381470	7381869	898	27	0	40	8	150	150	0.0121850954085	0.0466019044482	1.0	0.833	0.167
2423	"FBgn0030719"	"eIF5"	chrX	-	15989853	15989950	15991082	15991382	15989391	15989476	15991892	15991974	2423	31	190	37	115	150	150	0.0123720784767	0.0471476504112	0.14	0.243	-0.103
2513	"FBgn0052423"	"shep"	chr3L	-	5166967	5167059	5168243	5168302	5163833	5163975	5170186	5170440	2513	334	17	304	33	133	150	0.0124045970517	0.0471557108509	0.957	0.912	0.045
2331	"FBgn0058178"	"CG40178"	chr3L	-	25924295	25924456	25933195	25933410	25874141	25874384	25961359	25961540	2331	328	180	243	91	150	150	0.0126168865209	0.0478428451666	0.646	0.728	-0.082
2720	"FBgn0261552"	"ps"	chr3R	+	9419782	9420047	9432028	9432839	9417939	9418000	9444010	9444076	2720	158	58	101	18	150	150	0.0126470448216	0.0478428451666	0.731	0.849	-0.118
13	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4698502	4698996	4695118	4695406	4699058	4699151	13	561	314	352	258	150	150	0.0128642525917	0.0485461210942	0.641	0.577	0.064
2122	"FBgn0032938"	"CG8671"	chr2L	+	21277229	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2122	79	0	80	6	150	150	0.013523825452	0.0509112943593	1.0	0.93	0.07
1084	"FBgn0033159"	"Dscam1"	chr2R	-	7359221	7359345	7359666	7359790	7348130	7348975	7361717	7361867	1084	1	9	6	3	150	150	0.0139507076481	0.0523911563249	0.1	0.667	-0.567
2382	"FBgn0002121"	"l(2)gl"	chr2L	-	17052	17212	19884	20020	14932	15711	21135	21376	2382	196	374	33	106	150	150	0.0144465355709	0.0541221658707	0.344	0.237	0.107
2159	"FBgn0039969"	"Fis1"	chr2R	-	5604243	5604411	5604582	5604650	5603586	5603761	5604709	5604834	2159	286	2	95	5	142	150	0.0148267037264	0.0554125722401	0.993	0.953	0.04
2734	"FBgn0003261"	"Rm62"	chr3R	-	6005205	6005297	6005949	6006114	6004016	6005126	6008036	6008573	2734	10	72	10	20	150	150	0.0151036718987	0.0563120074877	0.122	0.333	-0.211
1801	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7357182	7357306	7348130	7348975	7361717	7361867	1801	6	4	2	14	150	150	0.0153611967455	0.0565919623569	0.6	0.125	0.475
1814	"FBgn0033159"	"Dscam1"	chr2R	-	7350157	7350281	7356526	7356650	7348130	7348975	7361717	7361867	1814	6	4	2	14	150	150	0.0153611967455	0.0565919623569	0.6	0.125	0.475
2171	"FBgn0263391"	"hts"	chr2R	-	19418556	19418605	19423593	19423797	19411159	19411271	19424822	19424903	2171	475	287	298	132	150	123	0.015325989191	0.0565919623569	0.576	0.649	-0.073
2186	"FBgn0266580"	"Gp210"	chr2R	+	5767913	5768060	5769342	5769495	5766690	5766796	5770469	5770605	2186	1	338	5	122	150	150	0.0152777168862	0.0565919623569	0.003	0.039	-0.036
324	"FBgn0003507"	"srp"	chr3R	+	16000612	16000785	16001188	16001406	15999845	16000059	16001751	16001916	324	168	225	119	106	150	150	0.0153566433087	0.0565919623569	0.427	0.529	-0.102
2659	"FBgn0010909"	"msn"	chr3L	-	2579454	2579520	2585604	2585732	2567369	2567814	2586402	2586540	2659	10	752	13	346	150	140	0.0156033842675	0.0573479834097	0.012	0.034	-0.022
1097	"FBgn0033159"	"Dscam1"	chr2R	-	7355290	7355414	7358603	7358727	7348130	7348975	7361717	7361867	1097	7	0	1	3	150	150	0.0158044013224	0.0579494715155	1.0	0.25	0.75
1717	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7360290	7360414	7348130	7348975	7361717	7361867	1717	1	6	7	2	150	150	0.0161446138229	0.0585053645778	0.143	0.778	-0.635
1971	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7360290	7360414	7348130	7348975	7361717	7361867	1971	1	6	7	2	150	150	0.0161446138229	0.0585053645778	0.143	0.778	-0.635
2121	"FBgn0032938"	"CG8671"	chr2L	+	21277196	21278429	21279883	21280447	21275723	21275806	21281131	21281337	2121	143	0	128	6	150	150	0.0160649257263	0.0585053645778	1.0	0.955	0.045
2308	"FBgn0041210"	"HDAC4"	chrX	-	13276434	13276547	13284891	13284962	13271481	13271589	13285202	13285632	2308	0	98	6	101	145	150	0.0161052504104	0.0585053645778	0.0	0.058	-0.058
2531	"FBgn0043070"	"MESK2"	chr2R	+	21507294	21507722	21510105	21510201	21502096	21502479	21510866	21511060	2531	186	121	123	49	150	150	0.0160700472375	0.0585053645778	0.606	0.715	-0.109
347	"FBgn0002413"	"dco"	chr3R	-	31058539	31058627	31060374	31060464	31055185	31057928	31061069	31061210	347	66	357	38	344	150	150	0.0166719164711	0.0602753903186	0.156	0.099	0.057
2118	"FBgn0003423"	"slgA"	chrX	+	21379587	21379709	21379972	21380094	21376119	21376666	21380650	21380737	2118	81	43	18	23	150	150	0.0171496863602	0.0618585198713	0.653	0.439	0.214
2610	"FBgn0000479"	"dnc"	chrX	+	3293599	3295453	3321040	3321217	3279946	3281155	3325926	3325965	2610	0	48	2	8	150	150	0.0175155798566	0.0630317038459	0.0	0.2	-0.2
2468	"FBgn0058263"	"MFS17"	chr2R	-	2515642	2515908	2521440	2522511	2494741	2495023	2553782	2553877	2468	314	87	10	9	150	150	0.01790890395	0.064297939876	0.783	0.526	0.257
2098	"FBgn0264693"	"ens"	chr3L	-	4128613	4128973	4130388	4130643	4126988	4127162	4131120	4131236	2098	3	5	14	2	150	150	0.0181876410414	0.0651478781876	0.375	0.875	-0.5
2350	"FBgn0263111"	"cac"	chrX	-	11962450	11962615	11964057	11964259	11962229	11962340	11964625	11964769	2350	3	19	8	8	150	150	0.0182721029845	0.0652996122787	0.136	0.5	-0.364
2368	"FBgn0086901"	"cv-c"	chr3R	-	14427036	14427761	14451953	14452006	14416433	14417033	14480641	14481713	2368	94	56	48	53	127	150	0.0183357934264	0.0653765875962	0.665	0.517	0.148
2273	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521900	17523823	17523898	17520645	17520928	17524083	17524282	2273	81	33	62	49	149	143	0.0183787127114	0.06537931976	0.702	0.548	0.154
1507	"FBgn0033159"	"Dscam1"	chr2R	-	7358603	7358727	7359441	7359565	7348130	7348975	7361717	7361867	1507	3	7	7	1	150	150	0.018711307402	0.0664101551041	0.3	0.875	-0.575
1721	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7358002	7358129	7348130	7348975	7361717	7361867	1721	0	6	4	2	150	150	0.0197184576513	0.0690368573751	0.0	0.667	-0.667
1725	"FBgn0033159"	"Dscam1"	chr2R	-	7356526	7356650	7357788	7357915	7348130	7348975	7361717	7361867	1725	0	6	4	2	150	150	0.0197184576513	0.0690368573751	0.0	0.667	-0.667
1975	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7358002	7358129	7348130	7348975	7361717	7361867	1975	0	6	4	2	150	150	0.0197184576513	0.0690368573751	0.0	0.667	-0.667
1977	"FBgn0033159"	"Dscam1"	chr2R	-	7357182	7357306	7357788	7357915	7348130	7348975	7361717	7361867	1977	0	6	4	2	150	150	0.0197184576513	0.0690368573751	0.0	0.667	-0.667
469	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7357182	7357306	7348130	7348975	7361717	7361867	469	6	0	2	4	150	150	0.0197184576513	0.0690368573751	1.0	0.333	0.667
478	"FBgn0033159"	"Dscam1"	chr2R	-	7354881	7355005	7356526	7356650	7348130	7348975	7361717	7361867	478	6	0	2	4	150	150	0.0197184576513	0.0690368573751	1.0	0.333	0.667
2170	"FBgn0036454"	"CG17839"	chr3L	+	14805562	14805629	14839217	14839307	14805135	14805490	14864836	14864930	2170	0	14	4	8	141	150	0.0200992939058	0.0702117226304	0.0	0.347	-0.347
2126	"FBgn0024728"	"Slip1"	chr4	+	663854	664340	664987	665305	663620	663742	665950	666932	2126	197	83	194	51	150	150	0.0206149515049	0.0716945682697	0.704	0.792	-0.088
2287	"FBgn0261403"	"sxc"	chr2R	+	5316268	5316479	5320418	5320615	5307413	5307652	5325803	5325999	2287	632	364	271	116	150	150	0.0206162330421	0.0716945682697	0.635	0.7	-0.065
212	"FBgn0052000"	"CG32000"	chr4	+	133587	133713	133794	133924	133185	133231	134824	134964	212	212	13	40	8	150	150	0.0209685943639	0.0727568005781	0.942	0.833	0.109
803	"FBgn0033159"	"Dscam1"	chr2R	-	7349392	7349513	7359221	7359345	7348130	7348975	7361717	7361867	803	9	2	3	7	150	150	0.0212451538354	0.073388048104	0.818	0.3	0.518
997	"FBgn0033159"	"Dscam1"	chr2R	-	7351698	7351822	7359221	7359345	7348130	7348975	7361717	7361867	997	9	2	3	7	150	150	0.0212451538354	0.073388048104	0.818	0.3	0.518
1837	"FBgn0033159"	"Dscam1"	chr2R	-	7349787	7349911	7359221	7359345	7348130	7348975	7361717	7361867	1837	9	6	3	13	150	150	0.0217787603865	0.0750641274655	0.6	0.188	0.412
2379	"FBgn0000256"	"capu"	chr2L	-	3886983	3887799	3889430	3889784	3884035	3884518	3893261	3893604	2379	17	50	7	61	150	150	0.0222640017421	0.0765664450155	0.254	0.103	0.151
2420	"FBgn0263120"	"Acsl"	chr2R	+	8674646	8674871	8676471	8676607	8666170	8666311	8678429	8678868	2420	506	1171	280	526	150	150	0.0228981961306	0.0785732349526	0.302	0.347	-0.045
1619	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7360081	7360205	7348130	7348975	7361717	7361867	1619	0	6	2	0	150	150	0.0235672258791	0.0794625376924	0.0	1.0	-1.0
1627	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7357590	7357714	7348130	7348975	7361717	7361867	1627	0	6	2	0	150	150	0.0235672258791	0.0794625376924	0.0	1.0	-1.0
1633	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7355900	7356024	7348130	7348975	7361717	7361867	1633	0	6	2	0	150	150	0.0235672258791	0.0794625376924	0.0	1.0	-1.0
1635	"FBgn0033159"	"Dscam1"	chr2R	-	7351173	7351297	7358806	7358930	7348130	7348975	7361717	7361867	1635	0	6	2	0	150	150	0.0235672258791	0.0794625376924	0.0	1.0	-1.0
165	"FBgn0051522"	"CG31522"	chr3R	-	4445331	4445415	4446165	4446246	4444505	4444562	4446424	4446532	165	0	65	3	29	150	150	0.0233578827794	0.0794625376924	0.0	0.094	-0.094
2210	"FBgn0002590"	"RpS5a"	chrX	-	17144617	17144716	17145015	17145132	17143587	17143771	17146797	17147200	2210	7999	9901	3917	4564	150	150	0.0233293295721	0.0794625376924	0.447	0.462	-0.015
530	"FBgn0033159"	"Dscam1"	chr2R	-	7364177	7364348	7365942	7366104	7361717	7361867	7368387	7368732	530	4	9	8	2	150	150	0.0234293116881	0.0794625376924	0.308	0.8	-0.492
977	"FBgn0033159"	"Dscam1"	chr2R	-	7350781	7350905	7351173	7351297	7348130	7348975	7361717	7361867	977	6	0	0	2	150	150	0.0235672258791	0.0794625376924	1.0	0.0	1.0
1486	"FBgn0033159"	"Dscam1"	chr2R	-	7349600	7349721	7359874	7360007	7348130	7348975	7361717	7361867	1486	5	1	5	13	150	150	0.023972361851	0.0806532174206	0.833	0.278	0.555
2492	"FBgn0053554"	"Nipped-A"	chr2R	-	5217344	5217435	5241895	5242062	5210501	5210874	5242384	5242582	2492	441	3	214	7	150	150	0.0242132110316	0.0812872084632	0.993	0.968	0.025
