ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
102	"FBgn0043364"	"cbt"	chr2L	-	476445	479688	476445	478204	479406	479688	102	943	318	581	135	1277	75	0.0011074422554	0.00705900267558	0.148	0.202	-0.054
23	"FBgn0040340"	"TRAM"	chrX	+	935425	935709	935425	935459	935580	935709	23	503	27	132	0	196	75	0.00113504229716	0.00718604481378	0.877	1.0	-0.123
673	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573620	17573714	673	814	15	450	24	174	75	0.00130711209269	0.0082198928245	0.959	0.89	0.069
242	"FBgn0052000"	"CG32000"	chr4	+	136271	136777	136271	136371	136690	136777	242	551	21	348	2	394	75	0.0014408912729	0.00894335724074	0.833	0.971	-0.138
591	"FBgn0031078"	"Nup205"	chrX	+	19852213	19852569	19852213	19852354	19852423	19852569	591	35	376	23	94	144	75	0.00144124540379	0.00894335724074	0.046	0.113	-0.067
951	"FBgn0261403"	"sxc"	chr2R	+	5307287	5307652	5307287	5307352	5307413	5307652	951	346	60	193	13	136	75	0.00146867306569	0.00905359646415	0.761	0.891	-0.13
195	"FBgn0001234"	"Hsromega"	chr3R	+	21296620	21310706	21296620	21297097	21297809	21310706	195	8339	47	13598	39	787	75	0.00194509425089	0.0119121131574	0.944	0.971	-0.027
1224	"FBgn0027561"	"CG18659"	chr2R	-	9124743	9126066	9124743	9125220	9125550	9126066	1224	75	43	22	35	405	75	0.00199065023072	0.0119566619627	0.244	0.104	0.14
823	"FBgn0031883"	"Caper"	chr2L	+	7032720	7033018	7032720	7032839	7032903	7033018	823	497	122	234	30	139	75	0.00198595577035	0.0119566619627	0.687	0.808	-0.121
847	"FBgn0035829"	"HP4"	chr3L	-	7975437	7976154	7975437	7975687	7975761	7976154	847	41	235	30	72	149	75	0.0019680681205	0.0119566619627	0.081	0.173	-0.092
1011	"FBgn0004107"	"Cdk2"	chr3R	+	20736984	20737330	20736984	20737184	20737259	20737330	1011	74	29	35	2	150	75	0.00203171951396	0.0120833721272	0.561	0.897	-0.336
1303	"FBgn0011290"	"Taf12"	chr3R	-	11678943	11679690	11678943	11679398	11679566	11679690	1303	112	164	71	53	243	75	0.00203753766926	0.0120833721272	0.174	0.293	-0.119
1188	"FBgn0039261"	"CG6422"	chr3R	-	25038420	25038674	25038420	25038516	25038652	25038674	1188	153	59	94	14	211	75	0.00206223684912	0.0121529303624	0.48	0.705	-0.225
1525	"FBgn0052452"	"CG32452"	chr3L	+	22717727	22719745	22717727	22717888	22717974	22719745	1525	8	41	8	5	161	75	0.00221792085647	0.0129886990157	0.083	0.427	-0.344
1057	"FBgn0011708"	"Syx5"	chr2L	+	16307345	16308329	16307345	16307389	16307482	16308329	1057	639	56	403	15	168	75	0.00224408569457	0.013060299974	0.836	0.923	-0.087
1133	"FBgn0030876"	"CG6762"	chrX	+	17857111	17857650	17857111	17857358	17857472	17857650	1133	38	26	41	7	189	75	0.00246620626552	0.0142644152518	0.367	0.699	-0.332
736	"FBgn0086355"	"Tpi"	chr3R	-	30133509	30134309	30133509	30134094	30134250	30134309	736	306	342	184	136	231	75	0.00264647786705	0.0152131887204	0.225	0.305	-0.08
209	"FBgn0033905"	"CG18324"	chr2R	+	14168785	14169522	14168785	14169103	14169386	14169522	209	150	34	83	5	358	75	0.00294670329964	0.0168357377547	0.48	0.777	-0.297
1216	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20327866	20328134	1216	101	23	56	2	548	75	0.00298187679034	0.016933445773	0.375	0.793	-0.418
1496	"FBgn0032961"	"CG1416"	chr2L	+	21758009	21758359	21758009	21758142	21758201	21758359	1496	856	158	348	37	134	75	0.00304782180358	0.0172036688551	0.752	0.84	-0.088
833	"FBgn0033387"	"CG8008"	chr2R	-	9160621	9160950	9160621	9160772	9160840	9160950	833	35	32	40	11	143	75	0.00329026825929	0.0184609662213	0.365	0.656	-0.291
1535	"FBgn0039916"	"CG9935"	chr4	-	639332	640048	639332	639534	639592	640048	1535	3	7	24	5	133	75	0.00362955921498	0.0202434344312	0.195	0.73	-0.535
187	"FBgn0263102"	"psq"	chr2R	+	10612736	10613375	10612736	10612931	10612985	10613375	187	362	20	211	2	129	75	0.00380268804805	0.0210835426096	0.913	0.984	-0.071
615	"FBgn0037978"	"KLHL18"	chr3R	-	12009289	12010434	12009289	12010143	12010241	12010434	615	43	70	34	21	173	75	0.0039357093912	0.021692704115	0.21	0.412	-0.202
1478	"FBgn0267585"	"CR45923"	chr2R	-	4621117	4622481	4621117	4622048	4622106	4622481	1478	109	26	50	2	133	75	0.00404170745284	0.0221466659843	0.703	0.934	-0.231
67	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992874	11993248	11993315	67	328	49	181	51	449	75	0.00425178190545	0.0231623235198	0.528	0.372	0.156
1337	"FBgn0265137"	"Spn42Da"	chr2R	-	6877426	6878927	6877426	6878358	6878844	6878927	1337	110	52	63	11	561	75	0.00429290253067	0.023251154169	0.22	0.434	-0.214
1493	"FBgn0011766"	"E2f1"	chr3R	-	21626023	21626850	21626023	21626624	21626691	21626850	1493	790	114	273	20	142	75	0.00442221176315	0.0238138644947	0.785	0.878	-0.093
402	"FBgn0052230"	"CG32230"	chr3L	+	23339325	23339476	23339325	23339369	23339429	23339476	402	718	1096	284	332	135	75	0.00471296407127	0.0251888728728	0.267	0.322	-0.055
677	"FBgn0266486"	"CG45085"	chr2R	-	9186669	9188265	9186669	9187134	9188119	9188265	677	1519	24	971	4	1060	75	0.00473131443501	0.0251888728728	0.817	0.945	-0.128
1372	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506683	10506779	1372	322	79	122	13	652	75	0.00506860385023	0.0262391260092	0.319	0.519	-0.2
469	"FBgn0029878"	"Pat1"	chrX	+	6595535	6596954	6595535	6595960	6596017	6596954	469	240	73	106	14	132	75	0.0050238054869	0.0262391260092	0.651	0.811	-0.16
546	"FBgn0265194"	"Trpm"	chr2R	-	15267229	15267965	15267229	15267462	15267841	15267965	546	81	36	91	16	454	75	0.00495747717671	0.0262391260092	0.271	0.484	-0.213
869	"FBgn0037262"	"MED31"	chr3R	+	4641962	4642428	4641962	4642008	4642288	4642428	869	1783	7	721	11	355	75	0.00505659318736	0.0262391260092	0.982	0.933	0.049
86	"FBgn0037092"	"M6"	chr3L	+	21511308	21512749	21511308	21511613	21511669	21512749	86	13	42	0	21	131	75	0.00501496442448	0.0262391260092	0.151	0.0	0.151
709	"FBgn0029854"	"CG3566"	chrX	-	6274971	6276296	6274971	6275170	6276227	6276296	709	327	24	212	4	1132	75	0.00510962513064	0.0263061469638	0.474	0.778	-0.304
1466	"FBgn0263110"	"CG43367"	chr3L	+	4195298	4195715	4195298	4195387	4195589	4195715	1466	138	67	110	26	277	75	0.00542196369256	0.0277616392346	0.358	0.534	-0.176
1440	"FBgn0051211"	"CG31211"	chr3R	+	11952826	11954038	11952826	11953055	11953112	11954038	1440	84	65	90	34	132	75	0.0055304880892	0.0281634094542	0.423	0.601	-0.178
1179	"FBgn0033713"	"CG8841"	chr2R	-	12324657	12326115	12324657	12325993	12326072	12326115	1179	97	19	60	2	154	75	0.00562258370682	0.0284776266664	0.713	0.936	-0.223
114	"FBgn0031495"	"GABPI"	chr2L	+	3030538	3031893	3030538	3030947	3030999	3031893	114	74	134	9	45	127	75	0.00588512812926	0.0294885831931	0.246	0.106	0.14
789	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966487	11966739	789	73	88	60	35	276	75	0.00587508153257	0.0294885831931	0.184	0.318	-0.134
1558	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649237	5649358	5649660	1558	314	477	184	198	196	75	0.00618296506787	0.0308161610032	0.201	0.262	-0.061
763	"FBgn0024983"	"CG4293"	chrX	-	529409	529849	529409	529530	529643	529849	763	56	16	53	3	188	75	0.00624497016763	0.0309605134766	0.583	0.876	-0.293
1069	"FBgn0039733"	"CG11504"	chr3R	+	29997899	29999755	29997899	29998206	29998270	29999755	1069	0	6	7	3	139	75	0.00635991420272	0.0312080818704	0.0	0.557	-0.557
642	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480968	17480999	642	365	92	229	32	124	75	0.00636151935671	0.0312080818704	0.706	0.812	-0.106
1268	"FBgn0261641"	"CG42724"	chr3R	-	6362837	6364438	6362837	6363230	6364161	6364438	1268	183	1	44	4	1006	75	0.00658341588319	0.0321284410549	0.932	0.451	0.481
910	"FBgn0030748"	"Traf-like"	chrX	+	16415045	16416085	16415045	16415527	16415608	16416085	910	28	2	8	6	156	75	0.00735675027254	0.035716450805	0.871	0.391	0.48
224	"FBgn0032000"	"CG8372"	chr2L	-	8212038	8212902	8212038	8212692	8212766	8212902	224	114	64	27	34	149	75	0.0074939023834	0.0361947759446	0.473	0.286	0.187
361	"FBgn0053180"	"Ranbp16"	chrX	-	15929172	15929402	15929172	15929258	15929340	15929402	361	21	0	12	5	157	75	0.00778731781396	0.0374190604702	1.0	0.534	0.466
1020	"FBgn0036053"	"iPLA2-VIA"	chr3L	-	9863776	9864349	9863776	9863914	9864192	9864349	1020	213	0	108	4	353	75	0.00807554977488	0.0384101022287	1.0	0.852	0.148
377	"FBgn0051472"	"sgll"	chr3R	+	7810531	7810789	7810531	7810668	7810729	7810789	377	208	8	164	0	136	75	0.00807488426141	0.0384101022287	0.935	1.0	-0.065
274	"FBgn0058191"	"CG40191"	chr2R	+	1265342	1266349	1265342	1266052	1266191	1266349	274	514	33	184	3	214	75	0.00813033960775	0.0384753950124	0.845	0.956	-0.111
700	"FBgn0025790"	"TBPH"	chr2R	-	23861205	23862593	23861205	23861457	23862260	23862593	700	285	16	104	16	878	75	0.00823318673093	0.0387663113914	0.603	0.357	0.246
48	"FBgn0261385"	"scra"	chr2R	+	7590945	7591873	7590945	7591425	7591506	7591873	48	23	14	17	1	156	75	0.00840263295019	0.0393663353716	0.441	0.891	-0.45
551	"FBgn0037297"	"CG1116"	chr3R	+	5219656	5220133	5219656	5219855	5219918	5220133	551	47	42	7	21	138	75	0.00969079774017	0.0451755098634	0.378	0.153	0.225
284	"FBgn0034179"	"CG6805"	chr2R	+	17006788	17007501	17006788	17007058	17007132	17007501	284	134	18	59	1	149	75	0.00976478718038	0.0452950771684	0.789	0.967	-0.178
1322	"FBgn0038013"	"CG10038"	chr3R	-	12350373	12350644	12350373	12350465	12350543	12350644	1322	29	54	28	20	153	75	0.00995109429277	0.0459318982873	0.208	0.407	-0.199
1570	"FBgn0259978"	"vlc"	chr2R	+	5703050	5704216	5703050	5703404	5703470	5704216	1570	630	4	172	6	141	75	0.0100237636965	0.0460405224687	0.988	0.938	0.05
917	"FBgn0020622"	"Pi3K21B"	chr2L	+	301705	305233	301705	301944	302025	305233	917	101	5	234	36	156	75	0.0105569664705	0.0482530613798	0.907	0.758	0.149
1523	"FBgn0032940"	"Mio"	chr2L	-	21308287	21310050	21308287	21308995	21310000	21310050	1523	1009	6	392	9	1080	75	0.0114991123145	0.0517097066484	0.921	0.752	0.169
1555	"FBgn0261550"	"CG42668"	chr3R	+	20321701	20321880	20321701	20321713	20321767	20321880	1555	336	0	122	4	129	75	0.0115339687188	0.0517097066484	1.0	0.947	0.053
894	"FBgn0011604"	"Iswi"	chr2R	+	12636670	12636990	12636670	12636781	12636843	12636990	894	172	12	68	0	137	75	0.0113880017403	0.0517097066484	0.887	1.0	-0.113
897	"FBgn0027108"	"Inx2"	chrX	+	6998671	7000263	6998671	6998743	6998957	7000263	897	177	2	94	7	289	75	0.0115060420398	0.0517097066484	0.958	0.777	0.181
1052	"FBgn0038805"	"TFAM"	chr3R	-	20576145	20577010	20576145	20576724	20576805	20577010	1052	173	97	124	40	156	75	0.0116585165804	0.0517499973014	0.462	0.598	-0.136
1527	"FBgn0035232"	"CG12099"	chr3L	-	1557788	1558484	1557788	1558214	1558322	1558484	1527	1473	0	463	2	183	75	0.0116559507596	0.0517499973014	1.0	0.99	0.01
458	"FBgn0022893"	"Df31"	chr2L	-	21629666	21629932	21629666	21629776	21629884	21629932	458	7659	80	1634	7	183	75	0.0117086439999	0.0517499973014	0.975	0.99	-0.015
1385	"FBgn0037536"	"CG2698"	chr3R	+	8003219	8004178	8003219	8003760	8003999	8004178	1385	182	38	65	4	314	75	0.0118427913998	0.0520971621672	0.534	0.795	-0.261
702	"FBgn0031774"	"CG9147"	chr2L	+	6066086	6066312	6066086	6066206	6066269	6066312	702	116	0	65	4	138	75	0.0120629073683	0.0528174962808	1.0	0.898	0.102
714	"FBgn0263391"	"hts"	chr2R	-	19423593	19424114	19423593	19423797	19424043	19424114	714	80	30	60	8	321	75	0.0123490184322	0.0538187454464	0.384	0.637	-0.253
1398	"FBgn0026238"	"gus"	chr2R	-	5120762	5121840	5120762	5121652	5121736	5121840	1398	124	39	44	4	159	75	0.0126105255075	0.054235792828	0.6	0.838	-0.238
536	"FBgn0053469"	"CG33469"	chr2R	-	14605651	14606302	14605651	14606192	14606243	14606302	536	0	7	4	2	126	75	0.0125335718259	0.054235792828	0.0	0.543	-0.543
979	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13284891	13284962	13285202	13285632	979	1176	0	336	4	315	75	0.012618359484	0.054235792828	1.0	0.952	0.048
1417	"FBgn0052982"	"CG32982"	chr2L	+	9162075	9162708	9162075	9162308	9162362	9162708	1417	122	1	22	3	129	75	0.0127087373446	0.0543748259904	0.986	0.81	0.176
1551	"FBgn0036187"	"RIOK1"	chr3L	-	11648239	11648474	11648239	11648319	11648391	11648474	1551	407	20	320	5	147	75	0.0139800368442	0.0595422478319	0.912	0.97	-0.058
134	"FBgn0005640"	"Eip63E"	chr3L	+	3545317	3546131	3545317	3545417	3545798	3546131	134	32	7	45	1	456	75	0.0141419784923	0.0599594291732	0.429	0.881	-0.452
941	"FBgn0010315"	"CycD"	chrX	-	15908536	15909676	15908536	15909222	15909530	15909676	941	219	164	142	69	383	75	0.0153615451325	0.064836791843	0.207	0.287	-0.08
801	"FBgn0034967"	"eIF-5A"	chr2R	+	24059195	24059483	24059195	24059282	24059338	24059483	801	2701	4	990	7	131	75	0.0155059104135	0.0651526370289	0.997	0.988	0.009
197	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512353	15512475	15512736	197	72	10	49	19	197	75	0.0163342553635	0.0680230990027	0.733	0.495	0.238
939	"FBgn0034187"	"CG6967"	chr2R	+	17062963	17064015	17062963	17063106	17063170	17064015	939	0	5	5	2	139	75	0.0162972383863	0.0680230990027	0.0	0.574	-0.574
1441	"FBgn0034618"	"CG9485"	chr2R	+	21314423	21315185	21314423	21314764	21314827	21315185	1441	9	30	7	4	138	75	0.0165455817209	0.068598274657	0.14	0.487	-0.347
446	"FBgn0031191"	"Cp110"	chrX	+	22482394	22482750	22482394	22482540	22482664	22482750	446	222	0	36	2	199	75	0.017667020747	0.0729251032596	1.0	0.872	0.128
1269	"FBgn0031436"	"CG3214"	chr2L	-	2579859	2580047	2579859	2579955	2580014	2580047	1269	25	99	18	29	134	75	0.0183650041434	0.0751034101905	0.124	0.258	-0.134
1529	"FBgn0027375"	"RecQ5"	chr3L	-	14629740	14631818	14629740	14630444	14630519	14631818	1529	14	3	3	6	150	75	0.0183273433294	0.0751034101905	0.7	0.2	0.5
309	"FBgn0261439"	"SdhA"	chr2R	-	19395686	19395971	19395686	19395777	19395910	19395971	309	492	98	251	30	208	75	0.0184352020745	0.0751034101905	0.644	0.751	-0.107
1354	"FBgn0262115"	"CG17683"	chr2R	+	4131175	4131979	4131175	4131268	4131321	4131979	1354	20	39	16	10	128	75	0.0196054714377	0.0792515461164	0.231	0.484	-0.253
654	"FBgn0085261"	"CG34232"	chr2R	-	12164908	12165739	12164908	12165493	12165622	12165739	654	97	156	20	62	204	75	0.0196225813223	0.0792515461164	0.186	0.106	0.08
149	"FBgn0031220"	"CG4822"	chr2L	-	119827	121754	119827	120080	121632	121754	149	6176	129	1155	38	1627	75	0.0202995280479	0.0816337243815	0.688	0.584	0.104
360	"FBgn0053180"	"Ranbp16"	chrX	-	15933142	15933675	15933142	15933538	15933600	15933675	360	61	56	28	51	137	75	0.0216519269148	0.0867002372614	0.374	0.231	0.143
796	"FBgn0034396"	"CG15097"	chr2R	-	18823236	18824800	18823236	18824569	18824703	18824800	796	4	0	5	10	209	75	0.0226412963344	0.0902761475121	1.0	0.152	0.848
1280	"FBgn0031069"	"Pmp70"	chrX	+	19750769	19751546	19750769	19750890	19751347	19751546	1280	558	12	170	0	532	75	0.0235790857228	0.0936169632299	0.868	1.0	-0.132
575	"FBgn0036510"	"CG7427"	chr3L	+	15563426	15563729	15563426	15563519	15563607	15563729	575	90	0	45	3	163	75	0.0246063946767	0.0972835097556	1.0	0.873	0.127
784	"FBgn0004648"	"svr"	chrX	+	506598	509072	506598	507806	507868	509072	784	40	171	14	25	137	75	0.0256694199063	0.101059859043	0.114	0.235	-0.121
675	"FBgn0265998"	"Doa"	chr3R	+	28888072	28888534	28888072	28888248	28888305	28888534	675	102	0	23	2	132	75	0.0261667440339	0.102586774727	1.0	0.867	0.133
1412	"FBgn0011672"	"Mvl"	chr3R	-	21058260	21060653	21058260	21058468	21060584	21060653	1412	645	11	385	1	2191	75	0.0268723797973	0.104838278315	0.667	0.929	-0.262
1424	"FBgn0035558"	"CG11357"	chr3L	+	4542119	4542907	4542119	4542248	4542642	4542907	1424	3951	73	585	4	469	75	0.0271885823164	0.104838278315	0.896	0.959	-0.063
1595	"FBgn0024234"	"gbb"	chr2R	+	23851561	23853247	23851561	23851601	23851682	23853247	1595	1540	7	829	11	156	75	0.0270705721806	0.104838278315	0.991	0.973	0.018
932	"FBgn0033021"	"CG10417"	chr2R	-	5362829	5363104	5362829	5362885	5363062	5363104	932	325	27	165	5	252	75	0.027123981823	0.104838278315	0.782	0.908	-0.126
831	"FBgn0040322"	"GNBP2"	chr3L	-	18675218	18675413	18675218	18675275	18675337	18675413	831	517	33	90	1	137	75	0.0275852290627	0.105931801769	0.896	0.98	-0.084
568	"FBgn0040918"	"schlank"	chrX	-	6266406	6267228	6266406	6266717	6267003	6267228	568	662	74	229	41	361	75	0.0278194518594	0.106395209764	0.65	0.537	0.113
1353	"FBgn0262115"	"CG17683"	chr2R	+	4130973	4131268	4130973	4131124	4131175	4131268	1353	92	105	50	32	126	75	0.0302137528806	0.114616544328	0.343	0.482	-0.139
1547	"FBgn0036365"	"CG10732"	chr3L	+	13444367	13445898	13444367	13445639	13445735	13445898	1547	98	1	42	4	171	75	0.0301319560272	0.114616544328	0.977	0.822	0.155
341	"FBgn0034528"	"CG11180"	chr2R	-	20620913	20623174	20620913	20621317	20621459	20623174	341	137	27	97	8	217	75	0.032022663882	0.12098885507	0.637	0.807	-0.17
1546	"FBgn0036365"	"CG10732"	chr3L	+	13444367	13445898	13444367	13445639	13445738	13445898	1546	99	2	42	5	174	75	0.0326679300214	0.122931126225	0.955	0.784	0.171
320	"FBgn0031285"	"CG3662"	chr2L	+	821421	823569	821421	821659	822857	823569	320	8	118	16	46	1273	75	0.0328028089467	0.122944927932	0.004	0.02	-0.016
249	"FBgn0036663"	"CG9674"	chr3L	-	16791580	16792586	16791580	16791690	16792440	16792586	249	577	27	246	22	825	75	0.033276521563	0.123864327586	0.66	0.504	0.156
885	"FBgn0039186"	"CG5746"	chr3R	-	24348146	24348791	24348146	24348563	24348661	24348791	885	284	8	131	0	173	75	0.0333124979206	0.123864327586	0.939	1.0	-0.061
478	"FBgn0014024"	"Rnp4F"	chrX	-	5322389	5322696	5322389	5322549	5322630	5322696	478	28	3	5	4	156	75	0.034120078672	0.12636566686	0.818	0.375	0.443
514	"FBgn0024807"	"DIP1"	chrX	-	21628360	21630148	21628360	21628754	21629973	21630148	514	1291	25	468	18	1294	75	0.0344148525705	0.126955578183	0.75	0.601	0.149
1432	"FBgn0033244"	"CG8726"	chr2R	-	7969573	7970176	7969573	7969769	7969868	7970176	1432	69	85	22	51	174	75	0.0346984353616	0.127499740917	0.259	0.157	0.102
206	"FBgn0011774"	"Irbp"	chr3R	+	11411055	11412440	11411055	11411118	11411219	11412440	206	396	9	390	2	176	75	0.0348904176569	0.127704380252	0.949	0.988	-0.039
1271	"FBgn0261854"	"aPKC"	chr2R	-	14945113	14946417	14945113	14946090	14946149	14946417	1271	210	68	94	49	134	75	0.0359620576125	0.130606387531	0.633	0.518	0.115
1405	"FBgn0266410"	"CG45050"	chr3R	+	9341866	9342491	9341866	9342003	9342219	9342491	1405	1990	12	982	0	291	75	0.0359502875823	0.130606387531	0.977	1.0	-0.023
618	"FBgn0030571"	"CG14414"	chrX	+	14580599	14580846	14580599	14580677	14580739	14580846	618	35	16	25	3	137	75	0.0362586350541	0.131109301454	0.545	0.82	-0.275
864	"FBgn0264310"	"CR43785"	chr3L	-	737051	737479	737051	737350	737429	737479	864	37	0	34	4	154	75	0.036380382474	0.131109301454	1.0	0.805	0.195
374	"FBgn0035464"	"CG12006"	chr3L	+	3813116	3813958	3813116	3813360	3813450	3813958	374	231	5	91	7	165	75	0.0365825209629	0.131332651886	0.955	0.855	0.1
1116	"FBgn0000394"	"cv"	chrX	+	5690001	5690988	5690001	5690157	5690317	5690988	1116	108	9	41	0	235	75	0.0367418341878	0.131401139824	0.793	1.0	-0.207
1581	"FBgn0033474"	"CG1407"	chr2R	-	10031283	10031826	10031283	10031419	10031579	10031826	1581	11	5	11	0	235	75	0.0371098812574	0.132212770868	0.412	1.0	-0.588
189	"FBgn0036821"	"CG3961"	chr3L	-	18890189	18890483	18890189	18890281	18890345	18890483	189	836	21	215	1	139	75	0.0380827918769	0.134655003731	0.956	0.991	-0.035
753	"FBgn0034181"	"CG8963"	chr2R	-	17018062	17018925	17018062	17018266	17018383	17018925	753	511	0	272	4	192	75	0.0380560126017	0.134655003731	1.0	0.964	0.036
1454	"FBgn0033463"	"CG1513"	chr2R	-	9883896	9884206	9883896	9884002	9884084	9884206	1454	18	125	12	34	157	75	0.0386401737538	0.136112191005	0.064	0.144	-0.08
521	"FBgn0263199"	"Galk"	chr3L	-	8985052	8985308	8985052	8985231	8985283	8985308	521	163	16	81	2	127	75	0.0389587161838	0.13672028863	0.857	0.96	-0.103
696	"FBgn0000719"	"fog"	chrX	-	22853806	22855194	22853806	22854332	22855042	22855194	696	536	76	228	19	785	75	0.0402102771531	0.140585931688	0.403	0.534	-0.131
1248	"FBgn0039249"	"CG11168"	chr3R	+	24919923	24920633	24919923	24920047	24920316	24920633	1248	138	29	50	21	344	75	0.0403607097289	0.140587304892	0.509	0.342	0.167
839	"FBgn0000541"	"E(bx)"	chr3L	-	239242	240667	239242	240116	240176	240667	839	244	46	77	26	135	75	0.0405715834518	0.14079842109	0.747	0.622	0.125
211	"FBgn0036052"	"CG10809"	chr3L	-	9858337	9859889	9858337	9859716	9859778	9859889	211	15	37	12	10	137	75	0.0413369795252	0.142925276071	0.182	0.396	-0.214
325	"FBgn0264741"	"CG43999"	chr3R	-	23927727	23928553	23927727	23927934	23927995	23928553	325	4	5	5	0	136	75	0.0436166813694	0.1502530531	0.306	1.0	-0.694
593	"FBgn0002566"	"lt"	chr2L	+	22924981	22925330	22924981	22925107	22925159	22925330	593	314	169	138	103	127	75	0.0439511364759	0.150802741323	0.523	0.442	0.081
771	"FBgn0040532"	"CG8369"	chr3R	+	8822007	8822666	8822007	8822173	8822468	8822666	771	239	0	333	5	370	75	0.0440981335352	0.150802741323	1.0	0.931	0.069
21	"FBgn0032812"	"Hakai"	chr2L	-	19580611	19581903	19580611	19581285	19581355	19581903	21	97	15	65	3	145	75	0.0444951195659	0.151607007394	0.77	0.918	-0.148
417	"FBgn0028325"	"l(1)G0334"	chrX	+	4702324	4702892	4702324	4702591	4702691	4702892	417	52	9	25	12	175	75	0.0453131117096	0.153279370657	0.712	0.472	0.24
533	"FBgn0019660"	"roX2"	chrX	+	11579348	11579528	11579348	11579399	11579452	11579528	533	192	62	130	25	128	75	0.0453045498345	0.153279370657	0.645	0.753	-0.108
185	"FBgn0025683"	"CG3164"	chr2L	-	122623	123629	122623	122994	123080	123629	185	141	24	66	4	161	75	0.0463371312885	0.155796341477	0.732	0.885	-0.153
595	"FBgn0028968"	"gammaCOP"	chr3R	+	31572142	31573156	31572142	31572278	31572497	31573156	595	180	125	99	45	294	75	0.0463897324142	0.155796341477	0.269	0.359	-0.09
1560	"FBgn0262125"	"Sec23"	chr3R	+	5649064	5649660	5649064	5649150	5649358	5649660	1560	850	8	414	0	283	75	0.0467242299642	0.15635929813	0.966	1.0	-0.034
153	"FBgn0003256"	"rl"	chr2R	+	1071974	1072439	1071974	1072045	1072250	1072439	153	1401	203	676	74	280	75	0.048020901825	0.160126637046	0.649	0.71	-0.061
931	"FBgn0003479"	"spn-A"	chr3R	-	30054695	30056037	30054695	30055798	30055861	30056037	931	45	137	15	86	138	75	0.0486664894874	0.161703903013	0.151	0.087	0.064
1336	"FBgn0015756"	"RpL9"	chr2L	-	11004005	11004153	11004005	11004055	11004128	11004153	1336	198	296	77	80	148	75	0.0491430764266	0.162710468593	0.253	0.328	-0.075
628	"FBgn0037852"	"Tpc1"	chr3R	-	10881562	10882188	10881562	10881803	10881902	10882188	628	165	57	142	30	174	75	0.0501461545426	0.165446995797	0.555	0.671	-0.116
382	"FBgn0021872"	"Xbp1"	chr2R	+	21144200	21145750	21144200	21144505	21144528	21145750	382	381	65	230	58	98	75	0.0513363264422	0.168779431145	0.818	0.752	0.066
229	"FBgn0029893"	"CG14442"	chrX	-	6692402	6695001	6692402	6692864	6693110	6695001	229	164	12	75	1	321	75	0.0516352289825	0.169168564883	0.762	0.946	-0.184
184	"FBgn0030873"	"CG15814"	chrX	-	17849907	17850342	17849907	17850068	17850212	17850342	184	228	25	98	4	219	75	0.0519149837002	0.169492472917	0.757	0.894	-0.137
219	"FBgn0039581"	"Moca-cyp"	chr3R	+	28341371	28342214	28341371	28341459	28341626	28342214	219	56	0	21	2	242	75	0.0535276376847	0.174150682328	1.0	0.765	0.235
277	"FBgn0033166"	"Eaf"	chr2R	-	7406205	7407819	7406205	7407060	7407739	7407819	277	68	25	26	20	754	75	0.0540362186814	0.17519701351	0.213	0.115	0.098
424	"FBgn0004587"	"B52"	chr3R	+	13662969	13665526	13662969	13663051	13665452	13665526	424	1815	278	758	91	2476	75	0.0546095848245	0.176445451657	0.165	0.201	-0.036
387	"FBgn0039229"	"Saf-B"	chr3R	+	24818802	24821246	24818802	24818849	24821096	24821246	387	1010	26	464	5	2322	75	0.0566775245709	0.182497733756	0.556	0.75	-0.194
874	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833031	13834814	13835149	874	1707	431	593	121	1858	75	0.058090906614	0.186408148963	0.138	0.165	-0.027
710	"FBgn0031312"	"Tango14"	chr2L	+	1158660	1159467	1158660	1158782	1158856	1159467	710	423	26	110	2	149	75	0.0585436206772	0.18721970162	0.891	0.965	-0.074
1101	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339961	7340770	1101	206	31	63	18	419	75	0.0591220993461	0.188426554719	0.543	0.385	0.158
198	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512365	15512475	15512736	198	65	113	45	48	185	75	0.0609420822798	0.193568579987	0.189	0.275	-0.086
